"capacity_mgd","concentration_method","county_names","extraction_method","flow_rate","inhibition_adjust","inhibition_detect","inhibition_method","institution_type","lab_id","lod_ref","lod_sewage","ntc_amplify","num_no_target_control","other_jurisdiction","pcr_target","pcr_target_ref","pcr_type","population_served","quant_stan_type","rec_eff_percent","rec_eff_spike_conc","rec_eff_spike_matrix","rec_eff_target_name","reporting_jurisdiction","sample_collect_date","sample_collect_time","sample_id","sample_location","sample_location_specify","sample_matrix","sample_type","sars_cov2_avg_conc","sars_cov2_units","stan_ref","test_result_date","wwtp_jurisdiction","wwtp_name","zipcode"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.59428","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1853","rna","-1","","","","WV","2022-02-23","07:03","N03-0038","wwtp","","raw wastewater","24-hr time-weighted composite","176517.8803","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","SalemWWTP-01","26426"
"0.25","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.201","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1091","rna","-1","","","","WV","2022-03-25","11:00","M03-0049","wwtp","","raw wastewater","24-hr time-weighted composite","3175.25383550674","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-31","WV","ManningtonWWTP-01","26582"
"0.25","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.169","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1091","rna","-1","","","","WV","2022-04-04","11:03","M03-0032","wwtp","","raw wastewater","24-hr time-weighted composite","5234.06359367072","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","ManningtonWWTP-01","26582"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.8","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-01-27","08:00","H01-0111","wwtp","","raw wastewater","24-hr flow-weighted composite","668831.9778","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-10","WV","MoundsvilleWWTP-01","26041"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.4226","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1853","rna","-1","","","","WV","2022-04-03","07:03","N03-0004","wwtp","","raw wastewater","24-hr time-weighted composite","58537.9397124052","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","SalemWWTP-01","26426"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","3.326","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","36000","rna","-1","","","","WV","2022-02-02","09:03","E01-0057","wwtp","","raw wastewater","24-hr time-weighted composite","381571.6785","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-16","WV","PrincetonWWTP-01","24740"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.648","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-12-15","07:00","C01-0060","wwtp","","raw wastewater","24-hr flow-weighted composite","251426.695","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-28","WV","WheelingWWTP-01","26003"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","10.894","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-12-30","07:00","B01-0038","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-13","WV","CharlestonWWTP-01","25312"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.331","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-01-24","09:00","L01-0015","wwtp","","raw wastewater","24-hr time-weighted composite","1383510.976","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","WestUnionWWTP-01","26456"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.3","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-02-01","07:03","D01-0032","wwtp","","raw wastewater","24-hr flow-weighted composite","450063.5147","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-10","WV","CharlesTownWWTP-01","25414"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.81","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1853","rna","-1","","","","WV","2022-03-14","07:03","N03-0021","wwtp","","raw wastewater","24-hr time-weighted composite","14604.9291081727","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","SalemWWTP-01","26426"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.792","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48050","rna","-1","","","","WV","2022-03-24","06:04","K01-0051","wwtp","","raw wastewater","24-hr flow-weighted composite","20121.5571910143","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-31","WV","ParkersburgWWTP-01","26101"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.633","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-03-28","07:00","B01-0105","wwtp","","raw wastewater","24-hr flow-weighted composite","7177.28655785321","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-04","WV","CharlestonWWTP-01","25312"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.634","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-10-27","12:00","A01-0074","wwtp","","raw wastewater","24-hr flow-weighted composite","38179.60396","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-11-04","WV","StarCityWWTP-01","26505"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","12.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-03-11","12:00","A01-0198","wwtp","","raw wastewater","24-hr flow-weighted composite","39375.6184726954","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","StarCityWWTP-01","26505"
"0.41","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.188","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2101","rna","-1","","","","WV","2022-03-29","09:00","R01-0037","wwtp","","raw wastewater","24-hr time-weighted composite","20220.0178429484","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","HuttonsvilleWWTP-01","26273"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.8","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-01-26","12:00","A01-0162","wwtp","","raw wastewater","24-hr flow-weighted composite","10273514.84","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","StarCityWWTP-01","26505"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.02","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2021-12-31","09:00","G01-0048","wwtp","","raw wastewater","24-hr time-weighted composite","11747.3937","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","KeyserWWTP-01","26726"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.58","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2021-11-30","09:00","G01-0080","wwtp","","raw wastewater","24-hr time-weighted composite","61838.73385","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-06","WV","KeyserWWTP-01","26726"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.64422","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1853","rna","-1","","","","WV","2022-04-05","08:00","N03-0003","wwtp","","raw wastewater","24-hr time-weighted composite","31277.4363532662","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-14","WV","SalemWWTP-01","26426"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","12.36","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","26498","rna","-1","","","","WV","2022-03-15","07:00","N02-0003","wwtp","","raw wastewater","24-hr flow-weighted composite","12411.8645489216","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","ClarksburgWWTP-01","26301"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.325","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2892","rna","-1","","","","WV","2022-03-08","11:02","P01-0032","wwtp","","raw wastewater","24-hr time-weighted composite","32222.4709019065","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","StMarysWWTP-01","26170"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.332","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-06-03","12:00","A1063","wwtp","","raw wastewater","24-hr flow-weighted composite","4037.5","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-07-07","WV","StarCityWWTP-01","26505"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.109","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2021-12-16","08:00","E02-0023","wwtp","","raw wastewater","24-hr time-weighted composite","6164.401453","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","AthensWWTP-01","24740"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11.374","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-12-12","07:00","C01-0057","wwtp","","raw wastewater","24-hr flow-weighted composite","58224.27303","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-21","WV","WheelingWWTP-01","26003"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.58123","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1853","rna","-1","","","","WV","2022-03-04","07:03","N03-0042","wwtp","","raw wastewater","24-hr time-weighted composite","69322.21055","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","SalemWWTP-01","26426"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.124","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-07-21","12:00","A1097","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-07-30","WV","StarCityWWTP-01","26505"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","10.32","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","26498","rna","-1","","","","WV","2022-03-07","07:00","N02-0006","wwtp","","raw wastewater","24-hr flow-weighted composite","21585.7222303748","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","ClarksburgWWTP-01","26301"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","10","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-02-22","12:00","A01-0183","wwtp","","raw wastewater","24-hr flow-weighted composite","192985.5448","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-02","WV","StarCityWWTP-01","26505"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.212","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2892","rna","-1","","","","WV","2022-01-18","10:00","P01-0024","wwtp","","raw wastewater","24-hr time-weighted composite","931229.3243","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","StMarysWWTP-01","26170"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-03-13","08:00","H01-0156","wwtp","","raw wastewater","24-hr flow-weighted composite","17355.486843735","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","MoundsvilleWWTP-01","26041"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","9.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-02-11","12:00","A01-0175","wwtp","","raw wastewater","24-hr flow-weighted composite","104717.7288","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-17","WV","StarCityWWTP-01","26505"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.795","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2000","rna","-1","","","","WV","2022-03-09","08:00","A04-0031","wwtp","","raw wastewater","24-hr time-weighted composite","114884.056","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","CheatLakeWWTP-01","26508"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-01-13","08:00","H01-0072","wwtp","","raw wastewater","24-hr flow-weighted composite","693385.3877","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-24","WV","MoundsvilleWWTP-01","26041"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","16.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-01-19","12:00","A01-0156","wwtp","","raw wastewater","24-hr flow-weighted composite","441672.83","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-26","WV","StarCityWWTP-01","26505"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.8","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-03-11","08:00","H01-0154","wwtp","","raw wastewater","24-hr flow-weighted composite","152084.910571575","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","MoundsvilleWWTP-01","26041"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.714","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2000","rna","-1","","","","WV","2022-03-07","08:00","A04-0029","wwtp","","raw wastewater","24-hr time-weighted composite","100877.6593","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-10","WV","CheatLakeWWTP-01","26508"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.56103","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1853","rna","-1","","","","WV","2022-04-01","07:03","N03-0018","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","SalemWWTP-01","26426"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.25","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-03-27","07:02","D01-0069","wwtp","","raw wastewater","24-hr flow-weighted composite","48688.6129528282","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-31","WV","CharlesTownWWTP-01","25414"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.725","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-02-04","08:00","E02-0082","wwtp","","raw wastewater","24-hr time-weighted composite","76059.17931","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-16","WV","AthensWWTP-01","24740"
"0.125","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.105","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","610","rna","-1","","","","WV","2022-03-01","02:00","M04-0008","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-10","WV","FarmingtonWWTP-01","26571"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-03-26","08:00","H01-0168","wwtp","","raw wastewater","24-hr flow-weighted composite","2715.45980125666","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-06","WV","MoundsvilleWWTP-01","26041"
"0.41","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.142","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2101","rna","-1","","","","WV","2022-03-23","09:00","R01-0041","wwtp","","raw wastewater","24-hr time-weighted composite","299865.301251411","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-31","WV","HuttonsvilleWWTP-01","26273"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.27","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-03-21","07:03","D01-0074","wwtp","","raw wastewater","24-hr flow-weighted composite","950533.039569855","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","CharlesTownWWTP-01","25414"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.866","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-02-01","09:00","G01-0092","wwtp","","raw wastewater","24-hr time-weighted composite","438964.473","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-10","WV","KeyserWWTP-01","26726"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","13.4","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-03-08","12:00","A01-0196","wwtp","","raw wastewater","24-hr flow-weighted composite","45651.13507","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","StarCityWWTP-01","26505"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","4.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-03-21","07:00","B01-0113","wwtp","","raw wastewater","24-hr flow-weighted composite","5220.37340328097","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-30","WV","CharlestonWWTP-01","25312"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.61","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","6071","rna","-1","","","","WV","2022-02-22","08:04","O01-0042","wwtp","","raw wastewater","24-hr flow-weighted composite","167206.7034","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-28","WV","GraftonWWTP-01","26354"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.86","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","26498","rna","-1","","","","WV","2022-02-23","07:00","N02-0042","wwtp","","raw wastewater","24-hr flow-weighted composite","67629.54265","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-02","WV","ClarksburgWWTP-01","26301"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.379","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-11-04","12:00","A01-0081","wwtp","","raw wastewater","24-hr flow-weighted composite","63112.5","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-11-18","WV","StarCityWWTP-01","26505"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.127","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-01-22","09:00","G01-0041","wwtp","","raw wastewater","24-hr time-weighted composite","465008.3846","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","KeyserWWTP-01","26726"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-12-08","12:00","A01-0121","wwtp","","raw wastewater","24-hr flow-weighted composite","62083.15596","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","StarCityWWTP-01","26505"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.458","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-07-11","12:00","A1089","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-07-30","WV","StarCityWWTP-01","26505"
