capacity_mgd,concentration_method,county_names,dashboard_ignore,epaid,extraction_method,flow_rate,inhibition_adjust,inhibition_detect,inhibition_method,institution_type,lab_id,lod_ref,lod_sewage,major_lab_method,major_lab_method_desc,ntc_amplify,num_no_target_control,other_jurisdiction,pasteurized,pcr_gene_target,pcr_gene_target_ref,pcr_target,pcr_target_avg_conc,pcr_target_units,pcr_type,population_served,pretreatment,quant_stan_type,rec_eff_percent,rec_eff_spike_conc,rec_eff_spike_matrix,rec_eff_target_name,reporting_jurisdiction,sample_collect_date,sample_collect_time,sample_id,sample_location,sample_location_specify,sample_matrix,sample_type,site_id,stan_ref,test_result_date,wwtp_jurisdiction,wwtp_name,zipcode
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.27,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,3785.433248,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/12/2024,0:00,6298,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.41,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,3843.028471,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/16/2024,0:00,6311,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.722,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,0,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/16/2024,8:45,6306,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.614,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,14970.97909,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/17/2024,8:30,6314,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,5.089,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,15633.75992,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/11/2024,7:00,6285,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,4.981,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,46436.24016,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/16/2024,7:00,6305,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Charleston,25387
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.27,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,16771.48828,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/12/2024,0:00,6298,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.41,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,17129.69274,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/16/2024,0:00,6311,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.722,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,28466.74671,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/16/2024,8:45,6306,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.614,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,64241.05901,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/17/2024,8:30,6314,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,5.089,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/11/2024,7:00,6285,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,4.981,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/16/2024,7:00,6305,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Charleston,25387
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.27,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/12/2024,0:00,6298,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.41,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/16/2024,0:00,6311,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.722,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/16/2024,8:45,6306,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.614,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,7702.057809,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/17/2024,8:30,6314,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/24/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,5.067,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,269083.5476,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/17/2024,7:00,6317,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,5.067,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,238006.0434,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/17/2024,7:00,6317,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,7.222,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,339002.9669,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/18/2024,7:00,6318,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,7.222,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,169387.2809,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/18/2024,7:00,6318,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.594,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,810103.3211,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/18/2024,8:30,6319,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.594,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,834245.8725,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/18/2024,8:30,6319,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.592,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,640364.027,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,9/17/2024,8:30,6320,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.592,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,432564.9261,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,9/17/2024,8:30,6320,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.572,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,286356.2822,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,9/18/2024,8:30,6321,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.572,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,218919.6587,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,9/18/2024,8:30,6321,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.092,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,348324.8234,copies/L wastewater,ddpcr,4050,no,dna,-1,,,,WV,9/17/2024,8:30,6324,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Ona and SaltRock,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.092,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,430423.975,copies/L wastewater,ddpcr,4050,no,dna,-1,,,,WV,9/17/2024,8:30,6324,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Ona and SaltRock,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.096,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,175340.5094,copies/L wastewater,ddpcr,4050,no,dna,-1,,,,WV,9/18/2024,8:30,6325,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Ona and SaltRock,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.096,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,392275.5718,copies/L wastewater,ddpcr,4050,no,dna,-1,,,,WV,9/18/2024,8:30,6325,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Ona and SaltRock,25545
0.3,ceres nanotrap,54079,,WV0028045,qiagen ez1 virus mini kit v2.0,0.116,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,248899.436,copies/L wastewater,ddpcr,4900,no,dna,-1,,,,WV,9/17/2024,7:10,6327,wwtp,,raw wastewater,48-hr time-weighted composite,54079-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Hometown-Putnam,25168
0.3,ceres nanotrap,54079,,WV0028045,qiagen ez1 virus mini kit v2.0,0.116,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,313910.8181,copies/L wastewater,ddpcr,4900,no,dna,-1,,,,WV,9/17/2024,7:10,6327,wwtp,,raw wastewater,48-hr time-weighted composite,54079-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Hometown-Putnam,25168
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.41,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,510201.2634,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/19/2024,0:00,6332,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.41,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,673468.1129,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/19/2024,0:00,6332,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.605,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,573348.856,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/19/2024,8:15,6333,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.605,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,482166.481,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/19/2024,8:15,6333,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.05,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,317798.0423,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/22/2024,0:00,6338,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.05,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,344317.4839,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/22/2024,0:00,6338,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,4.616,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,321713.4953,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/22/2024,7:00,6339,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,4.616,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,306731.8201,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/22/2024,7:00,6339,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,5.775,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,136370.9688,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/23/2024,7:00,6340,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
