Sample ID	Assay Accepted Droplets	Assay Amplification Method	Assay Control, Internal	Assay Control, Internal Concentration (CN/Rxn)	Assay Control, Internal Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Result (CN/L)	Assay Control, Process Spike-In (CN/L)	Assay Date	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Name	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Assay Type	Assay Volume (mL)	Comments	Concentration Date	Concentration Input Volume (mL)	Concentration Lot ID	Concentration Machine	Concentration Method	Concentration Output Volume (mL)	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Created by	Date Added to Database	Date Created	Department	Description	Extraction Date	Extraction Input Volume (mL)	Extraction Lot ID	Extraction Machine	Extraction Method	Extraction Output Volume (mL)	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Location	QC Check, Sample	Sample Collection By	Sample Collection Date/Time	Sample Collection Method	Sample Composite End	Sample Composite Start	Sample Received By	Sample Received Date	Sample pH (Lab)	Site	Status	Volume Tested (mL)
A02-0004	14984	OneStep RT-ddPCR				BRSV	0	0		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	B08	JL	SARS-CoV-2 N1	0	0	2236.36169433594	0	SARS-CoV-2 N2	0	0	2276.70715332032	0																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	C04	JL	Eric Lundstrum		08/12/2021 10:05 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	C04	JL	NaN	Pass	EL	08/12/2021 10:05 AM	Composite	08/12/2021 09:00 AM	08/11/2021 09:00 AM	JL	08/12/2021	NaN	NorthHighSt-02 (MUB)		10
A02-0018	18936	OneStep RT-ddPCR	Human RNase P	6.213698387146	6602.05453634263	None					Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	G3	AP000000	A03	JL		7.45663464069366	0	1685.59967041016			9.94270503520966	1.368028819561	1874.41497802734																																						0.005		2021-08-18	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A03	JL	Eric Lundstrum		08/18/2021 10:07 AM	WVU Morgantown	G	2021-08-18	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A03	JL		Pass	EL	08/18/2021 10:06 AM	Composite	08/18/2021 10:05 AM	08/16/2021 10:05 AM	JL	08/18/2021	7.02	NorthHighSt-02 (MUB)		
A02-0001 10K	17989	OneStep RT-ddPCR				BRSV	0	0		2021-08-13	Manual	DQ	XXXXXX	QX 200	BRSV Triplex	10k	AP000000	B03	JL	SARS-CoV-2 N1	678.05908203125	0	2236.36169433594	720437.774658203	SARS-CoV-2 N2	711.738967895508	0	2276.70715332032	756222.653388977																																					0.005		2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425	Spike with 10K HI-SARS	CP000000	B05	JL						2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	Spike with 10K HI-SARS	EP000000	B05	JL													
A02-0054	14197	OneStep RT-ddPCR	Human RNase P	45.6339693069458	48486.0923886299	None				2021-08-30	Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	C6	AP0005	F02	JL	SARS-CoV-2 N1	382.964134216308	0	2615.09490966796	406899.392604827	SARS-CoV-2 N2	188.164405822754	0	2786.11602783204	199924.681186676																																					0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	C02	JL				WVU Morgantown		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	C6	EP0005	B02	JL		Pass	EL	08/27/2021 10:17 AM	Composite	08/27/2021 09:38 AM	08/25/2021 09:38 AM	JL	08/27/2021	6.90	HonorsSummit-01 (MUB)		
A02-0020	17034	OneStep RT-ddPCR	Human RNase P	19.3464362621307	20555.5885285139	None				08/20/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	H7	AP000000	A07	JL	SARS-CoV-2 N1	9.6712303161621	0	1047.21549987793	10275.68221	SARS-CoV-2 N2	11.053159236908	0	1082.35214233398	11743.9822																																					0.005		2021-08-20	10	NT04155	Kookaburra	Nanotrap	0.425	6.88	CP000000	B01	JL				WVU Morgantown	G	2021-08-20	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	H7	EP000000	A07	JL		Pass	EL	08/20/2021 09:17 AM	Composite	08/20/2021 09:30 AM	08/20/2021 09:18 AM	Jl	08/20/2021	6.88	Evansdale-01		
A01-0027																																																																																	Monongalia County													Pass	DW	09/04/2021 11:55 PM	Composite	09/04/2021 11:55 PM	09/04/2021 12:00 AM	JL	09/07/2021	6.38	StarCityWWTP-01		
A02-0064	13180	OneStep RT-ddPCR	Human RNase P	306.246337890626	325386.73400879	None				2021-08-30	Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E6	AP0005	F04	JL	SARS-CoV-2 N1	11.9650626182556	0	2615.09490966796	12712.8790318966	SARS-CoV-2 N2	23.9364862442016	0	2786.11602783204	25432.5166344642																																					0.005		2021-08-27	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A06	JL				WVU Morgantown		2021-08-30	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E6	EP0006	A06	JL		Pass	EL	08/30/2021 10:35 AM	Grab			JL	08/30/2021	8.11	NorthHighSt-02 (MUB)		
A02-0009	19134	OneStep RT-ddPCR	Human RNase P	23.3762383460998	24837.253242731	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A07	JL	SARS-CoV-2 N1	49.2401790618896	0	1714.01901245117	52317.69228	SARS-CoV-2 N2	46.7757177352906	0	1783.14178466797	49699.20111	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B01	JL	Eric Lundstrum		08/13/2021 10:18 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A07	JL		Pass	Eric Lundstrom	08/13/2021 10:18 AM	Composite	08/13/2021 09:55 AM	08/11/2021 09:55 AM	Josh Lambert	08/13/2021	7.8	CollegePark-02		10
A02-0077																																																																																	WVU Morgantown													Pass	EL	09/03/2021 10:11 AM	Grab			JL	09/03/2021	8.36	HonorsSummit-01 (MUB)		
A02-0065																																																																																	WVU Morgantown													Pass	EL	09/01/2021 09:08 AM	Composite	09/01/2021 09:08 AM	08/30/2021 09:08 AM	JL	09/01/2021	6.80	Evansdale-01		
A01-0003	19784	OneStep RT-ddPCR	Human RNase P	32.1334409713746	34141.7810320855	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A02	JL	SARS-CoV-2 N1	23.7983345985412	0	1714.01901245117	25285.73	SARS-CoV-2 N2	30.9425330162048	0	1783.14178466797	32876.44184	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	A02	JL	Josh Lambert		08/16/2021 01:05 PM	Monongalia County	Star City	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A02	JL	NaN	Pass	GG	08/11/2021 11:55 PM	Composite	08/11/2021 11:55 PM	08/11/2021 12:00 AM	Josh Lambert	08/13/2021	6.87	StarCityWWTP-01		10
A02-0058	11920	OneStep RT-ddPCR	Human RNase P	14.4741249084473	15378.7577152252	None				2021-08-30	Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	C8	AP0005	H02	JL	SARS-CoV-2 N1	14.4741249084473	0	2615.09490966796	15378.7577152252	SARS-CoV-2 N2	4.82389897108078	0	2786.11602783204	5125.39265677333																																					0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	C04	JL				WVU Morgantown		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	C8	EP0005	B04	JL		Pass	EL	08/27/2021 10:58 AM	Composite	08/27/2021 10:03 AM	08/25/2021 10:03 AM	JL	08/27/2021	7.36	CollegePark-02		
A1106	18310	OneStep RT-ddPCR				BRSV	492.148246765136	522907.512187957		2021-08-13	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	A02	JL	SARS-CoV-2 N1	8.99712562561036	0	2236.36169433594	9559.44597721101	SARS-CoV-2 N2	11.5683662891388	0	2276.70715332032	12291.38918221																																					0.005		2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A02	JL						2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A02	JL													
A02-0076																																																																																	WVU Morgantown													Pass	EL	09/03/2021 10:00 AM	Grab			JL	09/03/2021	7.86	Evansdale-01		
A07-0012	18494	OneStep RT-ddPCR				BRSV	1238.12591552734	1315508.7852478		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	B01	JL	SARS-CoV-2 N1	3.81712794303894	0	2236.36169433594	4055.69844	SARS-CoV-2 N2	6.36222422122956	0	2276.70715332032	6759.86311																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	B03	JL	Eric Lundstrum		08/11/2021 09:19 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	B03	JL	NaN	Pass	EL	08/11/2021 09:19 AM	Composite	08/11/2021 09:00 AM	08/10/2021 09:00 AM	JL	08/11/2021	7.13	OaklandE-02		10
A02-0029	14381	OneStep RT-ddPCR	Human RNase P	525.883865356446	558751.606941224	None				2021-08-30	Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	B8	AP0005	H01	JL	SARS-CoV-2 N1	16.5232312679291	0	2615.09490966796	17555.9332221746	SARS-CoV-2 N2	21.0317611694336	0	2786.11602783204	22346.2462425232																																					0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	B02	JL				WVU Morgantown	G	2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	B8	EP0005	A08	JL		Pass	EL	08/23/2021 09:46 AM	Grab			JL	08/23/2021	7.54	HonorsSummit-01 (MUB)		
A01-0010	18269	OneStep RT-ddPCR	Human RNase P	42.5405168533326	45199.2991566659	None				08/20/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	H6	AP000000	A06	JL	SARS-CoV-2 N1	45.121202468872	0	1047.21549987793	47941.2756	SARS-CoV-2 N2	52.864966392517	0	1082.35214233398	56169.02781																																					0.005		2021-08-20	10	NT04155	Kookaburra	Nanotrap	0.425	6.99	CP000000	A06	JL				Monongalia County	Star City	2021-08-20	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	H6	EP000000	A06	JL		Pass	GG	08/19/2021 11:59 PM	Composite	08/19/2021 11:59 PM	08/19/2021 12:01 AM	Jl	08/20/2021	6.99	StarCityWWTP-01		
A02-0035	16385	OneStep RT-ddPCR	Human RNase P	23.593852519989	25068.4683024883	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L1	AP0004	A02	JL		47.2078895568848	-20	2835.2719116211			37.0851159095764	-20	3151.89849853516																																						0.005		2021-08-25	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	A01	JL				WVU Morgantown		2021-08-25	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L1	EP0004	A01	JL		Pass	EL	08/25/2021 09:12 AM	Composite	08/25/2021 09:16 AM	08/23/2021 09:16 AM	JL	08/25/2021	6.55	Evansdale-01		
A02-0081																																																																																	WVU Morgantown													Pass	EL	09/03/2021 10:46 AM	Grab			JL	09/03/2021	8.22	CollegePark-02		
A02-0062	11896	OneStep RT-ddPCR	Human RNase P	725.647811889648	771000.800132751	None				2021-08-30	Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E4	AP0005	D04	JL	SARS-CoV-2 N1	6.29284918308258	0	2615.09490966796	6686.15225702524	SARS-CoV-2 N2	14.6857857704163	0	2786.11602783204	15603.6473810673																																					0.005		2021-08-27	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A04	JL				WVU Morgantown		2021-08-30	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E4	EP0006	A04	JL		Pass	EL	08/30/2021 10:04 AM	Grab			JL	08/30/2021	7.45	HonorsSummit-01 (MUB)		
A02-0083																																																																																	WVU Morgantown													Pass	EL	09/06/2021 08:38 AM	Composite	09/06/2021 08:38 AM	09/04/2021 09:00 AM	JL	09/07/2021	6.88	HonorsSummit-01 (MUB)		
A02-0012	18304	OneStep RT-ddPCR	Human RNase P	30.8717465400696	32801.2306988239	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	B02	JL	SARS-CoV-2 N1	3.85675370693206	0	1714.01901245117	4097.80094	SARS-CoV-2 N2	10.2860820293427	0	1783.14178466797	10928.96241	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B04	JL	Eric Lundstrum		08/16/2021 09:54 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A10	JL	NaN	Pass	Alexander Brun	08/16/2021 09:54 AM	Composite	08/16/2021 09:00 AM	08/14/2021 09:00 AM	Josh Lambert	08/16/2021	6.65	HonorsSummit-01 (MUB)		10
A02-0073																																																																																	WVU Morgantown													Pass	EL	09/01/2021 10:59 AM	Grab			JL	09/01/2021	7.76	CollegePark-02		
A02-0080																																																																																	WVU Morgantown													Pass	EL	09/03/2021 10:46 AM	Composite	09/03/2021 10:46 AM	09/01/2021 10:59 AM	JL	09/03/2021	5.86	CollegePark-02		
A02-0014	19433	OneStep RT-ddPCR	Human RNase P	18.1689620018005	19304.5221269131	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	B03	JL	SARS-CoV-2 N1	31.5017914772034	0	1714.01901245117	33470.65294	SARS-CoV-2 N2	30.2894043922424	0	1783.14178466797	32182.49166	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B05	JL	Eric Lundstrum		08/16/2021 10:05 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A11	JL	NaN	Pass	Eric Lundstrom	08/16/2021 10:05 AM	Composite	08/16/2021 09:00 AM	08/14/2021 09:00 AM	Josh Lambert	08/16/2021	7.83	NorthHighSt-02 (MUB)		10
A02-0061	14447	OneStep RT-ddPCR	Human RNase P	563.6185836792	598844.74515915	None				2021-08-30	Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E3	AP0005	C04	JL	SARS-CoV-2 N1	228.06589126587	0	2615.09490966796	242320.009469987	SARS-CoV-2 N2	280.792827606202	0	2786.11602783204	298342.37933159																																					0.005		2021-08-27	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A03	JL				WVU Morgantown		2021-08-30	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E3	EP0006	A03	JL		Pass	EL	08/30/2021 09:46 AM	Grab			JL	08/30/2021	8.13	OaklandE-02		
A02-0007																																																																														Eric Lundstrum		08/12/2021 09:14 AM	WVU Morgantown	Building/Complex												Pass	EL	08/12/2021 09:14 AM	Composite	08/12/2021 09:00 AM	08/11/2021 09:00 AM	JL	08/12/2021		Evansdale-01		10
A02-0036	12144	OneStep RT-ddPCR	Human RNase P	168.152847290039	178662.400245666	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L2	AP0004	B02	JL		1507.14767456055	-20	2835.2719116211			1487.83218383789	-20	3151.89849853516																																						0.005		2021-08-25	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	A02	JL				WVU Morgantown		2021-08-25	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L2	EP0004	A02	JL		Pass	EL	08/25/2021 09:13 AM	Grab			JL	08/25/2021	7.79	Evansdale-01		
A02-0041	15702	OneStep RT-ddPCR	Human RNase P	14.6750867366791	15592.2796577215	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L7	AP0004	G02	JL		50.3418493270874	-20	2835.2719116211			54.5404767990112	-20	3151.89849853516																																						0.005		2021-08-25	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	B01	JL				WVU Morgantown		2021-08-25	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L7	EP0004	A07	JL		Pass	EL	08/25/2021 09:48 AM	Composite	08/23/2021 09:48 AM	08/25/2021 09:48 AM	JL	08/25/2021	7.22	OaklandE-02		
A02-0057	12915	OneStep RT-ddPCR	Human RNase P	553.14926147461	587721.090316773	None				2021-08-30	Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	D6	AP0005	F03	JL	SARS-CoV-2 N1	829.11491394043	0	2615.09490966796	880934.596061707	SARS-CoV-2 N2	882.605895996094	0	2786.11602783204	937768.76449585																																					0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	D05	JL				WVU Morgantown		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	D6	EP0005	B10	JL		Pass	EL	08/27/2021 10:40 AM	Grab			JL	08/27/2021	7.86	NorthHighSt-02 (MUB)		
A02-0085																																																																																	WVU Morgantown													Pass	EL	09/06/2021 09:00 AM	Composite	09/06/2021 09:00 AM	09/04/2021 09:00 AM	JL	09/07/2021	6.67	CollegePark-02		
A02-0013	11125	OneStep RT-ddPCR				BRSV	534.782371520996	568206.269741058		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	A04	JL	SARS-CoV-2 N1	12.6934432983398	0	2236.36169433594	13486.7835	SARS-CoV-2 N2	10.5773937702179	0	2276.70715332032	11238.48063																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A04	JL	Eric Lundstrum		08/11/2021 09:48 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A04	JL		Pass	EL	08/11/2021 09:48 AM	Composite	08/11/2021 09:00 AM	08/10/2021 09:00 AM	JL	08/11/2021	7.87	CollegePark-02		10
A01-0009	17879	OneStep RT-ddPCR	Human RNase P	15.7977366447449	16785.0951850414	None				08/20/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	H5	AP000000	A05	JL	SARS-CoV-2 N1	15.7977366447449	0	1047.21549987793	16785.09569	SARS-CoV-2 N2	27.6530051231384	0	1082.35214233398	29381.31845																																					0.005		2021-08-20	10	NT04155	Kookaburra	Nanotrap	0.425	6.97	CP000000	A05	JL				Monongalia County	Star City	2021-08-20	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	H5	EP000000	A05	JL		Pass	GG	08/18/2021 11:59 AM	Composite	08/18/2021 11:59 AM	08/18/2021 12:01 PM	Jl	08/20/2021	6.97	StarCityWWTP-01		
A02-0002	20957	OneStep RT-ddPCR				BRSV	0	0		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	C01	JL	SARS-CoV-2 N1	6.73744678497314	0	2236.36169433594	7158.53721	SARS-CoV-2 N2	5.61440527439118	0	2276.70715332032	5965.30548																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	C05	JL	Josh Lambert		08/16/2021 01:03 PM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	C05	JL	NaN	Pass	EL	08/12/2021 09:00 AM	Composite	08/12/2021 09:00 AM	08/11/2021 09:00 AM	JL	08/13/2021	6.65	OaklandE-02		10
A01-0004	18261	OneStep RT-ddPCR	Human RNase P	20.62513589859	21914.2068922519	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A03	JL	SARS-CoV-2 N1	63.221664428711	0	1714.01901245117	67173.01846	SARS-CoV-2 N2	64.5136737823486	0	1783.14178466797	68545.77637	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	A03	JL	Josh Lambert		08/16/2021 10:18 AM	Monongalia County	Star City	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A03	JL	NaN	Pass	GG	08/12/2021 11:55 PM	Composite	08/12/2021 11:55 PM	08/12/2021 12:00 AM	Josh Lambert	08/13/2021	6.95	StarCityWWTP-01		10
A02-0072																																																																																	WVU Morgantown													Pass	EL	09/01/2021 10:58 AM	Composite	09/01/2021 10:59 AM	08/30/2021 10:58 AM	JL	09/01/2021	6.98	CollegePark-02		
A02-0006	17196	OneStep RT-ddPCR	Human RNase P	13.6870515346527	14542.4922555685	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A05	JL	SARS-CoV-2 N1	23.272728919983	0	1714.01901245117	24727.27346	SARS-CoV-2 N2	17.7947211265564	0	1783.14178466797	18906.8917	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	A05	JL	Eric Lundstrum		08/13/2021 09:23 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A05	JL	NaN	Pass	Eric Lundstrom	08/13/2021 09:22 AM	Composite	08/13/2021 09:22 AM	08/11/2021 09:45 AM	Josh Lambert	08/13/2021	7.34	OaklandE-02		10
