Sample ID	Assay Accepted Droplets	Assay Amplification Method	Assay Control, Internal	Assay Control, Internal Concentration (CN/Rxn)	Assay Control, Internal Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Result (CN/L)	Assay Control, Process Spike-In (CN/L)	Assay Date	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Name	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Assay Type	Assay Volume (mL)	Comments	Concentration Date	Concentration Input Volume (mL)	Concentration Lot ID	Concentration Machine	Concentration Method	Concentration Output Volume (mL)	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Created by	Date Added to Database	Date Created	Department	Description	Extraction Date	Extraction Input Volume (mL)	Extraction Lot ID	Extraction Machine	Extraction Method	Extraction Output Volume (mL)	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Location	QC Check, Sample	Sample Collection By	Sample Collection Date/Time	Sample Collection Method	Sample Composite End	Sample Composite Start	Sample Received By	Sample Received Date	Sample pH (Lab)	Site	Status	Volume Tested (mL)
A1020	11142	OneStep RT-ddPCR	Human RNase P		12660						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				6330	SARS-CoV-2 N2				12660																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:53	4/9/21 12:53	Monongalia County	A1020	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	4/1/21 11:55	Composite	4/1/21 11:55	4/1/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A1092	14288	OneStep RT-ddPCR		77.53		BRSV		184133.75												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23		A1092		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/14/21 23:55	Composite	7/14/21 23:55	7/14/21 0:00	JL			StarCityWWTP-01	Available	
A0100	11518	OneStep RT-ddPCR	Human RNase P		29424					11/10/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				9816	SARS-CoV-2 N2				9816																																				CDC N1/N2/RP Triplex	0.005		11/9/20 17:30	100				4				MS	Timothy Driscoll	11/9/20 16:53	11/9/20 16:53	Monongalia County	A0100	11/10/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/1/20 0:00	Composite	11/1/20 23:59	11/1/20 0:00	TD	11/9/20		StarCityWWTP-01	Available	
A02-0056	11965	OneStep RT-ddPCR	Human RNase P	0	0	None					Manual	DQ	XXXXXX	QX One	BRSV Triplex	G3	AP000000	C02	JL		29.3883800506592	0	3138.02612304688			13.7099897861481	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	B05	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G3	EP0007	A11	JL		Pass	EL	08/27/2021 10:39 AM	Composite	08/27/2021 09:49 AM	08/25/2021 09:49 AM	JL	08/27/2021	7.17	NorthHighSt-02 (MUB)		
A02-0087	3193	OneStep RT-ddPCR	Human RNase P	0	0	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	L2	AP0007	B02	JL	SARS-CoV-2 N1	0	0	1303.83804321289	0	SARS-CoV-2 N2	0	0	1366.20712280273	0																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0010	A02	JL				WVU Morgantown		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	L2	EP0010	A02	JL		Pass	EL	09/08/2021 09:34 AM	Composite	09/08/2021 09:34 AM	09/06/2021 09:34 AM	JL	09/08/2021	7.4	OaklandE-02		
A1055	15989	OneStep RT-ddPCR		131.34		BRSV		311932.5												SARS-CoV-2 N1	2.94			6982.5	SARS-CoV-2 N2	2.94			6982.5																																				N1/N2/BRSV Triplex	0.005			10				0.95	pH - 6.88				Josh Lambert		7/8/21 11:26		A1055	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	5/24/21 23:55	Composite	5/24/21 23:55	5/24/21 0:00	JL	5/28/21	6.88	StarCityWWTP-01	Available	
A0237	11622	OneStep RT-ddPCR	Human RNase P		24288					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				497808	SARS-CoV-2 N2				390048																																				CDC N1/N2/RP Triplex	0.005		2/22/21 0:00	100				4				AT	Timothy Driscoll	2/24/21 10:40	2/24/21 10:40	Monongalia County	A0237	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/8/21 8:00	Composite	2/8/21 11:55	2/8/21 12:00	TD	2/11/21		StarCityWWTP-01	Available	
A0433	12070	OneStep RT-ddPCR	Human RNase P		28080					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				14040	SARS-CoV-2 N2				9360																																				CDC N1/N2/RP Triplex	0.005			100				4					Mathilda Santee	3/8/21 10:55	3/8/21 10:55	Monongalia County	A0433		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	3/1/21 12:00	Composite	3/1/21 12:00	3/1/21 12:00				StarCityWWTP-01	Available	
A02-0026	14246	OneStep RT-ddPCR	Human RNase P	116.90185546875	124208.221435547	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	I2	AP0004	B01	JL		8.18836569786072	-20	2835.2719116211			8.18836569786072	-20	3151.89849853516																																						0.005		2021-08-23	10	NT04155	Kookaburra	Nanotrap	0.425		CP000002	A02	JL				WVU Morgantown	G	2021-08-23	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000002	A02	JL		Pass	EL	08/23/2021 09:13 AM	Grab			JL	08/23/2021	7.27	Evansdale-01		
A1029	10668	OneStep RT-ddPCR	Human RNase P		52968						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				5304																																				CDC N1/N2/RP Triplex	0.005		4/16/21 11:00	100				4				JL	Aiyana-Mei Tom	4/16/21 11:19	4/16/21 11:19	Monongalia County	A1029	4/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				JL		Pass	EL	4/14/21 12:00	Composite	4/15/21 12:00	4/14/21 12:00	MVS	4/16/21		StarCityWWTP-01	Available	
A02-0053	13324	OneStep RT-ddPCR	Human RNase P	129.327869415283	137410.861253738	None					Manual	DQ	XXXXXX	QX One	BRSV Triplex	G1	AP000000	A02	JL		143.746433258057	0	3138.02612304688			121.321783065796	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	B03	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G1	EP0007	A09	JL		Pass	EL	08/27/2021 09:57 AM	Grab			JL	08/27/2021	8.76	OaklandE-02		
A1075	13655	OneStep RT-ddPCR		207.69		BRSV		493263.75												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.48				Josh Lambert		7/9/21 11:57		A1075	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/21/21 23:55	Composite	6/21/21 23:55	6/21/21 0:00	JL	6/25/21	6.48	StarCityWWTP-01	Available	
A0036	14442	OneStep RT-ddPCR	Human RNase P		44010					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				14670	SARS-CoV-2 N2				19560																																				CDC N1/N2/RP Triplex	0.005		12/13/20 17:00	100				5				MS	Timothy Driscoll	12/14/20 14:57	12/14/20 14:57	Monongalia County	A0036	12/14/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/8/20 0:00	Composite	12/8/20 11:59	12/8/20 12:00	TD	12/11/20		StarCityWWTP-01	Available	
A1096	12523	OneStep RT-ddPCR		60.2		BRSV		142975												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23		A1096		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/20/21 23:55	Composite	7/20/21 23:55	7/20/21 0:00	JL			StarCityWWTP-01	Available	
A02-0011	21209	OneStep RT-ddPCR	Human RNase P	12.2066426277161	12969.5577919483	None				08/20/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	F1	AP000000	A08	JL	SARS-CoV-2 N1	35.5278301239014	0	1047.21549987793	37748.32153	SARS-CoV-2 N2	41.0839033126832	0	1082.35214233398	43651.64828	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B03	JL	Eric Lundstrum		08/16/2021 09:42 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A09	JL		Pass	Eric Lundstrom	08/16/2021 09:41 AM	Composite	08/16/2021 09:00 AM	08/14/2021 09:00 AM	Josh Lambert	08/16/2021	7.31	OaklandE-02		10
A0025	12472	OneStep RT-ddPCR	Human RNase P		27158.4					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				103305.6	SARS-CoV-2 N2				70675.2																																				CDC N1/N2/RP Triplex	0.005		12/4/20 17:00	100				4.8				MS	Timothy Driscoll	12/7/20 15:15	12/7/20 15:15	Monongalia County	A0025	12/7/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/24/20 0:00	Composite	11/24/20 23:59	11/24/20 0:00	TD	11/30/20		StarCityWWTP-01	Available	
A0032	10476	OneStep RT-ddPCR	Human RNase P		28299.6					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				443142	SARS-CoV-2 N2				408920.4																																				CDC N1/N2/RP Triplex	0.005		12/4/20 17:00	100				4.2				MS	Timothy Driscoll	12/7/20 15:15	12/7/20 15:15	Monongalia County	A0032	12/7/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/2/20 0:00	Composite	12/2/20 23:59	12/2/20 0:00	TD	12/4/20		StarCityWWTP-01	Available	
A1015	8511	OneStep RT-ddPCR	Human RNase P		119568					3/30/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				33192	SARS-CoV-2 N2				19920																																				CDC N1/N2/RP Triplex	0.005		3/26/21 11:00	100				4				MVS	Mathilda Santee	3/26/21 10:56	3/26/21 10:56	Monongalia County	A1015	3/29/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	3/26/21 10:55	Composite	3/25/21 12:00	3/25/21 12:00	MVS	3/26/21		StarCityWWTP-01	Available	
A01-0036	14143	OneStep RT-ddPCR	Human RNase P	54.3022060394288	57696.0939168931						Manual	DQ	XXXXXX	QX One	BRSV Triplex	I2	AP000000	A04	JL		67.8994083404542	0	3138.02612304688			36.1860871315002	0	3336.0806274414																																						0.005		2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	A02	JL				Monongalia County		2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	I2	EP0008	A02	JL		Pass	DW	09/01/2021 11:55 PM	Composite	09/01/2021 11:55 PM	09/01/2021 12:00 AM	JL	09/01/2021	6.53	StarCityWWTP-01		
A1079	12116	OneStep RT-ddPCR		79.76		BRSV		189430												SARS-CoV-2 N1	1.94			4607.5	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.41				Josh Lambert		7/9/21 12:11		A1079	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/27/21 23:55	Composite	6/27/21 23:55	6/27/21 0:00	JL	7/9/21	6.41	StarCityWWTP-01	Available	
A02-0076																																																																				2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	B02	JL				WVU Morgantown		2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	I8	EP0008	A08	JL		Pass	EL	09/03/2021 10:00 AM	Grab			JL	09/03/2021	7.86	Evansdale-01		
A02-0012	18304	OneStep RT-ddPCR	Human RNase P	30.8717465400696	32801.2306988239	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	B02	JL	SARS-CoV-2 N1	3.85675370693206	0	1714.01901245117	4097.80094	SARS-CoV-2 N2	10.2860820293427	0	1783.14178466797	10928.96241	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B04	JL	Eric Lundstrum		08/16/2021 09:54 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A10	JL	NaN	Pass	Alexander Brun	08/16/2021 09:54 AM	Composite	08/16/2021 09:00 AM	08/14/2021 09:00 AM	Josh Lambert	08/16/2021	6.65	HonorsSummit-01 (MUB)		10
A1022	10709	OneStep RT-ddPCR	Human RNase P		26370						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				105540	SARS-CoV-2 N2				112140																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:56	4/9/21 12:56	Monongalia County	A1022	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	4/5/21 11:55	Composite	4/5/21 11:55	4/5/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A1085	14894	OneStep RT-ddPCR		0		BRSV		0												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.48				Josh Lambert		7/9/21 12:19		A1085	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/5/21 23:55	Composite	7/5/21 23:55	7/5/21 0:00	JL	7/9/21	6.48	StarCityWWTP-01	Available	
A1006	10779	OneStep RT-ddPCR	Human RNase P		55036.8					3/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005		3/19/21 3:00	100				4.2				TD	Josh Lambert	3/19/21 15:30	3/19/21 15:30	Monongalia County	A1006	3/21/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				TD		Pass	GG	3/15/21 11:59	Composite	3/15/21 11:59	3/15/21 12:01	JL	3/19/21		StarCityWWTP-01	Available	
A02-0051	11454	OneStep RT-ddPCR	Human RNase P	30.5178141593934	32425.1775443555	None					Manual	DQ	XXXXXX	QX One	BRSV Triplex	F8	AP000000	H01	JL		49.6131324768066	0	3138.02612304688			61.07834815979	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	B02	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F8	EP0007	A08	JL		Pass	EL	08/27/2021 09:32 AM	Composite	08/27/2021 09:33 AM	08/25/2021 09:32 AM	JL	08/27/2021	7.61	Evansdale-01		
A1040	12025	OneStep RT-ddPCR	Human RNase P		14088						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				4692	SARS-CoV-2 N2				4692																																				CDC N1/N2/RP Triplex	0.005		4/30/21 11:30	100				2				KED	Mathilda Santee	4/30/21 11:12	4/30/21 11:12	Monongalia County	A1040	5/3/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				KED		Pass	EL	4/30/21 11:11	Composite	4/30/21 11:59	4/29/21 11:59	MVS	4/30/21		StarCityWWTP-01	Available	
A0022	12254	OneStep RT-ddPCR	Human RNase P		27648					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				49795.2	SARS-CoV-2 N2				49795.2																																				CDC N1/N2/RP Triplex	0.005		12/4/20 17:00	100				4.8				MS	Timothy Driscoll	12/7/20 15:07	12/7/20 15:07	Monongalia County	A0022	12/7/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/19/20 0:00	Composite	11/19/20 23:59	11/19/20 0:00	TD	11/30/20		StarCityWWTP-01	Available	
A0450	12328	OneStep RT-ddPCR	Human RNase P		13752					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				13752	SARS-CoV-2 N2				9168																																				CDC N1/N2/RP Triplex	0.005		2/19/21 13:00	100				4				AT	Timothy Driscoll	3/12/21 17:32	3/12/21 17:32	Monongalia County	A0450	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/17/21 8:00	Composite	2/17/21 11:55	2/17/21 12:00	TD	2/18/21		StarCityWWTP-01	Available	
A02-0022	13652	OneStep RT-ddPCR	Human RNase P	22.7001786231994	24118.9397871494	None				08/20/2021	Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	B2	AP0005	B01	JL	SARS-CoV-2 N1	11.34801030159	0	2615.09490966796	0	SARS-CoV-2 N2	6.80830776691436	0	2786.11602783204	0																																					0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425	7.39	CP0005	A02	JL				WVU Morgantown	G	2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	B2	EP0005	A02	JL		Pass	EL	08/20/2021 09:42 AM	Composite	08/20/2021 09:42 AM	08/18/2021 09:42 AM	Jl	08/20/2021	7.39	HonorsSummit-01 (MUB)		
A1090	12985	OneStep RT-ddPCR		112.62		BRSV		267472.5												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	1.81			4298.75																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23		A1090		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/12/21 23:55	Composite	7/12/21 23:55	7/12/21 0:00	JL			StarCityWWTP-01	Available	
A0213	15295	OneStep RT-ddPCR	Human RNase P		11088					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				59112	SARS-CoV-2 N2				36936																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0213	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/5/21 0:00	Composite	1/5/21 23:59	1/5/21 0:00	TD	1/8/21		StarCityWWTP-01	Available	
A0045	18529	OneStep RT-ddPCR	Human RNase P		5334					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				21336	SARS-CoV-2 N2				10668																																				CDC N1/N2/RP Triplex	0.005		1/3/21 13:00	100				7				MS	Timothy Driscoll	2/20/21 16:13	2/20/21 16:13	Monongalia County	A0045	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/21/20 0:00	Composite	12/21/20 11:59	12/21/20 12:00	TD	1/7/21		StarCityWWTP-01	Available	
A1036	11015	OneStep RT-ddPCR	Human RNase P		38475						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				28845	SARS-CoV-2 N2				38475																																				CDC N1/N2/RP Triplex	0.005		4/30/21 11:30	100				7.5				KED	Mathilda Santee	4/30/21 11:06	4/30/21 11:06	Monongalia County	A1036	5/3/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				KED		Pass	EL	4/30/21 11:06	Composite	4/25/21 11:59	4/25/21 12:00	MVS	4/30/21		StarCityWWTP-01	Available	
A0233	17982	OneStep RT-ddPCR	Human RNase P		0					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				37704	SARS-CoV-2 N2				34560																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0233	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	2/2/21 0:00	Composite	2/2/21 23:59	2/2/21 0:00	TD	2/4/21		StarCityWWTP-01	Available	
A1004	12806	OneStep RT-ddPCR	Human RNase P		60660					3/16/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				5520	SARS-CoV-2 N2				5520																																				CDC N1/N2/RP Triplex	0.005		3/12/21 11:00	100				5				AHT	Mathilda Santee	3/12/21 11:03	3/12/21 11:03	Monongalia County	A1004	3/15/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AHT		Pass	EL	3/11/21 12:00	Composite	3/11/21 12:00	3/11/21 12:00	MVS	3/12/21		StarCityWWTP-01	Available	
A02-0002 100K	11472	OneStep RT-ddPCR				BRSV	0	0		2021-08-13	Manual	DQ	XXXXXX	QX 200	BRSV Triplex	100k	AP000000	B05	JL	SARS-CoV-2 N1	1951.31072998047	0	2236.36169433594	2073267.65060425	SARS-CoV-2 N2	1940.17150878906	0	2276.70715332032	2061432.22808838																																					0.005		2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425	Spike with 100K HI-SARS	CP000000	C01	JL						2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	Spike with 100K HI-SARS	EP000000	C01	JL													
A0437	10482	OneStep RT-ddPCR	Human RNase P		36378					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				32328	SARS-CoV-2 N2				16164																																				CDC N1/N2/RP Triplex	0.005			100				3					Mathilda Santee	3/3/21 11:40	3/3/21 11:40	Monongalia County	A0437		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	2/18/21 12:00	Composite	2/18/21 12:00	2/18/21 12:00				StarCityWWTP-01	Available	
A1050	12110	OneStep RT-ddPCR		114.92		BRSV		272935												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.98				Josh Lambert		7/8/21 11:12		A1050	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	5/17/21 23:55	Composite	5/17/21 23:55	5/17/21 0:00	JL	5/21/21	6.98	StarCityWWTP-01	Available	
A02-0065	18409	OneStep RT-ddPCR	Human RNase P	10.2274000644684	10866.6125684977	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	G5	AP0007	C02	JL	SARS-CoV-2 N1	8.94873201847076	0	1303.83804321289	9508.02776962518	SARS-CoV-2 N2	10.2274000644684	0	1366.20712280273	10866.6125684977																																					0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C01	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G5	EP0007	B01	JL		Pass	EL	09/01/2021 09:08 AM	Composite	09/01/2021 09:08 AM	08/30/2021 09:08 AM	JL	09/01/2021	6.80	Evansdale-01		
A01-0015	10297	OneStep RT-ddPCR	Human RNase P	37.5787162780762	39927.386045456	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	D1	AP0005	A03	JL		412.625579833984	0	2615.09490966796			169.450378417969	0	2786.11602783204																																						0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	C06	JL				Monongalia County		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	D1	EP0005	B05	JL		Pass	GG	08/25/2021 11:55 PM	Composite	08/25/2021 11:55 PM	08/25/2021 12:00 AM	JL	08/27/2021	7.01	StarCityWWTP-01		
A02-0015	21184	OneStep RT-ddPCR	Human RNase P	21.113076210022	22432.6434731484	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	B04	JL	SARS-CoV-2 N1	99.061975479126	0	1714.01901245117	105253.34692	SARS-CoV-2 N2	72.307538986206	0	1783.14178466797	76826.7622	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B06	JL	Eric Lundstrum		08/16/2021 10:33 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A12	JL		Pass	Alexander Brun	08/16/2021 10:15 AM	Composite	08/16/2021 09:00 AM	08/14/2021 09:00 AM	Josh Lambert	08/16/2021	7.18	CollegePark-02		10
A1098	11958	OneStep RT-ddPCR		211.49		BRSV		502288.75												SARS-CoV-2 N1	21.65			51418.75	SARS-CoV-2 N2	25.59			60776.25																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23		A1098		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/22/21 23:55	Composite	7/22/21 23:55	7/22/21 0:00	JL			StarCityWWTP-01	Available	
A0240	14185	OneStep RT-ddPCR	Human RNase P		11952					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				41796	SARS-CoV-2 N2				29880																																				CDC N1/N2/RP Triplex	0.005		2/22/21 0:00	100				6				AT	Timothy Driscoll	2/24/21 10:42	2/24/21 10:42	Monongalia County	A0240	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/11/21 8:00	Composite	2/11/21 11:55	2/11/21 12:00	TD	2/18/21		StarCityWWTP-01	Available	
