Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day03.mean	n1.day03.ci	n1.day05.mean	n1.day05.ci	n1.day07.mean	n1.day07.ci	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.load.day03.mean	n1.load.day03.ci	n1.load.day05.mean	n1.load.day05.ci	n1.load.day07.mean	n1.load.day07.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1n2.day03.mean	n1n2.day03.ci	n1n2.day05.mean	n1n2.day05.ci	n1n2.day07.mean	n1n2.day07.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.load.day03.mean	n1n2.load.day03.ci	n1n2.load.day05.mean	n1n2.load.day05.ci	n1n2.load.day07.mean	n1n2.load.day07.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n2.day03.mean	n2.day03.ci	n2.day05.mean	n2.day05.ci	n2.day07.mean	n2.day07.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.load.day03.mean	n2.load.day03.ci	n2.load.day05.mean	n2.load.day05.ci	n2.load.day07.mean	n2.load.day07.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci
A02-0128	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	09/25/2021 09:15 AM	09/27/2021 09:15 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	18873.62272	28315.77912	23594.70092	NA	NA	NA	18014.6285643333	41330.5851550328	12303.9989004	18529.4114882761	18619.8600048571	27922.2857444609	16312.1961046	17696.5562605539	127149.707649143	329365.210633644	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	19147.8302521667	38463.6666063428	12951.2633414	18944.1378893573	18689.2592100714	27660.1705437611	15928.8923221	17656.5383467636	126486.12572925	327215.0164698	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	20281.03194	42155.5876068168	13598.5277824	20572.8448955102	18758.6584152857	27751.7775784715	15545.5885396	18040.0866443309	125822.543809357	325078.392450384	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821
R01-0034	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/16/2022 09:15 AM	03/17/2022 09:15 AM	0.158	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3191.93963427096	0	1595.96981713548	1909.08243333257	0	954.541216666285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O01-0048	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	02/23/2022 08:45 AM	02/24/2022 08:45 AM	1.61	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	43005.886	65791.58641	54398.736205	262099.806586449	400967.487870768	331533.647228608	83303.9614466667	340050.513140237	60988.0626068	112740.371140865	45259.3841762857	73743.2367275988	46876.7548714	47748.8203352555	NA	NA	461611.547935347	2288833.95592615	341472.912185968	722430.096724908	253477.825854784	459628.581648171	273322.257308107	293704.90365486	NA	NA	71581.0896583333	249297.210754059	53954.3395338	85884.0110406631	40235.296267	58165.4588817482	42068.8848644	38245.5039248573	NA	NA	402576.676697563	1719493.08332671	306051.989443297	559092.763457477	228177.166752876	365765.267253497	247812.946835575	236725.089697828	NA	NA	59858.21787	182067.479088603	46920.6164608	64947.0536819481	35211.2083577143	45693.4117254264	37261.0148574	30659.0492527309	NA	NA	343541.805459778	1270618.83409105	270631.066700626	427981.369800846	202876.507650969	289386.722749216	222303.636363044	190830.882445411	NA	NA
A01-0008	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	08/17/2021 12:00 AM	08/17/2021 11:55 PM	11.614	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	43739.43877	61256.66499	52498.05188	1922949.82733121	2693072.81204071	2308011.31968596	39710.9398633333	29773.2752356128	81893.83287	147307.718427879	67249.00121	90807.938281702	48801.925306	62846.6839403396	41651.0180757143	43281.1688597441	1521393.18164324	1674463.32122205	2937293.4102322	5303669.17268091	2394301.14128201	3279369.26857917	1723827.31070285	2272097.14369605	1412247.87062806	1567602.97282423	38681.8849933333	67786.3642731577	84449.292519	161236.781780456	69952.08909	98196.0108131326	51378.1713845	67032.8598938484	44126.5063460714	46096.9193047972	1504644.43087857	3389258.75654414	3040997.38666314	5818065.10780767	2499358.76368863	3554860.16546647	1815637.91942458	2433091.60242794	1494516.51532563	1675129.55813161	37652.8301233333	108646.985091624	87004.752168	175805.827905312	72655.17697	106029.599012127	53954.417463	71545.1952577682	46601.9946164286	49126.495504509	1487895.6801139	5106180.38206207	3144701.36309408	6359845.09024449	2604416.38609524	3848540.26259636	1907448.52814631	2606051.20445617	1576785.16002319	1790434.67673879
H01-0169	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/25/2022 08:00 AM	03/26/2022 08:00 AM	2.2	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	5622.34444543721	2811.17222271861	0	46822.3335518454	23411.1667759227	9959.91759933532	69127.0505800456	12467.9797310382	20271.9137945404	22423.6302410386	25983.1039369139	25911.4860976115	19431.890964144	24274.4085305769	13351.3252765704	118418.609483435	844945.966996659	117743.650767175	235262.905992205	191561.516676868	219964.076795115	226715.884436717	175034.886839918	224339.171513004	119377.371026364	7039.06167764217	39810.9010278886	9471.05515748262	13590.4855756946	19895.7862545337	24903.7231032249	24374.1633435711	20065.3105931978	22684.1755184744	13702.1397301573	80604.7138615202	500070.77700892	86105.1621436298	144298.730240392	165884.734206047	199377.35497831	211114.889177112	178314.82612053	208253.501034922	121158.906820147	4118.20575594902	16887.2184120166	6474.13058392704	11750.076496989	17367.9422680289	25227.4408419739	22836.8405895308	21507.1352763762	21093.9425063719	14742.4427109845	42790.8182396056	191471.940420485	54466.6735200847	88770.9641215483	140207.951735226	198021.461119092	195513.893917508	191787.683785676	192167.83055684	131610.069912713
K01-0018	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	01/18/2022 06:22 AM	01/19/2022 06:32 AM	6.226	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1644788.518	1647617.383	1646202.9505	38764314.3758207	38830984.9605109	38797649.6681658	958246.411526666	3700643.84306888	661520.012036	1273121.70940261	518260.98004	798703.322899386	373682.713586	540192.722305365	270875.964570214	380804.136549863	20813398.2714467	86662545.5317302	14686258.4947135	28648584.5956521	11682175.8148076	17770409.6775836	8496964.14414118	11997642.7021026	6174701.43503933	8474954.67033606	977526.44783	3691988.15875048	676891.402188	1277094.97203714	528879.597177143	805068.894509477	381829.358634	545357.638430563	276863.933160571	384957.013142823	21185482.7166687	86242596.9577155	15008573.5600392	28623456.8254544	11900084.7325919	17845302.6937616	8676889.68244481	12064374.5234602	6306914.1086022	8537459.44731	996806.484133333	3685967.02189633	692262.79234	1281792.50980822	539498.214314286	811906.878095189	389976.003682	550797.326023633	282851.901750929	389286.345320578	21557567.1618906	85862533.7958005	15330888.6253649	28610797.7603052	12117993.6503762	17929518.590099	8856815.22074845	12136717.6534391	6439126.78216507	8603668.20298555
A02-0110	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	09/15/2021 09:30 AM	09/17/2021 09:30 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5201.830938	2600.78026	3901.305599	NA	NA	NA	24673.6188233333	156780.052558288	20034.3940554	45485.021857067	15486.4021841429	28095.8505963072	172377.7743524	489851.718845929	125637.841203857	329712.151946565	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	23323.2677875	158471.204455752	18890.9772236	45501.8876128169	14977.0250523571	27583.1387521328	170995.07491015	486799.588228443	125754.914281179	327378.247913544	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	21972.9167516667	160171.486085305	17747.5603918	46078.0279618096	14467.6479205714	27726.6587188306	169612.3754679	483761.616747462	125871.9873585	325080.135095874	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821
C01-0109	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	01/18/2022 07:00 AM	01/19/2022 07:00 AM	7.455	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	410452.8809	413166.5719	411809.7264	11583075.3393626	11659656.3277377	11621365.8335501	286564.931733333	669196.857552994	307279.88586	222039.954198083	294595.201257143	139285.02310273	220305.851826	145035.573170551	165099.726815286	119317.218972034	7974976.01206012	19114042.1518313	9426443.96389087	7935753.84965248	10094876.1043898	5066428.54052959	7829759.63433667	4733240.70797294	5944008.18611613	3962875.15383819	268274.711383333	657099.687138743	272069.84032	186777.908738449	266864.148728571	120707.264629129	195934.48364215	133989.91173837	146145.561151286	109293.790518626	7470750.62299399	18863818.3506202	8258463.03398247	5960411.33316863	9137036.43425289	4380783.54609781	6882867.0082776	4450437.23530086	5195880.52928384	3658618.7246166	249984.491033333	682483.486777605	236859.79478	196079.34685154	239133.0962	127685.387866906	171563.1154583	131981.702536752	127191.395487286	104387.786721838	6966525.23392786	19606439.765884	7090482.10407407	5499365.23142098	8179196.764116	4543231.71620773	5935974.38221852	4495360.84120844	4447752.87245156	3545031.42533894
A01-0002	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	08/10/2021 12:00 AM	08/10/2021 11:55 PM	8.166	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35988.11412	40686.03611	38337.075115	1112452.2779017	1257672.83604913	1185062.55697542	14991.86957	87633.4322818307	11598.121742	25952.4844808472	13848.6583871429	16801.7968626608	14835.935871	17172.6380478793	10932.9899078571	12436.8344846292	457004.85077026	2723793.68797531	344770.027793446	811166.285167714	408016.759460154	530176.853558703	412381.447772052	468056.760865031	303843.884373185	340108.951204072	15988.8884433333	93311.8143865888	13436.083066	27501.6276562313	15763.7200471429	17690.6121492883	16872.354033	18271.7007637122	12379.9403807143	13388.0511921977	487365.784967738	2900307.20410872	395832.629682386	855295.311275495	461390.515091304	557236.84567186	467426.7780429	495995.83391968	343323.543623345	364636.281530603	16985.9073166667	98990.3931311521	15274.04439	29761.0377911882	17678.7817071429	18950.2248232012	18908.772195	19520.0447336486	13826.8908535714	14474.5097564501	517726.719165217	3076825.89925916	446895.231571325	915542.460431445	514764.270722454	592537.214478304	522472.108313749	527799.064947279	382803.202873505	392816.819637816
D01-0002	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	12/19/2021 07:00 AM	12/20/2021 07:00 AM	NA	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	425932.6816	70104.16254	248018.42207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0210	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/25/2022 12:00 AM	03/26/2022 12:00 AM	10	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	82889.6717727186	60769.7215676309	71829.6966701747	3137713.92425167	2300383.11719326	2719048.52072246	34551.1764101685	197353.854709618	30879.6259313822	56674.9550113616	36233.9063733816	35267.6743334745	31635.8961705118	23041.4778973278	31833.5554525623	15642.6911325027	1338087.45099606	7334294.49078953	1125463.36405469	2139231.5597288	1271716.57192693	1291853.46041382	1146241.12283971	825256.586383367	1219708.11480214	572424.916597218	30435.0641649217	167968.86791291	27846.0894282908	49310.8957555255	33718.312674069	31479.9361733814	30314.2691371031	20533.660861365	31407.4672830329	14925.8168599995	1192951.30749498	6184654.10418618	1021223.88613564	1835770.04350262	1185455.98699644	1126937.13655992	1101862.4879127	722958.556975214	1206130.73395319	546891.408526149	26318.9519196749	139725.18273124	24812.5529251993	43051.728733204	31202.7189747564	28590.0936127322	28992.6421036944	18898.2924944412	30981.3791135036	15576.0972115928	1047815.1639939	5105282.77827498	916984.408216596	1572763.65616819	1099195.40206594	993633.142094043	1057483.8529857	655758.455877337	1192553.35310424	578246.907975853
K01-0072	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/19/2022 06:25 AM	04/20/2022 06:21 AM	7.261	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17384.7623728215	0	8692.38118641075	477835.179656012	0	238917.589828006	10244.1853331402	33614.3458704326	11866.5933804586	13599.999901216	11867.4982132922	8088.05099422184	10858.5176258348	5216.94859849742	10176.2414351106	4001.6810913757	278145.5622939	865014.069065431	314284.610745582	325918.641830865	334715.833976958	194263.492825932	302250.798778209	133704.513825988	266702.627738265	107266.532186714	6413.4734426625	19892.0574223965	9495.26148336007	9819.42185206083	9999.63251507974	5975.71083223542	8945.08677790873	4362.845001285	8598.17254124209	3098.55689222762	169532.437086256	462087.445923002	251686.050017042	244794.841624297	285034.637200074	159342.217167794	259184.993459555	135420.529049333	231361.467275483	99282.6208247422	2582.76155218482	20929.9985688516	7123.92958626151	13563.3878352786	8131.76681686725	8194.39534885574	7031.65592998266	6395.77654917069	7020.10364737361	4284.4409911845	60919.3118786117	493673.567873961	189087.489288502	384594.407413025	235353.44042319	243794.605376924	216119.1881409	204647.543008003	196020.306812702	138676.817214617
A02-0345	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	02/12/2022 09:00 AM	02/14/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	4778.447645	2389.2238225	NA	NA	NA	312997.329053333	2521420.64751865	222136.93976	738573.32416328	310809.786742857	468162.073642403	593589.60634	833569.081781649	505181.254835714	569763.00793351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	337377.912440833	2694282.56078947	235460.6304125	793872.062804658	318429.360473214	492193.266858946	579806.65501925	845898.15002918	475562.225180179	578181.071449562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	361758.495828333	2867146.51380067	248784.321065	849712.3727812	326048.934203571	518156.82882176	566023.7036985	862101.33674031	445943.195524643	592108.211911934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A03-0261	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	04/04/2022 06:00 AM	04/04/2022 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	0	0	NA	NA	NA	0	0	0	0	2998.38276857143	10290.4949668716	3430.287765	7268.12052540044	5339.863755	7023.3390083817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	2638.62795607143	8273.3140779277	3178.45939625	6243.43376915311	5770.08115246429	7030.75342742271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	2278.87314357143	6348.99330373338	2926.6310275	5357.11410237757	6200.29854992857	7353.89721572512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N02-0055	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	04/24/2022 07:00 AM	04/25/2022 07:00 AM	8.03	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2685.0163936615	2685.0163936615	2685.0163936615	81616.0198910433	81616.0198910433	81616.0198910433	5556.31710682063	22960.7443221415	8965.70483688264	15119.2798580365	7979.08190704349	8966.88176965757	7621.31139216944	5588.90509261595	8857.60336681934	4278.46273967885	270791.3203851	928632.713348995	384880.584425112	659219.375488458	338695.003508788	392705.550390556	389529.412131046	308007.317418441	446727.713463565	254443.000322911	5081.22603176161	13938.888297373	8185.59031421318	12584.7424255463	8196.91344995849	7285.77481651533	7187.28857464157	4848.0901562915	8100.89898212546	3741.14363525236	231003.214568365	652998.394930113	361449.365655886	543494.660335044	337905.125966866	316918.167528194	322153.582696316	225726.410919276	396178.474447775	218241.975695432	4606.13495670259	7786.87795973541	7405.47579154372	10486.7524406204	8414.74499287349	6679.7073152035	6753.26575711369	5371.40760274984	7344.19459743159	4421.21416427513	191215.108751629	445398.577676731	338018.146886661	464333.913973292	337115.248424943	267091.595173933	254777.753261586	214627.012219414	345629.235431985	226589.607129961
H01-0049	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	11/23/2021 08:00 AM	11/24/2021 08:00 AM	1.3	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	77808.92462	31106.23598	54457.5803	382900.285749533	153074.813763367	267987.54975645	46071.6502566667	143396.615341077	46570.09684	46667.4727352261	34375.3705651429	38092.7425755374	35776.2394266	28696.0354119315	32597.3138761429	19946.4950407841	279595.288654133	801331.203516992	207598.064105446	308405.152696462	152163.146285928	215975.505774112	152163.146285928	215975.505774112	152163.146285928	215975.505774112	40891.4980566667	83046.304092352	44355.132966	28239.7962165256	33910.9999454286	28282.2368817978	35061.4715133	18539.5300718386	33043.0153666429	13658.6385599853	237110.665835458	572012.670141224	199559.054636021	232634.051853351	168392.091309176	153957.159303019	168392.091309176	153957.159303019	168392.091309176	153957.159303019	35711.3458566667	63840.3611468073	42140.169092	24263.7072308069	33446.6293257143	23797.5816529324	34346.7036	15263.7820574185	33488.7168571429	11973.4342124607	194626.043016782	464586.880360394	191520.045166596	213788.270474197	184621.036332424	144578.504442569	184621.036332424	144578.504442569	184621.036332424	144578.504442569
A03-0109	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	10/29/2021 06:00 AM	10/29/2021 01:00 PM	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	0	0	NA	NA	NA	781.855643666667	6335.94591384133	55504.7481462	226158.384543517	46253.9567885	168525.96808856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1563.77698066667	12672.4241886246	34731.1874354	138242.013011964	28942.6561961667	103114.196159122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2345.69831766667	19008.9024634078	13957.6267246	50544.5970182967	11631.3556038333	37868.1567706871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
K01-0035	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	02/07/2022 06:25 AM	02/08/2022 06:23 AM	9.554	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	223994.5284	144214.8024	184104.6654	8100942.91452965	5215644.73033161	6658293.82243063	384835.662533333	674438.332129717	490384.16772	334519.320179835	508592.749014286	202847.465753047	721167.92635	407448.979355758	633892.200405714	342980.219718869	9138343.5572299	5055956.51579602	11156513.7150307	5629064.43747618	11727952.0725516	3557529.31982927	19868041.9982377	14081239.0819569	16667671.2914374	10711894.008483	383603.269016667	817335.007020446	482290.36197	340722.363849956	493657.616528571	201881.047609522	712951.95712	417261.685926654	633412.40226	348168.055139837	8910981.48797211	9281443.23524133	10856702.2997423	5706638.95264149	11298739.0928806	3473393.50428036	19664763.193621	14538253.7160015	16635203.5763029	10930422.9932324	382370.8755	967383.714956944	474196.55622	355798.659134699	478722.484042857	207505.599872024	704735.98789	428499.089281158	632932.604114286	354541.296356601	8683619.41871432	14062770.2492179	10556890.8844539	6179893.66567553	10869526.1132096	3642951.21719497	19461484.3890042	15021831.4859824	16602735.8611683	11174075.5070604
A02-0091	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	09/08/2021 09:09 AM	09/10/2021 09:09 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9018.759057	15033.07253	12025.9157935	NA	NA	NA	10927.647004	25753.2701070526	7942.4689	10674.038832336	235679.555293429	781187.939605117	168490.8920384	490918.067226201	127769.208598857	329475.602422565	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	2399848.9452612	74680394.3688512	9488.03625016667	22344.7596648444	8039.551537	7246.48461422889	234282.992248429	776104.305194639	169059.8996574	487192.948677872	126780.748857429	327211.456715184	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	1915142.4499635	58419754.7974666	8048.42549633333	32082.6731034678	8136.634174	9718.44593808973	232886.429203429	771042.67327739	169628.9072764	483517.803881536	125792.289116	325032.365798626	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821	1430435.9546658	42159115.2260821
C01-0003	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	09/14/2021 07:00 AM	09/15/2021 07:00 AM	NA	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	391757.3166	330055.356	360906.3363	NA	NA	NA	140791.314396667	1016889.10754059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	130088.4929825	935359.575406836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	119385.671568333	853980.620384226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M03-0002	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	02/16/2022 10:30 AM	02/17/2022 10:30 AM	0.206	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	260853.7254	123212.3293	192033.02735	203412.289937281	96080.2917918357	149746.290864558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P01-0055	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	04/06/2022 10:00 AM	04/07/2022 10:00 AM	0.333	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8003.26491706073	8003.26491706073	8003.26491706073	10088.4478035471	10088.4478035471	10088.4478035471	3651.07983350754	18936.6894780289	4850.9128075093	7385.08186859282	3917.17497325901	4870.71566005385	3779.67627206817	3465.89387011128	3105.19945841017	2524.68035050109	4137.05178914913	24718.842309373	4492.01576699617	7576.52290673474	3600.60857439214	4893.13952489764	3607.29846933745	3446.76001839108	2984.71740016921	2500.7094331232	3651.07983350754	18936.6894780289	5193.79142671823	7238.6368813863	3935.96964588921	5044.53729185993	3274.00564751588	3379.63477237216	2759.74113776881	2372.25913076007	4137.05178914913	24718.842309373	4760.68855086168	7383.41530435922	3596.50476388435	4994.71735453965	3060.98956835052	3289.11984894229	2574.63127463114	2291.13650129365	3651.07983350754	18936.6894780289	5536.67004592716	7365.02035461748	3954.7643185194	5497.5656445735	2768.33502296358	3853.85895204226	2414.28281712745	2673.43554293356	4137.05178914913	24718.842309373	5029.36133472719	7353.50891854359	3592.40095337657	5293.36148524826	2514.6806673636	3662.74259801448	2164.54514909307	2529.75890390645
