Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.day3.mean	n1.day3.ci	n1.day5.mean	n1.day5.ci	n1.day7.mean	n1.day7.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1.load.day3.mean	n1.load.day3.ci	n1.load.day5.mean	n1.load.day5.ci	n1.load.day7.mean	n1.load.day7.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.day3.mean	n1n2.day3.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.day7.mean	n1n2.day7.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n1n2.load.day3.mean	n1n2.load.day3.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.load.day7.mean	n1n2.load.day7.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.day3.mean	n2.day3.ci	n2.day5.mean	n2.day5.ci	n2.day7.mean	n2.day7.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci	n2.load.day3.mean	n2.load.day3.ci	n2.load.day5.mean	n2.load.day5.ci	n2.load.day7.mean	n2.load.day7.ci
G01-0099	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	02/08/2022 09:00 AM	02/09/2022 08:00 AM	1.084	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	86121.04297	100028.1233	93074.583135	353387.747679669	410453.844711622	381920.796195645	283724.331193	237092.669149363	331822.804337857	172848.780243449	112941.07422	316706.869458136	80543.264126	120735.717205893	181875.317247143	234997.327207926	968114.053120969	701404.503248893	1186720.51800329	569114.605502996	505992.393619193	1363020.38567669	396824.634060488	469221.126826044	691300.996067574	706034.539350599	282435.497743	232159.805709734	329167.802048571	169652.129402559	118345.068216667	364736.851083218	85701.845296	131386.509847841	187810.60309	238745.547417768	969408.253625788	683923.675313545	1180739.92137009	556613.764570596	527623.458818167	1573697.65694183	423677.467761334	511130.520549291	717873.580272439	715909.41412758	281146.664293	229225.094319834	326512.799759286	168103.790511518	123749.062213333	413972.292699416	90860.426466	142795.674443916	193745.888932857	243529.348897002	970702.454130608	674208.700643004	1174759.3247369	550394.599800489	549254.524017141	1793300.07985632	450530.30146218	558645.6408782	744446.164477304	730665.009621585
A02-0004	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	08/11/2021 09:00 AM	08/12/2021 09:00 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2031	1449	1740	NA	NA	NA	NA	NA	NA	NA	9914.33333333333	62958.7957977194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6840.97450166667	41057.9606841967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3767.61567	19159.9582230852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0226	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/13/2022 12:00 AM	04/13/2022 11:59 AM	10.8	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	56683.1235587598	59384.2311948538	58033.6773768068	2317343.7177061	2427771.55615896	2372557.63693253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
K01-0012	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	12/14/2021 06:20 AM	12/15/2021 06:28 AM	4.913	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	29830.437	3727.644179	16779.0405895	554778.094817247	69325.6802031503	312051.887510199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P01-0032	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	03/08/2022 11:20 AM	03/09/2022 11:20 AM	0.325	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	32222.4709019065	16108.1384494901	24165.3046756983	39641.9606624554	19817.1702196274	29729.5654410414	88009.0033528302	117955.365671478	98786.8788149501	107347.325372971	22195.2144994338	79625.6195450825	67909.4779276603	157370.334069764	111948.4276669	181362.691909959	87116.4157307015	97466.549701805	95508.654509616	90018.7106926388	30260.804689198	115052.529139933	67308.457850845	135238.524029327	103262.724935786	150942.160847571	65790.932169528	72308.61466999	83131.2908818772	89908.822009755	20495.9456285934	76554.181303115	58341.530485156	119499.044952689	80239.6962172543	110308.559811628	67976.9219815249	59947.2700481979	82097.9446408894	76017.4257590109	28455.7718289515	118940.608702257	58632.070951073	102391.671022881	75522.9549316893	91172.5171212243	43572.8609862259	35659.9710995827	67475.7029488042	82807.2685734479	18796.6767577529	82436.0080743789	48773.5830426518	85447.6585123895	48530.9647676084	52868.5187100532	48837.4282323483	34384.8459068053	68687.234772163	71372.7762775371	26650.7389687051	132001.745685688	49955.6840513011	74589.1742690988	47783.184927593	45848.3586384057
A02-0246	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	12/15/2021 09:00 AM	12/17/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52	4789.368371	2420.6841855	NA	NA	NA	1490.3759804	1070.90275538922	1965.44849357143	1075.59634479903	1377.66666666667	6004.32210821613	1012.8	1986.91375316713	1367.42857142857	1406.02757257762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2928.5422432	2234.96819819517	3799.67376885714	2278.07173599565	1936.3947285	2028.3470779496	1550.2556787	1447.59116853618	2724.99242592857	3197.02774659867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4366.708506	3850.37264818533	5633.89904414286	3722.91080593256	2495.12279033333	10009.0300354708	2087.7113574	3227.52068785168	4082.55628042857	5701.61300334636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R01-0036	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/22/2022 09:00 AM	03/23/2022 08:15 AM	0.166	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	210326.425731182	79179.504364729	144752.965047956	132164.511367694	49754.6633444699	90959.5873560821	NA	NA	NA	NA	75321.5452935546	547043.598121406	48189.7731302306	167017.158015017	NA	NA	NA	NA	NA	NA	47118.6606187702	344608.779691816	29947.5337950603	105277.203372646	NA	NA	NA	NA	NA	NA	51721.9219660225	376949.660288467	33064.3156355828	115039.170501274	NA	NA	NA	NA	NA	NA	32357.0550847342	237450.131741413	20551.6888617211	72509.6641661974	NA	NA	NA	NA	NA	NA	28122.2986384904	206909.858969019	17938.858140935	63076.3601050898	NA	NA	NA	NA	NA	NA	17595.4495506981	130321.305575147	11155.8439283819	39750.4547634556	NA	NA
L01-0087	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	04/06/2022 09:00 AM	04/07/2022 09:00 AM	0.407	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2833.88666342944	308	1570.94333171472	4366.06112624726	474.52385596	2420.29249110363	9953.15841346382	14834.8034083471	8149.69672823856	10168.184049672	19559.2519128695	92743.2291041985	18917.8118796214	32906.7708972499	13939.6548763769	21912.7578884819	10015.3356858741	16693.0663546553	9835.87000200982	11611.5837351343	29354.9265838954	105909.605374583	18265.3350239013	40647.3226651014	13496.1577134606	25670.7060192068	10614.5215446282	14945.9078201477	8665.93422974752	10269.5032037221	19937.8694402662	94169.8605959746	19399.4502663016	33662.1768675434	14761.5307780403	21918.5155422089	10383.6990819789	16755.5852985528	10361.6148889448	11705.5003055311	29125.6819626838	111801.030105593	18642.2532107794	40833.4139176875	14112.7590841279	25560.7389304544	11275.8846757926	15135.5013949839	9182.17173125647	10429.545350463	20316.4869676629	96364.3132197064	19881.0886529818	34588.6428646431	15583.4066797037	22054.2936406949	10752.0624780837	16903.3627466185	10887.3597758797	11869.4662552042	28896.4373414721	117881.999638502	19019.1713976575	41243.1202223498	14729.3604547953	25581.8371642773
A01-0179	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/15/2022 12:00 AM	02/16/2022 12:00 AM	8.6	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	128744.4551	87612.81878	108178.63694	4191214.71090878	2852193.7869068	3521704.24890779	218309.08937	208811.288840762	283343.400435714	168430.56531675	167327.180333333	162455.188800225	152192.3231	67392.2405282737	152130.424457143	49141.9876822884	8361811.70161031	6888348.49212035	9986866.9347106	5222270.17217406	5606132.4831575	5772136.55613507	5269727.32868216	2121160.73629044	5579857.30191132	1833101.20448503	216286.820684	209221.548327969	281858.22906	170756.924472877	160649.665813333	213777.14718025	149258.430538	75744.7614308715	151338.867355714	52891.9521643461	8287216.62582876	6902251.03330952	9931132.23579387	5296307.08563697	5391928.4003631	7578219.82036471	5179959.02852559	2519055.05608229	5570696.30091055	2046029.70896628	214264.551998	209961.043370561	280373.057684286	173610.79381487	153972.151293333	268879.513741039	146324.537976	87870.4765048907	150547.310254286	59047.8839499421	8212621.5500472	6929455.70066923	9875397.53687714	5389527.31190922	5177724.31756869	9457570.76891984	5090190.72836903	3010325.67975032	5561535.29990978	2316289.25682642
L01-0017	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/22/2022 09:00 AM	01/23/2022 09:00 AM	0.339	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1934352.536	1566482.255	1750417.3955	2482265.60988862	2010194.60399295	2246230.10694078	NA	NA	NA	NA	1041173.46936667	4074115.63001351	1473144.27028	2147174.67537256	1526537.94691429	1276210.64648546	NA	NA	NA	NA	1570183.53320424	5329864.87923639	2092666.71760048	2324685.88342217	2074746.99085111	1367465.74686138	NA	NA	NA	NA	987311.60045	3645427.74785639	1442472.46635	2150820.16142205	1515162.85017857	1282486.51528496	NA	NA	NA	NA	1506238.18686037	4963393.41061151	2051205.84363324	2333343.77343286	2058238.11433115	1370995.56250593	NA	NA	NA	NA	933449.731533333	3246934.43670193	1411800.66242	2167173.62552408	1503787.75344286	1297175.84063163	NA	NA	NA	NA	1442292.84051649	4675669.91700867	2009744.969666	2361996.03654174	2041729.23781119	1388020.08839843
A02-0211	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	11/03/2021 11:30 AM	11/05/2021 11:30 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	63	3220.404461	1641.7022305	NA	NA	NA	70579.4758	185088.354299197	52794.8304464286	124627.378401011	1500.50020633333	6431.11806082593	122763.2418438	499961.279069765	98412.3209127143	293019.872445779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53883.90291535	132197.471529567	40311.9883328571	89210.4514220412	3745.79841083333	14731.9750659309	89913.6211665	357552.034137005	73740.7807002857	209320.023972254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37188.3300307	79598.3405203698	27829.1462192857	54025.5374178833	5991.09661533333	29015.2384683002	57064.0004892	215270.349888665	49069.2404878571	125941.303210948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N02-0071	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	04/18/2022 07:00 AM	04/19/2022 07:00 AM	11.457	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22273.0888053775	17322.490029037	19797.7894172072	965971.441346712	751266.73301922	858619.087182966	10145.1011756435	5527.01105492759	12177.3643841568	7390.86424465077	11099.3793234229	45281.827359546	9568.5315001756	13328.8289434457	9711.16635283189	8307.03221631516	431435.337611297	283574.719299388	463199.799737816	262582.952611171	443787.143583686	2122752.24762976	382978.171156627	616171.152603136	440417.165736452	461350.805404596	9361.29235958978	4909.94190110443	11089.8820966235	6905.93490546886	12082.7439986169	31692.3360026282	9827.44261433333	10540.2634013263	8666.47418812343	6917.2136088012	382692.331403947	209943.740387834	411200.911185514	223495.770597382	462802.781473625	1604381.11872859	380661.310511961	493451.971553215	368917.754531864	330854.34907971	8577.48354353606	6033.45994235284	10002.3998090901	7063.20883348866	13066.1086738109	20592.6727300368	10086.3537284911	10232.4558286842	7621.78202341496	8096.1241749115	333949.325196598	225572.819512217	359202.022633211	225128.68983761	481818.419363563	1095041.75434834	378344.449867295	429438.267771742	297418.343327275	313013.335800513
N02-0058	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	04/07/2022 07:00 AM	04/08/2022 07:00 AM	17.34	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14320.4859271645	2863.70552144945	8592.09572430698	939982.510385718	187970.793641252	563976.652013485	12248.7475747339	10695.9727743562	10986.5314892616	7644.59690311119	10920.6786938012	19172.8533296121	17099.0143530071	22115.4794615332	13634.7474430555	14945.8231003524	455318.457997585	360038.884055414	392871.601540975	259176.47079954	591418.787149366	1413196.23962693	659775.275513034	640722.279527124	515043.183293532	491341.86679788	10761.7057005219	10186.576257336	9506.25040817819	7173.03278067024	8334.9831122905	1542.30050199634	15533.9772049338	22192.9848065419	12258.962133819	14750.6604031363	389758.131173405	311218.972825176	335947.273825597	223064.618363819	457197.275632602	652621.497491755	577787.893463835	548689.523422326	448562.052452908	428538.564592277	9274.66382630989	10242.6900312717	8025.96932709483	7161.66102945739	5749.28753077985	16094.8711551999	13968.9400568604	23778.2256813409	10883.1768245825	15336.3116083642	324197.804349225	312525.920721565	279022.94611022	221288.565495731	322975.764115838	1163226.2158856	495800.511414637	652849.594178558	382080.921612284	453807.548456194
A1079	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	06/27/2021 12:00 AM	06/27/2021 11:55 PM	7.515	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4607.5	410	2508.75	131071.193461125	11663.4160215	71367.3047413125	2103.075	1603.07078579017	2065.26785714286	1084.5940763156	2126.16666666667	10372.9114063559	2368.3	2953.4920593145	2368.96428571429	2449.01358116135	75960.8055196035	51681.7116887695	69587.5117619518	35550.9230709728	63089.090979325	283011.409998221	83522.608483713	96251.1809398042	80654.1174741807	78103.1470852394	2600.5875	1322.52763810211	2212.09821428571	1012.31407783617	2072.5	2219.45928554283	2310.95	1667.50846515367	2923.89285714286	1816.64399781481	95055.1187814865	47434.209575049	77465.7793823214	38628.8644530091	71419.2594935625	113981.882237046	90848.95042865	102879.642076481	101230.106806241	65109.7425314614	3098.1	3059.51621943987	2358.92857142857	2236.12577453614	2018.83333333333	8361.61741186313	2253.6	3825.45301117321	3478.82142857143	4757.74289052324	114149.43204337	97269.6161753127	85344.0470026911	74151.2554493944	79749.4280078	402385.424590121	98175.292373587	192352.300789031	121806.096138301	148258.87115693
A01-0145	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/05/2022 12:00 AM	01/06/2022 12:00 AM	9.5	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	70239.27547	87817.49904	79028.387255	2525902.32969048	3158039.77088956	2841971.05029002	38712.8115094	39144.4228059968	35946.1592167143	26946.9138450933	51944.7686533333	80935.6055679348	42299.084232	40500.9147399483	49894.6570145714	56679.6104990978	1822495.01195167	1900061.07533817	1531281.59675234	1320721.17698361	2092777.56425322	2509269.4245152	1842405.3170302	1403351.77325779	2319444.97257111	2800560.79825199	42937.10933715	42926.6046255459	39544.9715240357	29181.047934768	57645.45191	92006.3619904517	46623.268542	44792.9700763321	54695.0540472857	62819.7506430463	2025330.83542318	2079970.39820155	1695474.92236241	1444786.20942414	2318347.42009336	2758912.32818959	2028349.36577726	1499683.27916487	2537040.21800985	3097223.34024022	47161.4071649	46780.0829642674	43143.7838313571	31613.9247892258	63346.1351666667	103429.493212581	50947.452852	49218.2254761334	59495.45108	69000.0943387538	2228166.65889468	2264233.84469617	1859668.24797248	1573821.87214112	2543917.27593351	3032733.25788785	2214293.41452432	1603255.69773731	2754635.46344859	3395918.19288255
S01-0033	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	04/18/2022 06:00 AM	04/19/2022 06:00 AM	0.78	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1183	2739	1961	3492.9492234	8087.2256322	5790.0874278	22792.9103204787	34751.7298289571	22375.3153810671	23820.6986018063	53071.1607938607	274377.896186537	34721.6854398683	89473.0874203342	29676.924472647	53747.3148181496	62067.0072153543	91577.7865127741	60906.8819904455	63081.5037100186	140479.852735959	720054.899881185	92409.2800162835	234812.83707317	80504.9670865136	141343.848682585	22141.8543717973	37261.6837778689	21374.0480536441	25172.779794765	53673.5598546962	302754.246348618	33989.4403385296	97821.3417765003	28779.446139953	58258.8269740348	60132.5049348979	98026.9765692871	58115.0492694259	66473.687314654	141997.748433076	794019.99005559	90190.1438784467	256807.063678149	77801.5159360819	153073.047319036	21490.7984231159	40143.465471201	20372.780726221	26955.846092156	54275.9589155316	334074.269430391	33257.195237191	107037.608246339	27881.9678072589	63316.0342689417	58198.0026544415	105541.51618879	55323.2165484062	71040.9283405745	143515.644130192	876150.840097549	87971.0077406098	281245.132646718	75098.0647856501	166363.573794213
A02-0245	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	12/01/2021 09:00 AM	12/03/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4334.20524	6501.476141	5417.8406905	NA	NA	NA	28372.378327	56801.3895602141	21991.3506748571	38532.3966022504	63900.5238466667	490827.993785274	40754.33789	148748.19489489	38494.1943057143	88698.8648396075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29292.7539648	60909.3069156987	24628.3426172857	41164.0890396808	69161.5666993333	528395.904916753	43704.9345736	160605.057252834	40146.5419218571	95223.521554642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30213.1296026	65130.9249080478	27265.3345597143	44278.2931658031	74422.609552	565968.98655415	46655.5312572	172483.211638137	41798.889538	101892.387687694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A04-0004	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	01/28/2022 09:00 AM	01/29/2022 09:00 AM	0.594	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	818138.3228	701702.857	759920.5899	1839611.45917515	1577802.40907832	1708706.93412674	NA	NA	NA	NA	1044171.8113	1735348.45810602	NA	NA	NA	NA	NA	NA	NA	NA	2400405.15750662	4276977.49812952	NA	NA	NA	NA	NA	NA	NA	NA	1035798.6348	1889342.5336096	NA	NA	NA	NA	NA	NA	NA	NA	2382496.13835326	4630519.05168376	NA	NA	NA	NA	NA	NA	NA	NA	1027425.4583	2052855.39981345	NA	NA	NA	NA	NA	NA	NA	NA	2364587.11919991	5003731.17410939	NA	NA	NA	NA
A0020	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/17/2020 12:00 AM	11/17/2020 11:59 PM	6.708	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3996	2645	3320.5	101468.55099888	67163.2425906	84315.89679474	206585.88	460273.470363803	NA	NA	31675.6	149065.375851152	58515.6	105246.034585902	274363.714285714	728232.611368362	5425756.95233233	12034405.9565566	NA	NA	780485.098969516	3662081.20902809	1467380.75436455	2717791.65009255	7236087.15667998	19020395.0081103	174406.51	371723.77873343	NA	NA	30604.0333333333	159674.535881976	56885.66	99795.579797399	233385.185714286	585806.706877937	4598989.13136907	9721350.52702642	NA	NA	753950.917802632	3924672.38705264	1424447.51069409	2570935.34211541	6179236.51077361	15296686.3737864	142227.14	283742.299514914	NA	NA	29532.4666666667	171336.337909753	55255.72	95178.1673572845	192406.657142857	443891.117997321	3772221.31040582	7428326.26430172	NA	NA	727416.736635748	4212955.58850138	1381514.26702362	2443332.2339703	5122385.86486724	11594226.0805031
A1062	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	06/02/2021 12:00 AM	06/02/2021 11:55 PM	8.513	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4013.75	4013.75	4013.75	129343.877755788	129343.877755788	129343.877755788	3440.575	2616.05260312188	2957.91071428571	1901.24345181591	4392.25	18630.6105811125	3378	6161.25635346811	2936.14285714286	3699.65321850414	96279.570780358	73704.6992199999	82888.8704994621	53394.0613482717	127407.624768246	513300.100906176	99007.9945628045	172763.184870269	84771.5521393618	104841.540516345	3729.4	1956.41501784135	3389.92857142857	1574.07590166411	4027.58333333333	11126.0656950932	3742.825	4045.2508505039	3259.30357142857	2561.26465546969	104441.941580138	57184.5686625799	95063.2796928282	45195.210419095	117229.480604921	312348.932294136	109927.254813102	119401.54016391	94251.8917953886	76951.6808275219	4018.225	1730.58823284007	3821.94642857143	1620.18934562648	3662.91666666667	3949.18362356159	4107.65	3275.85735472854	3582.46428571429	2251.2784525237	112604.312379918	53344.3601986472	107237.688886194	47433.4035250052	107051.336441596	137519.56064745	120846.515063399	107171.560725845	103732.231451415	73182.9246234088
E02-0052	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	03/30/2022 08:00 AM	03/31/2022 08:00 AM	0.149	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17991.741746664	11993.6366379261	14992.689192295	10147.8117496607	6764.7239777702	8456.26786371543	25458.6642689363	48577.9484008872	19783.2097378546	33021.9849004471	14653.143202886	39572.4748802907	44042.0525539668	125105.933586904	35229.4540673176	75053.5180168032	12641.8773430056	23478.7651874206	10180.8457187754	15887.1842188008	7296.47483929215	20878.2519777118	21694.8948523372	60285.3469558347	17407.4061425625	36225.1471929798	22813.3180622817	42057.7925402964	17878.1172184097	28566.8994777002	12764.6344620735	26636.9701285969	40592.3959482462	106595.210458248	31626.7592839706	64707.0450518113	11398.562145991	20356.107491897	9364.76942176331	13732.1574651811	6312.80607183144	14752.0359057672	20189.8398068125	51283.8192666465	15752.7527612873	31235.9545402488	20167.971855627	36061.4330506168	15973.0246989649	24469.8457657644	10876.1257212609	13702.2089800637	37142.7393425257	89186.2371067338	28024.0645006236	55211.0888637484	10155.2469489764	17589.5900671871	8548.69312475125	11835.5145403945	5329.13730437072	8691.87261444343	18684.7847612878	43080.9602024072	14098.0993800121	26826.0786257034
E02-0117	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	04/29/2022 08:00 AM	04/30/2022 08:00 AM	0.117	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20093.9931347966	5740.15790596606	12917.0755203813	8899.48829862968	2542.27558324229	5720.88194093598	13455.65109092	19322.2968314669	14041.768637068	14245.3311809568	28854.2063954472	156005.530224365	21899.1555364609	48633.0200958533	16651.7944773286	30304.6448620897	5739.42663385356	6624.82442832417	7347.09723988424	7212.31709398368	10620.8979153605	52638.4591147811	8474.4263976676	16734.1304175984	6592.13691380679	10507.0882500633	9778.08260813988	11589.6618677296	12316.5403008041	10764.8750881283	19086.8596151098	93447.964784298	15043.3000483453	28802.8948513761	11625.0514757766	18218.3428239147	4307.57358754104	3853.15257703101	6965.61193492036	7259.34357182226	7083.59836803443	30917.9414492825	5897.76648603549	9656.60315205711	4674.50697579279	6187.6432562595	6100.5141253598	4104.15314934931	10591.3119645401	9795.09448700828	9319.51283477246	31684.3624674952	8187.44456022977	9312.73663703302	6598.30847422459	6411.45173231578	2875.72054122851	1337.81812308851	6584.12662995649	8052.71120335742	3546.29882070832	9574.74669676146	3321.10657440338	2753.62524993049	2756.87703777879	2017.54920293117
A02-0135	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	09/01/2021 09:44 AM	10/01/2021 09:44 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23514.39223	49404.83749	36459.61486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
