Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A02-0265	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	12/13/2021 09:00 AM	12/15/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22410.31241	33619.96282	28015.137615	NA	NA	NA	6800.2918024	16364.9581655065	826622.52549552	3866972.94432662	7618.7470468	21041.597746235	907418.33167716	13060490.6945306	8437.2022912	26113.2369770961	988214.1378588	22254008.4447345
C01-0104	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	01/11/2022 07:00 AM	01/12/2022 07:00 AM	11.261	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	326966.7757	324498.8233	325732.7995	13937776.888355	13832574.2424634	13885175.5654092	133331.817792	235405.414699733	6233075.30478248	9759404.6969794	119799.1269643	245114.117694247	5507270.98257273	10364328.4116054	106266.4361366	255400.890237365	4781466.66036298	10985059.7397534
A1062	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	06/02/2021 12:00 AM	06/02/2021 11:55 PM	8.513	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4013.75	4013.75	4013.75	129343.877755788	129343.877755788	129343.877755788	3863	5308.43305337542	112220.960596985	147702.15982697	3704.425	4272.00028784143	108919.089217589	125352.022254911	3545.85	4602.35968933149	105617.217838193	142762.462647114
A1069	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	06/13/2021 12:00 AM	06/13/2021 11:55 PM	8.646	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2201	2737	2469	72035.76934686	89578.32835182	80807.04884934	1857.8	1929.06233079644	50714.113648698	53015.5361863435	1628.3	1057.59013024753	45141.14673935	39591.8862866224	1398.8	2183.86328375173	39568.179830002	67054.4575352171
B01-0107	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	03/24/2022 07:00 AM	03/25/2022 07:00 AM	NA	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6702.12881639601	2094	4398.064408198	NA	NA	NA	6442.12986342609	2336.52858416481	204166.976517815	201053.032361664	6552.54071992412	4793.71701438795	201156.479723095	187280.210357872	6662.95157642215	8427.71963874515	198145.982928375	235685.539916379
H01-0089	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/11/2021 08:00 AM	12/12/2021 08:00 AM	2.2	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5474.010604	5474.010604	5474.010604	45587.0238570728	45587.0238570728	45587.0238570728	43567.5507348	96381.0006095642	331077.898464594	552965.563483906	40224.3370928	102597.457974385	296892.585077656	578831.090855956	36881.1234508	109176.153960138	262707.271690718	612918.687385612
A1034	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/21/2021 12:00 PM	04/21/2021 11:59 AM	8.235	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23520	15666	19593	733185.463752	488353.8892491	610769.67650055	26752.8	54819.5759243305	881052.926800536	1801300.60776481	27027.1	67099.5002653937	888809.731943197	2211785.55601514	27301.4	79793.6333203616	896566.537085858	2634628.22002029
E02-0065	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	03/09/2022 08:00 AM	03/10/2022 08:00 AM	0.39	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2244.812194	4489.744361	3367.2782775	3314.03846564292	6628.25404861347	4971.1462571282	228776.7264874	762945.942144471	112359.147549978	364664.8416822	225091.0072045	748397.111430268	110858.57430176	357261.891966578	221405.2879216	734133.134103718	109358.001053542	350030.685201386
H01-0005	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	10/02/2021 08:00 AM	10/03/2021 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	114796.7446	17064.01542	65930.38001	NA	NA	NA	89816.613432	93816.5894002736	NA	NA	63133.03255	71225.303669945	NA	NA	36449.451668	57666.5532059738	NA	NA
B01-0166	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	04/24/2022 07:00 AM	04/25/2022 07:00 AM	8.332	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21833.3103507757	32754.2293444276	27293.7698476017	688623.397082636	1033069.57660601	860846.486844323	22908.7952300906	19824.809363453	904234.203516317	725312.910709999	26741.5174730122	22443.373633687	1058641.17932465	884120.582070842	30574.2397159338	25939.6080900105	1213048.15513299	1070398.73192285
A03-0161	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	12/22/2021 06:00 AM	12/22/2021 11:38 AM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	27631.09457	18418.70539	23024.89998	NA	NA	NA	7097.818914	21176.9566259722	NA	NA	6458.5051901	17233.6696234434	NA	NA	5819.1914662	13772.5662720658	NA	NA
A02-0414	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	03/19/2022 09:00 AM	03/21/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	755	2433	1594	NA	NA	NA	2328.5861724	3761.74904306915	826622.52549552	3866972.94432662	2399.5861724	3476.72144796643	907418.33167716	13060490.6945306	2470.5861724	3406.59767637415	988214.1378588	22254008.4447345
A01-0204	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/18/2022 12:00 AM	03/19/2022 12:00 AM	8.8	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	58135.815784335	49825.7613927126	53980.7885885238	1936597.50616798	1659776.23181558	1798186.86899178	28857.3103062808	31553.4235195725	1108704.16153373	927369.387493253	28611.9464104995	29007.1992392971	1099944.78461382	859065.23513997	28366.5825147182	28180.6171316346	1091185.40769391	881135.972267946
C01-0069	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	12/28/2021 07:00 AM	12/29/2021 07:00 AM	11.407	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	31154.73054	58867.2772	45011.00387	1345266.61928074	2541899.14701493	1943582.88314784	26799.683768	21953.1441323072	956734.8612115	897137.097308681	36938.51455	24098.7965177756	1349688.6656731	1300483.48440841	47077.345332	27203.9678065798	1742642.4701347	1731823.0772424
B01-0057	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	11/04/2021 07:00 AM	11/05/2021 07:00 AM	NA	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14025	3400	8712.5	NA	NA	NA	14237.51956	15866.6732946286	454167.906361704	608014.07288832	13161.2243054	13118.9212239291	447126.293645963	301911.448404494	12084.9290508	12881.0425734809	440084.680930221	11853.9123305857
A03-0058	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	10/27/2021 06:00 AM	10/27/2021 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	944	1684.465921	1314.2329605	NA	NA	NA	1873.8638416	3534.45054996443	NA	NA	4988.5256809	13499.7948017852	NA	NA	8103.1875202	23591.1815736343	NA	NA
A03-0280	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	04/08/2022 06:00 AM	04/08/2022 12:57 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5301.59563757478	2070	3685.79781878739	NA	NA	NA	4075.19095158874	7615.10196438631	NA	NA	3245.45665124654	3926.42952978769	NA	NA	2415.72235090434	785.646818967061	NA	NA
H01-0177	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	04/03/2022 08:00 AM	04/04/2022 08:00 AM	1.8	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2850.84956791252	1008	1929.42478395626	19424.9420331691	6868.247904	13146.5949685846	11251.8672806814	22245.0095138841	82686.5783130321	177621.619915317	12999.2556896947	26168.3083205208	95156.1207647927	210014.976204189	14746.644098708	30404.5241443135	107625.663216553	244475.737479777
M04-0033	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	04/06/2022 03:00 PM	04/07/2022 03:00 PM	0.423	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1480	2341	1910.5	2369.8180764	3748.47575463	3059.146915515	3462.01399504543	5974.3302678519	2736.15124747225	6702.39009206067	2859.44315192998	2932.82119455145	2169.77656896174	3925.04398060231	2256.87230881453	867.302790955857	1603.40189045124	2401.44448999849
A02-0208	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	11/03/2021 10:28 AM	11/05/2021 10:28 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	110814.3353	140229.9452	125522.14025	NA	NA	NA	39507.078136	92855.106372322	NA	NA	40978.2173932	100481.372058979	NA	NA	42449.3566504	109694.936593585	NA	NA
M03-0045	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	03/18/2022 11:00 AM	03/19/2022 11:00 AM	0.228	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20320.8545967937	23708.6238339543	22014.739215374	17538.3906934287	20462.2844783819	19000.3375859053	12374.0952604815	24332.294592257	14442.064404584	31538.4360818046	12107.9781327114	23095.3843955206	13905.8282723102	28994.6614458041	11841.8610049412	22287.0051600751	13369.5921400363	26761.0323463576
K01-0051	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	03/24/2022 06:42 AM	03/25/2022 06:42 AM	6.792	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20121.5571910143	5748.03046882152	12934.7938299179	517335.391133323	147784.76449934	332560.077816331	27234.1997623444	12908.4867627279	666904.501128313	449427.953683554	22551.7335757613	20215.8288989465	558855.43114816	584222.7656153	17869.2673891783	31288.2649114481	450806.361168007	815401.63066356
A03-0183	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	01/19/2022 06:00 AM	01/19/2022 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2369.167898	2369.167898	2369.167898	NA	NA	NA	1632.2335796	1992.9401412111	NA	NA	4237.8695539	8089.461875123	NA	NA	6843.5055282	16736.6928592316	NA	NA
G01-0082	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	01/29/2022 09:00 AM	01/30/2022 08:00 AM	0.834	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	736243.726	745975.1523	741109.43915	2324344.95860661	2355067.38225746	2339706.17043204	520590.53422	283084.572846294	1788373.11039856	894116.637285155	504171.68106	298501.268692754	1731110.55225747	948291.489888307	487752.8279	323045.626989487	1673847.99411637	1035648.53284609
A02-0415	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	03/23/2022 09:00 AM	03/25/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1546	1330	1438	NA	NA	NA	3073.04516096115	6349.52755899169	NA	NA	3055.44516096115	6246.91343073857	NA	NA	3037.84516096115	6295.48185008889	NA	NA
A02-0239	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	12/01/2021 09:00 AM	12/03/2021 09:00 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10677.33988	8541.654786	9609.497333	NA	NA	NA	24674.7502614	55305.4295379469	1295895.35912418	4811118.73246562	22302.395487	47998.5852724447	922519.61920656	5831997.08711889	19930.0407126	40793.2212539098	549143.87928894	6852875.44177216
A01-0158	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/22/2022 12:00 AM	01/23/2022 12:00 AM	10.2	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	565406.4918	459635.396	512520.9439	21831012.9588713	17747065.9285981	19789039.4437347	686708.01728	471250.228707658	28776773.6710162	11275197.5845005	693780.15949	540984.458286539	29118222.3037406	14729306.616819	700852.3017	617816.653735876	29459670.936465	18262025.5610734
G01-0053	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	10/13/2021 09:00 AM	10/14/2021 08:00 AM	NA	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	86515.25736	19199.75415	52857.505755	NA	NA	NA	120176.889058	178274.509723639	NA	NA	103378.763358	196689.710605737	NA	NA	86580.637658	217419.192248384	NA	NA
C01-0108	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	01/17/2022 07:00 AM	01/18/2022 07:00 AM	7.285	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	319207.6796	204545.2148	261876.4472	8802698.20063632	5640684.44883596	7221691.32473614	290582.66482	198552.537022022	9897384.27368934	8680349.48106956	254854.45494	139694.632513731	8711224.98035427	7205021.18716264	219126.24506	131418.224804503	7525065.6870192	7090963.09826063
A01-0173	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/08/2022 12:00 AM	02/09/2022 12:00 AM	11.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	111637.1839	122284.8214	116961.00265	4775295.38906796	5230749.49926625	5003022.4441671	355667.49788	582085.560478992	13272148.9250429	17237607.2820563	353795.9042	582819.444241451	13181329.5859007	17272122.7626114	351924.31052	583779.709653087	13090510.2467585	17321751.2542156
N03-0021	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	03/14/2022 07:30 AM	03/15/2022 07:30 AM	0.81	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14604.9291081727	11683.5362277925	13144.2326679826	44781.3722032481	35823.8496463589	40302.6109248035	29086.8358053267	44728.3893495492	91535.6786301988	153340.725811518	26844.3319760263	43676.0882640072	85096.9618481586	149394.862857658	24601.8281467259	42874.8355792788	78658.2450661185	145870.570028503
A01-0178	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/14/2022 12:00 AM	02/15/2022 12:00 AM	8.7	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	196061.6773	187263.144	191662.41065	6456912.35465328	6167149.66798265	6312031.01131796	164906.26644	68957.6408401363	6018498.20268049	2675739.33725366	166846.48638	69691.3651201367	6094029.48265979	2768082.71455496	168786.70632	71382.1101499351	6169560.76263908	2887339.07003784
E02-0094	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	01/24/2022 08:00 AM	01/25/2022 08:00 AM	0.173	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5280211.43	4863544.722	5071878.076	3457883.37081788	3185018.37291634	3321450.87186711	1844635.83088	3771837.16600526	1355045.68812859	2470680.98033992	1731999.45327	3706074.4433318	1258321.88226414	2394971.46075146	1619363.07566	3657054.67907724	1161598.07639969	2340755.9208349
B01-0163	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	05/01/2022 07:00 AM	05/02/2022 07:00 AM	12.2	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	45372.0545768737	50713.1706923245	48042.6126345991	2095372.31521329	2342035.75033927	2218704.03277628	45299.6974959969	56187.2592393143	1756950.5956524	1782727.15309614	51815.4093325137	68546.7395445783	1993588.59034858	2170522.35911619	58331.1211690305	81209.2304906866	2230226.58504476	2579167.6356553
A03-0172	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	02/02/2022 06:00 AM	02/02/2022 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24021.645	33033.31409	28527.479545	NA	NA	NA	62693.49842	135869.415748528	NA	NA	61331.7443156	128395.794869887	NA	NA	59969.9902112	121240.95200014	NA	NA
A0035	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/07/2020 12:00 PM	12/07/2020 11:59 AM	7.578	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	112130.4	75832.8	93981.6	3216554.37490219	2175327.33853694	2695940.85671957	159429.36	295182.959339769	6011904.67372254	12558763.6501139	149248.32	288234.319591189	5663345.11996794	12226853.9504972	139067.28	281905.999791355	5314785.56621335	11909663.3222511
K01-0001	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	12/14/2021 06:20 AM	12/15/2021 06:28 AM	4.913	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	68292.4135	7183.437031	37737.9252655	1270083.1386413	133595.545727267	701839.342184285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B01-0164	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	05/04/2022 07:00 AM	05/05/2022 07:00 AM	13.3	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16193.6112307012	10795.0450479984	13494.3281393498	815282.789921155	543486.83061941	679384.810270283	38424.492906779	23161.91696299	1885958.2008641	1673156.2211722	37580.0690744072	28317.5874881548	2047563.60160995	2188890.82629575	36735.6452420353	35858.1368829436	2209169.00235581	2716342.43711444
C01-0142	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/05/2022 07:00 AM	04/06/2022 07:00 AM	7.634	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	626	2708	1667	18090.03528244	78255.29639752	48172.66583998	11415.8147576869	13619.613470312	327533.007770629	387412.698213715	8667.28991607353	10407.9570457964	248142.992328079	288879.527873082	5918.7650744602	7978.63797703097	168752.976885528	213609.722748488
D01-0060	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	03/09/2022 07:40 AM	03/10/2022 07:40 AM	1.25	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	39872.8162050248	21744.1056668758	30808.4609359503	188668.696488329	102887.94379056	145778.320139445	107217.767677073	136887.057352298	509106.635975675	641707.703725039	82255.493197702	100420.429436389	390859.250527909	474479.092112149	57293.2187183313	93914.4691591335	272611.865080143	448201.057807631
A04-0018	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	02/17/2022 08:00 AM	02/18/2022 08:00 AM	0.9	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	108462.6862	110725.3043	109593.99525	369518.163271508	377226.606735237	373372.385003372	350695.27422	452594.92583559	834788.798168057	936082.698254471	347985.024	427474.296196654	828253.766228194	872809.347056246	345274.77378	409849.021748477	821718.734288332	827497.45321065
C01-0057	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	12/12/2021 07:00 AM	12/13/2021 07:00 AM	11.374	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	58224.27303	84937.45118	71580.862105	2506860.82584398	3657003.47860878	3081932.15222638	75164.331692	66291.6223576307	2208919.09953446	1386887.87084002	84830.230387	77723.7224863797	2495701.26489353	1756768.98634509	94496.129082	90962.4383663752	2782483.43025259	2182314.19444648
A02-0273	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	01/08/2022 09:00 AM	01/10/2022 09:00 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	199502.8844	27780.66583	113641.775115	NA	NA	NA	138078.409048	258061.039851688	NA	NA	85696.049573	137191.616842599	NA	NA	33313.690098	47513.3347404746	NA	NA
D01-0064	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	02/27/2022 07:30 AM	02/28/2022 07:30 AM	1.3	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	164304.0285	21394.47045	92849.249475	808545.546281441	105282.895101975	456914.220691708	207139.9945	173798.06454923	748491.628913646	1308987.26748678	175206.521509	169448.287202583	646150.038885209	1162173.91371874	143273.048518	189556.483995231	543808.448856773	1102599.29920752
M04-0049	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	04/07/2022 11:00 AM	04/08/2022 11:00 AM	0.344	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	919	2132	1525.5	1196.70437576	2776.24997728	1986.47717652	3359.41399504543	6134.90615550719	2849.73171744025	6565.9255476013	2855.44315192998	2940.4546819185	2431.34385746974	3641.31545248866	2351.47230881453	651.477684634173	2012.95599749924	2360.7458281372
N02-0017	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/10/2022 07:00 AM	03/11/2022 07:00 AM	12.3	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7281.4050503075	7281.4050503075	7281.4050503075	339026.172945259	339026.172945259	339026.172945259	16589.9592566511	14143.1339163638	621460.538840415	461974.937743298	19696.3194609919	16925.3834331959	731688.500389283	518552.774724395	22802.6796653327	21845.4967558975	841916.461938151	678698.142530844
S01-0045	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	03/22/2022 06:00 AM	03/23/2022 06:00 AM	0.657	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6164.40145298838	15412.7039574087	10788.5527051985	15330.954996031	38331.6162226313	26831.2856093311	10793.7967982143	11687.2068696624	31215.3043659662	37667.4289439394	8677.54021170438	6590.09965822497	24810.9971862129	20451.6432071789	6561.28362519444	10776.4690098506	18406.6900064596	27239.1215580743
E02-0060	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	03/17/2022 08:00 AM	03/18/2022 08:00 AM	0.166	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1363	990	1176.5	856.47929578	622.0942794	739.28678759	5559.18913294822	9328.17779126414	3463.35495342889	5221.56704455432	4648.58285329789	6273.71193169672	2958.47736765344	3539.06473986615	3737.97657364756	5823.41900038933	2453.599781878	3612.67884004512
