Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day03.mean	n1.day03.ci	n1.day05.mean	n1.day05.ci	n1.day07.mean	n1.day07.ci	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.load.day03.mean	n1.load.day03.ci	n1.load.day05.mean	n1.load.day05.ci	n1.load.day07.mean	n1.load.day07.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1n2.day03.mean	n1n2.day03.ci	n1n2.day05.mean	n1n2.day05.ci	n1n2.day07.mean	n1n2.day07.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.load.day03.mean	n1n2.load.day03.ci	n1n2.load.day05.mean	n1n2.load.day05.ci	n1n2.load.day07.mean	n1n2.load.day07.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n2.day03.mean	n2.day03.ci	n2.day05.mean	n2.day05.ci	n2.day07.mean	n2.day07.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.load.day03.mean	n2.load.day03.ci	n2.load.day05.mean	n2.load.day05.ci	n2.load.day07.mean	n2.load.day07.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci
C01-0040	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	11/16/2021 07:00 AM	11/17/2021 07:00 AM	6.15	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	187409.8974	161637.2904	174523.5939	4362953.29325914	3762960.00503634	4062956.64914774	122553.56086	267746.775955473	100173.271016	93551.3052963871	80254.1532371428	70999.600463662	58338.3476476	55526.1237473547	49552.9157482857	38752.5120604427	3060907.54582181	5471966.18898363	2136430.85516036	2824027.14684336	1768284.74220175	1818868.70154584	1386124.72079666	1290325.34030262	1343743.44589726	1150933.80565746	103666.179463333	287388.782111888	91958.390972	85301.1307136154	75553.2921496428	63880.8576748931	55579.50960035	50206.7979780236	46019.68577	35705.5025241769	2569297.50759756	6058536.13272874	1927067.96834907	2398987.3483028	1635894.30764471	1523053.68160934	1374482.14124257	1084037.67969136	1319212.74203478	975330.55595151	84778.7980666667	320759.747284779	83743.510928	89326.3092055215	70852.4310621429	63295.9240219099	52820.6715531	48078.2953627857	42486.4557917143	34831.6114970787	2077687.46937331	7118326.87822777	1717705.08153778	2261701.93522018	1503503.87308767	1386283.59198003	1362839.56168849	1005038.81533364	1294682.0381723	914392.775825546
A02-0282	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	01/08/2022 09:00 AM	01/10/2022 09:00 PM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	625131.8836	88735.71485	356933.799225	NA	NA	NA	209893.262541	1682490.72764453	128671.7611846	511168.333890802	115225.348257571	300226.226423716	84495.384276	190677.877523504	66712.6086151428	128849.123787897	1595767.08271824	8686584.12160131	1595767.08271824	8686584.12160131	1595767.08271824	8686584.12160131	1595767.08271824	8686584.12160131	1595767.08271824	8686584.12160131	121459.1623835	954176.840816097	75922.2458991	289444.997249222	76303.2077326428	174006.457447169	57066.79157705	111217.768136171	47226.4882885357	75417.3577279139	1346174.13623832	13237366.0230187	1346174.13623832	13237366.0230187	1346174.13623832	13237366.0230187	1346174.13623832	13237366.0230187	1346174.13623832	13237366.0230187	33025.062226	226760.440515631	23172.7306136	68363.22773733	37381.0672077143	69713.3995538231	29638.1988781	44824.1157508769	27740.3679619286	31022.8631073559	1096581.1897584	17788147.924436	1096581.1897584	17788147.924436	1096581.1897584	17788147.924436	1096581.1897584	17788147.924436	1096581.1897584	17788147.924436
A02-0248	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	12/06/2021 09:00 AM	12/08/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1017	1860	1438.5	NA	NA	NA	1934	3720.38815856849	2198.9519608	1354.32364635358	1774.679972	1286.66279049685	2275.427891	1339.11825612556	4046.550528	3651.27223082944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4300.22286266667	15021.3859212631	4480.5288077	4214.3327102499	3836.42812528571	2968.02336876401	4621.81543705	2931.19190245697	6122.08388225	3813.98498864229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6666.44572533333	27410.1270455984	6762.1056546	7712.61687121702	5898.17627857143	5351.61052094808	6968.2029831	4890.60349885164	8197.6172365	4737.4191127465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0140	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/03/2022 07:00 AM	04/04/2022 07:00 AM	7.11	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21167.5580218434	13228.4706830978	17198.0143524706	569709.268119525	356034.566832472	462871.917475999	15355.3395345807	24476.6622912433	14479.8206537962	8673.99270877203	12883.5406473705	7568.61147274931	10858.7341345847	5789.54333527063	10279.3191506394	3989.7815981795	448231.346322336	617040.978668143	421952.114206544	227545.930474893	387855.470398753	190654.778368313	325179.511205823	155396.03985177	314889.377765803	106345.982741278	11725.8869530633	22428.3757788382	13211.6254689172	8198.86813243449	11765.5409786052	6909.30456829016	10670.5119330436	4806.45067085337	9818.97105662418	3506.00933266864	340248.296312222	545197.769242069	383909.641992922	212177.248750809	354140.553612067	170482.449593405	321387.870740677	120994.790176474	301596.185045449	89520.1738629367	8096.43437154589	20794.5041108651	11943.4302840382	11602.2549818724	10647.5413098399	7998.44496520774	10482.2897315025	5282.11337072275	9358.62296260892	4128.62199737326	232265.246302109	507340.410690619	345867.1697793	325919.118942864	320425.636825382	212204.132661596	317596.230275532	140853.711489073	288302.992325095	113345.564006368
O01-0008	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	04/18/2022 07:00 AM	04/19/2022 07:00 AM	2.38	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6473.69284182788	4315.68401399999	5394.68842791394	58323.2842565132	38881.187547777	48602.2359021451	8277.15808525681	11701.3381332843	7839.64577503501	6709.28625670198	6302.15334162647	5160.15714577896	5423.22823568805	4020.88850135503	6623.96399455198	4725.72940262462	48970.0572665171	47938.5341678421	49164.1700281532	37607.8243835015	42317.9119368677	26896.9468459296	40334.0214597993	28614.7169928586	47763.1840508368	32072.0568487698	9030.95044894143	22461.0397791811	8872.41658614947	9888.28564978683	6843.50074126464	7249.85368118396	5964.77141543477	5009.00319674697	6327.79962095645	4072.01406526987	50787.5932361491	65455.2993898659	54078.1903434702	51643.3066020747	43707.4708176864	37551.3489748889	42834.6707104124	31281.9536853327	44861.3753645661	26043.1627546613	9784.74281262605	33234.0218312388	9905.18739726393	13292.0864730853	7384.84814090281	9486.86326832143	6506.31459518149	6200.02434973991	6031.63524736091	4278.94759234291	52605.1292057812	114727.17598221	58992.2106587871	69895.6755702467	45097.0296985051	50950.682372786	45335.3199610255	36634.1316507743	41959.5666782953	25647.9422086009
A1057	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/26/2021 12:00 AM	05/26/2021 11:55 PM	7.093	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1564	658	1111	41993.26413532	17667.24283954	29830.25348743	3415.16666666667	14457.8001733713	3446.95	4174.79182423726	3164.25	2493.73559967435	3175.875	2022.07580431074	3532.26785714286	2015.20492699586	94370.8100900233	409802.710409688	91983.9017076455	118410.640693426	85198.9295249311	70053.3757882792	93197.5962337437	68987.879361837	125294.433042406	91323.7140204766	3445	14575.4047734686	3578.175	4137.33889916228	3707.625	2442.67296337249	3530.6875	2041.08801159077	3870.13392857143	1956.94980438839	95173.2015550183	412625.850589471	95227.5490333843	116978.322158172	100051.02851618	69456.4091376499	102831.475188257	68561.2754252393	135437.720406889	88681.5168597347	3474.83333333333	15057.6516254153	3709.4	4248.73499856115	4251	2971.64964432284	3885.5	2365.42836844619	4208	2118.62747030298	95975.5930200133	424764.768364197	98471.196359123	119129.683989359	114903.127507429	84604.0117168079	112465.354142769	75427.088123613	145581.007771371	91476.7968981846
O01-0040	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	03/10/2022 06:25 AM	03/11/2022 06:25 AM	1.81	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6678.63375507294	10018.3495692909	8348.49166218192	45759.2742750511	68641.6447639919	57200.4595195215	11105.0304397941	33226.3400613766	22384.2704138764	38235.4350638727	17756.854683626	24278.5951355069	18732.7954314382	16222.7803973524	34742.359245313	32558.461239986	78773.0367790503	218517.23606239	150643.437548212	262687.646071984	118615.246261976	167052.838418219	122969.717833067	110061.965673133	212934.273754317	202209.22693051	13421.3626291603	30955.0805738531	18484.5298884962	19814.2051177006	16031.3216957116	12753.1408589293	16993.3200876481	10099.7737141338	31297.8356351058	25502.4196616275	95986.7843211508	204153.73208708	125586.502659494	136011.788193706	107362.744511158	89035.8288603297	111722.989154414	67626.7039814999	194562.336842374	160079.39829667	15737.6948185265	29541.7228353356	14584.7893631159	8791.19689161301	14305.7887077971	5769.71581001875	15253.844743858	7281.8040662553	27853.3120248985	20511.8652117464	113200.531863251	200775.949187238	100529.567770775	66528.710736425	96110.2427603401	44183.64675992	100476.260475761	48104.9714439979	176190.399930431	131893.378863615
A01-0187	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/26/2022 12:00 AM	02/27/2022 12:00 AM	12.1	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	75218.96079	72937.61417	74078.28748	3445288.73700529	3340795.16606864	3393041.95153697	118987.13878	461972.286803114	145705.471468	145465.471268978	132421.124131429	88908.1252048363	142892.940992	59178.580685221	142275.774294286	42025.4333085879	5054675.7814727	16278960.7184073	6062184.33195066	5206315.51695988	5569905.51227068	3199753.30415601	5580773.60353673	2044001.40758486	5574881.407091	1498139.77646298	126731.234301667	507360.587412397	150753.930401	153660.762871384	132112.617959286	97592.7640624191	140673.7323155	64875.6200578166	141725.7426575	45755.4836084222	5378498.52753976	17962149.6546917	6280729.56400905	5536729.87670127	5554188.70845914	3569948.67659762	5505510.61603033	2315181.24914141	5562442.50468484	1671645.50841158	134475.329823333	553426.652527166	155802.389334	163321.628831303	131804.111787143	108629.31720271	138454.523639	72464.3424644627	141175.711020714	50793.3702575675	5702321.27360682	19685903.8817855	6499274.79606745	5928748.11817406	5538471.90464761	4053996.52568186	5430247.62852393	2661196.90558903	5550003.60227869	1896866.06687569
C01-0097	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/13/2022 07:00 AM	03/14/2022 07:00 AM	9.201	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	27952.35883	11178.70694	19565.532885	973568.286614406	389349.415136295	681458.850875351	23209.6201366667	45277.6181704227	65389.38286	187507.597385023	50089.5686175714	113120.941563455	39167.64251	71626.7005632495	30166.5523270714	48843.6897562835	1014321.52151155	1308947.09552481	3234891.76405878	9602052.36241902	2405695.17391605	5820059.84798819	1934924.62617839	3666552.00940651	1689012.38387024	2471778.4231461	14379.4510548333	29724.8297353103	49700.0956534	151103.353591409	39520.1429869286	89908.2977102641	33066.35472595	56431.1457229546	25497.5096568929	38640.2760157094	620146.03754761	666621.463671837	2468870.05676391	7729582.34023905	1877565.47786222	4634687.16453994	1647359.43541991	2916771.71034498	1513429.54048149	1995917.18804029	5549.281973	22833.8523387589	34010.8084468	115021.388096586	28950.7173562857	67302.8999819757	26965.0669419	42207.8985863595	20828.4669867143	29090.7384918804	225970.55358367	664820.131912117	1702848.34946905	5870075.52761297	1349435.78180839	3465940.21150194	1359794.24466143	2238559.50055763	1337846.69709273	1604490.55496075
M03-0034	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	04/13/2022 11:00 AM	04/14/2022 11:00 AM	0.239	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	136	1250	693	123.04096664	1130.8912375	626.96610207	3696.48281506698	20101.0544893253	3102.78204487265	5850.86104204876	3229.30526276997	3561.33372415755	3858.97211746276	2399.10275896249	3308.31970630799	1790.50679165002	4760.31462094763	28987.6541660541	5167.49058310522	8257.20394811407	5054.97596715992	4774.02410392061	4666.71791679458	2997.39049553068	3746.30698672729	2329.79892792681	2854.5123951609	11863.1505700505	2538.899792929	3546.89912070255	2564.44461030832	2121.88634636268	3533.2870675657	2229.22474803896	3100.20703452959	1584.63417039989	3535.14352846189	17883.2205390254	4257.73592395178	5663.31973691824	4140.33424082936	3354.12814951927	4136.33532559618	2193.50588955836	3379.27916764801	1748.43803551071	2012.54197525481	3683.95433795366	1975.01754098535	1591.35234647048	1899.58395784668	930.858384162507	3207.60201766864	2869.2828359421	2892.09436275118	1994.34097115806	2309.97243597615	6794.11849237171	3347.98126479833	4122.79219249801	3225.69251449881	2625.38338802068	3605.95273439779	2219.60286764965	3012.25134856873	1684.78915003665
E02-0076	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	02/16/2022 08:00 AM	02/17/2022 08:00 AM	0.105	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	646170.1405	700470.053	673320.09675	256831.985712761	278414.466049307	267623.225881034	9736085.0455	65972313.1047534	5931608.435648	20718343.998357	4267657.53644714	12472728.1049448	3022614.63504	7900213.04622283	2322399.40161429	5305573.70303144	4148129.30972129	27903950.921199	2542869.75614791	8759010.72211858	1835808.42526651	5275426.60405034	1337064.95067112	3330914.38818378	1096913.75436716	2227547.88640863	10104458.6045833	68488396.7682244	6128884.599958	21538204.0478894	4405989.87760571	12961792.8555588	3114697.6359645	8208967.69135203	2389437.51614964	5512568.29771343	4304972.23729559	28968487.1038258	2622951.76673293	9110723.76952592	1891737.43835187	5484488.6990548	1369977.43484216	3464116.6096537	1118822.19024397	2316574.68519939	10472832.1636667	71004490.0469986	6326160.764268	22358530.5708526	4544322.21876429	13451133.3320916	3206780.636889	8517900.77598519	2456475.630685	5719772.09905373	4461815.16486989	30033027.7458554	2703033.77731795	9462822.46142094	1947666.45143723	5693778.5001431	1402889.91901319	3597498.57101836	1140730.62612078	2405875.51672245
A02-0359	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	02/16/2022 09:00 AM	02/18/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	38106.55497	16327.13903	27216.847	NA	NA	NA	43780.73271	209764.061081263	214066.837058	745455.804994488	177432.413847143	436529.580108755	248377.277833	305196.886401591	490338.729866429	575890.381538067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36917.7607391667	183691.83653793	224099.5591435	803141.356343834	183666.744351071	471155.195211271	245452.95865875	323700.600128873	458752.549428036	584450.875917876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30054.7887683333	160331.441653045	234132.281229	861145.00828325	189901.074855	506183.600409527	242528.6394845	344202.208353114	427166.368989643	598324.674852885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D01-0027	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	04/05/2022 07:30 AM	04/06/2022 07:30 AM	1.29	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	72560.0029528141	89322.4740028381	80941.2384778261	354323.47540312	436177.620346458	395250.547874789	29482.1692215403	177751.6691231	21300.1801569462	53863.4851647439	54276.2685069867	103163.905507201	133168.291911876	287904.362225533	184995.820410831	269996.045461677	143766.250222851	868551.363633	103519.850082939	263380.890768961	257558.809985209	484491.130292349	637847.543527928	1383243.38263818	889064.252987589	1303857.22460296	31138.9253126904	203201.802234077	22280.7239523053	60916.3272799132	43268.5434596006	76775.1035978572	126957.860771556	290762.365918629	182138.055457859	281106.941277737	151899.526308081	992798.289558852	108344.778047558	297845.356662138	205941.399765768	362068.860241145	608918.712339245	1397570.5395941	876706.160670192	1357906.24354209	32795.6814038406	229477.282158196	23261.2677476644	68273.6865111482	32260.8184122145	55743.7301191273	120747.429631236	295070.703702337	179280.290504887	293179.986837785	160032.802393311	1121008.16119105	113169.706012178	333764.401441257	154323.989546326	266183.216448747	579989.881150562	1418570.24336159	864348.068352795	1416348.3179084
M04-0039	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	04/05/2022 02:00 PM	04/06/2022 02:00 PM	0.263	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9160.7084311545	2843	6001.85421557725	9120.06081052504	2830.38512569	5975.22296810752	4543.68999174238	18958.528806532	3460.41399504543	5998.48714059522	2694.15285360388	3861.83017604723	41243.2563192696	119767.471248724	29941.5402280497	80579.0102580857	3482.31998932374	22858.8115617265	2384.43896230625	6953.09076612761	1789.77654197875	4212.7692419451	16899.8417907277	47493.2759108441	12267.2824550955	31988.1356366682	3468.40525321663	10761.8132309463	2844.04315192998	3384.25607351315	2213.10225137855	2418.72968875444	38705.9264139548	113384.045898295	28265.0349629056	76225.8164974918	2427.1929018279	14403.5590178376	1748.88250917674	4361.49779980198	1320.07386060767	2685.4524819366	15695.4237462218	44987.4198542696	11461.467418265	30264.6348061265	2393.12051469088	3847.44076633908	2227.67230881453	1358.65458927449	1732.05164915323	1379.88419202492	36168.5965086401	107008.408310749	26588.5296977615	71880.0700705292	1372.06581433206	5982.65450775261	1113.32605604724	1793.17524851202	850.371179236599	1190.26952103054	14491.0057017158	42498.2569986123	10655.6523814345	28553.7354333011
K01-0071	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/18/2022 06:26 AM	04/19/2022 06:24 AM	9.889	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3016.42819773406	2158	2587.21409886703	112916.730301343	80782.39825942	96849.5642803813	11515.3775596991	42803.4626883141	11313.3776122704	12816.6475882432	10531.9608861048	7582.56206019235	9922.56439430639	4758.1938870505	10371.7267792672	4261.65183754612	292863.786453839	977489.46240066	302166.84274363	303165.43883757	310483.804075621	176176.552934589	270832.332891198	124927.603661553	269524.071415216	111108.988217247	9175.04098750527	31143.5351494799	10652.6418720551	9460.35252363116	10442.7346787543	5493.21982810382	8893.55931052454	4197.56206596541	9007.59487292117	3091.69935181084	233848.93332863	694281.777570495	288474.925047536	237829.121527191	315382.922014127	150704.798318019	253796.902374182	134205.990888038	241526.143733682	97865.4103946476	6834.70441531142	20087.6858164265	9991.90613183975	10277.9255692278	10353.5084714038	6175.99701069886	7864.55422674269	5600.79055346182	7643.46296657515	3768.43867611897	174834.080203422	422723.045585639	274783.007351441	295677.713427169	320282.039952632	206491.856361526	236761.471857167	184318.400636985	213528.216052149	126122.082062852
A02-0240	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	12/01/2021 09:00 AM	12/03/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2352	13192.24522	7772.12261	NA	NA	NA	2514.91993466667	2123.50574374232	1794.5519608	2036.95960550564	2095.45862571429	1638.21548679865	2759.177891	1837.15204630193	19414.9078954286	43404.8091094997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5758.03268683333	8219.32708502447	4345.2901798	4543.29505730476	4324.28755964286	2963.20983534566	4937.71083925	2736.7070699758	20741.2958450714	40750.4918050363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9001.145439	17441.0653412197	6896.0283988	8232.39314711863	6553.11649357143	5144.16196633896	7116.2437875	4752.43730735086	22067.6837947143	38181.1742998511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A03-0338	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	04/29/2022 06:00 AM	04/29/2022 12:15 PM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2035	1894	1964.5	NA	NA	NA	60275.6202506026	469902.631548102	37055.1721503616	143296.607816121	26944.8372502583	85402.3125573245	19121.3860751808	53835.0849219933	14026.561482272	36225.3195358367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63986.192539101	474752.955271121	39359.3155234606	146002.717455078	28588.7968024718	87294.395412348	20337.7077617303	55118.1814612542	14835.9341155216	37154.1455048857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67696.7648275993	480069.872974397	41663.4588965596	148873.099187107	30232.7563546854	89289.6288472621	21554.0294482798	56466.2405255147	15645.3067487713	38130.0137101488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0248	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/10/2020 12:00 AM	11/10/2020 11:59 PM	9.203	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	85080	109416	97248	2963942.8698084	3811739.22241368	3387841.04611104	582384	3892649.50498109	354656.16	1226215.23755152	256390.285714286	738059.384923643	NA	NA	NA	NA	15427361.777735	100990293.088933	9384133.15030012	31973689.8660922	6785793.10186867	19268670.4229608	NA	NA	NA	NA	477836	3137036.09249558	291927.36	991022.908949732	212504.571428571	596503.701874949	NA	NA	NA	NA	12743024.4473083	81099844.9588433	7773530.75204406	25817659.8585718	5660146.5210464	15569039.3853154	NA	NA	NA	NA	373288	2386093.60273743	229198.56	757017.121965252	168618.857142857	455603.589637577	NA	NA	NA	NA	10058687.1168815	61395354.2582697	6162928.35378801	19710684.7293337	4534499.94022413	11896477.439692	NA	NA	NA	NA
H01-0115	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/30/2022 08:00 AM	01/31/2022 08:00 AM	1.7	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	163938.852	200771.9225	182355.38725	1054978.80857384	1292006.87335623	1173492.84096504	453549.823166667	1527471.99385269	521927.91902	462393.075628662	544424.885171429	306438.663165941	712343.54335	546272.359010143	766820.918457143	434284.467745287	3671339.31118481	10783666.43329	3700296.51209439	3252122.53310453	5374564.1841288	6279299.74821475	6536505.66012202	4872434.55136581	5289020.29328784	3677606.17004317	468980.202083333	1527935.46627259	534091.82131	456883.877975682	561524.723257143	301985.47876747	693812.62394	516763.617637494	763616.646314286	428697.001532	3722430.12643339	10624211.7016622	3543158.84647522	3004671.18291395	5122155.66506775	5953187.22641059	6478038.70281333	4904293.01087488	5270418.40777142	3684057.71135736	484410.581	1528642.83086089	546255.7236	453158.086489104	578624.561342857	299010.494326249	675281.70453	494324.872815016	760412.374171428	428760.446896204	3773520.94168197	10494836.4048872	3386021.18085605	3155399.77466745	4869747.14600671	5696479.29027754	6419571.74550464	4995719.06179884	5251816.522255	3727104.56827397
A02-0170	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	10/13/2021 09:34 AM	10/15/2021 09:34 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25092.00677	18816.64351	21954.32514	NA	NA	NA	37743.4746076667	200925.076435792	70723.8939738	183570.729550408	56879.3463927143	110964.374651045	54960.6428602	78161.0691544309	102935.574376143	132059.545491766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43548.4096938333	246494.687761795	60221.2808499	129500.180406131	48185.0774583571	79947.1233955067	44246.341394	53842.394623672	96325.7573823571	129963.164190192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49353.34478	293922.384326148	49718.667726	95434.0580318486	39490.808524	59925.0652154492	33532.0399278	38659.1360400228	89715.9403885714	131400.577954443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M04-0041	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	04/25/2022 12:00 PM	04/26/2022 10:30 AM	0.128	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1812	797	1304.5	877.97285376	386.17238656	632.07262016	1190.33333333333	4611.06744472129	1410.6	1404.97219780087	1471.71428571429	1135.87571018059	1587.84033864886	868.985440663241	2171.03381155112	1693.10453385376	516.623924176667	2080.4834019892	578.095701888	605.037743724608	585.42501273	439.68264714103	880.856911265792	821.538369477455	1476.61544579851	1796.82160193168	1762.5262102733	4970.49696446942	1908.71572616398	1438.21555904099	1685.29694725999	1080.97360523783	1684.57803240642	733.175922535395	2027.60686312243	1051.14558496278	707.033461389806	1711.00454133856	750.710932251883	489.04666212767	656.601106716345	386.55265070719	887.384005556338	704.022061749467	1283.82954595086	1167.06772715525	2334.71908721328	14492.0763062003	2406.83145232797	4058.29137842692	1898.87960880569	2598.19979764966	1781.31572616398	1615.95887900768	1884.17991469375	1122.17375253215	897.442998602945	5269.98124209592	923.326162615767	1472.62891221634	727.777200702691	953.158139496916	893.911099846884	813.713166034445	1091.04364610322	727.594615782829
