Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A02-0415	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	3/23/22 9:00	3/25/22 9:00	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	372	1175	773.5	NA	NA	NA	2679.245161	6672.81218384563	NA	NA	2978.045161	6377.14544677048	NA	NA	3276.845161	6090.23238532696	NA	NA
A1100	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	7/29/21 0:00	7/29/21 23:55	7.981	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	135	2415	1275	4078.53322335	72960.42766215	38519.48044275	10420	19101.3694451353	297836.25942673	596541.569781824	12730.875	20261.4221300465	361231.146235733	628106.007038381	15041.75	22213.5318940055	424626.033044735	677606.98505142
A02-0134	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	9/29/21 9:43	10/1/21 9:44	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	356	1115	735.5	NA	NA	NA	11305.3771386	20491.5859733571	NA	NA	11899.7981513	21185.3324288769	NA	NA	12494.219164	22877.8381354532	NA	NA
H01-0015	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	10/12/21 8:00	10/13/21 8:00	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2504	138	1321	NA	NA	NA	39402.73887	51272.4650214074	NA	NA	23719.9352803	31148.2283954263	NA	NA	8037.1316906	12718.1654447275	NA	NA
S01-0030	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	4/21/22 6:00	4/22/22 6:00	0.741	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13670.29717	19139.6644	16404.980785	38345.0305912247	53686.5444691554	46015.78753019	31629.7693262	75979.8437024851	89828.1961362789	219063.536269622	29005.4476152	68614.8744908923	82545.7282210102	198293.765208405	26381.1259042	61851.6353789111	75263.2603057415	179084.302715458
O01-0059	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	5/4/22 6:30	5/5/22 6:30	2.45	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9644.866269	9644.866269	9644.866269	89448.9443971715	89448.9443971715	89448.9443971715	25257.737225	48073.7232976239	109726.608757956	274374.872521717	24023.6979998	41339.1039298252	120312.656573477	274025.837932231	22789.6587746	37866.47604144	130898.704388998	275341.822272419
A02-0017	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	8/16/21 9:41	8/18/21 9:38	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	112317.7677	80691.36053	96504.564115	NA	NA	NA	37201.519668	81320.679105618	NA	NA	34198.266744	69337.5265509513	NA	NA	31195.01382	58161.2501289091	NA	NA
O01-0031	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	2/17/22 8:00	2/18/22 8:00	1.61	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	46101.21846	46101.21846	46101.21846	280964.341526776	280964.341526776	280964.341526776	36562.938024	62883.2043654158	224759.843760376	365494.417276549	34832.98148	56832.4809376442	214860.836179249	333557.235426889	33103.024936	51105.0105877774	204961.828598122	303975.603368442
A0048	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/24/20 12:00	12/24/20 11:59	10.973	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35424	50616	43020	1471417.45441632	2102452.17572088	1786934.8150686	46424.52	33194.1453316074	1935829.05982907	1411811.39694979	47475	38673.1812968192	1953151.99025433	1477961.60333265	48525.48	58486.8847915513	1970474.92067959	2264178.50188601
A02-0391	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	3/9/22 9:00	3/11/22 9:00	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3057.355969	478	1767.6779845	NA	NA	NA	175144.0396644	705388.958265572	NA	NA	187087.109655	760162.117737155	NA	NA	199030.1796456	814948.862798541	NA	NA
A03-0201	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	11/15/21 6:00	11/15/21 14:00	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2430	1470	1950	NA	NA	NA	1628.4488644	1985.57463774364	NA	NA	1816.2754816	1653.57828053608	NA	NA	2004.1020988	3548.03608157205	NA	NA
M03-0049	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	3/25/22 11:00	3/26/22 11:00	0.201	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3175.253836	1303	2239.126918	2415.94716228988	991.41023523	1703.67869875994	6770.8543796	5565.96355757223	5494.23474070489	4278.54797717633	7027.3719849	8591.863092642	5769.78011231808	7858.84843222714	7283.8895902	13940.7893888535	6045.32548393127	12880.3110878435
M04-0038	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	4/11/22 13:30	4/12/22 13:30	0.141	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2619.403386	382	1500.701693	1398.08772376715	203.88975342	800.988738593577	3001.0223634	6640.11691647607	2581.57330218167	6777.05063782874	2099.0111817	3205.08264268613	1971.44765838784	3398.68702406914	1197	1159.59323966791	1361.322014594	2325.03478616722
A02-0132	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	9/27/21 10:14	9/29/21 10:14	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2751	7143.197432	4947.098716	NA	NA	NA	21340.63951	41879.970227247	NA	NA	21633.7425885	45845.8471437118	NA	NA	21926.845667	50922.5704951905	NA	NA
E02-0086	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	1/10/22 8:00	1/11/22 8:00	0.529	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	411899.0457	422938.6657	417418.8557	824820.379522532	846927.018645014	835873.699083773	92632.8750564	329942.619089216	169137.198099389	675117.071312217	92321.8788917	335512.069841267	170784.828554072	684765.589039562	92010.882727	341184.72746176	172432.459008756	694422.382854014
A03-0172	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	2/2/22 6:00	2/2/22 14:00	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24021.645	33033.31409	28527.479545	NA	NA	NA	62416.09842	136400.746438413	NA	NA	61187.5443156	128690.193681153	NA	NA	59958.9902112	121263.953039678	NA	NA
A01-0149	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/10/22 0:00	1/11/22 0:00	12.5	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	101390.8719	18658.84457	60024.858235	4797575.25498724	882892.210296546	2840233.73264189	95861.898036	55622.3580588461	4258625.6589564	1886077.43688197	78337.505372	35431.2591444941	3538315.54910183	2141633.61206508	60813.112708	66457.9375290277	2818005.43924725	3825355.02018736
M03-0028	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	4/11/22 11:00	4/12/22 11:00	0.368	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8468.448445	2822.625926	5645.5371855	11796.810189573	3932.0050776066	7864.40763358979	3792.2273678	5634.21827576573	5985.39795546521	6714.38262063486	3070.1224544	2815.20772010329	5617.78371469145	3868.44526608486	2348.017541	1658.37450392417	5250.16947391769	5450.74121350783
A03-0007	k12	upstream	Sewer Network	K-12 School	105612	UniversityHS-01	9/15/21 6:00	9/15/21 14:00	NA	8-hr time-weighted composite	University High	26508		-79.92615	39.68782	1310	Monongalia	-1	Complete	inactive	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5673.436932	17024.17456	11348.805746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0287	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	1/31/22 9:00	2/2/22 9:00	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	229365.1557	76315.67091	152840.413305	NA	NA	NA	190237.427104	301245.982980534	NA	NA	178498.704403	310803.941157266	NA	NA	166759.981702	335207.354122988	NA	NA
A03-0272	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	3/30/22 6:00	3/30/22 14:00	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10810.35912	2702.3286	6756.34386	NA	NA	NA	6985.8218036	13424.8213500031	NA	NA	6378.6232163	9611.69014082226	NA	NA	5771.424629	10634.5908831091	NA	NA
G01-0124	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	4/9/22 9:00	4/10/22 8:00	1.76	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	464	2698.674467	1581.3372335	3091.3172224	17979.4371928626	10535.3772076313	5445.2867302	11094.9962568428	29062.411385613	48969.2454677047	6089.8343444	6208.09977754939	34468.3969692168	31322.7624290297	6734.3819586	5390.47170372728	39874.3825528205	37175.0217095037
C01-0086	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	2/24/22 7:00	2/25/22 7:00	18.186	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6200.423604	9300.980195	7750.7018995	426846.252332474	640293.114279021	533569.683305747	14042.9090756	26912.4997136693	899083.898221432	1651704.48285422	15630.6690672	35552.1566289184	995811.37227656	2170950.64926778	17218.4290588	44812.7042086748	1092538.84633169	2736815.45612727
A01-0083	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/7/21 0:00	11/7/21 23:55	7.118	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	151512.5	110925	131218.75	4082435.88642475	2988824.0290515	3535629.95773813	75267.5	82009.0296319443	2045121.21195272	2207651.12377576	72313.75	62628.859566361	1966760.13984358	1689923.36467113	69360	43828.8570454384	1888399.06773443	1192766.59602586
A02-0283	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	1/12/22 9:00	1/14/22 9:00	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	64204.48624	18334.10639	41269.296315	NA	NA	NA	35067.806908	90946.134841208	NA	NA	30546.9083245	82401.3655321519	NA	NA	26026.009741	77882.2143046565	NA	NA
L01-0113	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	5/3/22 9:00	5/4/22 9:00	0.295	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	118049.2191	103635.1521	110842.1856	131825.084869633	115728.954627704	123777.019748668	95914.4672484	280535.566472363	84074.4886457263	225952.990520909	93910.876368	277913.958302988	81984.6924949565	223005.65285368	91907.2854876	275401.093717453	79894.8963441868	220220.094553516
A01-0166	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/31/22 0:00	2/1/22 0:00	8.2	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	548522.383	548522.383	548522.383	17026333.3334226	17026333.3334226	17026333.3334226	2411446.31048	8096613.66711371	79685063.8404216	270358047.485587	2403554.511	8065394.68317963	79419103.9115538	269318711.522935	2395662.71152	8034331.7210033	79153143.982686	268284156.657015
E02-0063	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	3/14/22 8:00	3/15/22 8:00	0.169	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2749	6957.464218	4853.232109	1758.62956321	4450.92843170264	3104.77899745632	195292.4104236	793129.843660426	94879.6263043188	380273.819056769	192675.4098885	777925.605974467	94008.6991835869	372566.887428027	190058.4093534	762723.84030037	93137.772062855	364863.610195213
A02-0221	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	11/15/21 9:48	11/17/21 9:48	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	63406.67069	57213.57048	60310.120585	NA	NA	NA	16147.618764	49537.4292284952	NA	NA	14881.373356	47167.7095081149	NA	NA	13615.127948	44994.6345735733	NA	NA
A02-0466	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	4/20/22 9:00	4/22/22 9:00	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4827.154018	4827.154018	4827.154018	NA	NA	NA	7004.0231196	17850.7573353286	NA	NA	8409.6104556	23812.7200629144	NA	NA	9815.1977916	29815.4305292512	NA	NA
N02-0020	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	3/22/22 7:00	3/23/22 7:00	7.23	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12140.42092	3034.775304	7587.598112	332265.283557039	83057.2913048108	207661.287430925	9719.5040742	9000.57023219511	333691.353555654	300227.059425824	7931.0209668	8198.77203743477	280923.81869562	325258.355490641	6142.5378594	9694.73595418146	228156.283835586	415108.210298692
L01-0108	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	5/9/22 9:10	5/10/22 9:10	0.325	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13406.40228	13406.40228	13406.40228	16493.3370077888	16493.3370077888	16493.3370077888	27876.7776658	37228.718467816	44472.1195754984	77202.055125009	24998.7493419	33238.8597607607	39759.7525890489	68453.5677222796	22120.721018	29783.6755301669	35047.3856025993	60413.9183112654
A02-0261	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	12/6/21 9:00	12/8/21 9:00	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12460.0183	14952.46639	13706.242345	NA	NA	NA	42582.80635	115525.742111862	NA	NA	40197.1782441	109467.409312159	NA	NA	37811.5501382	103536.543081061	NA	NA
A02-0021	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	8/18/21 9:30	8/20/21 9:30	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13107.08508	37150.05934	25128.57221	NA	NA	NA	39011.796996	78484.8652632533	NA	NA	38142.425031	64099.0948886458	NA	NA	37273.053066	52439.8790827439	NA	NA
A03-0234	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	2/7/22 6:00	2/7/22 14:00	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2540	2118.842429	2329.4212145	NA	NA	NA	35499.8520876	92828.889928564	NA	NA	38769.3233635	110038.772674428	NA	NA	42038.7946394	127457.132394453	NA	NA
C01-0057	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	12/12/21 7:00	12/13/21 7:00	11.374	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	58224.27303	84937.45118	71580.862105	2506860.82584398	3657003.47860878	3081932.15222638	75164.331692	66291.6223576307	2208919.09953446	1386887.87084002	84830.230387	77723.7224863797	2495701.26489353	1756768.98634509	94496.129082	90962.4383663752	2782483.43025259	2182314.19444648
H01-0152	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	3/9/22 8:00	3/10/22 8:00	3.3	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9187.147077	6890.171589	8038.659333	114764.490775264	86071.0106345644	100417.750704914	16188.0706016	21368.7626430732	156376.026673267	172888.231921144	13213.5446406	18076.7691539508	129895.991113616	154925.967168861	10239.0186796	15582.1737078436	103415.955553965	142994.863563347
A1028	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	4/13/21 12:00	4/14/21 12:00	10.693	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13152	26304	19728	532358.62183776	1064717.24367552	798537.93275664	27973.2	43595.8270548153	980622.979607952	1425082.8446536	24985.8	33054.3796590688	883014.901775208	1084465.53074772	21998.4	25137.7375177867	785406.823942464	875122.52979227
A03-0327	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	5/2/22 6:00	5/2/22 2:00	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1239	3706.217855	2472.6089275	NA	NA	NA	1321.4	1463.69934708971	NA	NA	1997.3267853	2401.69475946555	NA	NA	2673.2535706	3724.5958789404	NA	NA
A02-0135	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	9/1/21 9:44	10/1/21 9:44	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23514.39223	49404.83749	36459.61486	NA	NA	NA	23110.0001936	33524.6632191693	NA	NA	29103.7807378	35214.586396622	NA	NA	35097.561282	40705.8253976073	NA	NA
A03-0093	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	11/12/21 6:00	11/12/21 14:00	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	142323.4592	127577.9101	134950.68465	NA	NA	NA	32621.3586138	113475.059458702	NA	NA	30347.1611372	107987.906658519	NA	NA	28072.9636606	102578.809902582	NA	NA
B01-0174	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	4/6/22 7:00	4/7/22 7:00	14.9	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2541.570123	5083.294725	3812.432424	143351.185893651	286711.084805938	215031.135349794	14289.0651106	16304.6258720985	430273.584464588	544098.947282765	13269.5619038	12346.1319038852	406607.340545907	396041.669863417	12250.058697	9640.13014930166	382941.096627227	291000.009079746
A02-0311	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	2/14/22 9:00	2/16/22 9:00	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10598.49853	2649.373272	6623.935901	NA	NA	NA	6186.0231836	12100.0262500157	NA	NA	5961.4574796	8480.0559406898	NA	NA	5736.8917756	8099.99076233591	NA	NA
R01-0017	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	4/19/22 9:00	4/20/22 8:30	0.167	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2609	202	1405.5	1649.31449323	127.69702094	888.505757085	2317.4	1051.62503617248	2116.93656352776	1802.78826964502	1934.6762019	1892.34468755231	1804.09976201658	1806.86367532674	1551.9524038	4107.5922302435	1491.2629605054	3085.3025481793
N03-0053	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	4/21/22 7:30	4/22/22 7:30	0.68392	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3002.382866	2544	2773.191433	7772.921865343	6586.2063927168	7179.5641290299	9532.4669152	32206.6264158723	15596.4968259218	45347.8322824499	10837.9876512	35025.1004965709	17730.9027525706	48970.9463344527	12143.5083872	37974.5295147926	19865.3086792194	53019.1467743124
H01-0184	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	4/10/22 8:00	4/11/22 8:00	2.6	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2478	2691.223137	2584.6115685	24388.639548	26487.195735081	25437.9176415405	1884.5179462	1817.40441088967	22170.0728312823	24749.6605578749	1815.7402599	1985.28619489907	21100.6491404904	25365.0055890393	1746.9625736	2433.25488282166	20031.2254496985	29378.5936649554
K01-0052	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	3/23/22 6:21	3/24/22 6:21	7.607	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35253.01371	21690.65505	28471.83438	1015132.17054698	624595.727407166	819863.948977071	26400.127262	15123.67815719	657765.889442233	463671.06379223	23686.8552161	18384.0228701375	602397.284237562	538444.202582645	20973.5831702	28693.7613335829	547028.679032891	758067.551192477
A01-0159	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/23/22 0:00	1/24/22 0:00	9.9	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	684987.942	636774.112	660881.027	25670306.0347096	23863465.8039286	24766885.9193191	601174.73568	192962.64182549	26497973.7686191	7420435.70956083	588191.62989	196293.05629456	26151273.8390605	10124489.0383684	575208.5241	220034.565807222	25804573.909502	12927124.8255066
A03-0145	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	12/10/21 6:00	12/10/21 14:00	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2546.666586	2546.666586	2546.666586	NA	NA	NA	1474.3333172	1706.81005336613	NA	NA	1783.3333172	1659.77248422066	NA	NA	2092.3333172	1854.3659571235	NA	NA
A02-0405	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	3/16/22 9:00	3/18/22 9:00	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	120	714	417	NA	NA	NA	11975.3498004	39693.9863868868	NA	NA	10917.4271834	34685.0131853456	NA	NA	9859.5045664	29678.948629405	NA	NA
A02-0266	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	12/15/21 9:00	12/17/21 9:00	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	55245.20181	88427.3015	71836.251655	NA	NA	NA	17655.7321644	41584.6375853879	NA	NA	21882.9973778	55116.3590461633	NA	NA	26110.2625912	68723.4190531025	NA	NA
