Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.day3.mean	n1.day3.ci	n1.day5.mean	n1.day5.ci	n1.day7.mean	n1.day7.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1.load.day3.mean	n1.load.day3.ci	n1.load.day5.mean	n1.load.day5.ci	n1.load.day7.mean	n1.load.day7.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.day3.mean	n1n2.day3.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.day7.mean	n1n2.day7.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n1n2.load.day3.mean	n1n2.load.day3.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.load.day7.mean	n1n2.load.day7.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.day3.mean	n2.day3.ci	n2.day5.mean	n2.day5.ci	n2.day7.mean	n2.day7.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci	n2.load.day3.mean	n2.load.day3.ci	n2.load.day5.mean	n2.load.day5.ci	n2.load.day7.mean	n2.load.day7.ci
A0244	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/16/2020 12:00 AM	11/16/2020 11:59 PM	6.501	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	66502.8	71240.4	68871.6	1636564.10732615	1753151.47078856	1694857.78905736	207479.64	459866.021477601	NA	NA	45581.6	98195.0011988353	74732.4	89665.7747311374	290819.142857143	718362.217156243	5449719.81774568	12023429.6956949	NA	NA	1110924.56855426	2417991.34442873	2039875.61812645	2512772.91473492	7645360.079147	18769223.7830973	175799.28	371070.928751455	NA	NA	46259	116365.793920431	75671.16	86090.9640371984	244945.114285714	578188.158835081	4636046.13584409	9703828.54570815	NA	NA	1126534.17078052	2852171.19994069	2085152.54055735	2550457.12823461	6466713.57122865	15102406.389169	144118.92	282817.767822584	NA	NA	46936.4	136077.87134556	76609.92	85240.8642589855	199071.085714286	438858.904123832	3822372.45394249	7403472.89201683	NA	NA	1142143.77300679	3325959.82018382	2130429.46298824	2671130.53308454	5288067.0633103	11465642.6813714
R01-0019	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/25/2022 09:00 AM	04/26/2022 08:30 AM	0.181	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	207	759	483	141.82795647	520.03584039	330.93189843	1931.54260192066	1522.74653032552	3581.58685800486	3112.50996278853	1224.33333333333	4989.83170182585	1168.8	1739.0221096599	1469.85714285714	1251.03769730058	3016.91659002145	3470.85829402559	3505.10805207066	3311.28386913796	692.388081296667	2460.87318648756	1010.834688104	1293.89298535635	1444.74536758488	1532.56064175784	1826.89010220096	1280.94625201347	3086.37622624929	2102.08299375088	1299.5	3323.27558752802	1197.2	981.850166927985	1582.41157281825	1520.93453337494	2516.27696865906	2021.64237357147	3171.46442490432	2767.45914004813	753.094701466667	1960.97765489387	1189.59980090516	2056.25878708932	1460.75689792678	1424.35718874787	1722.23760248125	1530.62870812921	2591.16559449371	2294.74362708137	1374.66666666667	4250.26035366484	1225.6	1390.92416199376	1694.96600277935	2312.2645561581	2015.63734729668	1920.65159155461	2837.82079773797	2786.55147129317	813.801321636667	3187.33792317753	1368.36491370631	3039.94381958215	1476.76842826868	1767.86321634067
E01-0080	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	03/16/2022 08:15 AM	03/17/2022 08:15 AM	2.965	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	15041.00644961	2198	8619.503224805	168816.3555054	24669.7819487	96743.06872705	60764.0713733124	47766.7786091292	61227.3692450089	42778.7792622575	52244.3390451372	212794.420694147	36851.7540246249	71041.1707846958	45069.1636218749	54122.6313745631	815432.350106348	588286.562019152	947322.489235549	718123.552948786	702460.0157779	3113592.01034241	541265.833656029	960536.344926196	710931.777567854	843277.145582831	58141.5011587592	47588.995566362	58679.9868271137	41086.2234712128	50004.8875170995	240333.870762755	34903.5138105184	77061.9003351961	46361.2166289417	62908.8400055463	798569.397825229	652245.245642459	920503.56516633	702282.032502956	679317.764694267	3462721.48175413	515347.325680476	1049521.35701237	738541.995555497	997455.839032588	55518.9309442059	49870.3917634698	56132.6044092185	40789.6927884755	47765.4359890618	267916.280457002	32955.2735964118	83416.6538722896	47653.2696360085	72176.9070977889	781706.44554411	737574.388286534	893684.641097111	702197.22910717	656175.513610635	3812725.84352453	489428.817704922	1141459.16098735	766152.21354314	1156360.56327362
A04-0039	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	03/21/2022 08:00 AM	03/22/2022 08:00 AM	0.583	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	61485.049277544	136035.2191329	98760.134205222	135690.988184868	300215.312974139	217953.150579503	84021.284473094	37331.3276375056	103699.42276721	51519.1188739994	66516.1778777837	44262.8099400097	78025.1622051001	70221.0855041296	69374.8706472772	47473.8742836442	222918.592195282	102456.665828287	266580.534927322	119865.292968058	158416.603298999	112199.223773783	198043.263625001	190420.201481701	181930.857065192	128640.494803122	85694.7456555315	36963.2075895424	103910.739004308	52585.5976797625	80017.6886469125	89227.2927855887	86135.8329802752	72746.0904559153	74984.1953707593	51711.2167409489	225570.19620239	98155.5387299012	265821.378904877	121818.046266129	188388.228692518	145175.556251657	215918.275376437	187774.332188462	194406.616136169	133303.262310163	87368.206837969	41597.6916448992	104122.055241406	55895.7319831708	93519.1994160413	180654.003193645	94246.5037554502	86596.5088558473	80593.5200942414	61418.325196364	228221.800209498	104549.662354006	265062.222882431	129639.194701257	218359.854086036	346389.267278376	233793.287127874	208211.144860844	206882.375207146	149427.045340368
A0100	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/01/2020 12:00 AM	11/01/2020 11:59 PM	8.21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9816	9816	9816	305063.7692376	305063.7692376	305063.7692376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B01-0033	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	12/13/2021 07:00 AM	12/14/2021 07:00 AM	7.429	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2540	1899	2219.5	71429.3996606	53403.31888011	62416.359270355	9672.4624469	7747.01382579182	9979.9881765	5643.39846880992	3364.66514733333	15586.818919711	5550.3607658	9057.07706483408	8270.925607	9501.52746478333	254017.807772338	197952.263379026	263559.689458559	141672.697231101	91375.813349838	419543.143198973	152431.854603267	249580.951031264	214803.78587676	231615.509103503	9159.62128275	7317.90665004294	9903.82542214286	5383.96748699902	3800.65517866667	20658.4154648227	7728.6430539	17973.5746670058	8809.378452	10656.193106034	243401.486377068	198472.897618391	266019.17051389	141258.993990725	103049.346824295	555144.787772746	212337.132334413	495985.457156083	233746.630450881	289594.279490819	8646.7801186	10062.5444373471	9827.66266778571	7135.76483721087	4236.64521	25852.9390871821	9906.925342	27186.1254596123	9347.831297	16009.4378364554	232785.164981798	277966.055263692	268478.651569221	193800.541192047	114722.880298753	694610.28388337	272242.410065559	750500.090442944	252689.475025002	442373.948854913
K01-0056	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/07/2022 06:00 AM	04/08/2022 06:00 AM	10.263	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9120.83705887198	9120.83705887198	9120.83705887198	354341.444464545	354341.444464545	354341.444464545	12389.0300556086	9033.51464839301	15759.8516541267	7881.59758959151	8496.49115465581	2623.21346282633	8531.75117634237	1035.19948013131	7688.22608715189	2901.41646442521	327763.495657554	267014.493121864	396523.730946308	207966.969795559	284776.818852044	391966.568727735	239497.823038765	158257.923349542	203709.892420793	128400.13616374	10267.4953240801	6809.87804323098	13759.8139241798	7563.45764134077	8335.75035076589	13353.2475570889	7406.47674899399	4480.73635113821	7072.87382492689	2745.30719140413	278874.15567904	215977.37251041	355776.002065864	207636.082905579	294775.072999225	724352.528828605	225096.123855685	268221.4146201	197280.81862688	166552.802962996	8145.96059255153	5756.70192310516	11759.7761942329	8977.54169572757	8175.00954687596	26905.8826863791	6281.20232164562	9223.31409688095	6457.52156270189	5403.99692214977	229984.815700526	196451.231195338	315028.27318542	244238.37470399	304773.327146406	1111834.06364833	210694.424672604	393310.572224739	190851.744832967	231261.647308859
A02-0020	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	08/20/2021 09:18 AM	08/20/2021 09:30 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10275.68221	11743.9822	11009.832205	NA	NA	NA	NA	NA	NA	NA	11740.6777766667	58333.4172588043	7334.406666	19694.8476533287	18343.8619042857	42505.3868759332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12522.5759083333	58010.3919701288	8029.043031	19764.4350512648	16132.1052614286	33574.0179302468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13304.47404	57688.2693862513	8723.679396	19842.4645059952	13920.3486185714	25031.4025406648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0115	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	01/26/2022 07:00 AM	01/27/2022 07:00 AM	6.643	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	388087.5742	365653.9106	376870.7424	9759035.89118884	9194908.24887883	9476972.07003384	281301.10452	95586.8514179213	270129.440102143	91588.6086352013	288146.595933333	405491.225544353	297687.12542	180440.427269485	301303.3607	128275.453763728	8073503.23305382	2410231.61278241	8657184.27925544	2857920.46115287	7536821.01328614	9016233.85534024	8094898.08688704	4274202.88779366	8618823.70627935	2987491.11554318	277861.828875	94022.0791878739	257463.566685107	86245.6388515858	284081.1698	403427.295441368	302246.67941	174673.459902636	305145.071885714	125207.865793972	7993063.15208711	2414299.2824993	8187081.89743042	2610388.00435523	7432402.97088421	9134361.90973935	8247026.05379786	4256841.83224462	8748347.2014168	2949340.68726856	274422.55323	98598.0537137625	244797.693268071	89939.9064366155	280015.743666667	440634.108378943	306806.2334	179747.71521507	308986.783071429	127189.841405675	7912623.07112039	2603337.23122116	7716979.5156054	2703223.85098526	7327984.92848229	10462964.9530907	8399154.02070867	4586581.96648027	8877870.69655425	3080907.86868821
D01-0054	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	03/01/2022 07:45 AM	03/02/2022 07:45 AM	1.27	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	71796.13397	37443.51	54619.821985	345157.81043405	180008.577230157	262583.193832103	144687.060332	99381.4004705334	209197.680058571	115626.895501729	140975.107423333	285212.033157309	193134.032714	205296.813965809	184903.038038571	119470.465146823	863724.990668107	684274.053707086	1115495.01290651	602972.265942805	686310.645586131	1400686.32964965	947222.22374575	1014139.68724854	713590.910525083	784804.869247119	116132.1295225	88998.5393210386	153066.594802143	81085.3498235497	86799.565175	138591.707524043	153878.751805	197663.904852188	149083.150513571	115425.895095535	660670.690321913	533443.699709257	894561.703751107	489339.154016644	422226.040886877	680446.056096633	755668.05762381	977727.337779557	578046.926593567	692507.136186432	87577.198713	88905.1454505536	96935.5095457143	64234.7548626234	32624.0229266667	45652.5118439276	114623.470896	213900.322428008	113263.262988571	127691.68291074	457616.389975719	446381.310931666	673628.394595706	415602.573670782	158141.436187624	215236.619807898	564113.891501868	1057243.93419884	442502.942662051	671972.703148149
H01-0153	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/10/2022 08:00 AM	03/11/2022 08:00 AM	2.8	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2815	3214.95533455163	3014.97766727582	29836.60162	34075.7874043022	31956.1945121511	15970.7749991419	10326.8412786507	13294.4273815299	7955.96771169484	5459.40408933333	15539.5075349425	13869.0513656	24140.7907336472	13482.3832144885	13982.4409808444	144085.394232435	89110.8175467077	127680.764591725	70445.9698119541	66422.0851598842	204306.954779484	140524.098124974	201261.200547836	125149.496285116	121815.7143519	12632.8682706346	7649.36860011594	10784.0597258818	5966.08026428839	4746.88986525861	13343.8748241697	11941.0246011552	19982.0498167796	11143.5339950494	11627.6048353955	114805.518359755	68039.5151569732	104594.742214932	55075.2034903784	57395.2959687532	175287.158302526	121722.406454524	171211.50737172	104726.169128741	105514.861121928	9294.96154212724	6264.13200007482	8273.69207023374	4785.31919884462	4034.37564118388	11916.3603583127	10012.9978367103	16030.7963856533	8804.68477561033	9738.45417291841	85525.6424870746	58287.3020675686	81508.7198381385	46676.9150488923	48368.5067776222	154247.06837765	102920.714784074	144113.976658243	84302.8419723667	92910.9707745347
K01-0015	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	12/14/2021 06:20 AM	12/15/2021 06:28 AM	4.913	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	38750.11124	7042.810125	22896.4606825	720663.692847798	130980.205999232	425821.949423515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R01-0038	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/07/2022 09:00 AM	04/08/2022 09:00 AM	0.207	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	15697.8786550462	1298	8497.9393275231	12300.5417157969	1017.08667126	6658.81419352844	14958.5112353839	11212.5790296844	59558.4301385799	73259.1521195222	6454.62760455161	37797.3841632238	9233.47056881636	17870.4575148859	12211.4322643269	12432.5390438306	17099.1815537848	25417.6290346322	33823.8470725424	41111.5144412111	4930.07208714726	30061.5227847834	6240.57770891434	11661.6712048178	7953.46135233768	7872.99046810924	13690.2219838165	9961.42752468502	47700.9151540816	60816.7866779091	4217.81449537724	17786.6307519505	7891.38270331174	16428.6626356207	12182.3013558824	14224.0664429617	12710.3774687133	15336.5310369701	26703.5245761667	33682.5605429095	3161.29139082279	14417.9780420063	5179.30929111965	9852.29203735992	7753.95726341703	8092.23142364584	12421.932732249	11431.5583869582	35843.4001695833	51966.5065629296	1981.00138620287	3940.30948036234	6549.29483780712	17131.52215366	12153.1704474379	17407.8308408361	8321.57338364187	7282.71227335691	19583.2020797911	28309.1392091834	1392.51069449831	2410.6025110476	4118.04087332496	10136.8635452493	7554.45317449638	9591.37880438608
S01-0045	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	03/22/2022 06:00 AM	03/23/2022 06:00 AM	0.657	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6164.40145298838	15412.7039574087	10788.5527051985	15330.954996031	38331.6162226313	26831.2856093311	NA	NA	NA	NA	10373.2519224286	17107.4314310862	10793.7967982143	11687.2068696624	NA	NA	NA	NA	NA	NA	27741.0703128306	55960.7452524567	31215.3043659662	37667.4289439394	NA	NA	NA	NA	NA	NA	9715.25824995339	10287.0634839173	8767.24021170438	6487.71176123157	NA	NA	NA	NA	NA	NA	26015.3873865776	40781.3925235455	25022.1980805069	20074.961243897	NA	NA	NA	NA	NA	NA	9057.26457747818	31017.547055504	6740.68362519444	10423.7912106888	NA	NA	NA	NA	NA	NA	24289.7044603246	80349.9624410985	18829.0917950476	26266.4386843762	NA	NA
D01-0045	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	02/02/2022 07:40 AM	02/02/2022 07:40 AM	1.28	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	466237.3155	180170.7664	323204.04095	2259071.22747757	872985.882672927	1566028.55507525	629903.02665	413801.760227215	574496.16565	311802.85656865	408601.500366667	403309.656207612	430365.70376	358484.396007577	675491.1714	581318.554560528	1847750.30029753	1095265.4806368	1847750.30029753	1095265.4806368	1987259.48826882	2025867.67138469	1847750.30029753	1095265.4806368	1847750.30029753	1095265.4806368	404895.3303345	253561.002316794	397748.870376071	221868.335849229	323339.4809	284334.178280568	310100.179532	139031.272946924	457936.077287143	352633.81345327	1496637.10087432	695520.991856373	1496637.10087432	695520.991856373	1573066.04032172	1469264.01329721	1496637.10087432	695520.991856373	1496637.10087432	695520.991856373	179887.634019	176590.922559902	221001.575102143	210089.418675345	238077.461433333	335527.904590908	189834.655304	193111.598528295	240380.983174286	242169.781035351	1145523.90145112	508461.122236118	1145523.90145112	508461.122236118	1158872.59237463	1695155.49851994	1145523.90145112	508461.122236118	1145523.90145112	508461.122236118
M03-0036	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	03/31/2022 11:00 AM	04/01/2022 11:00 AM	0.201	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5339.75872211158	5339.75872211158	5339.75872211158	4062.84838891795	4062.84838891795	4062.84838891795	6432.5386092335	5658.89715542674	7713.3576998535	6603.04912253851	3144.41986676305	9403.36721240666	2665.10268715918	3297.3666017786	3848.84600558026	3436.02601762675	5262.3205632774	4876.74736739786	7810.12872555609	8505.90958473201	2369.60379652655	7295.5179612465	2005.91767998285	2551.97418931715	3290.453787424	3321.37885916056	6945.47587515041	6363.0823561135	7788.27929997763	6449.713145311	3330.38887389004	8326.4288707465	2762.05730597377	2727.37422467491	4519.31502102209	5627.31528678203	5719.38043511602	5649.75001818573	7767.56719461184	8010.84559066927	2501.94995710904	6512.17201636789	2061.68184610366	2131.30731682597	3865.67452190653	5335.21793330367	7458.41314106732	7658.15951534187	7863.20090010177	6703.2905053364	3516.35788101703	7401.20759536737	2859.01192478835	2975.50297836915	5189.78403646393	8355.64247582013	6176.44030695464	6883.61559888765	7725.00566366758	7799.64297292531	2634.29611769153	5821.74266023255	2117.44601222447	2278.12224309704	4440.89525638907	7825.86395399957
A03-0227	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	03/07/2022 06:00 AM	03/07/2022 02:00 PM	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1414	1505	1459.5	NA	NA	NA	17249.2601238	26792.5800903282	13990.0569101429	18271.0861934445	23453.3054166667	174861.940982646	14901.78325	53233.513319846	13721.5364585714	31651.3083117039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13781.30253005	22698.7073099866	12967.0879876786	15868.6729941473	23241.3054166667	175708.134474913	14519.78325	53622.2669463174	12261.4003278571	31556.5079773382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10313.3449363	20410.3169316806	11944.1190652143	16732.339027484	23029.3054166667	176570.833291633	14137.78325	54020.2397066117	10801.2641971429	31961.3537414879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G01-0079	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	12/24/2021 09:00 AM	12/25/2021 08:00 AM	0.574	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	28188.61004	34455.32084	31321.96544	61248.9261942904	74865.3942189821	68057.1602066363	88354.213868	57595.0148112734	94121.2612485714	42230.2668583392	72343.45491	241260.285865373	104396.704462	128787.470990048	90707.7755585714	90456.6264713841	199091.022761379	134963.757860484	214149.788789721	102185.218142696	160593.286373415	485074.109595552	236208.160721688	302846.891916477	202818.872249457	209117.221357917	81371.987289	62220.4855562702	83100.1957289286	43479.6946115443	69826.2431966667	289533.014864477	102384.250831	146641.661881656	88583.0292507143	98151.2137434356	182888.938082193	144817.466995086	188603.392603922	102922.994357645	151881.221142902	576888.314309151	230505.204954128	343142.892283412	197326.388809838	226732.046502159	74389.76071	69976.6337156176	72079.1302092857	49176.9818152167	67309.0314833333	352084.699068629	100371.7972	167605.956185866	86458.2829428571	107927.529589336	166686.853403008	161609.522827412	163056.996418122	114263.0647747	143169.155912389	717463.674557249	224802.249186569	391331.467601426	191833.905370218	249463.21100094
B01-0037	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	01/02/2022 07:00 AM	01/03/2022 07:00 AM	21.187	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3188.782646	1242	2215.391323	255745.092932783	99610.24023414	177677.666583462	5956.2175955	6477.79767631516	7931.35396964286	6154.06944068819	2581.260882	3651.66954734697	6362.0744252	15918.821022359	5911.62393828571	9361.76039839321	188954.754078045	166849.897799045	227785.043956628	150869.094000424	165431.973798514	434646.896340068	225477.653552822	387127.392048022	198308.314781345	234825.833249024	9620.5582715	14823.5405878294	9716.929003	10040.9309032987	2766.0769585	3283.70038399305	11512.4734891	37556.321621013	9795.83328307143	22069.2017738863	285010.922600328	382056.458137474	275965.651305393	258979.905028828	164735.143203003	258379.664908507	357684.712866242	938576.107953083	298217.364477764	559457.417174918	13284.8989475	23266.3690773016	11502.5040363571	15669.861794375	2950.893035	7241.77596531909	16662.872553	59240.8637449553	13680.0426278571	34856.3214843269	381067.091122611	605873.522572258	324146.258654158	410338.20563303	164038.312607492	376619.674646584	489891.772179662	1510954.28787673	398126.414174184	896612.948478046
A04-0041	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	03/23/2022 08:00 AM	03/24/2022 08:00 AM	0.64	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	31468.0171385407	45999.6894747018	38733.8533066213	76236.3819240982	111441.718102036	93839.050013067	78732.8369176347	44021.8543203871	101863.033762596	53491.5694567695	83859.7732409836	310975.430563942	77928.5608157516	88513.8836458755	82888.5830672725	63359.1140864077	199714.497179514	107012.747212528	256148.648191173	120640.773020698	186732.435105522	669142.382922592	179951.225405739	187873.314106456	202103.2336081	149837.151388062	76777.003199212	36419.9492198652	98746.0076555086	52154.74766083	83751.4015473425	185749.606799793	78509.4272755086	54932.068608955	83310.4621911688	50782.755659084	194669.26439944	91248.3257325164	247761.65097047	117351.593866931	187185.685812699	385479.526229377	181753.718587229	110542.661995061	203313.611962969	125902.504089116	74821.1694807894	39245.4431292991	95628.981548421	54726.1905796945	83643.0298537015	218937.969293923	79090.2937352657	63830.2122949879	83732.3413150651	55645.5809535216	189624.031619366	97122.8398381463	239374.653749766	123439.21889495	187638.936519877	465557.851593052	183556.21176872	132927.16349232	204523.990317837	136989.211751032
M04-0010	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	02/16/2022 01:30 PM	02/17/2022 01:30 PM	0.125	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2787.150024	2787.150024	2787.150024	1318.81319654373	1318.81319654373	1318.81319654373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D01-0025	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	03/30/2022 07:45 AM	03/31/2022 07:45 AM	1.27	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4965.5550532043	7448.5523533076	6207.05370325595	23871.7604275166	35808.6971959423	29840.2288117295	240845.999101121	392671.330487617	190163.825746319	267979.711326958	80932.9196438193	583014.245439175	58407.8743768572	174756.805508356	177639.773064877	454228.929298578	1159309.30697977	1896296.52836488	912292.787539	1294738.46900743	380409.988760234	2734549.35953263	274865.865888782	819807.249723469	849768.418689532	2183317.86012241	239403.919291726	409536.87746021	184882.743466078	279988.59757352	60185.4392932727	415051.000043754	42200.9056558266	125376.030629601	168076.261682498	460806.170204186	1153453.37673227	1978291.87102623	888646.634276639	1352929.50692667	283037.177056764	1946069.68479531	198695.398361126	587954.199608888	805046.406694173	2215592.54573595	237961.839482332	427674.201234931	179601.661185837	292920.849397926	39437.9589427262	247089.131619598	25993.9369347959	76794.0234440122	158512.750300119	469554.002715578	1147597.44648477	2066141.97322832	865000.481014278	1415323.52346136	185664.365353295	1157597.9777496	122524.93083347	359941.990974578	760324.394698813	2257825.36938992
