Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A03-0234	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	02/07/2022 06:00 AM	02/07/2022 02:00 PM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	752	2118.842429	1435.4212145	NA	NA	NA	35142.2520876	93377.2205239491	NA	NA	38590.5233635	110291.959671036	NA	NA	42038.7946394	127457.132394453	NA	NA
O01-0019	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	03/18/2022 10:00 AM	03/19/2022 10:00 AM	1.65	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1724	2184	1954	10767.977286	13641.103476	12204.540381	4240.79179569632	3537.21241873692	28849.8645166772	23876.7424657821	4397.32260472998	3467.66728799477	29953.7332260917	23878.4755813282	4553.85341376364	4637.18239129579	31057.6019355062	32883.5704359232
O01-0039	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	03/08/2022 06:15 AM	03/09/2022 06:15 AM	1.81	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	19296.3936924935	22513.3214145899	20904.8575535417	132211.018581978	154252.095148965	143231.556865472	22055.8570316987	38828.8209674401	145239.726415732	271634.118253587	18572.0043072083	19822.5680225967	121362.083096025	143767.185238398	15088.151582718	9074.37923096428	97484.4397763184	69961.4768531849
A02-0225	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	11/20/2021 09:38 AM	11/22/2021 09:38 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1299	101	700	NA	NA	NA	15580.95772	50005.5686324556	NA	NA	14783.418671	47504.7276336974	NA	NA	13985.879622	45028.0387062282	NA	NA
H01-0140	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/25/2022 08:00 AM	02/26/2022 08:00 AM	5.1	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1948	1589	1768.5	37607.291268	30676.584099	34141.9376835	17358.178408	41805.4599227103	174545.508594826	526252.611171836	15243.2051354	32191.3355032136	151755.315681677	404400.752212205	13128.2318628	23091.7826858863	128965.122768529	285231.559742782
H01-0060	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/01/2022 08:00 AM	01/02/2022 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5994.24527	23982.12824	14988.186755	NA	NA	NA	226226.5440366	892664.245570796	46515.2009989518	90933.1995728445	250226.8195264	975412.953348521	57159.4006087449	76442.8426150579	274227.0950162	1058204.19879152	67803.600218538	75313.7097084632
A01-0135	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/26/2021 12:00 AM	12/26/2021 11:59 PM	14	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3207.328292	9622.721169	6415.0247305	169974.736257476	509963.22916482	339968.982711148	23865.0884464	35021.3531967004	676593.394254701	852883.229306489	26134.7065391	29620.168963795	764661.908310618	686620.687505898	28404.3246318	25219.468939136	852730.422366536	559799.319725648
B01-0115	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	03/09/2022 07:00 AM	03/10/2022 07:00 AM	5.5	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5131.842904	5131.842904	5131.842904	106843.711959769	106843.711959769	106843.711959769	8284.2013598	11751.3219092203	162956.335094599	212364.660834224	7715.255494	10019.0429801194	152768.439919336	184898.584818358	7146.3096282	8836.93997233377	142580.544744074	170767.395552308
N03-0058	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	05/03/2022 07:30 AM	05/04/2022 07:30 AM	0.57832	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1224	1232	1228	2679.5542529088	2697.0676793984	2688.3109661536	8789.98358409404	20188.4555344054	14565.6332149583	28482.9085642658	7501.548218517	13610.0491054917	12737.69839529	18958.9694974586	6213.11285293996	7402.90090472549	10909.7635756218	10446.2038024846
A04-0057	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	04/14/2022 08:00 AM	04/15/2022 08:00 AM	0.649	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10016.7527608573	6677.56939306857	8347.16107696294	24608.4679284415	16404.992333584	20506.7301310127	54344.983857125	89547.9136547474	145829.852011672	229536.320688154	44293.9010951668	73415.502271078	119459.786111507	181909.704704316	34242.8183332086	61731.1948069534	93089.7202113416	150204.382347319
A01-0027	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	09/04/2021 12:00 AM	09/04/2021 11:55 PM	9.983	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	76130.29808	87863.26289	81996.780485	2876944.78189199	3320330.56570675	3098637.67379937	75648.754178	27627.8283638165	3100673.17008757	1281478.2920883	71353.424057	20140.6164590273	2899360.41181769	741637.206409759	67058.093936	41106.8219800829	2698047.65354781	1459916.880036
A01-0228	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/15/2022 12:00 AM	04/16/2022 12:00 AM	8.1	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	61325.3259658815	32695.671916008	47010.4989409448	1880346.16753251	1002508.83976336	1441427.50364794	35622.9194775224	26869.7724397157	1432598.24125734	516240.415139699	34897.8034593165	16820.2065020921	1455510.84910784	673593.892407664	34172.6874411106	20509.9128330889	1478423.45695833	1226135.31367648
E02-0106	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	04/12/2022 08:00 AM	04/13/2022 08:00 AM	0.191	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2966.04963485152	8898.77876266838	5932.41419875995	2144.49336411829	6433.93548815457	4289.21442613643	17137.4325128273	27480.3165641749	11851.4264764814	22974.8955411114	20253.6120009609	29936.8112400848	13991.8965157731	25277.333677743	23369.7914890945	32628.6351009503	16132.3665550648	27688.9623213844
A03-0254	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	03/02/2022 06:00 AM	03/02/2022 02:00 PM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1111	112	611.5	NA	NA	NA	2467.138546	1506.94033515971	NA	NA	2123.738546	1776.45910792082	NA	NA	1780.338546	2103.86344798512	NA	NA
A03-0129	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	12/03/2021 06:00 AM	12/03/2021 02:00 PM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1435	212	823.5	NA	NA	NA	2896.0364304	5524.99935983867	NA	NA	3172.6427542	6424.24658560036	NA	NA	3449.249078	7546.51760060506	NA	NA
D01-0057	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	03/07/2022 07:35 AM	03/08/2022 07:35 AM	1.26	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	162984.9118	135776.706	149380.8089	777375.540870816	647602.83083092	712489.185850868	136328.230942	129444.363432709	651626.64963176	610531.369024743	94615.5859069	92695.2153765746	452168.855757069	438168.255962583	52902.9408718	89244.847525727	252711.061882379	424975.792071136
M04-0025	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	03/07/2022 02:00 PM	03/08/2022 02:00 PM	0.11	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	32107.77886	29637.07667	30872.427765	13369.5217891876	12340.7335037123	12855.12764645	10215.6730906	23304.6497110253	4171.087212412	9754.0629015488	10541.2548088	22257.7469128922	4293.03524555449	9305.5270036457	10866.836527	21443.8349324699	4414.98327869697	8943.32523852038
A1029	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/14/2021 12:00 PM	04/15/2021 12:00 PM	10.306	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2506	5304	3905	97765.16326276	206921.95767984	152343.5604713	19128.8	42669.1644922682	676477.123842104	1398063.57317867	17756.8	32487.48023373	636045.236854468	1074536.16116845	16384.8	24998.7553085739	595613.349866832	883453.664132878
H01-0082	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/03/2021 08:00 AM	12/04/2021 08:00 AM	1.2	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	34493.25353	51750.53135	43121.89244	156685.328213997	235076.374653124	195880.85143356	83215.706922	101582.161214137	293226.298079231	224269.260236932	122687.874984	233485.717289805	317191.852275362	255987.693861509	162160.043046	370234.821111789	341157.406471493	298144.841766666
D01-0074	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	03/21/2022 07:35 AM	03/22/2022 07:38 AM	1.27	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	950533.039569855	975558.153390886	963045.59648037	4569659.73711402	4689967.23857279	4629813.4878434	441758.321240545	929840.724968565	2127616.7687322	4497776.35242096	448679.953034967	979239.315791875	2162902.52276673	4734941.00613903	455601.58482939	1029791.27302546	2198188.27680126	4977356.3786579
A02-0086	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	09/06/2021 08:20 PM	09/08/2021 08:20 PM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17132.35475	7785.979174	12459.166962	NA	NA	NA	334682.995803	1304216.11951995	NA	NA	332133.5632234	1296368.05536776	NA	NA	329584.1306438	1288550.7893117	NA	NA
C01-0105	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	01/12/2022 07:00 AM	01/13/2022 07:00 AM	9.48	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	422059.0281	189814.3512	305936.68965	15145878.093509	6811618.35730841	10978748.2254087	207683.792284	311151.969977298	8679046.75884532	11309604.522959	174699.6363293	264686.821025847	7338550.83140968	10347564.2402231	141715.4803746	241613.367267116	5998054.90397404	10196324.6582166
D01-0047	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	02/08/2022 07:30 AM	02/09/2022 07:20 AM	NA	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	412429.5938	159440.2859	285934.93985	NA	NA	NA	368644.01596	202476.142380239	1847750.30029753	1095265.4806368	292447.99188	122558.36603653	1496637.10087432	695520.991856373	216251.9678	112840.344552856	1145523.90145112	508461.122236118
A0216	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/10/2021 12:00 AM	01/10/2021 11:59 PM	7.624	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	161664	173496	167580	4665617.51755776	5007088.63337664	4836353.0754672	86961.6	105433.268730519	3075689.37222629	3136588.51091046	83232	106414.381961626	2913448.1289971	2989400.53915966	79502.4	109906.79632355	2751206.88576792	2972053.37218254
A04-0005	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	01/31/2022 09:00 AM	02/01/2022 09:00 AM	0.575	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	767457.3219	660568.1884	714012.75515	1670455.85701375	1437799.81997947	1554127.83849661	1159601.55056	927302.676649369	2732792.00968309	2500244.44163087	1043131.21314	687771.61890458	2444381.51374476	1823242.53619688	926660.87572	642985.8478266	2155971.01780644	1579487.1912852
N02-0060	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	05/08/2022 07:00 AM	05/09/2022 07:00 AM	15.7	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36191.8160319327	9867.39596351981	23029.6059977263	2150913.53850938	586428.587862	1368671.06318569	37547.8389188647	21732.1217715893	1374181.32798692	910181.907457019	30094.4099295884	11176.8256301163	1083377.75918544	405509.840575193	22640.9809403122	25299.6576982663	792574.190383962	804621.581161321
M03-0041	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	04/05/2022 11:00 AM	04/06/2022 11:00 AM	0.22	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5057.22661502659	1850	3453.61330751329	4211.60876417332	1540.66187	2876.13531708666	4748.06236568838	2124.18749622638	3509.43150721228	1615.11928225435	4706.77451783791	3932.66807204355	3462.07005226093	2776.37860956151	4665.48666998744	6788.52294028019	3414.70859730958	4832.81405312673
B01-0039	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	01/04/2022 08:00 AM	01/05/2022 07:00 AM	11.808	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7476.900481	3738.283287	5607.591884	334203.404498228	167094.239741323	250648.822119776	3336.1366254	4449.26964535238	184140.94602491	203952.54495373	3221.2645519	2648.73886125049	176699.368492987	113289.553305023	3106.3924784	1877.40860011185	169257.790961064	90410.4840408886
P01-0060	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	04/07/2022 10:00 AM	04/08/2022 10:00 AM	0.282	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6169.84589025377	3084.80960782617	4627.32774903997	6586.221765462	3292.98989679228	4939.60583112714	4223.71815223396	5345.30234179729	4498.61007630531	6966.18376110025	4421.39314320013	4584.31279855311	4671.00503308485	6011.21668415431	4619.0681341663	4824.68843614932	4843.39998986439	5783.60509771508
J01-0016	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	03/28/2022 07:30 AM	03/29/2022 07:30 AM	0.129	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3058.69478266686	115	1586.84739133343	1493.61538242589	56.15655735	774.885969887945	5120.85109669715	5771.78040100344	2619.68411320017	3197.26091082708	4803.07058173492	5844.31214114091	2419.49038715653	3187.93011390631	4485.2900667727	7487.25305395578	2219.2966611129	3797.76753289402
C01-0144	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/07/2022 07:00 AM	04/08/2022 07:00 AM	16.733	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	58512.9003971816	5084.83632467687	31798.8683609292	3706281.16098832	322079.967817947	2014180.56440313	20100.6790175379	41826.0606629525	1008360.80742253	2806048.12924492	12607.9224353127	22482.4560356461	597062.386514802	1487793.47160482	5115.1658530876	8624.78085245857	185763.965607075	262016.909741836
A0247	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/09/2020 12:00 AM	11/09/2020 11:59 PM	6.909	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1542888	961152	1252020	40351763.4551287	25137390.4965389	32744576.9758338	340226.88	1241013.65207155	8859564.01736492	32489044.5084033	275927.4	1006418.1808353	7186939.73113083	26347653.7496033	211627.92	772110.715842	5514315.44489673	20213243.8574469
A02-0136	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	09/29/2021 10:02 AM	10/01/2021 10:02 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4436.632749	22190.97897	13313.8058595	NA	NA	NA	521504.6661978	1880351.94291377	NA	NA	543851.1308399	1954305.16146643	NA	NA	566197.595482	2028284.15797323	NA	NA
A1081	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	06/29/2021 12:00 AM	06/29/2021 11:55 PM	7.266	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	780	668	724	21453.7354668	18373.19909208	19913.46727944	2011.9	3097.613380236	58915.935376369	86517.7604234087	1689	1474.70938812931	55357.4272049905	58056.5552855216	1366.1	2665.21550855319	51798.919033612	128515.620497002
A02-0423	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	03/28/2022 09:00 AM	03/30/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2710	2299	2504.5	NA	NA	NA	6600.52302757502	19469.4017797181	NA	NA	4313.46091850251	9471.53303544689	NA	NA	2026.39880943	1592.60555109343	NA	NA
B01-0080	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	02/09/2022 07:00 AM	02/10/2022 07:00 AM	11.378	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	280514.0895	311798.5225	296156.306	12081852.6322201	13429285.5182554	12755569.0752377	388259.40782	365591.545219883	14585709.171486	10040368.9649486	407076.60101	386844.680394292	15303281.6580004	10725858.113579	425893.7942	408957.063144987	16020854.1445148	11443591.6305692
A02-0359	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	02/16/2022 09:00 AM	02/18/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	38106.55497	16327.13903	27216.847	NA	NA	NA	214047.037058	745479.682020232	NA	NA	224089.6591435	803152.889527681	NA	NA	234132.281229	861145.00828325	NA	NA
A01-0217	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/03/2022 12:00 AM	04/03/2022 11:59 PM	8.6	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	71761.6157233714	77747.3030984401	74754.4594109058	2336165.3848685	2531026.60014805	2433595.99250828	65513.0720213055	72975.4557548342	2215553.17929721	2643120.38276924	65472.5470617414	68513.3750699493	2213259.41932974	2478887.02145074	65432.0221021772	64783.194365669	2210965.65936227	2336586.78255476
A0231	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/31/2021 12:00 AM	01/31/2021 11:59 PM	9.189	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	122496	127578	125037	4260917.09349504	4437690.05480922	4349303.57415213	454028.4	1462097.82136291	16841382.1020662	55908887.2198609	398249.4	1232722.59334139	14717675.7402808	47188807.1151781	342470.4	1004032.93282409	12593969.3784955	38486099.589119
B01-0049	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	01/11/2022 07:00 AM	01/12/2022 07:00 AM	14.392	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36221.38672	7241.773624	21731.580172	1973327.41045804	394529.08037562	1183928.24541683	20016.6668374	18478.6823615746	1133705.21743101	1027128.20850017	17266.4877361	9481.16812405112	1066584.33868366	946024.729438316	14516.3086348	19150.6426409879	999463.459936307	1730898.84421464
C01-0064	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	12/21/2021 07:00 AM	12/22/2021 07:00 AM	6.817	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	45201.81611	35511.60537	40356.71074	1166439.19161675	916381.947132254	1041410.5693745	166447.048994	214412.783875986	4503395.89194421	5898574.30056474	153496.508557	222589.460964418	4170639.55721693	6183785.72257484	140545.96812	245328.426803789	3837883.22248965	6835016.22604607
A02-0266	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	12/15/2021 09:00 AM	12/17/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	55245.20181	88427.3015	71836.251655	NA	NA	NA	17655.7321644	41584.6375853879	NA	NA	21674.9973778	55413.4900162905	NA	NA	25694.2625912	69352.9926900121	NA	NA
A03-0201	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	11/15/2021 06:00 AM	11/15/2021 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1924	1692	1808	NA	NA	NA	2152.0488644	1277.20691348664	NA	NA	2120.3754816	2057.39562789899	NA	NA	2088.7020988	3431.59821817325	NA	NA
A02-0052	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	08/23/2021 09:25 AM	08/27/2021 09:25 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6139.847338	745	3442.423669	NA	NA	NA	35294.3117716	82731.2669871244	NA	NA	34467.4932488	69615.9721668718	NA	NA	33640.674726	59492.1881328423	NA	NA
A01-0120	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/07/2021 12:00 AM	12/08/2021 12:00 AM	7.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	325704.8553	172932.111	249318.48315	9000362.83899856	4778718.27879372	6889540.55889614	121253.165956	214985.919794858	3369873.43413694	5899104.08951541	97063.8029567	164869.03245573	2701207.33116585	4505494.0088975	72874.4399574	119145.904398619	2032541.22819476	3218392.04211029
H01-0145	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/02/2022 08:00 AM	03/03/2022 08:00 AM	2.1	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14593.74083	14593.74083	14593.74083	116010.91419811	116010.91419811	116010.91419811	11552.617542	12056.3612761117	120456.351596429	135077.103516873	10352.7423704	9980.78716123789	107248.555033827	111558.241814715	9152.8671988	9074.53327566931	94040.7584712255	96256.2947186619
H01-0066	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/07/2022 08:00 AM	01/08/2022 08:00 AM	2	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	144693.5561	138105.7276	141399.64185	1095448.868393	1045573.60462863	1070511.23651082	37141.1274796	113487.437609493	286678.928064069	858147.118498667	36346.1038902	109808.081778268	280212.343463798	828868.703452768	35551.0803008	106449.307883337	273745.758863527	802418.718068026
