Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
N03-0066	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	04/13/2022 07:30 AM	04/14/2022 07:30 AM	0.55737	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	821	2300	1560.5	1732.2065307657	4852.71013491	3292.45833283785	9619.7634938002	35514.9166233041	25020.9285549587	92738.8711739886	8398.02053799631	29211.2660292748	21955.0032187628	76200.1571234505	7176.27758219242	22950.2398277	18889.0778825668	59822.7593213348
G01-0115	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	04/29/2022 09:00 AM	04/30/2022 08:00 AM	0.88	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8904.45040538907	8904.45040538907	8904.45040538907	29662.1561359762	29662.1561359762	29662.1561359762	11182.5693908691	11057.9653167677	46068.5012731457	48054.5070537534	8736.94109206944	6567.67455196539	35939.4226233338	30609.4193993008	6291.31279326975	6243.1259281125	25810.3439735219	28149.214240663
C01-0137	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/29/2022 07:00 AM	03/30/2022 07:00 AM	7.574	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16924.9293208122	19746.4155033231	18335.6724120677	485249.49220804	566143.462952829	525696.477580435	9422.4285185337	11974.3614548093	297706.977428971	313543.677207214	10633.6399912834	11324.1104387231	338946.583668423	274061.203688204	11844.8514640331	11817.0540455692	380186.189907875	286863.590116865
O01-0009	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	04/11/2022 06:00 AM	04/12/2022 06:00 AM	2.48	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2794	619	1706.5	26229.5601392	5811.0585992	16020.3093692	3163.0106963411	5842.49793400634	33228.2634212053	65705.0854046375	2880.02624472007	5886.24512332023	30068.2124969746	66499.2869315873	2597.04179309905	6197.81240374111	26908.1615727438	69329.8341288931
A1006	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/15/2021 12:01 PM	03/15/2021 11:59 AM	8.658	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2794	1303	2048.5	91570.77890532	42704.62595334	67137.70242933	11306.4	20291.702739079	356483.043445656	630997.672852704	9863.4	17274.4194661193	311495.17704219	538070.126001821	8420.4	14341.4843634901	266507.310638724	447985.859256125
A03-0035	k12	upstream	Sewer Network	K-12 School	105612	CheatLakeES-01	09/30/2021 12:00 PM	09/30/2021 12:00 PM	NA	8-hr time-weighted composite	Cheat Lake Elementary	26508	NA	-79.86761	39.65267	830	Monongalia	-1	Complete	inactive	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	33580.41182	27980.88789	30780.649855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
L01-0035	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	02/15/2022 09:00 AM	02/16/2022 09:00 AM	0.26461	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	633710.0065	516999.7877	575354.8971	634760.279505544	517856.632179847	576308.455842695	351406.95646	364026.116555196	379743.360625956	336717.557693054	341926.811394	362463.043978683	368427.847769473	346182.752476648	332446.666328	376597.802142648	357112.33491299	373830.31818917
A04-0015	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	02/14/2022 08:00 AM	02/15/2022 08:00 AM	0.625	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	227526.6346	250556.7911	239041.71285	538300.998675741	592787.614123657	565544.306399699	310385.18052	272928.772926309	857694.426121196	813815.818633936	282696.413988	334903.029816835	776828.453634511	975291.971730662	255007.647456	420956.302314351	695962.481147825	1208775.46060594
A1042	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/03/2021 12:00 AM	05/03/2021 11:55 PM	10.8	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2093	2095	2094	85566.921804	85648.68666	85607.804232	8055.6	14470.5483718224	286782.17328211	489478.914363667	7735.3	14008.1140818626	269628.733605395	451455.896035961	7415	13967.6682237506	252475.29392868	436414.814299249
B01-0025	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	10/05/2021 07:00 AM	10/06/2021 07:00 AM	NA	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	63826.54816	17540.26793	40683.408045	NA	NA	NA	62855.473282	37339.3579374336	NA	NA	50333.610633	25335.0690875006	NA	NA	37811.747984	24271.0357894902	NA	NA
C01-0168	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	05/04/2022 07:00 AM	05/05/2022 07:00 AM	12.627	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	37937.0044916867	75908.3828330041	56922.6936623454	1813327.0559149	3628297.12588393	2720812.09089942	38622.8733155876	33845.5043766484	1275254.44816901	1157509.42455792	41405.1739890128	36111.9121266931	1427950.6187152	1653431.32801629	44187.474662438	45088.469615995	1580646.78926138	2311997.69726114
C01-0155	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/17/2022 07:00 AM	04/18/2022 07:00 AM	7.851	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10585.1146392524	10585.1146392524	10585.1146392524	314581.7096304	314581.7096304	314581.7096304	6653.28516438602	4065.62421769562	265001.98920152	53836.0760509725	6401.7947421804	5088.45566932999	252287.567031455	132422.47141546	6150.30431997477	7031.38135664253	239573.14486139	254767.760459295
A01-0197	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/09/2022 12:00 AM	03/10/2022 12:00 AM	11.6	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25246.53085	17670.97436	21458.752605	1108594.25600082	775945.843404216	942270.049702519	64215.632464	59601.4118822393	2477981.75130571	2126290.35887109	61968.825748	55500.1454550926	2394970.34175977	2128633.50348983	59722.019032	55600.523688081	2311958.93221383	2241104.31044003
A03-0172	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	02/02/2022 06:00 AM	02/02/2022 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24021.645	33033.31409	28527.479545	NA	NA	NA	62347.09842	136526.429267328	NA	NA	61237.0443156	128581.013803586	NA	NA	60126.9902112	120914.037096884	NA	NA
R01-0031	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/03/2022 09:00 AM	04/04/2022 08:30 AM	0.159	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23102.4885177612	23102.4885177612	23102.4885177612	13904.9301785429	13904.9301785429	13904.9301785429	17878.9192680269	12423.3725711033	13009.1392419974	12141.5906058995	19469.1608268767	15521.2143257748	12115.0267917867	8181.66672054249	21059.4023857266	19528.5109960693	11220.9143415759	10707.4960834197
A1091	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	07/13/2021 12:00 AM	07/13/2021 11:55 PM	9.555	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4322.5	4322.5	4322.5	156343.063797375	156343.063797375	156343.063797375	3864.9	6154.76717819276	132103.260513919	205455.542186765	3860.65	4073.56171919041	132010.561122593	138209.797554177	3856.4	2833.71223073436	131917.861731267	99935.449079112
A02-0087	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	09/06/2021 09:34 AM	09/08/2021 09:34 AM	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	26405.49496	4798.925258	15602.210109	NA	NA	NA	90650.8226988	189328.11452205	NA	NA	94298.8281546	206079.331668609	NA	NA	97946.8336104	225904.151063858	NA	NA
B01-0122	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	02/27/2022 07:00 AM	02/28/2022 07:00 AM	5.6	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	26094.28324	34795.98675	30445.134995	553154.340029359	737615.626738578	645384.983383968	70140.906984	61955.0394962082	1426292.11926118	1302905.3270782	68659.561172	60091.2294872452	1407742.59371995	1347422.71986536	67178.21536	60275.5151865448	1389193.06817872	1427810.9664014
N02-0004	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	04/10/2022 07:00 AM	04/11/2022 07:00 AM	10.36	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5815.02104178072	654	3234.51052089036	228046.793986308	25647.8183304	126847.306158354	10721.6708511114	8045.9506002022	479892.504065967	495911.498023029	8954.84210484623	8810.24272475891	387064.598097654	324070.098589854	7188.01335858107	12702.2846935	294236.69212934	443040.902680331
H01-0173	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/30/2022 08:00 AM	03/31/2022 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3361.95115931332	6724.17252324521	5043.06184127926	NA	NA	NA	3227.77072011233	2447.48621875567	19513.2696750478	22626.185122713	3111.06640523225	2299.99087461352	20370.7994999951	10276.1629158032	2994.36209035218	4010.19078932818	21228.3293249425	27630.5647952847
A01-0004	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	08/12/2021 12:00 AM	08/12/2021 11:55 PM	8.144	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	67173.01846	68545.77637	67859.397415	2070835.2743458	2113155.17552544	2091995.22493562	27504.271434	48243.9871616267	881133.374929044	1494612.90263018	29064.429733	48633.0137908274	934418.429722051	1516968.65147804	30624.588032	49169.9443743515	987703.484515059	1546023.20998057
E02-0052	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	03/30/2022 08:00 AM	03/31/2022 08:00 AM	0.149	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17991.741746664	11993.6366379261	14992.689192295	10147.8117496607	6764.7239777702	8456.26786371543	44042.0525539668	125105.933586904	21694.8948523372	60285.3469558347	40592.3959482462	106595.210458248	20189.8398068125	51283.8192666465	37142.7393425257	89186.2371067338	18684.7847612878	43080.9602024072
L01-0059	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	03/29/2022 09:00 AM	03/30/2022 09:00 AM	0.303	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2281	662	1471.5	2616.25962363	759.30025026	1687.779936945	2324.1164902851	1172.67843100846	2855.25896532099	1443.20437254977	1822.3552321814	1331.6739934097	2243.1522008783	1667.67705609552	1320.5939740777	1713.31263578781	1631.04543643562	2138.11813676551
K01-0058	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/06/2022 06:00 AM	04/07/2022 06:00 AM	10.132	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8036.00108250975	13394.1915817559	10715.0963321328	308210.970346654	513717.798446671	410964.384396663	7252.47622188181	4736.41958117776	179786.361245006	165420.574109948	6679.84736377671	4305.39871576646	176604.39465939	242112.904989151	6107.21850567162	8970.21467480128	173422.428073774	364161.224685858
B01-0106	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	03/16/2022 07:00 AM	03/17/2022 07:00 AM	6.6	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2110	389	1249.5	52715.61966	9718.661634	31217.140647	4431.09849361171	4238.24198032077	97766.9453335527	83578.6177529427	3989.97980251171	3792.93426279176	87764.5116874824	75765.7549251785	3548.86111141171	3672.03901772533	77762.078041412	76221.1811710715
M04-0014	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	02/23/2022 01:15 PM	02/24/2022 01:15 PM	0.122	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1342	1865	1603.5	619.76246684	861.2943373	740.52840207	2216.3446628	3323.56980755496	1014.97938231148	1367.79184623289	2215.8156482	2274.7453411271	1107.53823930096	928.624929458712	2215.2866336	2831.44333143476	1200.09709629045	1540.27839550421
H01-0131	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/17/2022 08:00 AM	02/18/2022 08:00 AM	3.3	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	48652.73148	40966.96973	44809.850605	607762.769696632	511753.36372261	559758.066709621	32579.1773644	39030.0499987513	314526.085826768	387449.603486829	34455.9591412	45188.9075794262	303352.583799919	403928.667507562	36332.740918	53458.1746608651	292179.081773069	461093.088653316
A1038	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/27/2021 12:00 PM	04/27/2021 11:59 AM	8.459	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2383	4338	3360.5	76305.52634177	138906.15747822	107605.841909995	13967.6	21624.2130046047	448219.67024806	670599.399212768	14193.4	23499.7320139754	454988.766150848	734710.61655333	14419.2	26541.3118781893	461757.862053636	835221.699421617
A02-0154 c	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	08/10/2021 09:00 AM	08/11/2021 09:00 AM	12.341	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25452	8496	16974	1189009.13690412	396896.96790576	792953.05240494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0228	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	11/17/2021 10:00 AM	11/19/2021 10:01 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2340	6812.705677	4576.3528385	NA	NA	NA	2874.3038212	2581.70391580868	NA	NA	5467.9020664	6075.17157432638	NA	NA	8061.5003116	9824.70967337099	NA	NA
A01-0134	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/25/2021 12:00 AM	12/25/2021 11:59 PM	10.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	19639.08322	27497.29391	23568.188565	765722.414721748	1072111.87280049	918917.143761118	46349.648948	76558.6287046434	1272897.17994475	2048340.51174234	41366.385774	47590.4309648298	1146775.0364167	1253586.5126052	36383.1226	21094.4868960188	1020652.89288866	550926.122561771
A03-0293	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	04/01/2022 06:00 AM	04/01/2022 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2061	2809	2435	NA	NA	NA	1784.8	1181.28512919022	NA	NA	2021.0420035	1147.1917072351	NA	NA	2257.284007	1265.41786626938	NA	NA
A01-0193	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/06/2022 12:00 AM	03/06/2022 11:59 PM	8.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	56091.76934	72933.94491	64512.857125	1762341.85999183	2291504.54053463	2026923.20026323	89348.203006	54956.4374776466	3108522.15993376	1989005.84049142	73766.865351	48223.7201840237	2525719.4589939	1559499.52110475	58185.527696	66825.0672095024	1942916.75805403	2191277.33568782
E01-0081	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	03/14/2022 08:15 AM	03/15/2022 08:15 AM	3.716	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	102947.598695755	112043.359279632	107495.478987693	1448120.99935518	1576067.27565005	1512094.13750261	52339.7453826935	88507.068948099	863452.678999292	1326989.25595642	56401.8665677973	100985.085557727	928786.962461658	1556945.52289276	60463.9877529012	114057.146905108	994121.245924023	1794892.83247421
A03-0118	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	11/19/2021 06:00 AM	11/19/2021 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2586	2532	2559	NA	NA	NA	21449.220138	50203.9954391048	NA	NA	22130.5731188	49559.2161949895	NA	NA	22811.9260996	49389.9658376527	NA	NA
M04-0046	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	04/22/2022 12:00 PM	04/23/2022 12:00 PM	0.101	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1619	1076	1347.5	618.98645779	411.38321716	515.184837475	1305.8	1760.994503705	507.880131798	701.554593357792	1648.31572616398	2172.15712481544	631.957320977883	807.333504892197	1990.83145232797	4105.35190757158	756.034510157767	1509.19298258242
A02-0051	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	08/25/2021 09:32 AM	08/27/2021 09:33 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52713.95326	64895.74492	58804.84909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O01-0025	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	03/21/2022 06:25 AM	03/22/2022 06:25 AM	1.7	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	66363.8256490232	51271.9092518091	58817.8674504161	427064.291725117	329944.836601514	378504.564163316	16398.4836687371	51644.2432538586	106549.233833117	331397.123895636	14758.4488906406	45512.8252528715	95771.7934473254	292087.007096938	13118.4141125441	39419.7384504882	84994.3530615343	253048.111044495
A03-0265	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	04/11/2022 06:00 AM	04/11/2022 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7635.35982929169	788	4211.67991464585	NA	NA	NA	2546.34594670087	5521.18577339854	NA	NA	2110.0099637717	2715.07758843332	NA	NA	1673.67398084253	1892.12144352234	NA	NA
A04-0006	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	02/01/2022 09:00 AM	02/02/2022 09:00 AM	0.511	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	629906.5447	641883.0156	635894.78015	1218456.26655351	1241622.8872881	1230039.57692081	905975.8601	602288.187518749	2018025.51921742	1559950.99055313	891460.68794	641554.566458602	1986331.16609544	1644252.2145904	876945.51578	686004.888168217	1954636.81297346	1739125.49026613
N02-0056	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	05/03/2022 07:00 AM	05/04/2022 07:00 AM	9.86	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	30917.7106618881	36541.5637940169	33729.6372279525	1153977.04160985	1363882.53787488	1258929.78974237	16704.2874488979	23411.4217927533	574792.973281881	779339.093437511	19128.0489621118	27560.8704423452	650181.628122928	905957.767461043	21551.8104753256	32051.2988369157	725570.282963974	1045550.02121612
A01-0084	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/08/2021 12:00 AM	11/08/2021 11:55 PM	6.987	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	86062.5	77562.5	81812.5	2276237.77284938	2051424.16565438	2163830.96925188	85637.5	70280.1316311459	2314135.77414185	1886820.28875805	79900	55402.7779329471	2160662.27824908	1491134.95930473	74162.5	40844.911513781	2007188.7823563	1108133.04032243
A02-0107	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	09/13/2021 09:50 AM	09/15/2021 09:45 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	50893.70906	34596.4469	42745.07798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
J01-0037	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/27/2022 07:30 AM	04/28/2022 07:30 AM	0.199	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2812	2835	2823.5	2118.27001108	2135.59583265	2126.932921865	969.4	2086.69882996978	744.096529536	1536.66708119465	1370.5	1501.93954276569	1140.271862021	1105.36019635878	1771.6	1444.02144770536	1536.447194506	1348.05515182438
M04-0028	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	04/03/2022 12:30 PM	04/04/2022 12:30 AM	0.081	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2452	2516	2484	751.82785092	771.45141636	761.63963364	1419.4	1715.32589225025	526.948756132	664.289568546738	1350.7	1386.8522142793	490.976004902	449.338587373886	1282	1537.25843314763	455.003253672	470.710080153728
C01-0102	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	01/09/2022 07:00 AM	01/10/2022 07:00 AM	22.516	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20975.10863	3495.122753	12235.1156915	1787756.57425483	297897.321521686	1042826.94788826	40512.741007	45471.2287213217	2085813.80451426	1824739.03641177	25748.8036878	31002.5912374306	1313411.82610367	1231910.81843356	10984.8663686	17320.8422278785	541009.847693086	693892.711318803
C01-0091	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/03/2022 07:00 AM	03/04/2022 07:00 AM	11.48	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6153.540183	9230.64949	7692.0948365	267411.360806613	401131.782330602	334271.571568607	9823.396992	15419.737276267	639893.54407612	1168318.93144754	12709.4282375	22193.8520221034	833259.696717992	1666676.43877314	15595.459483	28986.1424371634	1026625.84935986	2166132.85892008
A01-0133	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/23/2021 12:00 AM	12/23/2021 11:59 PM	6.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	33907.67287	30138.7994	32023.236135	808632.996940608	718752.58961155	763692.793276079	115832.830524	268317.641072722	3342878.51117616	8243424.78299602	104112.583941	244047.143231247	3005896.70637257	7522657.04702841	92392.337358	222308.994341225	2668914.90156897	6862370.31828356
