assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated	z	is.outlier	is.extreme
mu5725	6341	09/23/2024 8:45	09/24/2024 8:45	Routine Surveillance	0.641	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	3900859.07	3900859.07	55726.5581428571	9465230.94752014	135217.584964573	100	0	NA	yes	2.51202586650648	FALSE	FALSE
mu8685	7787	10/15/2025 8:30	10/16/2025 8:30	Routine Surveillance	0.67	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	26969.5878	26969.5878	385.279825714286	68400.9347271787	977.156210388267	100	0	NA	yes	-0.624086183516097	FALSE	FALSE
mu5437	6143	08/13/2024 7:5	08/15/2024 7:5	Routine Surveillance	0.11	Pass	PUT	SARS-CoV-2	N1	MUIDSL	59096.15159	29548.075795	603.021955	24607.3479509332	502.190774508841	100	0	NA	yes	NA	NA	NA
mu4134	3260_61_83_84	01/09/2023 4:0	01/10/2023 4:0	Routine Surveillance	11.035	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	14147.92389	14147.92389	28.5816644242424	590987.06753693	1193.91326775137	100	0	NA	yes	0.213375073965068	FALSE	FALSE
mu5845	6417	10/05/2024 8:30	10/06/2024 8:30	Routine Surveillance	0.938	Pass	DUN	SARS-CoV-2	N2	MUIDSL	77203.6314	77203.6314	857.818126666667	274128.059640926	3045.86732934362	100	0	NA	yes	-0.535406565500168	FALSE	FALSE
mu3656	5583	04/10/2024 8:30	04/11/2024 8:30	Routine Surveillance	0.142	Pass	SRO	SARS-CoV-2	N1	MUIDSL	158491.8737	158491.8737	3913.37959753086	85193.8547544258	2103.55196924508	100	0	NA	yes	NA	NA	NA
mu2759	4836	10/29/2023 7:0	10/30/2023 7:0	Routine Surveillance	7.362	Pass	CSB	SARS-CoV-2	N2	MUIDSL	481277.6089	481277.6089	972.277997777778	13412335.0871523	27095.6264386915	100	0	NA	yes	0.371711645601127	FALSE	FALSE
mu5522	6197_98	08/25/2024 7:0	08/26/2024 7:0	Routine Surveillance	5.1195	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.470186134442597	FALSE	FALSE
mu7524	7101	03/31/2025 0:0	04/01/2025 0:0	Routine Surveillance	22.73	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	0	0	0	0	0	100	0	NA	yes	NA	NA	NA
mu1605	3812	04/12/2023 8:45	04/13/2023 8:45	Routine Surveillance	0.58	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	259150.6	259150.6	3702.15142857143	568974.93819268	8128.21340275257	100	0	NA	yes	NA	NA	NA
mu4306	5252_53_69_70	01/30/2024 7:0	01/31/2024 7:0	Routine Surveillance	11.2365	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	32623.00491	32623.00491	65.9050604242424	1387611.66687236	2803.25589267144	100	0	NA	yes	1.13478554752839	FALSE	FALSE
mu4182	3827_30_44_45	04/12/2023 23:40	04/13/2023 23:40	Routine Surveillance	7.1475	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.504062983616553	FALSE	FALSE
mu2113	4287	07/10/2023 8:30	07/11/2023 8:30	Routine Surveillance	0.461	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	47058	47058	653.583333333333	82119.69276258	1140.55128836917	100	0	NA	yes	NA	NA	NA
mu7487	7093	04/06/2025 0:0	04/07/2025 0:0	Routine Surveillance	25.01	Pass	HSB	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes	NA	NA	NA
mu5497	6184	08/22/2024 0:0	08/23/2024 0:0	Routine Surveillance	5.34	Pass	HSB	SARS-CoV-2	N1	MUIDSL	988671.875	988671.875	1765.48549107143	19985101.6685156	35687.6815509208	100	0	NA	yes	NA	NA	NA
mu4194	3997_4001_15_16	05/11/2023 0:0	05/12/2023 0:0	Routine Surveillance	10.25	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	9075.479954	9075.479954	16.2062142035714	352132.728869879	628.808444410499	100	0	NA	yes	-0.0987346748592854	FALSE	FALSE
mu2320	4457	08/08/2023 7:20	08/10/2023 7:20	Routine Surveillance	0.218	Pass	PUT	SARS-CoV-2	N2	MUIDSL	108725.7564	54362.8782	1109.44649387755	89722.601286439	1831.07349564161	100	0	NA	yes	-0.196815973720619	FALSE	FALSE
mu1013	3240	01/08/2023 8:30	01/09/2023 8:30	Routine Surveillance	0.697	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	79864.49599	79864.49599	1140.92137128571	210716.943650558	3010.24205215082	100	0	NA	yes	-0.57658942664297	FALSE	FALSE
mu6861	2263_64_78_79	08/15/2022 0:0	08/18/2022 0:0	Routine Surveillance	2.18	Pass	HRSB	SARS-CoV-2	del69/70	MUIDSL	216307.9262	72102.6420666667	250.713314324791	1785014.9274785	6206.80457414548	100	0	NA	yes	NA	NA	NA
mu1430	3649	03/14/2023 7:0	03/15/2023 7:0	Routine Surveillance	7.639	Pass	CSB	SARS-CoV-2	N1	MUIDSL	15457.59	15457.59	31.2274545454545	446983.219105154	902.996402232635	100	0	NA	yes	NA	NA	NA
mu2616	4717	10/02/2023 23:40	10/03/2023 23:40	Routine Surveillance	5.68	Pass	HSB	SARS-CoV-2	N2	MUIDSL	257287.3116	257287.3116	459.441627857143	5531967.62531733	9878.51361663809	100	0	NA	yes	-0.150516573830569	FALSE	FALSE
mu2128	4300	07/11/2023 8:30	07/12/2023 8:30	Routine Surveillance	0.57	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	2749721.1	2749721.1	39281.73	5933028.39701607	84757.548528801	100	0	NA	yes	1.33318332421559	FALSE	FALSE
mu3719	5637	04/23/2024 7:40	04/24/2024 7:40	Routine Surveillance	0.659	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.64691441339135	FALSE	FALSE
mu4717	3997_4001_15_16	05/11/2023 0:0	05/12/2023 0:0	Routine Surveillance	10.25	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.37828853439893	FALSE	FALSE
mu826	3042	12/03/2022 9:0	12/04/2022 9:0	Routine Surveillance	1.34	Pass	DUN	SARS-CoV-2	N1	MUIDSL	722000	722000	8022.22222222222	3662308.4668	40692.3162977778	100	0	NA	yes	NA	NA	NA
mu1028	3253	01/09/2023 23:40	01/10/2023 23:40	Routine Surveillance	6.36	Pass	HSB	SARS-CoV-2	N1	MUIDSL	262000	262000	467.857142857143	6307704.3912	11263.7578414286	100	0	NA	yes	NA	NA	NA
mu176	1593	05/18/2022 9:0	05/21/2022 9:0	Routine Surveillance	1.93	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	246938.3001	82312.7667	286.215677527035	1804092.03142237	6273.13895275348	100	0	NA	yes	NA	NA	NA
mu7108	5391_93_5402_03	02/29/2024 0:0	03/01/2024 0:0	Routine Surveillance	13.02	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	101709.9619	101709.9619	181.624931964286	5012881.06752394	8951.57333486419	100	0	NA	yes	NA	NA	NA
mu2817	4884	11/07/2023 7:0	11/08/2023 7:0	Routine Surveillance	5.791	Pass	CSB	SARS-CoV-2	N2	MUIDSL	561864.5191	561864.5191	1135.07983656566	12316805.9135055	24882.4361889	100	0	NA	yes	0.282077036385796	FALSE	FALSE
mu3471	5420	03/05/2024 7:15	03/07/2024 7:15	Routine Surveillance	0.206	Pass	PUT	SARS-CoV-2	N2	MUIDSL	46859.28524	23429.64262	478.155971836735	36540.6110297118	745.726755708404	100	0	NA	yes	-0.230843614941384	FALSE	FALSE
mu3008	5044	12/12/2023 8:50	12/13/2023 8:50	Routine Surveillance	0.472	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	2345396.376	2345396.376	32574.9496666667	4190551.4147582	58202.1029827528	100	0	NA	yes	NA	NA	NA
mu2235	4389	07/23/2023 7:5	07/25/2023 7:5	Routine Surveillance	0.1247	Pass	PUT	SARS-CoV-2	N1	MUIDSL	154343.0925	77171.54625	1574.92951530612	72856.210156819	1486.86143177182	100	0	NA	yes	NA	NA	NA
mu315	2033	07/14/2022 9:0	07/17/2022 9:0	Routine Surveillance	3.95	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	704526.24	234842.08	816.58639034737	10534336.6629257	36629.7043114353	100	0	NA	yes	NA	NA	NA
mu8337	7599	08/21/2025 0:0	08/22/2025 0:0	Routine Surveillance	7.8	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	6498.393416	6498.393416	11.6042739571429	191872.850682712	342.630090504844	100	0	NA	yes	NA	NA	NA
mu705	2911	11/14/2022 8:30	11/15/2022 8:30	Routine Surveillance	0.61	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	222258.2579	222258.2579	3086.92024861111	513216.565542716	7128.00785475994	100	0	NA	yes	-0.305876806810049	FALSE	FALSE
mu4340	5621_25_34_35	04/18/2024 0:0	04/19/2024 0:0	Routine Surveillance	12.6	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.504062983616553	FALSE	FALSE
mu7300	6988	03/09/2025 0:0	03/10/2025 1:0	Routine Surveillance	7.78	Pass	HSB	SARS-CoV-2	N1	MUIDSL	107776.6895	107776.6895	192.458374107143	3174076.29479752	5667.99338356699	100	0	NA	yes	NA	NA	NA
mu8278	7585	08/16/2025 8:0	08/17/2025 8:0	Routine Surveillance	1.113	Pass	DUN	SARS-CoV-2	N2	MUIDSL	15317.35957	15317.35957	170.192884111111	64534.5070180294	717.050077978105	100	0	NA	yes	-0.621317035932545	FALSE	FALSE
mu1778	3972	05/06/2023 9:0	05/07/2023 9:0	Routine Surveillance	1.276	Pass	DUN	SARS-CoV-2	N2	MUIDSL	71060.075	71060.075	789.556388888889	343233.177613337	3813.70197348152	100	0	NA	yes	-0.50708101292472	FALSE	FALSE
mu2985	5027	12/10/2023 7:0	12/11/2023 7:0	Routine Surveillance	18.076	Pass	CSB	SARS-CoV-2	N2	MUIDSL	174571.7168	174571.7168	352.670134949495	11945082.1445634	24131.479079926	100	0	NA	yes	0.251663136357681	FALSE	FALSE
mu5619	6269	09/09/2024 8:30	09/10/2024 8:30	Routine Surveillance	0.586	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	1185688.21	1185688.21	16467.8918055556	2630153.18011143	36529.9052793255	100	0	NA	yes	NA	NA	NA
mu4148	3364_71_87_88	01/24/2023 20:40	01/25/2023 20:40	Routine Surveillance	13.265	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	9197.163582	9197.163582	16.4235063964286	461821.439207861	824.681141442609	100	0	NA	yes	0.0275243627307388	FALSE	FALSE
mu6715	6904	02/18/2025 7:0	02/19/2025 7:0	Routine Surveillance	23.412	Pass	CSB	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.725666172462859	FALSE	FALSE
mu2799	4872	11/05/2023 23:40	11/06/2023 23:40	Routine Surveillance	5.88	Pass	HSB	SARS-CoV-2	N2	MUIDSL	27805.72772	27805.72772	49.6530852142857	618905.749039163	1105.18883756993	100	0	NA	yes	-0.291128230616124	FALSE	FALSE
mu3696	5621	04/18/2024 0:0	04/19/2024 0:0	Routine Surveillance	16.94	Pass	HSB	SARS-CoV-2	N1	MUIDSL	5392.22192	5392.22192	9.62896771428571	345775.396982491	617.456066040163	100	0	NA	yes	NA	NA	NA
mu6521	6787	01/14/2025 7:15	01/16/2025 7:15	Routine Surveillance	0.252	Pass	PUT	SARS-CoV-2	N1	MUIDSL	203759.7179	101879.85895	2079.18079489796	194371.146581431	3966.7580934986	100	0	NA	yes	NA	NA	NA
mu2226	4382	07/25/2023 8:30	07/26/2023 8:30	Routine Surveillance	0.484	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	1218188.095	1218188.095	16919.2790972222	2231889.23599987	30998.4616111093	100	0	NA	yes	0.602343145569381	FALSE	FALSE
mu154	1533	05/09/2022 9:0	05/12/2022 9:0	Routine Surveillance	2.65	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	199368.0477	66456.0159	231.079021871414	1999927.97382675	6954.09427944905	100	0	NA	yes	NA	NA	NA
mu2968	5005	12/05/2023 8:30	12/06/2023 8:30	Routine Surveillance	0.497	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	2401087.189	2401087.189	33348.4331805556	4517282.42968791	62740.0337456654	100	0	NA	yes	NA	NA	NA
mu6512	6781	01/13/2025 10:15	01/14/2025 10:15	Routine Surveillance	1.009	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.246261819330718	FALSE	FALSE
mu5871	6424	10/08/2024 7:0	10/09/2024 7:0	Routine Surveillance	5.397	Pass	CSB	SARS-CoV-2	N2	MUIDSL	248884.4395	248884.4395	502.796847474747	5084673.70015117	10272.0680811135	100	0	NA	yes	-0.309645539636279	FALSE	FALSE
mu5083	5939	07/02/2024 8:0	07/03/2024 8:0	Routine Surveillance	0.562	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	336533.0458	336533.0458	4807.61494	715940.542978799	10227.7220425543	100	0	NA	yes	-0.407975349805141	FALSE	FALSE
mu5940	6469	10/16/2024 8:30	10/17/2024 8:30	Routine Surveillance	0.094	Pass	SRO	SARS-CoV-2	N1	MUIDSL	185375.607	185375.607	4577.17548148148	65961.9315904238	1628.68966889935	100	0	NA	yes	NA	NA	NA
mu1450	3669	03/19/2023 7:0	03/20/2023 7:0	Routine Surveillance	7.85	Pass	CSB	SARS-CoV-2	N1	MUIDSL	420039.51	420039.51	848.564666666667	12481670.8281604	25215.4966225463	100	0	NA	yes	NA	NA	NA
mu7093	5235_37_45_46	01/25/2024 0:0	01/26/2024 0:0	Routine Surveillance	21.49	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	56676.38779	56676.38779	101.207835339286	4610536.91608805	8233.10163587152	100	0	NA	yes	NA	NA	NA
mu3193	5183	01/15/2024 9:0	01/16/2024 9:0	Routine Surveillance	0.721	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	876234.6268	876234.6268	12517.6375257143	2391490.17673583	34164.1453819404	100	0	NA	yes	0.151225081583159	FALSE	FALSE
mu8176	7528	07/29/2025 7:15	07/31/2025 7:15	Routine Surveillance	0.126	Pass	PUT	SARS-CoV-2	N2	MUIDSL	9615.576267	4807.7881335	98.1181251734694	4586.26121816492	93.5971677176515	100	0	NA	yes	-0.251289091795132	FALSE	FALSE
mu297	1976	07/06/2022 9:0	07/09/2022 9:0	Routine Surveillance	3.17	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	1886148.64	628716.213333333	2186.15464144558	22633311.5769954	78699.9255085205	100	0	NA	yes	NA	NA	NA
mu1689	3891	04/24/2023 23:40	04/25/2023 23:40	Routine Surveillance	6.35	Pass	HSB	SARS-CoV-2	N1	MUIDSL	14716.9963	14716.9963	26.2803505357143	353757.642521292	631.710075930879	100	0	NA	yes	NA	NA	NA
mu5041	5927_36_37	06/30/2024 0:0	07/01/2024 0:0	Routine Surveillance	7.37	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.37828853439893	FALSE	FALSE
mu1361	3578	03/01/2023 23:40	03/02/2023 23:40	Routine Surveillance	20.56	Pass	HSB	SARS-CoV-2	N2	MUIDSL	332487.94	332487.94	593.728464285714	25876881.235963	46208.7164927911	100	0	NA	yes	0.431754132704676	FALSE	FALSE
mu4246	4582_95_4601_11	09/06/2023 8:30	09/07/2023 8:30	Routine Surveillance	0.5545	Pass	PRPSD	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	14500	14500	207.142857142857	30435.6427525	434.794896464286	100	0	NA	yes	-0.261400617471549	FALSE	FALSE
mu7786	7265	05/19/2025 7:0	05/20/2025 7:0	Routine Surveillance	8.369	Pass	CSB	SARS-CoV-2	N2	MUIDSL	17262.90584	17262.90584	34.8745572525252	546890.519256403	1104.82933183112	100	0	NA	yes	-0.680920382796722	FALSE	FALSE
mu5229	6025	07/20/2024 8:30	07/21/2024 8:30	Routine Surveillance	0.81	Pass	DUN	SARS-CoV-2	N2	MUIDSL	2830930.519	2830930.519	31454.7835444444	8680148.48370151	96446.0942633501	100	0	NA	yes	2.91014393000839	FALSE	FALSE
mu5796	6352	09/25/2024 7:0	09/26/2024 7:0	Routine Surveillance	15.909	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	3500	3500	7.07070707070707	210777.306915	425.812741242424	100	0	NA	yes	-0.226391983040583	FALSE	FALSE
mu8673	7780	10/14/2025 7:0	10/15/2025 7:0	Routine Surveillance	5.071	Pass	CSB	SARS-CoV-2	N2	MUIDSL	16430.82201	16430.82201	33.1935798181818	315403.004978457	637.177787835266	100	0	NA	yes	-0.699860355715436	FALSE	FALSE
mu4416	3439_40_63_64	02/06/2023 4:0	02/07/2023 4:0	Routine Surveillance	8.1175	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	54210	54210	109.515151515152	1665768.44024175	3365.18876816515	100	0	NA	yes	-0.200291651696642	FALSE	FALSE
mu3897	5779	05/26/2024 7:0	05/27/2024 7:0	Routine Surveillance	14.19	Pass	CSB	SARS-CoV-2	N2	MUIDSL	62445.55414	62445.55414	126.152634626263	3354260.93612781	6776.28471945013	100	0	NA	yes	-0.451225404066673	FALSE	FALSE
mu7206	6196_6204_05	08/25/2024 0:0	08/26/2024 0:0	Routine Surveillance	5	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	10725.74407	10725.74407	19.1531144107143	203006.694300094	362.51195410731	100	0	NA	yes	NA	NA	NA
mu8609	7753	10/07/2025 0:0	10/08/2025 0:0	Routine Surveillance	18.88	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	38707.71866	38707.71866	69.1209261785714	2766384.17032713	4939.97173272702	100	0	NA	yes	0.0538154489962795	FALSE	FALSE
mu2255	4405	07/29/2023 9:0	07/30/2023 9:0	Routine Surveillance	1.067	Pass	DUN	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes	NA	NA	NA
mu4899	5864	06/11/2024 7:15	06/13/2024 7:15	Routine Surveillance	0.127	Pass	PUT	SARS-CoV-2	N2	MUIDSL	45084.64783	22542.323915	460.047426836735	21674.3123462544	442.332905025599	100	0	NA	yes	-0.24035557708194	FALSE	FALSE
mu8357	7627	08/31/2025 7:0	09/01/2025 7:0	Routine Surveillance	4.382	Pass	CSB	SARS-CoV-2	N1	MUIDSL	22056.78374	22056.78374	44.5591590707071	365870.575388557	739.132475532438	100	0	NA	yes	NA	NA	NA
mu703	2908	11/14/2022 8:45	11/15/2022 8:45	Routine Surveillance	0.606	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	3203646.088	3203646.088	45766.3726857143	7349031.0464135	104986.157805907	100	0	NA	yes	1.80576215831107	FALSE	FALSE
mu313	2032	07/13/2022 0:0	07/16/2022 0:0	Routine Surveillance	2.04	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	20780.12	6926.70666666667	24.0853529909478	160468.999060368	557.978368720637	100	0	NA	yes	NA	NA	NA
mu1938	4148	06/11/2023 7:0	06/12/2023 7:0	Routine Surveillance	5.728	Pass	CSB	SARS-CoV-2	N2	MUIDSL	176227.212	176227.212	356.01456969697	3821104.4113046	7719.4028511204	100	0	NA	yes	-0.41302894753334	FALSE	FALSE
mu1708	3908	04/26/2023 9:0	04/29/2023 9:0	Routine Surveillance	1.8	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	226002.8839	75334.2946333333	261.950327317825	1539924.43813902	5354.58269807371	100	0	NA	yes	NA	NA	NA
mu5613	6266	09/08/2024 0:0	09/09/2024 0:0	Routine Surveillance	4.47	Pass	HSB	SARS-CoV-2	N1	MUIDSL	640839.6721	640839.6721	1144.35655732143	10843508.8371434	19363.408637756	100	0	NA	yes	NA	NA	NA
mu8208	7528	07/31/2025 7:15	08/02/2025 7:15	Routine Surveillance	0.126	Pass	PUT	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	14009.59156	7004.79578	142.955015918367	6682.03804637959	136.368123395502	100	0	NA	yes	1.90887177455273	FALSE	FALSE
mu7370	7023	03/10/2025 0:0	03/11/2025 0:0	Routine Surveillance	7.61	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	8398.902416	8398.902416	14.9980400285714	241946.93077053	432.04809066166	100	0	NA	yes	0.366423888100809	FALSE	FALSE
mu275	1908	06/26/2022 0:0	06/29/2022 0:0	Routine Surveillance	2.25	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	70305.2	23435.0666666667	81.487766148568	598801.516047	2082.13608278104	100	0	NA	yes	NA	NA	NA
mu3078	5093	12/26/2023 0:0	12/27/2023 0:0	Routine Surveillance	9.66	Pass	HSB	SARS-CoV-2	N1	MUIDSL	2533848.667	2533848.667	4524.7297625	92655397.7574182	165456.067423961	100	0	NA	yes	NA	NA	NA
mu3401	5362	02/26/2024 7:0	02/27/2024 7:0	Routine Surveillance	8.323	Pass	CSB	SARS-CoV-2	N2	MUIDSL	398472.7621	398472.7621	804.995478989899	12554269.8644647	25362.161342353	100	0	NA	yes	0.301505992692004	FALSE	FALSE
mu3894	5778	05/26/2024 0:0	05/27/2024 0:0	Routine Surveillance	9.68	Pass	HSB	SARS-CoV-2	N1	MUIDSL	7066.373527	7066.373527	12.6185241553571	258931.491404302	462.377663221967	100	0	NA	yes	NA	NA	NA
mu7178	5990_99	07/15/2024 11:30	07/16/2024 11:30	Routine Surveillance	0.591	Pass	PRPSD	SARS-CoV-2	del69/70	MUIDSL	226974.7972	226974.7972	3242.49710285714	507782.866237691	7254.04094625274	100	0	NA	yes	NA	NA	NA
mu5628	6280	09/10/2024 0:0	09/11/2024 0:0	Routine Surveillance	5.17	Pass	HSB	SARS-CoV-2	N2	MUIDSL	390207.7675	390207.7675	696.799584821429	7636588.31134014	13636.7648416788	100	0	NA	yes	-0.0902824043820468	FALSE	FALSE
mu5116	5966	07/09/2024 0:0	07/10/2024 0:0	Routine Surveillance	6.28	Pass	HSB	SARS-CoV-2	N1	MUIDSL	285183.3344	285183.3344	509.255954285714	6779485.11207053	12106.2234144117	100	0	NA	yes	NA	NA	NA
mu3882	5767	05/22/2024 8:30	05/23/2024 8:30	Routine Surveillance	0.79	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	44107.98401	44107.98401	612.610889027778	131903.774963522	1831.99687449337	100	0	NA	yes	NA	NA	NA
mu1288	3508	02/20/2023 0:0	02/23/2023 0:0	Routine Surveillance	2.99	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes	NA	NA	NA
mu8354	7625	08/31/2025 0:0	09/01/2025 0:0	Routine Surveillance	7.1	Pass	HSB	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.308841291220283	FALSE	FALSE
mu8788	7840	11/03/2025 8:30	11/04/2025 8:30	Routine Surveillance	0.091	Pass	SRO	SARS-CoV-2	N1	MUIDSL	13191.35427	13191.35427	325.712451111111	4544.05627741526	112.198920430007	100	0	NA	yes	NA	NA	NA
mu2331	4468	08/14/2023 11:45	08/15/2023 11:45	Routine Surveillance	1.283	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	70646.54231	70646.54231	1009.23631871429	343107.721872069	4901.53888388671	100	0	NA	yes	NA	NA	NA
mu8811	7838	11/03/2025 7:0	11/04/2025 7:0	Routine Surveillance	5.519	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.286678759755547	FALSE	FALSE
mu8742	7817	10/27/2025 8:30	10/28/2025 8:30	Routine Surveillance	0.638	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes	NA	NA	NA
mu4660	3270_91_92	01/10/2023 6:0	01/13/2023 6:0	Routine Surveillance	2.363333333	Pass	HRSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes	NA	NA	NA
mu1242	3465	02/13/2023 8:45	02/14/2023 8:45	Routine Surveillance	0.606	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	1042000	1042000	14885.7142857143	2390304.71532	34147.2102188571	100	0	NA	yes	NA	NA	NA
mu3848	5738	05/14/2024 7:15	05/16/2024 7:15	Routine Surveillance	0.2	Pass	PUT	SARS-CoV-2	N1	MUIDSL	34685.8263	17342.91315	353.937003061225	26260.0147468566	535.918668303196	100	0	NA	yes	NA	NA	NA
mu644	2838	11/02/2022 8:30	11/03/2022 8:30	Routine Surveillance	0.114	Pass	SRO	SARS-CoV-2	N1	MUIDSL	236000	236000	5827.16049382716	101842.67064	2514.63384296296	100	0	NA	yes	NA	NA	NA
mu1421	3640	03/11/2023 9:0	03/12/2023 10:0	Routine Surveillance	1.316	Pass	DUN	SARS-CoV-2	N2	MUIDSL	280713.985	280713.985	3119.04427777778	1398404.66416185	15537.8296017983	100	0	NA	yes	-0.0745759207508536	FALSE	FALSE
mu3713	5632	04/20/2024 8:30	04/21/2024 8:30	Routine Surveillance	0.991	Pass	DUN	SARS-CoV-2	N2	MUIDSL	55653.11909	55653.11909	618.367989888889	208773.844672667	2319.70938525185	100	0	NA	yes	-0.562194657416162	FALSE	FALSE
mu621	2813	10/31/2022 0:0	11/03/2022 0:0	Routine Surveillance	1.8	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	461842.68	153947.56	535.302201050106	3146875.01873784	10942.2268463362	100	0	NA	yes	NA	NA	NA
mu1019	3245	01/09/2023 8:30	01/10/2023 8:30	Routine Surveillance	0.137	Pass	SRO	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.481677019452615	FALSE	FALSE
mu8822	7853	11/04/2025 8:30	11/05/2025 8:30	Routine Surveillance	0.105	Pass	SRO	SARS-CoV-2	N1	MUIDSL	57095.07465	57095.07465	1409.75492962963	22693.4679857399	560.332542857776	100	0	NA	yes	NA	NA	NA
mu485	2559	09/25/2022 0:1	09/26/2022 0:1	Routine Surveillance	5.9	Pass	HSB	SARS-CoV-2	N2	MUIDSL	20341.84486	20341.84486	36.3247229642857	454313.115413806	811.273420381797	100	0	NA	yes	-0.295838865957499	FALSE	FALSE
mu8545	7725	09/28/2025 8:30	09/29/2025 8:30	Routine Surveillance	0.92	Pass	DUN	SARS-CoV-2	N2	MUIDSL	140222.7402	140222.7402	1558.03044666667	488336.517942043	5425.96131046715	100	0	NA	yes	-0.447604487654988	FALSE	FALSE
mu2119	4290	07/10/2023 9:0	07/13/2023 9:0	Routine Surveillance	2.47	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	354161.2	118053.733333333	410.49317894688	3311394.00978724	11514.2877352733	100	0	NA	yes	NA	NA	NA
mu6195	6642	12/01/2024 0:0	12/02/2024 0:0	Routine Surveillance	5.78	Pass	HSB	SARS-CoV-2	N1	MUIDSL	282407.8321	282407.8321	504.299700178571	6178990.11528184	11033.9109201461	100	0	NA	yes	NA	NA	NA
