assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated
7116	7116	04/10/2025 0:0	04/11/2025 0:0	Routine Surveillance	16.41	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
4787_88_4805_06	4787_88_4805_06	10/17/2023 7:0	10/18/2023 7:0	Routine Surveillance	5.60875	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes
5959	5959	07/08/2024 8:0	07/09/2024 8:0	Routine Surveillance	0.591	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	5327996.826	5327996.826	76114.2403714286	11919673.6068792	170281.051526846	100	0	NA	yes
4858	4858	10/31/2023 8:30	11/01/2023 8:30	Routine Surveillance	0.104	Pass	SRO	SARS-CoV-2	N2	MUIDSL	2503676.605	2503676.605	61819.1754320988	985654.015562637	24337.1361867318	100	0	NA	yes
6527	6527	10/28/2024 0:0	10/29/2024 0:0	Routine Surveillance	5.6	Pass	HSB	SARS-CoV-2	N2	MUIDSL	120983.1476	120983.1476	216.041335	2564636.57383649	4579.70816756516	100	0	NA	yes
7452	7452	07/08/2025 8:30	07/09/2025 8:30	Routine Surveillance	0.116	Pass	SRO	SARS-CoV-2	N2	MUIDSL	7556.313276	7556.313276	186.575636444444	3318.03428521997	81.9267724745671	100	0	NA	yes
4530	4530	08/23/2023 23:40	08/24/2023 23:40	Routine Surveillance	6.22	Pass	HSB	SARS-CoV-2	N1	MUIDSL	1168333.817	1168333.817	2086.3103875	27508712.038386	49122.7000685465	100	0	NA	yes
7639	7639	09/03/2025 7:0	09/04/2025 7:0	Routine Surveillance	4.921	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	8103.995025	8103.995025	16.3717071212121	150961.240477127	304.972202984095	100	0	NA	yes
6422	6422	10/08/2024 8:30	10/09/2024 8:30	Routine Surveillance	0.507	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	142543.4113	142543.4113	2036.33444714286	273569.72406655	3908.13891523643	100	0	NA	yes
4674	4674	09/26/2023 8:0	09/27/2023 8:0	Routine Surveillance	0.557	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	714119.4344	714119.4344	10201.7062057143	1505701.81043186	21510.0258633123	100	0	NA	yes
4963	4963	11/27/2023 0:0	11/28/2023 0:0	Routine Surveillance	6.32	Pass	HSB	SARS-CoV-2	N2	MUIDSL	1068267.202	1068267.202	1907.62000357143	25557001.4864562	45637.5026543861	100	0	NA	yes
1133	1133	03/22/2022 8:0	03/25/2022 8:0	Routine Surveillance	2.34	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	21289.09081	7096.36360333333	24.67527940239	188575.773148812	655.710466806259	100	0	NA	yes
6683	6683	12/10/2024 8:30	12/11/2024 8:30	Routine Surveillance	0.893	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	27219.5667	27219.5667	388.850952857143	92012.2374437894	1314.46053491128	100	0	NA	yes
1541	1541	05/10/2022 8:0	05/13/2022 8:0	Routine Surveillance	3.01	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	113677.3348	37892.4449333333	131.758562305133	1295249.11297506	4503.80441939934	100	0	NA	yes
4495	4495	08/19/2023 23:40	08/20/2023 23:40	Routine Surveillance	6.05	Pass	HSB	SARS-CoV-2	N1	MUIDSL	68347.18585	68347.18585	122.048546160714	1565268.83077011	2795.12291208949	100	0	NA	yes
2837	2837	11/01/2022 8:30	11/02/2022 8:30	Routine Surveillance	0.114	Pass	SRO	SARS-CoV-2	N2	MUIDSL	42296.26358	42296.26358	1044.35218716049	18252.3916994939	450.676338259109	100	0	NA	yes
6898	6898	02/16/2025 0:0	02/17/2025 0:0	Routine Surveillance	27.11	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
5778	5778	05/26/2024 0:0	05/27/2024 0:0	Routine Surveillance	9.68	Pass	HSB	SARS-CoV-2	N1	MUIDSL	7066.373527	7066.373527	12.6185241553571	258931.491404302	462.377663221967	100	0	NA	yes
4867_69_72_73	4867_69_72_73	11/01/2023 23:40	11/02/2023 23:40	Routine Surveillance	5.99	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	0	0	0	0	0	100	0	NA	yes
4833	4833	10/25/2023 23:40	10/26/2023 23:40	Routine Surveillance	5.83	Pass	HSB	SARS-CoV-2	N2	MUIDSL	681005.764	681005.764	1216.08172142857	15029075.5496719	26837.6349101284	100	0	NA	yes
2859	2859	11/06/2022 8:45	11/07/2022 8:45	Routine Surveillance	0.742	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	604319.9539	604319.9539	8633.14219857143	1697398.30714591	24248.5472449416	100	0	NA	yes
5491	5491	03/25/2024 11:0	03/26/2024 11:0	Routine Surveillance	0.578	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	178914.8748	178914.8748	2555.92678285714	391459.838293234	5592.28340418906	100	0	NA	yes
5994	5994	07/13/2024 8:30	07/14/2024 8:30	Routine Surveillance	0.814	Pass	DUN	SARS-CoV-2	N2	MUIDSL	425875.33	425875.33	4731.94811111111	1312259.76460933	14580.6640512148	100	0	NA	yes
7068	7068	03/31/2025 7:0	04/01/2025 7:0	Routine Surveillance	12.62	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes
1910	1910	06/27/2022 9:0	06/30/2022 9:0	Routine Surveillance	4.3	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	368454.6	122818.2	427.060050766717	5997432.4277598	20854.1062893696	100	0	NA	yes
6458	6458	10/15/2024 8:30	10/16/2024 8:30	Routine Surveillance	0.602	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	258766.1028	258766.1028	3696.65861142857	589680.547506489	8424.00782152127	100	0	NA	yes
5676	5676	05/01/2024 8:30	05/02/2024 8:30	Routine Surveillance	0.612	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	10042.54036	10042.54036	139.479727222222	23265.2612149383	323.128627985255	100	0	NA	yes
4645_46_63_64	4645_46_63_64	09/19/2023 7:0	09/20/2023 7:0	Routine Surveillance	6.1735	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
5054_56_64_65	5054_56_64_65	12/13/2023 23:40	12/14/2023 23:40	Routine Surveillance	7.5625	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
5073	5073	12/20/2023 8:40	12/21/2023 8:40	Routine Surveillance	0.477	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	1959213.066	1959213.066	27211.2925833333	3537634.59724369	49133.8138506068	100	0	NA	yes
3260	3260	01/10/2023 7:0	01/11/2023 7:0	Routine Surveillance	7.568	Pass	CSB	SARS-CoV-2	N2	MUIDSL	1206000	1206000	2436.36363636364	34549467.35328	69796.903744	100	0	NA	yes
7185	7185	04/28/2025 9:20	04/29/2025 9:20	Routine Surveillance	0.714	Pass	PRPSD	Influenza Virus A (FluA)	M	MUIDSL	63390.93876	63390.93876	905.584839428571	171331.935152925	2447.59907361321	100	0	NA	yes
3865	3865	04/19/2023 9:0	04/22/2023 9:0	Routine Surveillance	1.74	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	34260.1568	11420.0522666667	39.7094901306258	225658.407864981	784.653179404642	100	0	NA	yes
5757	5757	05/20/2024 0:0	05/21/2024 0:0	Routine Surveillance	6.71	Pass	HSB	SARS-CoV-2	N1	MUIDSL	11851.71045	11851.71045	21.1637686607143	301034.643637926	537.561863639154	100	0	NA	yes
3469	3469	02/13/2023 0:0	02/16/2023 0:0	Routine Surveillance	2.12	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	622000	207333.333333333	720.933736685328	4991593.0424	17356.629376543	100	0	NA	yes
6578	6578	11/11/2024 8:30	11/12/2024 8:30	Routine Surveillance	0.097	Pass	SRO	SARS-CoV-2	N2	MUIDSL	41035.51507	41035.51507	1013.22259432099	15067.6161628095	372.039905254555	100	0	NA	yes
5269	5269	02/04/2024 7:0	02/05/2024 7:0	Routine Surveillance	8.38	Pass	CSB	SARS-CoV-2	N2	MUIDSL	374596.3454	374596.3454	756.760293737374	11882846.3004243	24005.7501018674	100	0	NA	yes
6559	6559	11/06/2024 7:0	11/07/2024 7:0	Routine Surveillance	5.082	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	18826.61352	18826.61352	38.0335626666667	362176.104412665	731.668897803363	100	0	NA	yes
3266	3266	01/10/2023 8:30	01/11/2023 8:30	Routine Surveillance	0.58	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	3868000	3868000	53722.2222222222	8492340.2104	117949.169588889	100	0	NA	yes
6235	6235	09/02/2024 8:30	09/03/2024 8:30	Routine Surveillance	0.611	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	18988.0237	18988.0237	271.257481428571	43917.1248792666	627.387498275237	100	0	NA	yes
6970	6970	03/03/2025 14:0	03/04/2025 14:0	Routine Surveillance	0.809	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	124356.0791	124356.0791	1776.51541571429	380827.645017218	5440.3949288174	100	0	NA	yes
4267	4267	07/04/2023 7:0	07/05/2023 7:0	Routine Surveillance	9.63	Pass	CSB	SARS-CoV-2	N2	MUIDSL	46396.7	46396.7	93.7307070707071	1691322.02457561	3416.81217085982	100	0	NA	yes
4669	4669	09/23/2023 8:30	09/24/2023 8:30	Routine Surveillance	0.801	Pass	DUN	SARS-CoV-2	N1	MUIDSL	91351.94868	91351.94868	1015.021652	276989.46862226	3077.66076246955	100	0	NA	yes
3898	3898	04/25/2023 7:0	04/26/2023 7:0	Routine Surveillance	6.09	Pass	CSB	SARS-CoV-2	N1	MUIDSL	218695.2114	218695.2114	441.808507878788	5041612.83473076	10185.0764337995	100	0	NA	yes
6340	6340	09/23/2024 7:0	09/24/2024 7:0	Routine Surveillance	5.775	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
3405_26	3405_26	01/31/2023 6:0	02/03/2023 6:0	Routine Surveillance	2.88	Pass	HRSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
3486_3500_06_18	3486_3500_06_18	02/14/2023 5:45	02/15/2023 5:45	Routine Surveillance	1.237	Pass	PRPSD	Influenza Virus A (FluA)	M	MUIDSL	95619.62539	95619.62539	1365.99464842857	447743.884364532	6396.3412052076	100	0	NA	yes
4879	4879	11/06/2023 7:0	11/07/2023 7:0	Routine Surveillance	5.519	Pass	CSB	SARS-CoV-2	N1	MUIDSL	115698.6952	115698.6952	233.734737777778	2417139.86084182	4883.11082998347	100	0	NA	yes
1405	1405	04/25/2022 0:1	04/26/2022 0:1	Routine Surveillance	7.65	Pass	HSB	SARS-CoV-2	N1	MUIDSL	209209.38	209209.38	373.588178571429	6058366.08546537	10818.5108669024	100	0	NA	yes
2319_20_2354_55	2319_20_2354_55	08/23/2022 7:0	08/24/2022 7:0	Routine Surveillance	7.97	Pass	CSB	SARS-CoV-2	del69/70	MUIDSL	545227.9091	545227.9091	1101.47052343434	16449372.0997083	33231.0547468854	100	0	NA	yes
5766	5766	05/21/2024 8:0	05/22/2024 8:0	Routine Surveillance	0.639	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	98293.19715	98293.19715	1365.18329375	237759.152859669	3302.21045638429	100	0	NA	yes
7315	7315	06/02/2025 7:0	06/03/2025 7:0	Routine Surveillance	8.293	Pass	CSB	SARS-CoV-2	N2	MUIDSL	17782.73284	17782.73284	35.9247128080808	558242.753631835	1127.76313865017	100	0	NA	yes
6184	6184	08/22/2024 0:0	08/23/2024 0:0	Routine Surveillance	5.34	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	9390.530735	9390.530735	16.7688048839286	189821.027790738	338.966121054889	100	0	NA	yes
3398_3410_20_21_35	3398_3410_20_21_35	01/31/2023 5:50	02/01/2023 5:50	Routine Surveillance	0.7832	Pass	PRPSD	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
6991	6991	03/10/2025 8:30	03/11/2025 8:30	Routine Surveillance	0.589	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	309993.6962	309993.6962	4305.46800277778	691163.956906608	9599.49940148067	100	0	NA	yes
5132	5132	01/02/2024 8:30	01/03/2024 8:30	Routine Surveillance	0.081	Pass	SRO	SARS-CoV-2	N1	MUIDSL	1436399.746	1436399.746	35466.6603950617	440426.318962975	10874.7239250117	100	0	NA	yes
7491	7491	07/19/2025 8:0	07/20/2025 8:0	Routine Surveillance	3.644	Pass	DUN	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes
3590	3590	03/06/2023 8:45	03/07/2023 8:45	Routine Surveillance	0.748	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	7189.22	7189.22	102.703142857143	20356.1806695896	290.802580994137	100	0	NA	yes
3281	3281	01/14/2023 23:40	01/15/2023 23:40	Routine Surveillance	14.03	Pass	HSB	SARS-CoV-2	N1	MUIDSL	218000	218000	389.285714285714	11577827.9014	20674.6926810714	100	0	NA	yes
7532	7532	08/03/2025 0:0	08/04/2025 0:0	Routine Surveillance	6.9	Pass	HSB	SARS-CoV-2	N1	MUIDSL	14472.31919	14472.31919	25.843427125	378007.266316624	675.012975565399	100	0	NA	yes
3755	3755	04/03/2023 0:0	04/06/2023 0:0	Routine Surveillance	2.89	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	331325.2	110441.733333333	384.02494291642	3624642.98620948	12603.5084189627	100	0	NA	yes
3373	3373	01/29/2023 7:0	01/30/2023 7:0	Routine Surveillance	16.74	Pass	CSB	SARS-CoV-2	N1	MUIDSL	164868.0329	164868.0329	333.066733131313	10447318.5010306	21105.693941476	100	0	NA	yes
3275	3275	01/12/2023 9:0	01/13/2023 9:0	Routine Surveillance	1.917	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	234000	234000	3342.85714285714	1698051.64698	24257.8806711429	100	0	NA	yes
2921	2921	11/15/2022 8:45	11/16/2022 8:45	Routine Surveillance	0.935	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	249000	249000	3557.14285714286	881300.22915	12590.0032735714	100	0	NA	yes
4130	4130	06/06/2023 8:30	06/07/2023 8:30	Routine Surveillance	0.454	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	275580.3347	275580.3347	3827.50464861111	473605.787868634	6577.85816484214	100	0	NA	yes
4113	4113	06/05/2023 8:30	06/06/2023 8:30	Routine Surveillance	0.125	Pass	SRO	SARS-CoV-2	N1	MUIDSL	7071.21	7071.21	174.597777777778	3345.9286307625	82.6155217472222	100	0	NA	yes
6219	6219	08/27/2024 7:15	08/29/2024 7:15	Routine Surveillance	0.109	Pass	PUT	SARS-CoV-2	N1	MUIDSL	141940.8083	70970.40415	1448.37559489796	58566.1529110124	1195.22761042883	100	0	NA	yes
7181	7181	04/28/2025 0:0	04/29/2025 0:0	Routine Surveillance	8.28	Pass	HSB	SARS-CoV-2	N2	MUIDSL	54916.46528	54916.46528	98.0651165714286	1721257.46899848	3073.67405178299	100	0	NA	yes
5666	5666	04/30/2024 0:0	05/01/2024 0:0	Routine Surveillance	12.76	Pass	HSB	SARS-CoV-2	N2	MUIDSL	14393008.8	14393008.8	25701.8014285714	695208687.274918	1241444.0844195	100	0	NA	yes
7314	7314	06/01/2025 7:0	06/02/2025 7:0	Routine Surveillance	8.936	Pass	CSB	SARS-CoV-2	N2	MUIDSL	59389.1263	59389.1263	119.978032929293	2008921.75295996	4058.4277837575	100	0	NA	yes
3687	3687	03/22/2023 7:0	03/23/2023 7:0	Routine Surveillance	7.86	Pass	CSB	SARS-CoV-2	N1	MUIDSL	376298.31	376298.31	760.198606060606	11196125.0112648	22618.4343661915	100	0	NA	yes
6555	6555	11/04/2024 0:0	11/05/2024 0:0	Routine Surveillance	5.77	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	4281.790555	4281.790555	7.6460545625	93522.0801683107	167.003714586269	100	0	NA	yes
5097_98_5114_15	5097_98_5114_15	12/26/2023 7:0	12/27/2023 7:0	Routine Surveillance	9.084	Pass	CSB	SARS-CoV-2	del69/70	MUIDSL	618115.0436	618115.0436	1248.71725979798	21254914.5895892	42939.2213931094	100	0	NA	yes
5800	5800	05/29/2024 8:30	05/30/2024 8:30	Routine Surveillance	0.096	Pass	SRO	SARS-CoV-2	N1	MUIDSL	10716.7583	10716.7583	264.611316049383	3894.46310749469	96.1595829011034	100	0	NA	yes
5750	5750	05/20/2024 8:30	05/21/2024 8:30	Routine Surveillance	0.667	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	4928.53839	4928.53839	70.4076912857143	12443.9111840956	177.770159772794	100	0	NA	yes
2286	2286	08/17/2022 0:1	08/18/2022 0:1	Routine Surveillance	8.38	Pass	HSB	SARS-CoV-2	N1	MUIDSL	796823.32	796823.32	1422.89878571429	25276618.8363189	45136.8193505694	100	0	NA	yes
5004_23_29_38	5004_23_29_38	12/06/2023 9:45	12/07/2023 9:45	Routine Surveillance	0.585	Pass	PRPSD	SARS-CoV-2	del69/70	MUIDSL	507232.1892	507232.1892	7246.17413142857	1123247.85377195	16046.3979110279	100	0	NA	yes
4791	4791	10/18/2023 8:30	10/19/2023 8:30	Routine Surveillance	0.461	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	675930.5954	675930.5954	9387.92493611111	1179548.91459637	16382.6238138384	100	0	NA	yes
5139	5139	01/04/2024 0:0	01/05/2024 0:0	Routine Surveillance	6.42	Pass	HSB	SARS-CoV-2	N1	MUIDSL	1632163.095	1632163.095	2914.57695535714	39665369.7392702	70831.0173915538	100	0	NA	yes
6836	6836	01/27/2025 0:0	01/28/2025 0:0	Routine Surveillance	9.12	Pass	HSB	SARS-CoV-2	N1	MUIDSL	263278.1744	263278.1744	470.139597142857	9089136.4074982	16230.6007276754	100	0	NA	yes
3249_50	3249_50	01/06/2023 5:0	01/07/2023 5:0	Routine Surveillance	1.201	Pass	DUN	SARS-CoV-2	del69/70	MUIDSL	12438.23692	12438.23692	138.202632444444	56547.675529624	628.307505884711	100	0	NA	yes
5397	5397	03/04/2024 8:30	03/05/2024 8:30	Routine Surveillance	0.62	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	106866.7889	106866.7889	1484.26095694444	250811.459049368	3483.49248679678	100	0	NA	yes
6695	6695	12/12/2024 8:30	12/13/2024 8:30	Routine Surveillance	1.117	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	6382859.802	6382859.802	91183.7114571429	26988665.0578902	385552.35796986	100	0	NA	yes
4305_18_22_29	4305_18_22_29	07/12/2023 8:45	07/13/2023 8:45	Routine Surveillance	1.3205	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
4891	4891	11/08/2023 8:30	11/09/2023 8:30	Routine Surveillance	0.087	Pass	SRO	SARS-CoV-2	N1	MUIDSL	36511.61492	36511.61492	901.521356049383	12024.3946043856	296.898632207052	100	0	NA	yes
5706	5706	05/07/2024 8:30	05/08/2024 8:30	Routine Surveillance	1.53	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	38028.12248	38028.12248	528.168367777778	220246.613729036	3058.98074623661	100	0	NA	yes
4698	4698	09/30/2023 23:40	10/01/2023 23:40	Routine Surveillance	5.34	Pass	HSB	SARS-CoV-2	N2	MUIDSL	325369.3342	325369.3342	581.016668214286	6577044.80953728	11744.7228741737	100	0	NA	yes
4065	4065	05/24/2023 8:30	05/25/2023 8:30	Routine Surveillance	0.166	Pass	SRO	SARS-CoV-2	N2	MUIDSL	13792.3419	13792.3419	340.551651851852	8666.80504597871	213.995186320462	100	0	NA	yes
2660_61	2660_61	10/08/2022 9:0	10/09/2022 9:0	Routine Surveillance	1.078	Pass	DUN	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	42835.26838	42835.26838	475.947426444444	174796.679434046	1942.18532704496	100	0	NA	yes
2120_31_32	2120_31_32	07/25/2022 9:0	07/28/2022 9:0	Routine Surveillance	2.453333333	Pass	HRSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	31877.87533	10625.9584433333	36.9482890341574	296045.764782978	1029.40215161507	100	0	NA	yes
4030	4030	05/17/2023 8:30	05/18/2023 8:30	Routine Surveillance	0.151	Pass	SRO	SARS-CoV-2	N1	MUIDSL	15873.072	15873.072	391.927703703704	9072.99890740752	224.024664380433	100	0	NA	yes
4617	4617	09/13/2023 8:30	09/14/2023 8:30	Routine Surveillance	0.46	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	616978.1208	616978.1208	8569.14056666667	1074336.96819846	14921.3467805342	100	0	NA	yes
4677	4677	09/26/2023 7:0	09/27/2023 7:0	Routine Surveillance	5.848	Pass	CSB	SARS-CoV-2	N1	MUIDSL	130771.8515	130771.8515	264.185558585859	2894906.63501292	5848.29623234934	100	0	NA	yes
4802_04_12_13	4802_04_12_13	10/19/2023 23:40	10/20/2023 23:40	Routine Surveillance	5.84	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	8268.333972	8268.333972	14.7648820928571	182786.359149539	326.404212767035	100	0	NA	yes
5997	5997	07/16/2024 0:0	07/17/2024 0:0	Routine Surveillance	6.65	Pass	HSB	SARS-CoV-2	N1	MUIDSL	444836.3304	444836.3304	794.35059	11197854.4915054	19996.1687348311	100	0	NA	yes
5330	5330	02/18/2024 7:0	02/19/2024 7:0	Routine Surveillance	11.167	Pass	CSB	SARS-CoV-2	N1	MUIDSL	239954.6564	239954.6564	484.756881616162	10143284.8829468	20491.4846120138	100	0	NA	yes
2352	2352	08/27/2022 0:1	08/28/2022 0:1	Routine Surveillance	6.67	Pass	HSB	SARS-CoV-2	N2	MUIDSL	2514237.595	2514237.595	4489.70999107143	63481192.2970413	113359.271959002	100	0	NA	yes
1078	1078	03/16/2022 9:0	03/19/2022 9:0	Routine Surveillance	2.53	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	7460.417598	2486.805866	8.64705263048089	71449.0706305023	248.44073378943	100	0	NA	yes
1500	1500	05/08/2022 0:1	05/09/2022 0:1	Routine Surveillance	25.51	Pass	HSB	SARS-CoV-2	N1	MUIDSL	22391.72	22391.72	39.9852142857143	2162274.55894065	3861.20456953688	100	0	NA	yes
7414	7414	06/30/2025 7:0	07/01/2025 7:0	Routine Surveillance	6.899	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	7962.913066	7962.913066	16.0866930626263	207955.803278504	420.112733895967	100	0	NA	yes
7016	7016	03/16/2025 7:0	03/17/2025 7:0	Routine Surveillance	11.465	Pass	CSB	SARS-CoV-2	N1	MUIDSL	195760.9296	195760.9296	395.476625454545	8495970.63762897	17163.5770457151	100	0	NA	yes
6685	6685	12/11/2024 7:0	12/12/2024 7:0	Routine Surveillance	17.297	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
6412	6412	10/07/2024 7:0	10/08/2024 7:0	Routine Surveillance	6.089	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
6629	6629	11/24/2024 0:0	11/25/2024 0:0	Routine Surveillance	5.79	Pass	HSB	SARS-CoV-2	N2	MUIDSL	554085.5885	554085.5885	989.438550892857	12144184.1285943	21686.0430867756	100	0	NA	yes
3260_61_83_84	3260_61_83_84	01/09/2023 4:0	01/10/2023 4:0	Routine Surveillance	7.568	Pass	CSB	SARS-CoV-2	del69/70	MUIDSL	310346.3411	310346.3411	626.962305252525	8890796.66670344	17961.2053872797	100	0	NA	yes
7286	7286	05/22/2025 0:0	05/23/2025 0:0	Routine Surveillance	8.77	Pass	HSB	SARS-CoV-2	N2	MUIDSL	39410.39741	39410.39741	70.3757096607143	1308348.17427234	2336.33602548632	100	0	NA	yes
3274_81_97_98	3274_81_97_98	01/10/2023 20:40	01/11/2023 20:40	Routine Surveillance	14.38	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	3479.961306	3479.961306	6.21421661785714	189428.895107228	338.26588412005	100	0	NA	yes
7305	7305	05/27/2025 8:30	05/28/2025 8:30	Routine Surveillance	0.113	Pass	SRO	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes
5958	5958	07/08/2024 7:0	07/09/2024 7:0	Routine Surveillance	6.074	Pass	CSB	SARS-CoV-2	N2	MUIDSL	608996.3436	608996.3436	1230.29564363636	14002397.3569892	28287.6714282611	100	0	NA	yes
3598	3598	03/04/2023 9:0	03/05/2023 9:0	Routine Surveillance	1.103	Pass	DUN	SARS-CoV-2	N1	MUIDSL	3497.655	3497.655	38.8628333333333	14603.7842095457	162.264268994952	100	0	NA	yes
2579_2616_17	2579_2616_17	09/28/2022 9:0	10/01/2022 9:0	Routine Surveillance	2.026666667	Pass	HRSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	3117.717244	1039.23908133333	3.61361341261286	23918.3917500236	83.1683707709713	100	0	NA	yes
3301	3301	01/17/2023 9:0	01/18/2023 9:0	Routine Surveillance	1.081	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	540000	540000	7714.28571428571	2209695.2334	31567.0747628571	100	0	NA	yes
4602	4602	09/11/2023 8:30	09/12/2023 8:30	Routine Surveillance	0.465	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	209000.5636	209000.5636	2902.78560555556	367886.06290754	5109.52865149362	100	0	NA	yes
2872_73_2904_05	2872_73_2904_05	11/07/2022 4:0	11/08/2022 4:0	Routine Surveillance	7.02475	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
6961	6961	03/03/2025 7:0	03/04/2025 7:0	Routine Surveillance	8.952	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	12552.25688	12552.25688	25.3580947070707	425358.207386713	859.309509872148	100	0	NA	yes
1884	1884	06/26/2022 0:1	06/27/2022 0:1	Routine Surveillance	8.71	Pass	HSB	SARS-CoV-2	N2	MUIDSL	170410.4066	170410.4066	304.3042975	5618588.07062752	10033.1929832634	100	0	NA	yes
5420	5420	03/05/2024 7:15	03/07/2024 7:15	Routine Surveillance	0.206	Pass	PUT	SARS-CoV-2	N2	MUIDSL	46859.28524	23429.64262	478.155971836735	36540.6110297118	745.726755708404	100	0	NA	yes
3655	3655	03/15/2023 8:30	03/16/2023 8:30	Routine Surveillance	0.541	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	32016.841	32016.841	444.678347222222	65567.5067185872	910.659815535934	100	0	NA	yes
6177	6177	08/20/2024 8:30	08/21/2024 8:30	Routine Surveillance	0.097	Pass	SRO	SARS-CoV-2	N2	MUIDSL	184278.6312	184278.6312	4550.08965925926	67664.3068130868	1670.72362501449	100	0	NA	yes
6340	6340	09/23/2024 7:0	09/24/2024 7:0	Routine Surveillance	5.775	Pass	CSB	SARS-CoV-2	del69/70	MUIDSL	121000	121000	244.444444444444	2645149.87275	5343.73711666667	100	0	NA	yes
3290	3290	01/17/2023 8:30	01/18/2023 8:30	Routine Surveillance	0.122	Pass	SRO	SARS-CoV-2	N1	MUIDSL	353000	353000	8716.04938271605	163022.46706	4025.24610024691	100	0	NA	yes
