Sample ID	Assay Accepted Droplets	Assay Amplification Method	Assay Control, Internal	Assay Control, Internal Concentration (CN/Rxn)	Assay Control, Internal Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Result (CN/L)	Assay Control, Process Spike-In (CN/L)	Assay Date	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Name	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Assay Type	Assay Volume (mL)	Comments	Concentration Date	Concentration Input Volume (mL)	Concentration Lot ID	Concentration Machine	Concentration Method	Concentration Output Volume (mL)	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Created by	Date Added to Database	Date Created	Department	Description	Extraction Date	Extraction Input Volume (mL)	Extraction Lot ID	Extraction Machine	Extraction Method	Extraction Output Volume (mL)	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Location	QC Check, Sample	Sample Collection By	Sample Collection Date/Time	Sample Collection Method	Sample Composite End	Sample Composite Start	Sample Received By	Sample Received Date	Sample pH (Lab)	Site	Status	Volume Tested (mL)
A02-0015	21184	OneStep RT-ddPCR	Human RNase P	21.113076210022	22432.6434731484	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	B04	JL	SARS-CoV-2 N1	99.061975479126	0	1714.01901245117	105253.34692	SARS-CoV-2 N2	72.307538986206	0	1783.14178466797	76826.7622	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B06	JL	Eric Lundstrum		08/16/2021 10:33 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A12	JL		Pass	Alexander Brun	08/16/2021 10:15 AM	Composite	08/16/2021 09:00 AM	08/14/2021 09:00 AM	Josh Lambert	08/16/2021	7.18	CollegePark-02		10
A02-0041	15702	OneStep RT-ddPCR	Human RNase P	14.6750867366791	15592.2796577215	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L7	AP0004	G02	JL		50.3418493270874	-20	2835.2719116211			54.5404767990112	-20	3151.89849853516																																						0.005		2021-08-25	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	B01	JL				WVU Morgantown		2021-08-25	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L7	EP0004	A07	JL		Pass	EL	08/25/2021 09:48 AM	Composite	08/23/2021 09:48 AM	08/25/2021 09:48 AM	JL	08/25/2021	7.22	OaklandE-02		
A02-0072	9462	OneStep RT-ddPCR	Human RNase P	41.7018365859986	44308.2013726235						Manual	DQ	XXXXXX	QX One	BRSV Triplex	G8	AP000000	H02	JL		25.0131630897522	0	3138.02612304688			11.114022731781	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C04	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G8	EP0007	B04	JL		Pass	EL	09/01/2021 10:58 AM	Composite	09/01/2021 10:59 AM	08/30/2021 10:58 AM	JL	09/01/2021	6.98	CollegePark-02		
A02-0064	13180	OneStep RT-ddPCR	Human RNase P	306.246337890626	325386.73400879	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E6	AP0005	F04	JL		11.9650626182556	0	2615.09490966796			23.9364862442016	0	2786.11602783204																																						0.005		2021-08-27	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A06	JL				WVU Morgantown		2021-08-30	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E6	EP0006	A06	JL		Pass	EL	08/30/2021 10:35 AM	Grab			JL	08/30/2021	8.11	NorthHighSt-02 (MUB)		
A02-0013	11125	OneStep RT-ddPCR				BRSV	534.782371520996	568206.269741058		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	A04	JL	SARS-CoV-2 N1	12.6934432983398	0	2236.36169433594	13486.7835	SARS-CoV-2 N2	10.5773937702179	0	2276.70715332032	11238.48063																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A04	JL	Eric Lundstrum		08/11/2021 09:48 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A04	JL		Pass	EL	08/11/2021 09:48 AM	Composite	08/11/2021 09:00 AM	08/10/2021 09:00 AM	JL	08/11/2021	7.87	CollegePark-02		10
A02-0081																																																																				2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	B05	JL				WVU Morgantown		2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	J3	EP0008	A11	JL		Pass	EL	09/03/2021 10:46 AM	Grab			JL	09/03/2021	8.22	CollegePark-02		
A02-0061	14447	OneStep RT-ddPCR	Human RNase P	563.6185836792	598844.74515915	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E3	AP0005	C04	JL		228.06589126587	0	2615.09490966796			280.792827606202	0	2786.11602783204																																						0.005		2021-08-27	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A03	JL				WVU Morgantown		2021-08-30	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E3	EP0006	A03	JL		Pass	EL	08/30/2021 09:46 AM	Grab			JL	08/30/2021	8.13	OaklandE-02		
A02-0018	18936	OneStep RT-ddPCR	Human RNase P	6.213698387146	6602.05453634263	None					Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	G3	AP000000	A03	JL		7.45663464069366	0	1685.59967041016			9.94270503520966	1.368028819561	1874.41497802734																																						0.005		2021-08-18	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A03	JL	Eric Lundstrum		08/18/2021 10:07 AM	WVU Morgantown	G	2021-08-18	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A03	JL		Pass	EL	08/18/2021 10:06 AM	Composite	08/18/2021 10:05 AM	08/16/2021 10:05 AM	JL	08/18/2021	7.02	NorthHighSt-02 (MUB)		
A02-0003	16102	OneStep RT-ddPCR				BRSV	0	0		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	C02	JL	SARS-CoV-2 N1	70.2458381652832	0	2236.36169433594	74636.199	SARS-CoV-2 N2	74.6431732177734	0	2276.70715332032	79308.37154																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	C06	JL	Eric Lundstrum		08/12/2021 09:59 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	C06	JL		Pass	EL	08/12/2021 09:59 AM	Composite	08/12/2021 09:00 AM	08/11/2021 09:00 AM	JL	08/12/2021	NaN	CollegePark-02		10
A01-0011	17755	OneStep RT-ddPCR	Human RNase P	15.1216208934784	16066.7221993208	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	K1	AP0004	F03	JL		48.752703666687	-20	2835.2719116211			21.8448042869568	-20	3151.89849853516																																						0.005		2021-08-24	10	NT04155	Halcyon	Nanotrap	0.425		CP0003	A01	JL				Monongalia County	Star City	2021-08-24	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	K1	EP0003	A01	JL		Pass	GG	08/21/2021 11:59 PM	Composite	08/21/2021 11:59 PM	08/21/2021 12:00 AM	JL	08/24/2021	7.23	StarCityWWTP-01		
A02-0042	14143	OneStep RT-ddPCR	Human RNase P	1281.59164428711	1361691.12205505	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	C2	AP0005	B02	JL		1424.53308105469	0	2615.09490966796			1206.38977050781	0	2786.11602783204																																						0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	B04	JL				WVU Morgantown		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	C2	EP0005	A10	JL		Pass	EL	08/25/2021 09:48 AM	Grab			JL	08/25/2021	8.31	NorthHighSt-02 (MUB)		
A01-0013	12800	OneStep RT-ddPCR	Human RNase P	10.6004953384399	11263.0262970924	None					Manual	DQ	XXXXXX	QX One	BRSV Triplex	F2	AP000000	B01	JL		22.9740262031556	0	3138.02612304688			21.20596408844	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	A02	JL				Monongalia County	Star City	2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F2	EP0007	A02	JL		Pass	JL	08/23/2021 11:59 PM	Composite	08/23/2021 11:59 PM	08/23/2021 12:00 AM	JL	08/24/2021	6.99	StarCityWWTP-01		
A02-0063	14806	OneStep RT-ddPCR	Human RNase P	1192.12295532227	1266630.64002991	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E5	AP0005	E04	JL		78.6194133758544	0	2615.09490966796			123.882913589478	0	2786.11602783204																																						0.005		2021-08-27	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A05	JL				WVU Morgantown		2021-08-30	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E5	EP0006	A05	JL		Pass	EL	08/30/2021 10:19 AM	Grab			JL	08/30/2021	8.58	NorthHighSt-02 (MUB)		
A02-0050	19522	OneStep RT-ddPCR	Human RNase P	2.41067692637444	2561.34423427284	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	F7	AP0007	C05	JL	SARS-CoV-2 N1	73.6369848251342	0	1303.83804321289	78239.2963767051	SARS-CoV-2 N2	112.35857963562	0	1366.20712280273	119380.990862846																																					0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	B01	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F7	EP0007	A07	JL		Pass	EL	08/27/2021 09:32 AM	Composite	08/27/2021 09:13 AM	08/23/2021 09:13 AM	JL	08/27/2021	6.51	Evansdale-01		
A01-0002	15989	OneStep RT-ddPCR	Human RNase P	29.450421333313	31291.0726666451	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A01	JL	SARS-CoV-2 N1	33.8711667060852	0	1714.01901245117	35988.11412	SARS-CoV-2 N2	38.2927417755126	0	1783.14178466797	40686.03611	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	A01	JL	Josh Lambert		08/16/2021 10:17 AM	Monongalia County	Star City	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A01	JL	NaN	Pass	GG	08/10/2021 11:55 PM	Composite	08/10/2021 11:55 PM	08/10/2021 12:00 AM	Josh Lambert	08/13/2021	6.9	StarCityWWTP-01		10
A02-0037	19154	OneStep RT-ddPCR	Human RNase P	36.3416719436646	38613.0264401436	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L3	AP0004	C02	JL		18.1651401519775	-20	2835.2719116211			28.7667322158814	-20	3151.89849853516																																						0.005		2021-08-25	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	A03	JL				WVU Morgantown		2021-08-25	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L3	EP0004	A03	JL		Pass	EL	08/25/2021 09:24 AM	Composite	08/23/2021 09:35 AM	08/25/2021 09:35 AM	JL	08/25/2021	7.43	OaklandE-02		
A02-0012	18304	OneStep RT-ddPCR	Human RNase P	30.8717465400696	32801.2306988239	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	B02	JL	SARS-CoV-2 N1	3.85675370693206	0	1714.01901245117	4097.80094	SARS-CoV-2 N2	10.2860820293427	0	1783.14178466797	10928.96241	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B04	JL	Eric Lundstrum		08/16/2021 09:54 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A10	JL	NaN	Pass	Alexander Brun	08/16/2021 09:54 AM	Composite	08/16/2021 09:00 AM	08/14/2021 09:00 AM	Josh Lambert	08/16/2021	6.65	HonorsSummit-01 (MUB)		10
A02-0067	9943	OneStep RT-ddPCR	Human RNase P	624.922485351562	663980.140686035						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H4	AP000000	D03	JL		578.336448669434	0	3138.02612304688			573.437957763672	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	D02	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H4	EP0007	B08	JL		Pass	EL	09/01/2021 09:27 AM	Grab			JL	09/01/2021	8.64	OaklandE-02		
A01-0036	14143	OneStep RT-ddPCR	Human RNase P	54.3022060394288	57696.0939168931						Manual	DQ	XXXXXX	QX One	BRSV Triplex	I2	AP000000	A04	JL		67.8994083404542	0	3138.02612304688			36.1860871315002	0	3336.0806274414																																						0.005		2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	A02	JL				Monongalia County		2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	I2	EP0008	A02	JL		Pass	DW	09/01/2021 11:55 PM	Composite	09/01/2021 11:55 PM	09/01/2021 12:00 AM	JL	09/01/2021	6.53	StarCityWWTP-01		
A02-0073	14033	OneStep RT-ddPCR	Human RNase P	225.414352416992	239502.749443054						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H7	AP000000	G03	JL		0	0	3138.02612304688			0	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	D05	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H7	EP0007	B11	JL		Pass	EL	09/01/2021 10:59 AM	Grab			JL	09/01/2021	7.76	CollegePark-02		
A01-0008	17162	OneStep RT-ddPCR	Human RNase P	53.5305500030518	56876.2093782425	None				08/18/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	G8	AP000000	A08	JL	SARS-CoV-2 N1	41.1665296554566	0	1685.59967041016	43739.43877	SARS-CoV-2 N2	57.6533317565918	1.368028819561	1874.41497802734	61256.66499																																					0.005	NaN	2021-08-18	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	B02	JL	Josh Lambert		08/18/2021 01:16 PM	NaN	Star City	2021-08-18	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A08	JL	NaN	Pass	JL	08/17/2021 11:55 PM	Composite	08/17/2021 11:55 PM	08/17/2021 12:00 AM	JL	08/18/2021	6.97	StarCityWWTP-01		
A01-0016	12456	OneStep RT-ddPCR	Human RNase P	7.1018671989441	7545.73389887811	None					Manual	DQ	XXXXXX	QX One	BRSV Triplex	F3	AP000000	C01	JL		104.984550476074	0	3138.02612304688			58.65873336792	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	A03	JL				Monongalia County		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F3	EP0007	A03	JL		Pass	GG	08/26/2021 11:55 PM	Composite	08/26/2021 11:55 PM	08/26/2021 12:00 AM	JL	08/27/2021	6.97	StarCityWWTP-01		
A02-0007																																																																														Eric Lundstrum		08/12/2021 09:14 AM	WVU Morgantown	Building/Complex												Pass	EL	08/12/2021 09:14 AM	Composite	08/12/2021 09:00 AM	08/11/2021 09:00 AM	JL	08/12/2021		Evansdale-01		10
A01-0015	10297	OneStep RT-ddPCR	Human RNase P	37.5787162780762	39927.386045456	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	D1	AP0005	A03	JL		412.625579833984	0	2615.09490966796			169.450378417969	0	2786.11602783204																																						0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	C06	JL				Monongalia County		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	D1	EP0005	B05	JL		Pass	GG	08/25/2021 11:55 PM	Composite	08/25/2021 11:55 PM	08/25/2021 12:00 AM	JL	08/27/2021	7.01	StarCityWWTP-01		
A01-0062																																																																				2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	A01	JL						2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	I1	EP0008	A01	JL													
A02-0040	14933	OneStep RT-ddPCR	Human RNase P	453.35578918457	481690.526008606	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L6	AP0004	F02	JL		17.5450110435486	-20	2835.2719116211			20.470552444458	-20	3151.89849853516																																						0.005	Very Dense Fecal Sample	2021-08-25	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	A06	JL				WVU Morgantown		2021-08-25	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L6	EP0004	A06	JL		Pass	EL	08/25/2021 09:39 AM	Grab			JL	08/25/2021	7.02	HonorsSummit-01 (MUB)		
A02-0039	17859	OneStep RT-ddPCR	Human RNase P	79.851803779602	84842.5415158271	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L5	AP0004	E02	JL		295.568962097168	-20	2835.2719116211			308.093585968018	-20	3151.89849853516																																						0.005		2021-08-25	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	A05	JL				WVU Morgantown		2021-08-25	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L5	EP0004	A05	JL		Pass	EL	08/25/2021 09:38 AM	Composite	08/25/2021 09:55 AM	08/23/2021 09:55 AM	JL	08/25/2021	7.09	HonorsSummit-01 (MUB)		
A02-0057	12915	OneStep RT-ddPCR	Human RNase P	553.14926147461	587721.090316773	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	D6	AP0005	F03	JL		829.11491394043	0	2615.09490966796			882.605895996094	0	2786.11602783204																																						0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	D05	JL				WVU Morgantown		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	D6	EP0005	B10	JL		Pass	EL	08/27/2021 10:40 AM	Grab			JL	08/27/2021	7.86	NorthHighSt-02 (MUB)		
A02-0069	14426	OneStep RT-ddPCR	Human RNase P	73.225417137146	77802.0057082176						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H5	AP000000	E03	JL		7.16750741004944	0	3138.02612304688			5.73380708694458	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	D03	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H5	EP0007	B09	JL		Pass	EL	09/01/2021 10:01 AM	Grab			JL	09/01/2021	8.30	NorthHighSt-02 (MUB)		
A02-0019	17835	OneStep RT-ddPCR	Human RNase P	36.9689512252808	39279.5106768608	None				08/18/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	G4	AP000000	A04	JL	SARS-CoV-2 N1	30.3630900382996	0	1685.59967041016	32260.78367	SARS-CoV-2 N2	39.6118140220642	1.368028819561	1874.41497802734	42087.55088																																					0.005	NaN	2021-08-18	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A04	JL	Eric Lundstrum		08/18/2021 10:25 AM	WVU Morgantown	G	2021-08-18	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A04	JL	NaN	Pass	EL	08/18/2021 10:24 AM	Composite	08/18/2021 10:24 AM	08/16/2021 10:33 AM	JL	08/18/2021	7.04	CollegePark-02		
A02-0052	10820	OneStep RT-ddPCR	Human RNase P	43.3661603927612	46076.5454173088	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	C5	AP0005	E02	JL		5.77867984771728	0	2615.09490966796			0	0	2786.11602783204																																						0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	C01	JL				WVU Morgantown		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	C5	EP0005	B01	JL		Pass	EL	08/27/2021 09:55 AM	Composite	08/27/2021 09:25 AM	08/23/2021 09:25 AM	JL	08/27/2021	8.03	OaklandE-02		
A02-0024	17511	OneStep RT-ddPCR	Human RNase P	41.691403388977	44297.1161007881	None				08/20/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	H4	AP000000	A04	JL	SARS-CoV-2 N1	2.68754005432128	0	1047.21549987793	2855.51131	SARS-CoV-2 N2	20.1640367507934	0	1082.35214233398	21424.28803																																					0.005		2021-08-20	10	NT04155	Kookaburra	Nanotrap	0.425	7.16	CP000000	A04	JL				WVU Morgantown	G	2021-08-20	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	H4	EP000000	A04	JL		Pass	EL	08/20/2021 10:10 AM	Composite	08/20/2021 10:10 AM	08/18/2021 10:10 AM	Jl	08/20/2021	7.16	CollegePark-02		
A02-0087	3193	OneStep RT-ddPCR	Human RNase P	0	0	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	L2	AP0007	B02	JL	SARS-CoV-2 N1	0	0	1303.83804321289	0	SARS-CoV-2 N2	0	0	1366.20712280273	0																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0010	A02	JL				WVU Morgantown		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	L2	EP0010	A02	JL		Pass	EL	09/08/2021 09:34 AM	Composite	09/08/2021 09:34 AM	09/06/2021 09:34 AM	JL	09/08/2021	7.4	OaklandE-02		
A02-0053	13324	OneStep RT-ddPCR	Human RNase P	129.327869415283	137410.861253738	None					Manual	DQ	XXXXXX	QX One	BRSV Triplex	G1	AP000000	A02	JL		143.746433258057	0	3138.02612304688			121.321783065796	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	B03	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G1	EP0007	A09	JL		Pass	EL	08/27/2021 09:57 AM	Grab			JL	08/27/2021	8.76	OaklandE-02		
A02-0011	21209	OneStep RT-ddPCR	Human RNase P	12.2066426277161	12969.5577919483	None				08/20/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	F1	AP000000	A08	JL	SARS-CoV-2 N1	35.5278301239014	0	1047.21549987793	37748.32153	SARS-CoV-2 N2	41.0839033126832	0	1082.35214233398	43651.64828	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B03	JL	Eric Lundstrum		08/16/2021 09:42 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A09	JL		Pass	Eric Lundstrom	08/16/2021 09:41 AM	Composite	08/16/2021 09:00 AM	08/14/2021 09:00 AM	Josh Lambert	08/16/2021	7.31	OaklandE-02		10
A02-0075	13958	OneStep RT-ddPCR	Human RNase P	1949.31579589844	2071148.03314209						Manual	DQ	XXXXXX	QX One	BRSV Triplex	I7	AP000000	F04	JL		7.79635906219482	0	3138.02612304688			7.79635906219482	0	3336.0806274414																																						0.005		2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	B01	JL				WVU Morgantown		2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	I7	EP0008	A07	JL		Pass	EL	09/03/2021 09:51 AM	Grab			JL	09/03/2021	8.39	OaklandE-02		
A02-0051	11454	OneStep RT-ddPCR	Human RNase P	30.5178141593934	32425.1775443555	None					Manual	DQ	XXXXXX	QX One	BRSV Triplex	F8	AP000000	H01	JL		49.6131324768066	0	3138.02612304688			61.07834815979	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	B02	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F8	EP0007	A08	JL		Pass	EL	08/27/2021 09:32 AM	Composite	08/27/2021 09:33 AM	08/25/2021 09:32 AM	JL	08/27/2021	7.61	Evansdale-01		
A02-0034	14372	OneStep RT-ddPCR	Human RNase P	682.919616699218	725602.092742919	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	J1	AP0004	C04	JL		18.4740829467773	-20	2835.2719116211			18.4740829467773	-20	3151.89849853516																																						0.005		2021-08-23	10	NT04155	Kookaburra	Nanotrap	0.425		CP000002	B03	JL				WVU Morgantown	G	2021-08-23	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000002	A09	JL		Pass	EL	08/23/2021 10:12 AM	Composite	08/23/2021 09:00 AM	08/21/2021 09:00 AM	JL	08/23/2021	8.07	CollegePark-02		
A02-0020	17034	OneStep RT-ddPCR	Human RNase P	19.3464362621307	20555.5885285139	None				08/20/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	H7	AP000000	A07	JL	SARS-CoV-2 N1	9.6712303161621	0	1047.21549987793	10275.68221	SARS-CoV-2 N2	11.053159236908	0	1082.35214233398	11743.9822																																					0.005		2021-08-20	10	NT04155	Kookaburra	Nanotrap	0.425	6.88	CP000000	B01	JL				WVU Morgantown	G	2021-08-20	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	H7	EP000000	A07	JL		Pass	EL	08/20/2021 09:17 AM	Composite	08/20/2021 09:30 AM	08/20/2021 09:18 AM	Jl	08/20/2021	6.88	Evansdale-01		
