Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day03.mean	n1.day03.ci	n1.day05.mean	n1.day05.ci	n1.day07.mean	n1.day07.ci	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.load.day03.mean	n1.load.day03.ci	n1.load.day05.mean	n1.load.day05.ci	n1.load.day07.mean	n1.load.day07.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1n2.day03.mean	n1n2.day03.ci	n1n2.day05.mean	n1n2.day05.ci	n1n2.day07.mean	n1n2.day07.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.load.day03.mean	n1n2.load.day03.ci	n1n2.load.day05.mean	n1n2.load.day05.ci	n1n2.load.day07.mean	n1n2.load.day07.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n2.day03.mean	n2.day03.ci	n2.day05.mean	n2.day05.ci	n2.day07.mean	n2.day07.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.load.day03.mean	n2.load.day03.ci	n2.load.day05.mean	n2.load.day05.ci	n2.load.day07.mean	n2.load.day07.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci
C01-0015	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/05/2021 07:00 AM	10/06/2021 07:00 AM	5.913	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17373.37075	31861.46006	24617.415405	388870.404395289	713159.18116561	551014.792780449	30570.9602166667	56455.6543790156	40525.828344	37654.0512138795	35433.1966514286	26089.1220069176	33070.4479291	19383.4739619446	63779.6481129286	77881.2006216775	814650.437096962	1768389.59436891	705804.806177049	625706.282386592	668360.652928731	531171.622507793	699806.908425547	450608.559882384	699806.908425547	450608.559882384	35154.1068766667	42878.3076687606	48260.04771	40466.5355996084	42577.0436235714	28395.7543081939	39600.92936395	21529.8897894804	64991.1424526429	70348.2881012473	946068.727421248	1936229.87978722	842134.534004001	663617.620628924	862418.412804722	681009.998669932	850430.954948735	563815.490102505	850430.954948735	563815.490102505	39737.2535366667	41201.0409819289	55994.267076	45796.8247405387	49720.8905957143	31895.6026463007	46131.4107988	25739.6103338817	66202.6367923572	63498.8166947244	1077487.01774553	2320433.52847419	978464.261830953	753954.31766211	1056476.17268071	877162.562878612	1001055.00147192	746816.115933702	1001055.00147192	746816.115933702
H01-0036	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	11/11/2021 08:00 AM	11/12/2021 08:00 AM	1.5	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	642	46998.26382	23820.13191	3645.34983	266861.546770299	135253.44830015	39258.9334366667	166285.743002268	35752.860062	47120.6356981727	30910.9714728571	30596.5620105468	24846.430031	21106.4624845375	23293.5974278571	16541.5104100422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37852.9051716667	62940.7737758532	36630.493103	18012.0150961516	32220.8879307143	18054.424780956	26368.9965515	14484.8968861955	24587.4178428571	12158.7696645938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36446.8769066667	42814.5415175577	37508.126144	13296.8786972101	33530.8043885714	17386.6008556139	27891.563072	13994.9304347943	25881.2382578571	11176.722893587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0047	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/23/2020 12:00 PM	12/23/2020 11:59 AM	9.563	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	53163	79761	66462	1924493.99875029	2887338.29607663	2405916.14741346	47213	109830.037742484	51359.88	32474.2076509571	59230.0285714286	25878.6126228103	70532.22	24665.02648373	73149.9	23585.6862775505	1949945.54357219	4627441.66214523	2181372.20752729	1431343.87042817	2215398.85806168	869069.739233338	2350454.99584837	577359.590640521	2331361.66245609	630402.023344444	42413	118430.679839075	49288.32	38508.1707093945	58449.7714285714	30126.3061376246	68244.84	24649.7185090309	70141.5	22013.7742574015	1701542.16975559	4065910.68076657	2063607.95434205	1495190.13962308	2149785.77785494	907845.206676816	2260648.55127055	598561.832040326	2226931.63542013	593933.595730083	37613	172972.946887665	47216.76	58536.8477444163	57669.5142857143	40863.2914036253	65957.46	28883.2141444044	67133.1	23192.4766259158	1453138.79593899	5926902.67972717	1945843.70115681	2260360.59353569	2084172.69764821	1346543.04250073	2170842.10669273	863174.794874566	2122501.60838417	697571.477155964
C01-0081	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	02/17/2022 07:00 AM	02/18/2022 07:00 AM	15.058	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10378.69424	18164.40303	14271.548635	591592.875997432	1035383.75645356	813488.316225498	11188.4334226667	14523.1165304649	18189.9563176	20050.7401491169	36651.3125982857	44333.6967172568	56974.7428808	50561.2645362051	97931.4164505714	63294.798940423	456845.166191365	738376.857385152	781227.984903969	1018386.10348635	1594183.90546107	1941890.61016949	3078156.30190249	3267864.41473227	3678389.56962613	2321703.62894813	15376.7093246667	15064.3304458377	19820.2282398	13263.9468581952	37810.9211248571	41685.678524245	55906.8772134	44817.4491813711	100152.621252429	64945.9484284738	627609.67109162	911689.144213126	841020.897089518	735185.432545406	1639152.17374826	1841334.93476474	2985267.47875754	2940254.73936845	3698721.33347466	2199023.86211004	19564.9852266667	15681.9636441462	21450.500162	7056.75553841199	38970.5296514286	39552.377323405	54839.011546	39547.4232551531	102373.826054286	69017.3649384865	798374.175991875	1097064.96358608	900813.809275068	495765.382136866	1684120.44203545	1765398.74869734	2892378.65561259	2633071.398874	3719053.0973232	2157491.82336152
G01-0138	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	03/12/2022 09:00 AM	03/13/2022 08:00 AM	0.985	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20358.6938604712	3392.42907240987	11875.5614664405	75910.0132764708	12649.1089109662	44279.5610937185	14914.515563331	43463.8914594239	21425.1503499986	25509.6894451908	19666.7768448562	17982.8210807714	17914.9265281993	12319.0560037951	18967.0122899995	9912.33734682772	58165.9512247652	174413.40542496	82393.2055456917	94999.0848463288	75343.3783624721	67962.8658846156	75926.6715971174	48564.9403467312	81581.2729121296	38390.289421384	8932.56696993909	23467.6811886727	17609.5287019635	24866.3377725173	16575.7125176882	16886.9892333388	15456.1363701817	11276.5990546842	17096.0794368084	9046.6880622236	34780.8970327106	94872.0324979987	67690.7117312648	93188.0990555091	63445.1181492535	63962.7066288737	66771.5429110853	47337.0436795757	75654.7442626942	36112.2607283596	2950.61837654715	3471.61479539163	13793.9070539283	27706.3962393049	13484.6481905202	17721.601338961	12997.3462121641	11552.0067689021	15225.1465836172	9024.64951544971	11395.842840656	15386.0492661065	52988.217916838	105670.758294124	51546.8579360349	67832.647684382	57616.4142250531	51348.278683256	69728.2156132588	38289.6807317107
B01-0048	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	03/07/2022 07:00 AM	03/08/2022 07:00 AM	5.7	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7962.213457	10616.62082	9289.4171385	171799.381920896	229073.096923946	200436.239422421	9376.70709233333	40587.0741212088	25802.0759314	42971.3282891447	29703.361611	28028.7758930762	44969.5718677	33043.8951694377	71048.9875369286	51338.6968288996	178472.711652415	737195.967874845	493092.341638251	822642.20014242	585471.120002004	551903.963390588	920279.672283164	705482.834897926	1925992.39897416	1666917.11321037	8764.16180116667	35166.4903794502	31181.3892637	57379.5229217472	36055.4508083571	37191.743612245	49097.89336785	34569.3060127865	69668.5222809643	51539.6900713142	169163.544468095	654607.04885551	597221.506147114	1096749.6336217	711621.434503656	729166.025427171	1005345.29813077	742632.430904898	1821460.33785168	1594822.82681167	8151.61651	31641.4165618647	36560.702596	72179.0776494097	42407.5400057143	46563.3022265315	53226.214868	37500.1819043249	68288.057025	54234.7827423582	159854.377283776	615380.332204071	701350.670655977	1377583.78104971	837771.749005309	910069.92959238	1090410.92397838	804020.647794479	1716928.2767292	1615378.3202615
A01-0227	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/13/2022 12:00 AM	04/14/2022 12:00 AM	9.7	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	32474.3589386344	28864.8520410061	30669.6054898202	1192409.00177799	1059873.40577609	1126141.20377704	30149.849653244	12757.4674167799	29327.9978334904	4704.13713516859	22924.8677712998	14441.0275641097	28406.7208534107	17467.0093043006	39190.5736969784	24207.8383736972	1292260.43020183	769099.956782366	1424899.89755641	488143.084882598	1149521.60063671	671845.312103543	1208847.73574292	579228.29671159	1515872.70550412	800419.156988049	32834.6098214388	39020.166685843	30108.7328977883	13416.5275675947	23153.1345930749	17233.1741741092	28797.2982586361	19011.823824954	39553.0654213923	23656.2328286494	1429874.51837276	2396403.365913	1451859.32190602	674085.203254344	1146821.13198317	779247.700044307	1215650.19563828	646151.875711371	1522913.73883428	783659.342974734	35519.3699896336	72628.305551684	30889.4679620862	25388.3112246746	23381.4014148499	22132.761077148	29187.8756638616	21492.750019621	39915.5571458063	23628.7200627307	1567488.60654369	4023804.7455392	1478818.74625563	1225485.78350288	1144120.66332963	1023085.60752641	1222452.65553365	782085.64384938	1529954.77216444	802299.005294833
H01-0110	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/26/2022 08:00 AM	01/27/2022 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	580158.1478	636471.3299	608314.73885	NA	NA	NA	593830.9163	900540.096095259	927785.45702	1337837.68964501	815505.0741	810830.931176478	870601.14111	603643.124317507	946248.426392857	441969.876008745	4296419.29638237	6342836.37972198	6401944.92351534	9916966.3158899	7445769.56054777	7179751.17278617	6646357.68087287	4799586.48763358	5057782.71819255	3767415.84698298	622842.898366667	850763.509710705	889943.78112	1268524.72482106	787769.839028571	767982.196921529	862848.86807	598084.847034632	933832.435753571	432501.42050413	4025971.54142542	6175676.68646034	6043442.00947489	9484834.77579679	7319399.231794	7271206.07031635	6611466.83156531	4837313.82599778	5044803.41674836	3773281.37210354	651854.880433333	801043.480759007	852102.10522	1220197.2831706	760034.603957143	737493.460249701	855096.59503	601547.696438762	921416.445114286	433888.968313195	3755523.78646847	8088357.50824765	5684939.09543443	9177425.33206853	7193028.90304024	7461220.71610623	6576575.98225776	4936841.35715143	5031824.11530418	3814761.26332185
E02-0098	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	01/13/2022 08:00 AM	01/14/2022 08:00 AM	0.56	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1003843.882	549355.883	776599.8825	2127977.97484251	1164540.86171754	1646259.41828002	864822.8179	1880233.00281424	519949.1402918	1014985.44921591	377961.969040286	663214.660328995	270666.1786889	440604.47055189	222026.229307786	301025.482230302	1307014.51424252	3343310.79487743	784647.104686621	1612784.46709424	563129.879100281	1049377.54202164	396369.590365331	695193.396463822	293553.637503743	478644.145322615	793397.9844	1799673.83806635	477133.8898115	941781.342617024	346210.998851214	614499.843038309	247726.1598352	407709.49832995	197106.195356571	279077.620661258	1152165.91111228	2028044.6484925	691770.537920187	1290931.49091701	496314.459400909	859495.031964176	349330.355027494	575749.991707874	256610.109030475	399097.395531617	721973.1509	1933815.55495981	434318.6393312	903263.269494683	314460.028662143	583479.646117585	224786.1409815	384905.508417839	172186.161405357	264117.564263604	997317.307982047	746132.332887436	598893.971153754	1025948.55425792	429499.039701536	699280.243244922	302291.119689657	473355.268605724	219666.580557207	330573.440491905
D01-0065	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	04/25/2022 07:20 AM	04/26/2022 07:20 AM	1.2	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	116901.827305555	96980.5973768233	106941.212341189	531025.615320865	440533.587739441	485779.601530153	75555.469766259	231100.08732597	93764.7373080252	147282.1162857	86953.6141519034	93760.5276392321	66436.5786585568	67309.456259537	57370.8937685191	47564.3609753051	345716.954943952	1052119.51487716	429457.10522993	673558.100998504	398701.257014804	428302.294138957	305253.413508569	307605.863241331	266548.055629559	217578.771420119	73115.541525185	201027.214154035	87131.5704435109	132574.69537896	78828.9231620728	82365.873931567	61143.6872392743	59392.398832265	53124.393700581	42703.616959081	334650.879900486	916091.150608336	399097.548115369	606430.4312663	361597.070583709	376151.783111988	281134.459171468	271442.66584135	247024.535195022	195759.973261254	70675.613284111	171953.219423259	80498.4035789967	118437.215108109	70704.2321722422	72665.7201368569	55850.7958199918	52483.1411728061	48877.8936326429	38831.5009203689	323584.80485702	784885.900002904	368737.991000808	541950.676679561	324492.884152613	331852.205170836	257015.504834367	239968.416528529	227501.014760485	178726.09195276
E01-0012	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	11/23/2021 08:15 AM	11/24/2021 08:15 AM	1.881	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	668949.8019	688787.3268	678868.56435	4763160.87613693	4904411.11974968	4833785.99794331	308528.46546	1484507.10604143	221363.130738	469421.066022756	171010.50687	292253.86850515	130808.7719779	190727.182344759	NA	NA	2218393.56674359	10519689.884025	1572266.38374383	3359691.46843005	1572266.38374383	3359691.46843005	1572266.38374383	3359691.46843005	NA	NA	304350.74321	1532516.21141993	216788.819877	481327.879988569	168069.280278571	297379.127751643	129820.51490895	192659.208073889	NA	NA	2185728.7145094	10861889.750837	1538882.30679825	3441641.95129663	1538882.30679825	3441641.95129663	1538882.30679825	3441641.95129663	NA	NA	300173.02096	1582874.76835403	212214.509016	493945.714760197	165128.053687143	303035.627315659	128832.25784	194984.537411098	NA	NA	2153063.86227522	11223142.709866	1505498.22985267	3529275.11588809	1505498.22985267	3529275.11588809	1505498.22985267	3529275.11588809	NA	NA
A02-0152	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	08/10/2021 09:00 AM	08/11/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	384	1893	1138.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N03-0063	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	04/28/2022 07:30 AM	04/29/2022 07:30 AM	0.52575	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5992.10327491163	5992.10327491163	5992.10327491163	11925.3599461321	11925.3599461321	11925.3599461321	5490.1272497177	16274.4089259066	6028.6641686976	8531.92228662519	5133.52910137071	5293.05130680553	7912.36554223225	11823.2176773235	5975.83253016589	8211.7906029265	14519.7869953667	53907.4203827202	13416.142703743	19162.3438973912	11678.3316969735	11678.388113301	14868.561130484	17160.6301653063	11340.0357850723	12236.8318570756	4017.74750401079	12637.7750322534	6207.00453431904	11659.0866012067	5040.3163006641	7201.84776856759	8257.76396386585	13378.243774745	6456.81863762145	9153.28987600804	10093.4431547057	32689.595640894	12599.4158533973	19210.6333091185	10545.4963244521	12018.244811015	14661.2097835452	19042.2659380412	11643.158805289	13191.4203634651	2545.36775830388	14378.3914116686	6385.34489994048	16077.5260149223	4947.10349995749	9818.43438586441	8603.16238549946	15145.21609146	6937.80474507701	10279.6052388504	5667.09931404467	27561.3177750002	11782.6890030516	26243.272393502	9412.66095193077	16138.2362901782	14453.8584366065	21954.5703641518	11946.2818255058	14952.1678905482
C01-0027	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/25/2021 07:00 AM	10/26/2021 07:00 AM	NA	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35731.30414	17859.26968	26795.28691	NA	NA	NA	22132.3109666667	55258.3308389137	23439.23226	15910.8973515128	26753.7412042857	11735.3707278094	27898.906908	9266.05761249841	31093.4689278571	12135.5388771301	814650.437096962	1768389.59436891	705804.806177049	625706.282386592	668360.652928731	531171.622507793	699806.908425547	450608.559882384	699806.908425547	450608.559882384	18820.19695	32371.6973592932	20614.581377	10794.982935903	26110.6240864286	15935.2901172201	28823.6689235	11468.3590051481	34343.833855	14795.8160329314	946068.727421248	1936229.87978722	842134.534004001	663617.620628924	862418.412804722	681009.998669932	850430.954948735	563815.490102505	850430.954948735	563815.490102505	15508.0829333333	12457.9518581158	17789.930494	8566.80152514083	25467.5069685714	23952.6189520612	29748.430939	16662.3270478407	37594.1987821429	18918.0270615759	1077487.01774553	2320433.52847419	978464.261830953	753954.31766211	1056476.17268071	877162.562878612	1001055.00147192	746816.115933702	1001055.00147192	746816.115933702
A02-0331	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	02/05/2022 09:00 AM	02/07/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	102961.936	128113.0193	115537.47765	NA	NA	NA	240314.888746667	1254329.84435128	282687.718608	426624.868422759	713843.439462857	1259896.90565633	602507.822274	800696.450468464	438672.534674071	569930.261366436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	228839.137913333	1195192.0043553	266806.358174	438411.085855318	683704.687552857	1281876.16886596	554631.8754625	815597.734296589	403791.432273857	573312.658861528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	217363.38708	1141694.82623616	250924.99774	457006.495406644	653565.935642857	1308641.66100489	506755.928651	837381.553433472	368910.329873643	581663.535038732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R01-0042	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/28/2022 09:00 AM	03/29/2022 08:30 AM	0.169	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6759.41697321831	6759.41697321831	6759.41697321831	4324.23081817577	4324.23081817577	4324.23081817577	70386.3982576876	398951.281811958	144270.184351131	224591.427035967	105284.161700734	155384.098301178	NA	NA	NA	NA	38439.1953571613	207761.961078744	81733.6318121226	124981.343736215	59694.232792747	86895.3204459191	NA	NA	NA	NA	44289.9084370583	240608.32966365	111159.355195239	201161.348138157	80934.5109751867	133671.972540581	NA	NA	NA	NA	24275.357947738	124672.958400868	62662.4164582329	109675.386453595	45660.1387000179	73467.1428352708	NA	NA	NA	NA	18193.4186164289	82662.049321485	78048.526039347	191411.922197444	56584.8602496396	119915.801768702	NA	NA	NA	NA	10111.5205383147	41896.2674824696	43591.2011043433	102737.983061772	31626.0446072887	64760.3758552484	NA	NA	NA	NA
H01-0011	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	10/08/2021 08:00 AM	10/09/2021 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	61621.91659	17238.83137	39430.37398	NA	NA	NA	33838.55899	112574.582396551	108709.187516	266431.566851215	94453.81174	161971.240462772	83164.456374	101499.33041772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28101.0710066667	47309.3001381071	92745.569103	216457.113099112	75983.175075	132081.78854416	65411.594434	82950.0374419723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22363.5830233333	31053.4210227191	76781.95069	168986.377462534	57512.53841	106307.206167307	47658.732494	67155.4810465929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D01-0042	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	04/17/2022 07:15 AM	04/18/2022 07:15 AM	1.21	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	119678.86403203	63616.4233088493	91647.6436704396	548170.618121539	291385.236398637	419777.927260088	64100.3666818142	237517.781907063	39108.4200090885	91343.0066515745	45341.1887867621	55012.322505645	33933.4381272346	38350.1580569549	44729.2284359591	48338.2940886198	296605.454336779	1078582.05425225	181049.721787208	418409.182092055	214587.313152506	255299.789658168	160825.901309169	178636.242800115	211266.949752935	226232.255472936	57227.1733917296	157237.820682651	35155.8040350377	70804.4009581937	42101.1603043335	46407.549466599	31429.0713293835	33112.4689900483	37074.2991335509	36269.7265144566	265458.974360095	711106.066185804	163171.370227567	325132.333713592	199720.989826287	218188.898503043	149269.598096519	155920.916163345	175435.466741078	170264.087949154	50353.980101645	88026.0681289534	31203.188060987	54152.6950977599	38861.1318219048	42518.9770134753	28924.7045315325	30433.7217349271	29419.3698311427	26609.2396050039	234312.49438341	398636.723013599	145293.018667926	250406.808750594	184854.666500068	203597.086583146	137713.294883869	145379.051300765	139603.983729221	126091.212788378
H01-0199	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	04/25/2022 08:00 AM	04/26/2022 08:00 AM	1.9	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17342.799436301	2889.9684548378	10116.3839455694	124734.25218692	20785.4594283924	72759.8558076559	16272.3012920469	35150.426265699	16024.7724149376	13079.3223645382	15630.306526331	13010.4508006108	12270.3311005451	9591.16933555671	11350.2804170788	8180.27546238615	119961.369597521	272105.432400189	121069.164600884	103880.621818822	121406.290195374	106271.130435173	96022.204206897	76617.7946419361	90660.1803418278	65883.7967803609	12436.8221126497	32708.0632028413	12050.6944041699	9702.71441316307	12451.077297596	11064.402374032	10150.34489979	7775.10626556721	9330.84217772952	6563.86567049671	92009.6524733821	255484.075953202	91000.5187396536	76375.8629681213	97129.823071503	91321.3282158424	80200.1508350286	63032.6410419871	75033.1170302326	53295.543246206	8601.34293325244	36151.0830479338	8076.61639340221	10391.308934424	9271.84806886102	10680.2442677722	8030.35869903489	7112.76791703759	7311.4039383802	5587.01478177586	64057.9353492429	277550.623389545	60931.8728784231	79189.7236016493	72853.3559476325	87526.690753827	64378.0974631602	58379.3032860774	59406.0537186373	45734.620123948
J01-0011	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	03/21/2022 09:00 AM	03/22/2022 09:00 AM	0.126	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1382	2718	2050	659.16101412	1296.38179188	977.771403	13397.9018882116	102904.467828556	11116.522394927	29279.4762012199	10700.1968533764	16928.5177315276	9003.13351426348	10945.4402562355	NA	NA	6439.0753032152	49478.4890691745	8281.92466666408	15917.7996269571	7629.18009530235	9281.8744071468	6154.49267920962	6280.7101914388	NA	NA	16040.3534873327	120813.129498244	11779.0755314996	35314.4010173963	10021.3229509997	20689.1014161245	8658.07233729981	12928.5171513556	NA	NA	7707.29939759115	58096.6962824883	7671.00800864097	16657.1716057298	6496.42311320112	9937.40719335555	5379.93168345577	6376.71003654575	NA	NA	18682.8050864538	138723.555728998	12441.6286680723	41695.0354522997	9342.44904862306	24944.4116522518	8313.01116033614	15611.6266325848	NA	NA	8975.52349196709	66715.7831052871	7060.09135061786	19245.7626394346	5363.6661310999	11696.2776683663	4605.37068770192	7364.02176251366	NA	NA
A02-0390	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	03/09/2022 09:00 AM	03/11/2022 09:00 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	181	237	209	NA	NA	NA	11993.6286953333	86073.614627636	7808.3772172	26212.1002241806	7201.18169985714	15301.7948803397	13242.4590319	14145.2683598292	67835.6629913571	105907.31563308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10992.1008343333	77914.5631662293	7134.0605006	23795.0390889364	6644.30149121428	13728.0699190878	11140.71178435	11408.5964109858	67579.9085473929	108942.128916452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9990.57297333333	69758.5862744654	6459.743784	21380.3694493276	6087.42128257143	12509.7913007189	9038.9645368	9627.13812273095	67324.1541034286	112061.827340052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
