Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
G01-0051	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	10/11/2021 09:00 AM	10/12/2021 09:00 AM	NA	10/15/2021	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	48979.29072	33295.47271	41137.381715	NA	NA	NA	248169.897904	345258.5182144	NA	NA	247736.267701	376110.092762304	NA	NA	247302.637498	408145.741371238	NA	NA
K01-0003	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	01/25/2022 06:27 AM	01/26/2022 06:27 AM	6.585	02/02/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	487267.4525	446040.7466	466654.09955	12146079.1703184	11118424.1705361	11632251.6704273	951951.68498	877007.732306275	28579570.2814447	30273748.8231171	943613.55227	911259.135553923	28472824.0874997	31721808.2674809	935275.41956	946922.216268458	28366077.8935546	33179752.6712056
A02-0426	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	03/28/2022 09:00 AM	03/30/2022 09:00 AM	NA	03/30/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2045	2732	2388.5	NA	NA	NA	5192.462472	14772.142018692	NA	NA	3907.1743137	9440.98539688157	NA	NA	2621.8861554	4239.78197125733	NA	NA
A03-0158	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	12/13/2021 06:00 AM	12/13/2021 02:00 PM	NA	12/14/2021	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	333480.565	293221.8987	313351.23185	NA	NA	NA	70307.769508	271075.9521231	NA	NA	65704.206331	255081.453484767	NA	NA	61100.643154	239087.157116502	NA	NA
O01-0050	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	03/03/2022 11:00 AM	03/04/2022 11:00 AM	1.55	03/09/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4994.549761	9989.695139	7492.12245	29304.9488467199	58613.3924079891	43959.1706273545	15081.320449	23185.9602468612	95295.998117921	147446.387212923	15502.1102868	20183.1788310154	97859.4756493343	128773.275469506	15922.9001246	18562.298770351	100422.953180748	118951.87299547
M03-0045	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	03/18/2022 11:00 AM	03/19/2022 11:00 AM	0.228	03/23/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20320.8546	23708.62383	22014.739215	17538.390696196	20462.284474969	19000.3375855825	12481.8952616	24114.3043453897	14546.5296084544	31346.2061905091	12161.8781331	22993.4025778308	13958.0608741889	28901.8060372431	11841.8610046	22287.0051586947	13369.5921399233	26761.03234651
A02-0446	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	04/09/2022 09:00 AM	04/11/2022 09:00 AM	NA	04/11/2022	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8740.418684	2913.270285	5826.8444845	NA	NA	NA	28035.6574728	95042.4455921074	NA	NA	24868.4561231	88022.3243799071	NA	NA	21701.2547734	81077.7736889542	NA	NA
L01-0035	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	02/15/2022 09:00 AM	02/16/2022 09:00 AM	0.26461	02/23/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	633710.0065	516999.7877	575354.8971	634760.279505544	517856.632179847	576308.455842695	351406.95646	364026.116555196	379743.360625956	336717.557693054	341926.811394	362463.043978683	368427.847769473	346182.752476648	332446.666328	376597.802142648	357112.33491299	373830.31818917
R01-0015	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/26/2022 09:00 AM	04/27/2022 08:30 AM	0.156	05/04/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	645	2538	1591.5	380.8879542	1498.74981048	939.81888234	1359.4	1465.94517986085	856.276397804	582.553059344698	1139.1	761.213001999603	1227.01100790016	1388.58413389268	918.8	1834.48384453599	1597.74561799632	2743.99228343869
L01-0090	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	04/22/2022 09:00 AM	04/23/2022 09:00 AM	0.319	04/27/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2486.38574	2486.38574	2486.38574	3002.42463265304	3002.42463265304	3002.42463265304	2221.1739924	1096.86471276366	2510.70269463596	1555.90844607955	1675.1255702	1207.35677533415	1878.08840866428	1589.30376563773	1129.077148	1650.97899781396	1245.47412269261	2065.72682133825
A03-0030	k12	upstream	Sewer Network	K-12 School	105612	BrookhavenES-01	09/17/2021 06:00 AM	09/17/2021 02:00 PM	NA	09/21/2021	8-hr time-weighted composite	Brookhaven Elementary	26508	NA	-79.90501	39.61021	579	Monongalia	-1	Complete	inactive	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	15919.51177	35036.31637	25477.91407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
J01-0042	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	05/04/2022 07:30 AM	05/05/2022 07:30 AM	0.207	05/11/2022	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2722.338606	10890.41613	6806.377368	2133.16973098546	8533.5108553913	5333.34029318838	1616.2677212	1675.88781099885	1184.22091989109	1469.27427099048	2403.4754736	4585.59357914255	1866.15346437568	3725.27603149084	3190.683226	8120.22573269457	2548.08600886026	6356.61682129246
A03-0263	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	04/04/2022 06:00 AM	04/04/2022 02:00 PM	NA	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1386	383	884.5	NA	NA	NA	1482.844116	2054.41906152271	NA	NA	1778.0826835	2335.68163935184	NA	NA	2073.321251	3687.53819086523	NA	NA
A02-0441	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	04/06/2022 09:00 AM	04/08/2022 09:00 AM	NA	04/08/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13041.59207	5216.14993	9128.871	NA	NA	NA	3683.718414	9792.16333845308	NA	NA	3046.5707583	6376.55225175678	NA	NA	2409.4231026	3357.66838266379	NA	NA
K01-0014	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	02/23/2022 06:23 AM	02/24/2022 06:23 AM	8.247	03/02/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	129151.5563	150361.9713	139756.7638	4031888.96527386	4694041.56054521	4362965.26290954	136503.534162	114547.594946968	4026475.2905366	2498517.40705127	103862.665908	73080.1648614054	3102923.58450663	1840901.2501464	71221.797654	93952.1211409539	2179371.87847666	3059099.18579065
H01-0067	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/08/2022 08:00 AM	01/09/2022 08:00 AM	2.1	01/19/2022	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	158711.3258	182811.0212	170761.1735	1261653.62357281	1453230.80229745	1357442.21293513	68684.3926396	141718.859434106	537129.288215232	1100571.11355192	70016.7631813	146947.877957301	547289.454792475	1145424.02940918	71349.133723	153073.814403787	557449.621369718	1197397.54648489
P01-0016	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	02/03/2022 10:57 AM	02/04/2022 11:00 AM	0.879	02/10/2022	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2518	1703	2110.5	8378.33123202	5666.52028917	7022.425760595	318955.500068	747550.327686993	299144.776053195	652512.568331518	322799.404514	737396.277146574	300656.089507869	642363.328878033	326643.30896	729320.640517473	302167.402962543	634729.715336356
C01-0167	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	05/03/2022 07:00 AM	05/04/2022 07:00 AM	8.85	05/11/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	48294.72363	45073.34098	46684.032305	1617915.66851971	1509996.51976005	1563956.09413988	57224.054835	92340.6858907301	1669064.99734164	2698400.88272548	51961.492993	77725.2893076473	1516815.0084324	2276924.80256013	46698.931151	63350.7502264635	1364565.01952317	1864275.98644557
A03-0344	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	05/16/2022 06:00 AM	05/16/2022 02:00 PM	NA	05/17/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	428	1108	768	NA	NA	NA	3410.58386731744	9987.56335060458	NA	NA	3755.18386731744	9587.7802122896	NA	NA	4099.78386731744	9242.33283831868	NA	NA
A01-0143	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/03/2022 12:00 AM	01/04/2022 12:00 AM	12	01/10/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	49742.36213	57400.28165	53571.32189	2259542.82036628	2607403.20192872	2433473.0111475	48634.1310544	95852.6960583311	2443464.98712088	4799122.12217693	52892.5688982	105619.157744047	2659201.51818727	5291659.70731087	57151.006742	115409.34603904	2874938.04925366	5785572.08590415
A0049	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/28/2020 12:00 PM	12/28/2020 11:59 AM	11.75	01/14/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	60192	33456	46824	2677253.93496	1488074.95428	2082664.44462	47451	34566.9190760757	1999701.60401858	1513593.02189144	43416.6	33152.171890186	1794845.15379107	1171783.33573832	39382.2	49623.5723921341	1589988.70356357	1732153.45009011
H01-0168	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/26/2022 08:00 AM	03/27/2022 08:00 AM	1.9	04/01/2022	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2715.459801	2715.459801	2715.459801	19530.3445020765	19530.3445020765	19530.3445020765	9961.1546904	20385.5024294217	100089.984011124	244133.251112881	7074.0301166	11239.8653394169	69782.8997893671	142127.149015182	4186.9055428	3435.02899633831	39475.8155676099	47558.6119384071
A02-0148	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	10/06/2021 09:28 AM	10/08/2021 09:28 AM	NA	10/08/2021	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	238300.6561	88000.53179	163150.593945	NA	NA	NA	57342.0001852	189050.919317092	NA	NA	41578.5626254	127458.238778273	NA	NA	25815.1250656	66331.9141763081	NA	NA
L01-0047	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	03/05/2022 09:00 AM	03/06/2022 09:00 AM	0.252	03/09/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	48247.23557	51264.53251	49755.88404	46024.1631357565	48902.4330501871	47463.2980929718	40021.89908	16279.0041683292	41213.4309317092	12396.1335569345	48087.94904	23178.3997448638	49680.9057395974	22192.6666575612	56153.999	35388.5824549271	58148.3805474856	36408.8733169828
A03-0118	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	11/19/2021 06:00 AM	11/19/2021 02:00 PM	NA	11/24/2021	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1235	372	803.5	NA	NA	NA	21154.420138	50692.5065392604	NA	NA	21639.3731188	50387.4269678028	NA	NA	22124.3260996	50599.6571077239	NA	NA
C01-0027	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/25/2021 07:00 AM	10/26/2021 07:00 AM	NA	10/29/2021	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35731.30414	17859.26968	26795.28691	NA	NA	NA	23439.23226	15910.8973515128	705804.806177049	625706.282386592	20614.581377	10794.982935903	842134.534004001	663617.620628924	17789.930494	8566.80152514083	978464.261830953	753954.31766211
L01-0002	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	02/07/2022 09:10 AM	02/08/2022 09:10 AM	0.26	02/16/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	228970.9988	200918.4551	214944.72695	225354.768227552	197745.269571224	211550.018899388	276331.23278	147938.023356246	409751.558392727	252487.775941383	286317.34317	163877.019571471	427115.20333504	280702.953736863	296303.45356	182271.294842051	444478.848277352	310018.92781572
A03-0286	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	03/28/2022 06:00 AM	03/28/2022 02:00 PM	NA	03/29/2022	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	650	2294	1472	NA	NA	NA	4519.8635376	7820.10640935294	NA	NA	6341.5913248	12372.0253103661	NA	NA	8163.319112	17010.6489925877	NA	NA
A03-0193	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	01/24/2022 06:00 AM	01/24/2022 02:00 PM	NA	01/25/2022	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21475.31737	16105.45658	18790.386975	NA	NA	NA	7036.3848864	15525.7082915742	NA	NA	16160.9744262	28279.7611702362	NA	NA	25285.563966	56742.7608747717	NA	NA
H01-0108	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/24/2022 08:00 AM	01/25/2022 08:00 AM	1.8	01/28/2022	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	408554.8872	488854.714	448704.8006	2783785.96000035	3330927.94126093	3057356.95063064	867119.5314	1388872.32374328	6345221.2258034	9943932.84820201	818912.99574	1323343.80591536	6000878.04415599	9496226.62998285	770706.46008	1275443.77445858	5656534.86250859	9178536.85593982
C01-0074	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	01/04/2022 07:00 AM	01/05/2022 07:00 AM	11.407	01/11/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52361.66306	11214.85066	31788.25686	2260985.61032983	484259.178995183	1372622.39466251	34739.1870328	49815.728308203	1741513.98632451	2597969.39164632	30186.3982343	48134.0828135711	1527515.68143099	2591736.14821146	25633.6094358	52442.5690779533	1313517.37653747	2790440.03317589
A0238	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/09/2021 12:00 PM	02/09/2021 11:55 AM	9.493	02/11/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14880	39696	27288	534711.2692944	1426471.67647248	980591.47288344	125882.4	386053.325909387	4675178.77275898	14164721.8574932	119053.8	335595.659265305	4426514.21852277	12297461.6071478	112225.2	286392.921097051	4177849.66428656	10481869.2173863
E02-0017	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	12/06/2021 08:00 AM	12/07/2021 08:00 AM	0.06	12/10/2021	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	45576.53524	28997.51667	37287.025955	10351.5523357709	6586.04937466708	8468.80085521899	101669.883222	177766.812260033	36476.743722637	57079.1317059882	73543.418662	126849.253885665	26282.3592377118	40862.9552674169	45416.954102	80857.8429981398	16087.9747527866	27602.1573945547
N02-0063	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	04/05/2022 07:00 AM	04/06/2022 07:00 AM	9.36	04/07/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12071.01284	4827.987989	8449.5004145	427693.338209259	171062.555165803	299377.946687531	14950.4417712	24957.1550985165	451747.851940885	741494.471461612	13722.8572023	25160.2577782087	409737.292238581	739746.62400829	12495.2726334	25802.850078803	367726.732536278	754132.056570955
A01-0119	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/06/2021 12:00 AM	12/07/2021 12:00 AM	7.7	12/13/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	93111.42862	73696.14914	83403.78888	2713979.98419574	2148070.07735357	2431025.03077465	80490.365176	61103.5586748885	2414081.11758033	2159118.08961045	71578.2766067	72773.243421174	1947131.59134811	1778612.15372182	62666.1880374	85455.0558888687	1480182.06511589	1634197.066247
C01-0155	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/17/2022 07:00 AM	04/18/2022 07:00 AM	7.851	04/19/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10585.11464	10585.11464	10585.11464	314581.709652618	314581.709652618	314581.709652618	6653.2851644	4065.6242184743	265001.989199585	53836.0760718453	6636.4947423	4454.22811406864	263676.424618897	94445.9723245794	6619.7043202	5458.7031609236	262350.86003821	173272.243167334
A1024	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/07/2021 12:00 PM	04/07/2021 11:55 AM	9.15	04/09/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	46728	33372	40050	1618494.442092	1155889.328058	1387191.885075	46683.6	67105.7152904286	1604216.84463696	2194548.64965482	42969	70756.916194839	1473043.00789098	2301011.59437434	39254.4	76865.1895209112	1341869.171145	2509022.03272051
G01-0101	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	04/04/2022 09:00 AM	04/05/2022 08:00 AM	0.925	04/07/2022	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3469.085963	10408.11947	6938.6027165	12147.0192430598	36444.0745587128	24295.5469008863	39801.9781162	105969.232467072	146353.582188781	360749.814475212	30040.7834471	64982.0629686366	112703.580967778	224003.3826446	20279.588778	28101.281869554	79053.5797467743	111660.500839789
A1100	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	07/29/2021 12:00 AM	07/29/2021 11:55 PM	7.981	07/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1017	974	995.5	30724.95028257	29425.86192254	30075.406102555	10596.4	18708.4805956923	303165.542838574	585721.655082166	12674.975	20396.2705241843	359542.331367694	631812.019861589	14753.55	22928.2316493908	415919.119896813	697422.378691831
K01-0072	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/19/2022 06:25 AM	04/20/2022 06:21 AM	7.261	04/27/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17384.76237	2050	9717.381185	477835.179578461	56346.0171205	267090.59834948	11866.5933796	13599.9998986407	314284.610722939	325918.641757304	9943.6614835	8935.13717782182	266432.067737653	213877.080797081	8020.7295874	11617.8262147482	218579.524752367	326609.920895742
A01-0145	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/05/2022 12:00 AM	01/06/2022 12:00 AM	9.5	01/10/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	70239.27547	87817.49904	79028.387255	2525902.32969048	3158039.77088956	2841971.05029002	42299.084232	40500.9147399483	1842405.3170302	1403351.77325779	46623.268542	44792.9700763321	2028349.36577726	1499683.27916487	50947.452852	49218.2254761334	2214293.41452432	1603255.69773731
A02-0471	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	04/23/2022 09:00 AM	04/25/2022 09:00 AM	NA	04/25/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	727507.8249	894043.1893	810775.5071	NA	NA	NA	213444.275745	539450.924372001	NA	NA	225151.335958	610016.841778511	NA	NA	236858.396171	681603.035436589	NA	NA
A01-0182	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/22/2022 12:00 AM	02/22/2022 12:00 AM	11.6	02/25/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	178580.3962	193496.5065	186038.45135	7841600.20392153	8496577.88377391	8169089.04384772	123253.226276	62114.1281608921	4995713.86966102	2974690.34434659	115408.67849	76342.4879887601	4696698.24004359	3621881.84368366	107564.130704	96172.1055341772	4397682.61042615	4450687.71395218
O01-0011	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	03/30/2022 06:10 AM	03/31/2022 06:10 AM	1.75	04/06/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22604.60705	8475.298584	15539.952817	149743.484752996	56144.340022504	102943.91238775	7575.0037054	16327.3587295284	52283.8415446411	107972.412127579	6181.8121101	10219.0162383553	42533.310473715	66665.913318429	4788.6205148	6195.46642742198	32782.7794027889	39319.7324174365
E02-0063	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	03/14/2022 08:00 AM	03/15/2022 08:00 AM	0.169	03/18/2022	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2476	6957.464218	4716.732109	1583.98210204	4450.92843170264	3017.45526687132	195237.8104236	793186.065944097	94844.6968120848	380310.105888516	192648.1098885	777953.556534041	93991.2344374699	372584.959068269	190058.4093534	762723.84030037	93137.772062855	364863.610195213
A02-0108	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	09/13/2021 10:00 AM	09/15/2021 10:00 AM	NA	09/15/2021	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	245716.6016	245716.6016	245716.6016	NA	NA	NA	178758.58272	88910.6594439902	NA	NA	170291.793957	107436.092517009	NA	NA	161825.005194	133798.64603949	NA	NA
C01-0096	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/10/2022 07:00 AM	03/11/2022 07:00 AM	11.711	03/15/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	29600.79387	2959.138979	16279.9664245	1312230.91369657	131181.402202315	721706.157949441	63304.216262	189458.963166824	3093660.37889722	9759379.98210683	49766.4746374	151088.153600243	2392522.89215992	7809937.2082786	36228.7330128	113679.184100884	1691385.40542261	5883556.40262857
