Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
A03-0178	K-12	MountainviewES-01	A03-0178	Monongalia	Sample	Composite	GZ	02/17/2022 10:45 AM	02/18/2022	02/16/2022 06:00 AM	02/16/2022 02:00 PM	AJ	2/22/22		4.92			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Processing
A1065	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	06/07/2021 11:55 PM	06/11/2021	06/07/2021 12:00 AM	06/07/2021 11:55 PM	JL	6/7/21		6.33			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	6.647	Processing	Complete
C01-0025	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	OR	10/18/2021 07:00 AM	10/27/2021	10/17/2021 07:00 AM	10/18/2021 07:00 AM	JL	11/1/21		6.89			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
A02-0236	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	BL	11/29/2021 10:55 AM	11/29/2021	11/27/2021 09:00 AM	11/29/2021 09:00 AM	JL	12/3/21		7.66			Pass	SARS-CoV-2 N1	3700.654507	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
K01-0118	WWTP	ParkersburgWWTP-01	K01-0118	Wood	Sample	Composite		06/16/2022 06:29 AM	06/22/2022	06/15/2022 06:29 AM	06/16/2022 06:29 AM	AJ	2022-06-23		7.12			Pass	SARS-CoV-2 N1	137270.138114691	SARS-CoV-2 N2	141314.301788807	6.471	Processing	Complete
H01-0028	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	11/02/2021 08:15 AM	11/11/2021	11/01/2021 08:00 AM	11/02/2021 08:00 AM	AJ	11/18/21		6.63			Pass	SARS-CoV-2 N1	9137.5	SARS-CoV-2 N2	10625		Rejected: No Flow	Complete
K01-0143	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		08/12/2022 06:30 AM	08/17/2022	08/11/2022 06:30 AM	08/12/2022 06:30 AM	AJ	2022-08-18					Pass	SARS-CoV-2 N1	281240.875124931	SARS-CoV-2 N2	283592.49830246	8.026	Processing	Complete
Q01-0116	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		08/30/2022 08:00 AM	09/02/2022	08/29/2022 08:00 AM	08/30/2022 08:00 AM	AJ	2022-09-07					Pass	SARS-CoV-2 N1	150189.872682095	SARS-CoV-2 N2	165681.190788746	0.374	Processing	Complete
E01-0012	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite	EU	11/24/2021 09:00 AM	12/02/2021	11/23/2021 08:15 AM	11/24/2021 08:15 AM	AJ	12/6/21		7.31			Pass	SARS-CoV-2 N1	668949.8019	SARS-CoV-2 N2	688787.3268	1.881	Processing	Complete
H01-0199	WWTP	MoundsvilleWWTP-01	H01-0199	Marshall	Sample	Composite		04/26/2022 08:00 AM	04/29/2022	04/25/2022 08:00 AM	04/26/2022 08:00 AM	AJ	5/2/22		7.07			Pass	SARS-CoV-2 N1	17342.79944	SARS-CoV-2 N2	2889.968455	1.9	Processing	Complete
A03-0033	K-12	CheatLakeES-01	Sample	Monongalia	Sample	Composite	BL	09/28/2021 10:20 AM	10/06/2021	09/27/2021 06:00 AM	09/27/2021 02:00 PM	JL	10/11/21		7.82			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	5924.785845		Rejected: No Flow	Complete
M03-0115	WWTP	ManningtonWWTP-01	Sample	Marion	Sample	Composite		07/22/2022 11:00 AM	07/27/2022	07/21/2022 11:00 AM	07/22/2022 11:00 AM	AJ	2022-07-28					Pass	SARS-CoV-2 N1	429351.516366005	SARS-CoV-2 N2	432015.536427496	0.233	Processing	Complete
E02-0137	WWTP	AthensWWTP-01	E02-0137	Mercer	Sample	Composite		06/02/2022 08:00 AM	06/03/2022	06/01/2022 08:00 AM	06/02/2022 08:00 AM	JL	2022-06-06		6.85			Pass	SARS-CoV-2 N1	1259668.35737228	SARS-CoV-2 N2	1360812.2420311	0.111	Processing	Complete
A1031	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	04/23/2021 10:55 AM	04/23/2021	04/18/2021 12:00 PM	04/18/2021 11:59 AM	MVS	4/26/21					Pass	SARS-CoV-2 N1	78180	SARS-CoV-2 N2	104250	8.717	Processing	Complete
R02-0014	WWTP	ElkinsWWTP-01	R02-0014	Randolph	Sample	Composite		06/24/2022 06:00 AM	06/29/2022	06/23/2022 06:00 AM	06/24/2022 06:00 AM	AJ	2022-06-30		7.39			Pass	SARS-CoV-2 N1	8578.36863957345	SARS-CoV-2 N2	4288.9648117125	5.36	Processing	Complete
A04-0148	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		08/31/2022 08:00 AM	09/02/2022	08/30/2022 08:00 AM	08/31/2022 08:00 AM	AJ	2022-09-07					Pass	SARS-CoV-2 N1	839707.399606706	SARS-CoV-2 N2	785718.287229539	0.782	Processing	Complete
A01-0026	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	DW	08/31/2021 11:55 PM	09/03/2021	08/31/2021 12:00 AM	08/31/2021 11:55 PM	JL	9/2/21		6.42			Pass	SARS-CoV-2 N1	52609.56883	SARS-CoV-2 N2	84196.8298	10.024	Processing	Complete
E02-0134	WWTP	AthensWWTP-01	E02-0134	Mercer	Sample	Composite		05/25/2022 08:00 AM	05/27/2022	05/24/2022 08:00 AM	05/25/2022 08:00 AM	AJ	2022-06-01		7			Pass	SARS-CoV-2 N1	10860.5025149882	SARS-CoV-2 N2	2171.87539441511	0.638	Processing	Complete
A04-0113	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		07/17/2022 08:00 AM	07/19/2022	07/16/2022 08:00 AM	07/17/2022 08:00 AM	AJ	2022-07-25					Pass	SARS-CoV-2 N1	976494.426727296	SARS-CoV-2 N2	915985.783338545	0.496	Processing	Complete
A02-0614	WVU Morgantown	MtValley-01	Sample	Monongalia	Sample	Composite	GZ	08/17/2022 09:05 AM	08/17/2022	08/15/2022 09:00 AM	08/17/2022 09:00 AM	AJ	2022-08-18					Pass	SARS-CoV-2 N1	19913.9551073313	SARS-CoV-2 N2	19913.9551073313		Processing	Complete
R02-0017	WWTP	ElkinsWWTP-01	R02-0017	Randolph	Sample	Composite		06/15/2022 06:00 AM	06/24/2022	06/14/2022 06:00 AM	06/15/2022 06:00 AM	AJ	2022-06-28		7.23			Pass	SARS-CoV-2 N1	52448.7188458442	SARS-CoV-2 N2	56647.4501788616	4.0771	Processing	Complete
M04-0035	WWTP	FarmingtonWWTP-01	M04-0035	Marion	Sample	Composite		03/25/2022 11:15 AM	03/30/2022	03/24/2022 11:15 AM	03/25/2022 11:15 AM	AJ	3/31/22		7.55			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.108	Processing	Complete
H01-0117	WWTP	MoundsvilleWWTP-01	G	Marshall	Sample	Composite		02/03/2022 08:15 AM	02/07/2022	02/02/2022 08:00 AM	02/03/2022 08:00 AM	AJ	2/10/22		7.03			Pass	SARS-CoV-2 N1	442951.228	SARS-CoV-2 N2	451407.1441	2.6	Processing	Complete
B01-0063	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		11/09/2021 07:00 AM	11/15/2021	11/08/2021 07:00 AM	11/09/2021 07:00 AM	JL	11/29/21		7.06			Pass	SARS-CoV-2 N1	1603.952041	SARS-CoV-2 N2	1603.952041		Processing	Complete
P01-0019	WWTP	StMarysWWTP-01	G	Pleasants	Sample	Composite		01/26/2022 10:00 AM	02/02/2022	01/25/2022 10:00 AM	01/26/2022 10:00 AM	AJ	2/7/22		7.04			Pass	SARS-CoV-2 N1	1121552.65	SARS-CoV-2 N2	451704.1844	0.231	Processing	Complete
O01-0140	WWTP	GraftonWWTP-01	Sample	Taylor	Sample	Composite		08/18/2022 06:10 AM	08/24/2022	08/17/2022 06:10 AM	08/18/2022 06:10 AM	AJ	2022-08-25					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	7190.42094424365	1.47	Processing	Complete
K01-0027	WWTP	ParkersburgWWTP-01	SAMPLE	Wood	Sample	Composite		02/03/2022 06:27 AM	02/09/2022	02/02/2022 06:31 AM	02/03/2022 06:27 AM	JL			7.19			Pass					6.657	Processing	Processing
A02-0086	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	09/08/2021 09:10 AM	09/08/2021	09/06/2021 08:20 PM	09/08/2021 08:20 PM	JL	9/9/21		6.31			Pass	SARS-CoV-2 N1	17132.35475	SARS-CoV-2 N2	7785.979174		Rejected: No Flow	Complete
H01-0114	WWTP	MoundsvilleWWTP-01	G	Marshall	Sample	Composite		02/01/2022 08:15 AM	02/07/2022	01/31/2022 08:00 AM	02/01/2022 08:00 AM	AJ	2/10/22		7.14			Pass	SARS-CoV-2 N1	257535.1667	SARS-CoV-2 N2	296694.0397	1.7	Processing	Complete
K01-0024	WWTP	ParkersburgWWTP-01	G	Wood	Sample	Composite		01/12/2022 06:33 AM	01/19/2022	01/11/2022 06:33 AM	01/12/2022 06:33 AM	AJ	1/24/22		7.08			Pass	SARS-CoV-2 N1	222663.0449	SARS-CoV-2 N2	256164.7654	6.937	Processing	Complete
L01-0188	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		07/31/2022 09:00 AM	08/10/2022	07/30/2022 09:00 AM	07/31/2022 09:00 AM	AJ	2022-08-11					Pass	SARS-CoV-2 N1	536811.355948448	SARS-CoV-2 N2	647127.885818481	0.202	Processing	Complete
N02-0026	WWTP	ClarksburgWWTP-01	G	Harrison	Sample	Composite		01/27/2022 07:30 AM	02/01/2022	01/26/2022 07:00 AM	01/27/2022 07:00 AM	AJ	2/7/22		7.17			Pass	SARS-CoV-2 N1	141345.9916	SARS-CoV-2 N2	152238.5269	9	Processing	Complete
G01-0089	WWTP	KeyserWWTP-01	G01-0089	Mineral	Sample	Composite		02/13/2022 09:00 AM	02/17/2022	02/12/2022 09:00 AM	02/13/2022 08:00 AM	AJ	2/22/22		6.8			Pass	SARS-CoV-2 N1	194751.0034	SARS-CoV-2 N2	192370.5357	0.976	Processing	Complete
H01-0297	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		07/31/2022 08:00 AM	08/08/2022	07/30/2022 08:00 AM	07/31/2022 08:00 AM	AJ	2022-08-10					Pass	SARS-CoV-2 N1	591768.304109572	SARS-CoV-2 N2	651137.301921843	1.5	Processing	Complete
N03-0049	WWTP	SalemWWTP-01	N03-0049	Harrison	Sample	Composite		02/15/2022 07:30 AM	02/17/2022	02/14/2022 07:30 AM	02/15/2022 07:30 AM	AJ	2/22/22		6.68			Pass	SARS-CoV-2 N1	261321.8451	SARS-CoV-2 N2	96087.02168	5.2813	Processing	Complete
H01-0294	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		07/28/2022 08:00 AM	08/01/2022	07/27/2022 08:00 AM	07/28/2022 08:00 AM	AJ	2022-08-04					Pass	SARS-CoV-2 N1	440496.050119402	SARS-CoV-2 N2	402557.30867386	1.6	Processing	Complete
A01-0071	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	10/24/2021 11:55 PM	10/27/2021	10/24/2021 12:00 AM	10/24/2021 11:55 PM	JL	11/1/21		6.95			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2		7.426	Processing	Confirming
A01-0045	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	JF	09/29/2021 01:05 PM	10/01/2021	09/28/2021 12:00 AM	09/28/2021 11:55 PM	JL	10/5/21					Pass	SARS-CoV-2 N1	1074383.087	SARS-CoV-2 N2	1102549.243	9.301	Processing	Complete
K01-0080	WWTP	ParkersburgWWTP-01	K01-0080	Wood	Sample	Composite		04/27/2022 06:23 AM	05/04/2022	04/26/2022 06:23 AM	04/27/2022 06:23 AM	AJ	5/5/22		6.83			Pass	SARS-CoV-2 N1	26519.72014	SARS-CoV-2 N2	37132.30647	3.376	Processing	Complete
H01-0219	WWTP	MoundsvilleWWTP-01	H01-0219	Marshall	Sample	Composite		05/15/2022 08:00 AM	05/20/2022	05/14/2022 08:00 AM	05/15/2022 08:00 AM	AJ	2022-05-24		6.97			Pass	SARS-CoV-2 N1	441742.613911628	SARS-CoV-2 N2	434423.285722731	1.9	Processing	Complete
N02-0071	WWTP	ClarksburgWWTP-01	N02-0071	Harrison	Sample	Composite		04/19/2022 07:00 AM	04/20/2022	04/18/2022 07:00 AM	04/19/2022 07:00 AM	AJ	4/21/22		7.33			Pass	SARS-CoV-2 N1	22273.08881	SARS-CoV-2 N2	17322.49003	11.457	Processing	Complete
A02-0441	WVU Morgantown	HonorsSummit-01 (MUB)	A02-0441	Monongalia	Sample	Composite	GZ	04/08/2022 09:59 AM	04/08/2022	04/06/2022 09:00 AM	04/08/2022 09:00 AM	AJ	4/11/22		7.12			Pass	SARS-CoV-2 N1	13041.59207	SARS-CoV-2 N2	5216.14993		Processing	Complete
R01-0010	WWTP	HuttonsvilleWWTP-01	R01-0010	Randolph	Sample	Composite			05/27/2022	05/12/2022 09:00 AM	05/13/2022 08:30 AM	AJ	2022-06-01		6.74			Pass	SARS-CoV-2 N1	2412.95166313648	SARS-CoV-2 N2	7239.27170969546	0.166	Processing	Complete
N02-0045	WWTP	ClarksburgWWTP-01	G	Harrison	Sample	Composite		02/10/2022 07:00 AM	02/15/2022	02/09/2022 07:00 AM	02/10/2022 07:00 AM	AJ	2/17/22		7.44			Pass	SARS-CoV-2 N1	93613.57391	SARS-CoV-2 N2	86215.41604	11.1	Processing	Complete
O01-0105	WWTP	GraftonWWTP-01	Sample	Taylor	Sample	Composite		07/18/2022 07:00 AM	07/20/2022	07/15/2022 07:00 AM	07/16/2022 07:00 AM	AJ	2022-07-25					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	1.44	Processing	Complete
A02-0475	WVU Morgantown	NorthHighSt-02 (MUB)	A02-0475	Monongalia	Sample	Composite	GZ	04/27/2022 10:09 AM	04/27/2022	04/25/2022 09:00 AM	04/27/2022 09:00 AM	AJ	4/29/22		7.2			Pass	SARS-CoV-2 N1	1673002.696	SARS-CoV-2 N2	1779816.406		Processing	Complete
A02-0004	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	08/12/2021 10:05 AM	08/12/2021	08/11/2021 09:00 AM	08/12/2021 09:00 AM	JL	8/13/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
S01-0029	WWTP	FollansbeeWWTP-01	S01-0029	Brooke	Sample	Composite		04/26/2022 06:02 AM	04/27/2022	04/25/2022 06:00 AM	04/26/2022 06:00 AM	AJ	4/28/22		7.06			Pass	SARS-CoV-2 N1	51056.56944	SARS-CoV-2 N2	31193.84386	0.755	Processing	Complete
B01-0141	WWTP	CharlestonWWTP-01	B01-0141	Kanawha	Sample	Composite		04/08/2022 07:45 AM	04/12/2022	04/07/2022 07:00 AM	04/08/2022 07:00 AM	JL	4/14/22		7.33			Pass	SARS-CoV-2 N1	15374.82223	SARS-CoV-2 N2	23064.34985	13.39	Processing	Complete
B01-0175	WWTP	CharlestonWWTP-01	B01-0175	Kanawha	Sample	Composite		05/12/2022 07:00 AM	05/13/2022	05/11/2022 07:00 AM	05/12/2022 07:00 AM	AJ	5/16/22		7.02			Pass	SARS-CoV-2 N1	122429.7827	SARS-CoV-2 N2	112213.6232	9.9	Processing	Complete
E01-0130	WWTP	PrincetonWWTP-01	E01-0130	Mercer	Sample	Composite		06/24/2022 11:00 AM	06/30/2022	06/23/2022 09:00 AM	06/24/2022 09:00 AM	AJ	2022-07-05		6.97			Pass	SARS-CoV-2 N1	288269.108533859	SARS-CoV-2 N2	336507.332324982	6.751	Processing	Complete
J01-0023	WWTP	AlpineLakeWWTP-01	J01-0023	Preston	Sample	Composite		04/07/2022 08:00 AM	04/13/2022	04/06/2022 08:00 AM	04/07/2022 08:00 AM	JL	4/18/22		7.45			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.366	Processing	Complete
A01-0072	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	10/25/2021 11:55 PM	10/27/2021	10/25/2021 12:00 AM	10/25/2021 11:55 PM	JL	11/1/21		7.05			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2		7.97	Processing	Confirming
J01-0107	WWTP	AlpineLakeWWTP-01	Sample	Preston	Sample	Composite		08/09/2022 07:30 AM	08/10/2022	08/08/2022 07:30 AM	08/09/2022 07:30 AM	AJ	2022-08-11					Pass	SARS-CoV-2 N1	2584660.99262237	SARS-CoV-2 N2	2663947.21984863	0.055	Processing	Complete
H01-0264	WWTP	MoundsvilleWWTP-01	H01-0264	Marshall	Sample	Composite		06/28/2022 08:00 AM	07/12/2022	06/27/2022 08:00 AM	06/28/2022 08:00 AM	AJ	2022-07-14		7.02			Pass	SARS-CoV-2 N1	49345.6953763962	SARS-CoV-2 N2	37003.8270950317	1.5	Processing	Complete
J01-0104	WWTP	AlpineLakeWWTP-01	Sample	Preston	Sample	Composite		08/04/2022 07:30 AM	08/10/2022	08/03/2022 07:30 AM	08/04/2022 07:30 AM	AJ	2022-08-11					Pass	SARS-CoV-2 N1	27310.0129142404	SARS-CoV-2 N2	31863.411962986	0.063	Processing	Complete
E01-0168	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite		09/02/2022 09:30 AM	09/09/2022	09/01/2022 09:30 AM	09/02/2022 09:30 AM	AJ						Pass					1.994	Processing	Processing
H01-0267	WWTP	MoundsvilleWWTP-01	H01-0267	Marshall	Sample	Composite		06/30/2022 08:00 AM	07/12/2022	06/29/2022 08:00 AM	06/30/2022 08:00 AM	AJ	2022-07-14		7.1			Pass	SARS-CoV-2 N1	43147.6409733294	SARS-CoV-2 N2	36980.9706509114	1.5	Processing	Complete
A02-0123	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	09/22/2021 10:22 AM	09/22/2021	09/20/2021 10:22 AM	09/22/2021 10:22 AM	JL	9/24/21		7.27			Pass	SARS-CoV-2 N1	3051.757794	SARS-CoV-2 N2	4577.776492		Rejected: No Flow	Complete
H01-0250	WWTP	MoundsvilleWWTP-01	H01-0250	Marshall	Sample	Composite		05/24/2022 08:00 AM	05/27/2022	05/23/2022 08:00 AM	05/24/2022 08:00 AM	AJ	2022-06-01		6.86			Pass	SARS-CoV-2 N1	137158.769220114	SARS-CoV-2 N2	4890.80605097113	1.8	Processing	Complete
A01-0183	WWTP	StarCityWWTP-01	A01-0183	Monongalia	Sample	Composite	GG	02/23/2022 12:00 AM	02/25/2022	02/23/2022 12:00 AM	02/23/2022 12:00 AM	AJ	3/2/22		7.13			Pass	SARS-CoV-2 N1	192985.5448	SARS-CoV-2 N2	182089.4507	10	Processing	Complete
B01-0142	WWTP	CharlestonWWTP-01	B01-0142	Kanawha	Sample	Composite		04/18/2022 07:00 AM	04/19/2022	04/17/2022 07:00 AM	04/18/2022 07:00 AM	AJ	4/20/22		7.06			Pass	SARS-CoV-2 N1	35085.03031	SARS-CoV-2 N2	37785.09535	8.8	Processing	Complete
N03-0136	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		07/23/2022 07:30 AM	07/27/2022	07/22/2022 07:30 AM	07/23/2022 07:30 AM	AJ	2022-08-01					Pass	SARS-CoV-2 N1	56060.9246045351	SARS-CoV-2 N2	68529.0978848934	0.41921	Processing	Complete
D01-0005	WWTP	CharlesTownWWTP-01	G	Jefferson	Sample	Composite		01/31/2022 07:30 AM	02/02/2022	01/30/2022 07:30 AM	01/31/2022 07:30 AM	AJ	2/16/22		7.34			Pass	SARS-CoV-2 N1	204985.9849	SARS-CoV-2 N2	207587.1688	1.25	Processing	Complete
A01-0278	WWTP	StarCityWWTP-01	A01-0278	Monongalia	Sample	Composite		06/19/2022 12:00 AM	06/22/2022	06/18/2022 12:00 AM	06/19/2022 12:00 AM	AJ	2022-06-23		6.72			Pass	SARS-CoV-2 N1	272364.522814751	SARS-CoV-2 N2	268192.979693413	6.2	Processing	Complete
R01-0059	WWTP	HuttonsvilleWWTP-01	Sample	Randolph	Sample	Composite		07/19/2022 08:45 AM	07/20/2022	07/18/2022 09:00 AM	07/19/2022 08:30 AM	AJ	2022-07-25					Pass	SARS-CoV-2 N1	2837.14769873768	SARS-CoV-2 N2	2837.14769873768	0.11	Processing	Complete
C01-0006	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	MVC	09/21/2021 07:00 AM	09/24/2021	09/20/2021 07:00 AM	09/21/2021 07:00 AM	JL	9/29/21	FLOW 7.859	6.33			Pass	SARS-CoV-2 N1	36455.55288	SARS-CoV-2 N2	75400.16472	7.859	Processing	Complete
A02-0442	WVU Morgantown	HonorsSummit-01 (MUB)	A02-0442	Monongalia	Sample	Composite	GZ	04/11/2022 10:32 AM	04/11/2022	04/09/2022 09:00 AM	04/11/2022 09:00 AM	aj	4/14/22		6.69			Pass	SARS-CoV-2 N1	482269.4081	SARS-CoV-2 N2	477217.0383		Processing	Complete
C01-0020	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	MVC	10/14/2021 07:00 AM	10/15/2021	10/13/2021 07:00 AM	10/14/2021 07:00 AM	JL	11/8/21		6.31			Pass	SARS-CoV-2 N1	16222.64683	SARS-CoV-2 N2	12616.70493		Rejected: No Flow	Complete
N02-0072	WWTP	ClarksburgWWTP-01	N02-0072	Harrison	Sample	Composite		05/12/2022 07:00 AM	05/19/2022	05/11/2022 07:00 AM	05/12/2022 07:00 AM	AJ	2022-05-20		7.21			Pass	SARS-CoV-2 N1	23430.4585307837	SARS-CoV-2 N2	34084.9993005395	10.16	Processing	Complete
A02-0154 c	WVU Morgantown	NorthHighSt-02 (MUB)	Ignore	Monongalia	Sample	Composite	EL	02/23/2021 12:00 PM	08/11/2021	08/10/2021 09:00 AM	08/11/2021 09:00 AM	JL	3/15/21	Was A06-0017	7.55			Pass	SARS-CoV-2 N1	25452	SARS-CoV-2 N2	8496	12.341	Rejected: No Flow	Complete
P01-0064	WWTP	StMarysWWTP-01	P01-0064	Pleasants	Sample	Composite		04/19/2022 10:30 AM	04/28/2022	04/18/2022 10:30 AM	04/19/2022 10:30 AM	AJ	4/29/22		7.23			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.295	Processing	Complete
E01-0011	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite	EU	11/23/2021 08:10 AM	12/02/2021	11/22/2021 08:05 AM	11/23/2021 08:05 AM	AJ	12/6/21		7.37			Pass	SARS-CoV-2 N1	185291.9009	SARS-CoV-2 N2	140388.0425	1.984	Processing	Complete
L01-0015	WWTP	WestUnionWWTP-01	G	Doddridge	Sample	Composite		01/25/2022 09:00 AM	02/02/2022	01/24/2022 09:00 AM	01/25/2022 09:00 AM	AJ	2/7/22		7.07			Pass	SARS-CoV-2 N1	1383510.976	SARS-CoV-2 N2	1481475.785	0.331	Processing	Complete
K01-0103	WWTP	ParkersburgWWTP-01	K01-0103	Wood	Sample	Composite		06/09/2022 06:25 AM	06/15/2022	06/08/2022 06:29 AM	06/09/2022 06:25 AM	AJ	2022-06-15		7.27			Pass	SARS-CoV-2 N1	147821.262180805	SARS-CoV-2 N2	127633.093446493	6.24	Processing	Complete
E02-0158	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		07/12/2022 08:00 AM	07/15/2022	07/11/2022 08:00 AM	07/12/2022 08:00 AM	AJ	2022-07-18					Pass	SARS-CoV-2 N1	406628.524661063	SARS-CoV-2 N2	352037.415504456	0.13	Processing	Complete
H01-0169	WWTP	MoundsvilleWWTP-01	H01-0169	Marshall	Sample	Composite		03/26/2022 08:00 AM	04/01/2022	03/25/2022 08:00 AM	03/26/2022 08:00 AM	AJ	4/6/22		6.96			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	5622.344445	2.2	Processing	Complete
P01-0067	WWTP	StMarysWWTP-01	P01-0067	Pleasants	Sample	Composite		05/17/2022 10:00 AM	05/19/2022	05/16/2022 10:00 AM	05/17/2022 10:00 AM	JL	2022-05-20		6.98			Pass	SARS-CoV-2 N1	104457.814246416	SARS-CoV-2 N2	114662.762135267	0.243	Processing	Complete
P01-0050	WWTP	StMarysWWTP-01	P01-0050	Pleasants	Sample	Composite		03/14/2022 09:57 AM	03/23/2022	03/11/2022 11:15 AM	03/12/2022 11:15 AM	JL	3/29/22		7.18			Pass	SARS-CoV-2 N1	99151.17815	SARS-CoV-2 N2	110831.4581	0.315	Processing	Complete
M03-0088	WWTP	ManningtonWWTP-01	M03-0088	Marion	Sample	Composite		06/11/2022 11:00 AM	06/15/2022	06/10/2022 11:00 AM	06/11/2022 11:00 AM	AJ	2022-06-15		7.19			Pass	SARS-CoV-2 N1	65103.9820164442	SARS-CoV-2 N2	56417.6074415445	0.163	Processing	Complete
A02-0456	WVU Morgantown	OaklandE-02	A02-0456	Monongalia	Sample	Composite	GZ	04/14/2022 11:06 AM	04/18/2022	04/13/2022 09:00 AM	04/14/2022 09:00 AM	AJ	4/19/22		7.19			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Processing
D01-0040	WWTP	CharlesTownWWTP-01	D01-0040	Jefferson	Sample	Composite		06/20/2022 07:40 AM	06/22/2022	06/19/2022 07:40 AM	06/20/2022 07:40 AM	AJ	2022-06-23		7.14			Pass	SARS-CoV-2 N1	772960.263490678	SARS-CoV-2 N2	764170.954227446	1.25	Processing	Complete
C01-0084	WWTP	WheelingWWTP-01	C01-0084	Ohio	Sample	Composite	GZ	02/23/2022 07:00 AM	03/01/2022	02/22/2022 07:00 AM	02/23/2022 07:00 AM	AJ	3/2/22		6.99			Pass	SARS-CoV-2 N1	5679.870425	SARS-CoV-2 N2	0	16.09	Processing	Complete
H01-0319	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		08/22/2022 08:00 AM	08/31/2022	08/21/2022 08:00 AM	08/22/2022 08:00 AM	AJ	2022-09-01					Pass	SARS-CoV-2 N1	206686.738729477	SARS-CoV-2 N2	253499.35233593	2	Processing	Complete
C01-0087	WWTP	WheelingWWTP-01	C01-0087	Ohio	Sample	Composite	GZ	02/28/2022 07:00 AM	03/01/2022	02/27/2022 07:00 AM	02/28/2022 07:00 AM	AJ	3/2/22		7.19			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	17.961	Processing	Complete
B01-0093	WWTP	CharlestonWWTP-01	B01-0093	Kanawha	Sample	Composite		02/23/2022 07:22 AM	02/25/2022	02/22/2022 07:00 AM	02/23/2022 07:00 AM	AJ	2/28/22	flow nearly illegible	7.04			Pass	SARS-CoV-2 N1	91200.04043	SARS-CoV-2 N2	101942.5097	6.57	Processing	Complete
B01-0156	WWTP	CharlestonWWTP-01	B01-0156	Kanawha	Sample	Composite		06/02/2022 08:00 AM	06/03/2022	06/01/2022 08:00 AM	06/02/2022 08:00 AM	JL	2022-06-06		7.07			Pass	SARS-CoV-2 N1	294546.502232552	SARS-CoV-2 N2	266526.370346546	7.51	Processing	Complete
