Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
M04-0061	WWTP	FarmingtonWWTP-01	M04-0061	Marion	Sample	Composite		05/12/2022 02:30 PM	05/18/2022	05/11/2022 02:30 PM	05/12/2022 02:30 PM	AJ	5/19/22		7.37			Pass	SARS-CoV-2 N1	80864.85073	SARS-CoV-2 N2	83245.59867	0.109	Processing	Complete
Q01-0222	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		01/05/2023 08:00 AM	01/17/2023	01/04/2023 08:00 AM	01/05/2023 08:00 AM	AJ	1/20/23					Pass	SARS-CoV-2 N1	306991.5175	SARS-CoV-2 N2	296807.0054	0.573	Processing	Complete
C01-0415	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		05/05/2023 07:00 AM	05/09/2023	05/04/2023 07:00 AM	05/05/2023 07:00 AM	LW	2023-05-12					Pass	SARS-CoV-2 N1	105258.324891329	SARS-CoV-2 N2	114839.540719986	10.708	Processing	Complete
N03-0318	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		04/16/2023 07:30 AM	04/19/2023	04/15/2023 07:30 AM	04/16/2023 07:30 AM	AJ	2023-04-21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.40831	Processing	Complete
Q01-0172	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		11/10/2022 08:00 AM	11/18/2022	11/09/2022 08:00 AM	11/10/2022 08:00 AM	AJ	11/29/22					Pass	SARS-CoV-2 N1	387628.271	SARS-CoV-2 N2	385651.558	0.282	Processing	Complete
L01-0429	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		05/11/2023 09:00 AM	05/17/2023	05/10/2023 09:00 AM	05/11/2023 09:00 AM	LW	2023-05-19					Pass	SARS-CoV-2 N1	53838.1969928743	SARS-CoV-2 N2	60572.5242197515	0.266	Processing	Complete
A01-0377	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		10/06/2022 12:00 AM	10/07/2022	10/05/2022 12:00 AM	10/06/2022 12:00 AM	AJ	10/17/22					Pass	SARS-CoV-2 N1	181127.4585	SARS-CoV-2 N2	204624.8004	8.4	Processing	Complete
A04-0246	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		01/10/2023 08:00 AM	01/11/2023	01/09/2023 08:00 AM	01/10/2023 08:00 AM	AJ	1/19/23					Pass	SARS-CoV-2 N1	279088.5982	SARS-CoV-2 N2	332156.2332	0.73	Processing	Complete
K01-0060	WWTP	ParkersburgWWTP-01	K01-0060	Wood	Sample	Composite		03/18/2022 06:49 AM	03/23/2022	03/17/2022 06:25 AM	03/18/2022 06:25 AM	AJ	3/28/22		6.98			Pass	SARS-CoV-2 N1	32310.24016	SARS-CoV-2 N2	45780.19202	6.64	Processing	Complete
C01-0091	WWTP	WheelingWWTP-01	C01-0091	Ohio	Sample	Composite		03/04/2022 07:00 AM	03/08/2022	03/03/2022 07:00 AM	03/04/2022 07:00 AM	JL	3/10/22		6.99			Pass	SARS-CoV-2 N1	6153.540183	SARS-CoV-2 N2	9230.64949	11.48	Processing	Complete
T01-0056	WWTP	PointPleasantWWTP-01	Sample	Mason	Sample	Composite		10/31/2022 11:00 AM	11/04/2022	10/31/2022 07:00 AM	11/01/2022 07:00 AM	LW	11/10/22					Pass	SARS-CoV-2 N1	61546.01254	SARS-CoV-2 N2	59422.23184	0.43	Processing	Complete
R01-0158	WWTP	HuttonsvilleWWTP-01	Sample	Randolph	Sample	Composite		03/24/2023 09:00 AM	03/01/2023	02/23/2023 09:00 AM	02/24/2023 09:00 AM	AJ	2023-03-03					Pass	SARS-CoV-2 N1	12319.2634619773	SARS-CoV-2 N2	0	0.203	Processing	Complete
C01-0043	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		11/23/2021 07:00 AM	11/30/2021	11/22/2021 07:00 AM	11/23/2021 07:00 AM	AJ	12/3/21		6.36			Pass	SARS-CoV-2 N1	159975.8622	SARS-CoV-2 N2	74331.42409	6.057	Processing	Complete
B01-0115	WWTP	CharlestonWWTP-01	B01-0115	Kanawha	Sample	Composite		03/10/2022 07:09 AM	03/11/2022	03/09/2022 07:00 AM	03/10/2022 07:00 AM	JL	3/14/22		7.37			Pass	SARS-CoV-2 N1	5131.842904	SARS-CoV-2 N2	5131.842904	5.5	Processing	Complete
C01-0066	WWTP	WheelingWWTP-01	G	Ohio	Sample	Composite	GZ	12/24/2021 07:00 AM	01/04/2022	12/23/2021 07:00 AM	12/24/2021 07:00 AM	AJ	1/12/22		6.77			Pass	SARS-CoV-2 N1	24386.80239	SARS-CoV-2 N2	42686.21854	6.434	Processing	Complete
H01-0598	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		05/28/2023 08:00 AM	06/07/2023	05/27/2023 08:00 AM	05/28/2023 08:00 AM	LW	2023-06-09					Pass	SARS-CoV-2 N1	2424.92055986077	SARS-CoV-2 N2	0	1.3	Processing	Complete
N02-0167	WWTP	ClarksburgWWTP-01	Sample	Harrison	Sample	Composite		09/13/2022 07:00 AM	09/16/2022	09/12/2022 07:00 AM	09/13/2022 07:00 AM	AJ	9/20/22					Pass	SARS-CoV-2 N1	78547.76278	SARS-CoV-2 N2	78547.76278	12.02	Processing	Complete
E02-0233	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		01/04/2023 08:00 AM	01/06/2023	01/03/2023 08:00 AM	01/04/2023 08:00 AM	AJ	1/10/23					Pass	SARS-CoV-2 N1	412713.1122	SARS-CoV-2 N2	362536.397	0.153	Processing	Complete
E02-0080	WWTP	AthensWWTP-01	E02-0080	Mercer	Sample	Composite		02/11/2022 08:00 AM	02/18/2022	02/10/2022 08:00 AM	02/11/2022 08:00 AM	AJ	2/22/22		6.64			Pass	SARS-CoV-2 N1	54731.77694	SARS-CoV-2 N2	54731.77694	0.177	Processing	Complete
A02-0051	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	08/27/2021 09:32 AM	08/27/2021	08/25/2021 09:32 AM	08/27/2021 09:33 AM	JL	9/2/21		7.61			Pass	SARS-CoV-2 N1	52713.95326	SARS-CoV-2 N2	64895.74492		Rejected: No Flow	Complete
K01-0202	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		02/14/2023 06:30 AM	02/22/2023	02/13/2023 06:30 AM	02/14/2023 06:30 AM	AJ	2/24/23					Pass	SARS-CoV-2 N1	254392.9535	SARS-CoV-2 N2	291561.2519	4.888	Processing	Complete
A02-0089	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	09/08/2021 09:55 AM	09/08/2021	09/06/2021 08:48 AM	09/08/2021 08:48 AM	JL	9/9/21		7.26			Pass	SARS-CoV-2 N1	159326.4133	SARS-CoV-2 N2	72456.13337		Rejected: No Flow	Complete
A02-0332	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	Sample	02/07/2022 10:42 AM	02/07/2022	02/05/2022 09:00 AM	02/07/2022 09:00 AM	AJ	2/10/22		7.95			Pass	SARS-CoV-2 N1	41142.91169	SARS-CoV-2 N2	48861.70104		Processing	Complete
R02-0284	WWTP	ElkinsWWTP-01	Sample	Randolph	Sample	Composite		04/29/2023 06:00 AM	05/03/2023	04/28/2023 06:00 AM	04/29/2023 06:00 AM	AJ	2023-05-09					Pass	SARS-CoV-2 N1	37475.4928797483	SARS-CoV-2 N2	58569.2431032658	1.825	Processing	Complete
L01-0250	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		10/14/2022 09:00 AM	10/19/2022	10/13/2022 09:00 AM	10/14/2022 09:00 AM	AJ	10/20/22					Pass	SARS-CoV-2 N1	1202076.845	SARS-CoV-2 N2	1265356.936	0.193	Processing	Complete
M04-0096	WWTP	FarmingtonWWTP-01	Sample	Marion	Sample	Composite		07/05/2022 11:00 AM	07/27/2022	07/04/2022 11:00 AM	07/05/2022 11:00 AM	AJ	7/28/22					Pass	SARS-CoV-2 N1	6374.574462	SARS-CoV-2 N2	10624.82888		Processing	Complete
A04-0195	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		09/22/2022 08:00 AM	09/26/2022	09/21/2022 08:00 AM	09/22/2022 08:00 AM	AJ	9/27/22					Pass	SARS-CoV-2 N1	794450.655	SARS-CoV-2 N2	815086.652	0.527	Processing	Complete
C01-0057	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		12/13/2021 07:00 AM	12/14/2021	12/12/2021 07:00 AM	12/13/2021 07:00 AM	JL	12/21/21		7.11			Pass	SARS-CoV-2 N1	58224.27303	SARS-CoV-2 N2	84937.45118	11.374	Processing	Complete
A01-0519	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		03/21/2023 12:00 AM	03/23/2023	03/20/2023 12:00 AM	03/21/2023 12:00 AM	AJ	2023-03-24					Pass	SARS-CoV-2 N1	81338.4658098222	SARS-CoV-2 N2	91207.7102065088	7.9	Processing	Complete
Q01-0086	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		07/30/2022 08:00 AM	08/05/2022	07/29/2022 08:00 AM	07/30/2022 08:00 AM	AJ	8/10/22					Pass	SARS-CoV-2 N1	62176.54377	SARS-CoV-2 N2	47819.91944	0.934	Processing	Complete
N02-0156	WWTP	ClarksburgWWTP-01	Sample	Harrison	Sample	Composite		09/12/2022 07:00 AM	09/16/2022	09/11/2022 07:00 AM	09/12/2022 07:00 AM	AJ	9/20/22					Pass	SARS-CoV-2 N1	86289.62517	SARS-CoV-2 N2	68108.61915	12.1	Processing	Complete
R01-0333	WWTP	HuttonsvilleWWTP-01	Sample	Randolph	Sample	Composite		07/12/2023 08:00 AM	07/19/2023	07/11/2023 08:00 AM	07/12/2023 08:00 AM	SB	2023-07-21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.158	Processing	Complete
H01-0672	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		08/10/2023 08:00 AM	08/14/2023	08/09/2023 09:00 AM	08/10/2023 08:00 AM	JL	2023-08-21					Pass	SARS-CoV-2 N1	11560.3335388005	SARS-CoV-2 N2	13872.7574050427	1.7	Processing	Complete
S01-0031	WWTP	FollansbeeWWTP-01	S01-0031	Brooke	Sample	Composite		04/21/2022 06:03 AM	04/27/2022	04/20/2022 06:00 AM	04/21/2022 06:00 AM	AJ	4/28/22		7.19			Pass	SARS-CoV-2 N1	99540.48514	SARS-CoV-2 N2	83807.84512	0.765	Processing	Complete
A02-0693	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	GZ	10/10/2022 10:43 AM	10/12/2022	10/08/2022 09:00 AM	10/10/2022 09:00 AM	LW	10/13/22					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
O01-0200	WWTP	GraftonWWTP-01	Sample	Taylor	Sample	Composite		12/21/2022 06:00 AM	01/04/2023	12/20/2022 06:00 AM	12/21/2022 06:00 AM	AJ	1/6/23					Pass	SARS-CoV-2 N1	118064.6521	SARS-CoV-2 N2	127338.6946	1.46	Processing	Complete
B01-0223	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		09/28/2022 07:00 AM	10/03/2022	09/27/2022 07:00 AM	09/28/2022 07:00 AM	AJ	10/6/22					Pass	SARS-CoV-2 N1	296380.2838	SARS-CoV-2 N2	277500.0796	5.735	Processing	Complete
A01-0286	WWTP	StarCityWWTP-01	A01-0286	Monongalia	Sample	Composite		06/22/2022 12:00 AM	06/29/2022	06/21/2022 12:00 AM	06/22/2022 12:00 AM	AJ	6/30/22		7.3			Pass	SARS-CoV-2 N1	306231.4707	SARS-CoV-2 N2	268993.0996	8.2	Processing	Complete
K01-0178	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		10/27/2022 06:20 AM	11/09/2022	10/26/2022 06:20 AM	10/27/2022 06:20 AM	AJ	11/10/22					Pass	SARS-CoV-2 N1	432180.7551	SARS-CoV-2 N2	378250.6227	4.313	Processing	Complete
H01-0452	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		01/02/2023 08:00 AM	01/06/2023	01/01/2023 08:00 AM	01/02/2023 08:00 AM	AJ	1/10/23					Pass	SARS-CoV-2 N1	544722.6924	SARS-CoV-2 N2	544722.6924	1.6	Processing	Complete
K01-0228	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		04/19/2023 06:30 AM	04/26/2023	04/18/2023 06:30 AM	04/19/2023 06:30 AM	AJ	2023-04-28					Pass	SARS-CoV-2 N1	119714.588373899	SARS-CoV-2 N2	148057.555854321	4.362	Processing	Complete
B01-0173	WWTP	CharlestonWWTP-01	B01-0173	Kanawha	Sample	Composite		06/10/2022 07:00 AM	06/14/2022	06/09/2022 07:00 AM	06/10/2022 07:00 AM	JL	6/20/22		6.97			Pass	SARS-CoV-2 N1	518486.1445	SARS-CoV-2 N2	508415.7872	8.01	Processing	Complete
A02-0871	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	GZ	11/14/2022 09:45 AM	11/14/2022	11/12/2022 09:00 AM	11/14/2022 09:00 AM	AJ	11/21/22					Pass	SARS-CoV-2 N1	9411.677029	SARS-CoV-2 N2	3136.990685		Processing	Complete
L01-0520	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		08/25/2023 09:00 AM	08/30/2023	08/24/2023 09:00 AM	08/25/2023 09:00 AM	AJ						Pass					0.231	Processing	Processing
G01-0312	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		02/25/2023 09:00 AM	03/02/2023	02/24/2023 09:00 AM	02/25/2023 09:00 AM	AJ	2023-03-03					Pass	SARS-CoV-2 N1	517796.866893769	SARS-CoV-2 N2	444663.040637971	1.076	Processing	Complete
E02-0141	WWTP	AthensWWTP-01	E02-0141	Mercer	Sample	Composite		06/09/2022 08:00 AM	06/10/2022	06/08/2022 08:00 AM	06/09/2022 08:00 AM	AJ	6/20/22		6.54			Pass	SARS-CoV-2 N1	107820.7098	SARS-CoV-2 N2	105473.8346	0.102	Processing	Complete
A0215	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	01/07/2021 12:00 AM	01/08/2021	01/07/2021 12:00 AM	01/07/2021 11:59 PM	TD	2/22/21					Pass	SARS-CoV-2 N1	57840	SARS-CoV-2 N2	57840	9.271	Rejected: No NTC	Complete
A01-0008	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	JL	08/17/2021 11:55 PM	08/18/2021	08/17/2021 12:00 AM	08/17/2021 11:55 PM	JL	8/18/21		6.97			Pass	SARS-CoV-2 N1	43739.43877	SARS-CoV-2 N2	61256.66499	11.614	Processing	Complete
M03-0127	WWTP	ManningtonWWTP-01	Sample	Marion	Sample	Composite		09/28/2022 11:00 AM	10/05/2022	09/27/2022 11:00 AM	09/28/2022 11:00 AM	AJ	10/6/22					Pass	SARS-CoV-2 N1	207677.1677	SARS-CoV-2 N2	194667.154	0.145	Processing	Complete
A02-1289	WVU Morgantown	UPlace-01	Sample	Monongalia	Sample	Composite	GZ	05/03/2023 11:02 AM	05/03/2023	05/01/2023 09:00 AM	05/03/2023 09:00 AM	AJ	2023-05-09					Pass	SARS-CoV-2 N1	75054.3536245824	SARS-CoV-2 N2	116517.531573772		Processing	Complete
H01-0323	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		08/26/2022 08:00 AM	09/06/2022	08/25/2022 08:00 AM	08/26/2022 08:00 AM	AJ	9/8/22					Pass	SARS-CoV-2 N1	355092.5177	SARS-CoV-2 N2	341722.101	1.4	Processing	Complete
E02-0193	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		09/02/2022 08:00 AM	09/09/2022	09/01/2022 08:00 AM	09/02/2022 08:00 AM	AJ	9/14/22					Pass	SARS-CoV-2 N1	475020.6792	SARS-CoV-2 N2	495210.9969	0.118	Processing	Complete
O01-0062	WWTP	GraftonWWTP-01	O01-0062	Taylor	Sample	Composite		04/22/2022 06:00 AM	04/27/2022	04/21/2022 06:00 AM	04/22/2022 06:00 AM	AJ	4/28/22		7.17			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2522.298004	2.05	Processing	Complete
J01-0013	WWTP	AlpineLakeWWTP-01	J01-0013	Preston	Sample	Composite		03/24/2022 07:30 AM	03/30/2022	03/23/2022 07:30 AM	03/24/2022 07:30 AM	AJ	3/31/22		7.33			Pass	SARS-CoV-2 N1	8707.128838	SARS-CoV-2 N2	5804.551542	0.131	Processing	Complete
R02-0101	WWTP	ElkinsWWTP-01	Sample	Randolph	Sample	Composite		08/02/2022 06:05 AM	08/03/2022	08/01/2022 06:00 AM	08/02/2022 06:00 AM	AJ	8/4/22					Pass	SARS-CoV-2 N1	132333.6388	SARS-CoV-2 N2	149719.9014	3.77	Processing	Complete
O01-0044	WWTP	GraftonWWTP-01	O01-0044	Taylor	Sample	Composite		03/07/2022 11:20 AM	03/09/2022	03/04/2022 11:20 AM	03/05/2022 11:20 AM	AJ	3/14/22		6.92			Pass	SARS-CoV-2 N1	21010.65885	SARS-CoV-2 N2	12004.80156	1.51	Processing	Complete
A02-1137	WVU Morgantown	UPlace-01	Sample	Monongalia	Sample	Composite	GZ	03/20/2023 11:11 AM	03/20/2023	03/18/2023 09:00 AM	03/20/2023 09:00 AM	AJ	2023-03-21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
Q01-0208	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		12/20/2022 08:00 AM	12/28/2022	12/19/2022 08:00 AM	12/20/2022 08:00 AM	AJ	12/29/22					Pass	SARS-CoV-2 N1	271368.3522	SARS-CoV-2 N2	300473.7532	0.35	Processing	Complete
D01-0029	WWTP	CharlesTownWWTP-01	D01-0029	Jefferson	Sample	Composite		04/12/2022 07:20 AM	04/12/2022	04/11/2022 07:19 AM	04/12/2022 07:19 AM	JL	4/18/22		7.29			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	1.25	Processing	Complete
R02-0023	WWTP	ElkinsWWTP-01	R02-0023	Randolph	Sample	Composite		06/16/2022 06:00 AM	06/24/2022	06/15/2022 06:00 AM	06/16/2022 06:00 AM	AJ	6/28/22		7.22			Pass	SARS-CoV-2 N1	22417.61271	SARS-CoV-2 N2	28533.58861	2.7059	Processing	Complete
C01-0473	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		07/26/2023 08:00 AM	08/01/2023	07/25/2023 08:00 AM	07/26/2023 08:00 AM	SB	2023-08-03					Pass	SARS-CoV-2 N1	84358.2513928412	SARS-CoV-2 N2	93487.5874221326	6.088	Processing	Complete
A02-1251	WVU Morgantown	TowersBB-01	Sample	Monongalia	Sample	Composite	GZ	05/05/2023 10:48 AM	05/08/2023	05/03/2023 09:00 AM	05/05/2023 09:00 AM	LW	2023-05-09					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2381.61748275161		Processing	Complete
A02-0097	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Grab	EL	09/13/2021 09:20 AM	09/13/2021	09/13/2021 09:20 AM	09/13/2021 09:20 AM	JL	9/20/21		7.79			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A04-0235	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		12/27/2022 08:00 AM	12/28/2022	12/26/2022 08:00 AM	12/27/2022 08:00 AM	AJ	12/29/22					Pass	SARS-CoV-2 N1	570916.2283	SARS-CoV-2 N2	590591.5582	0.589	Processing	Complete
K01-0285	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		05/23/2023 07:00 AM	05/31/2023	05/22/2023 07:00 AM	05/23/2023 07:00 AM	LW	2023-06-02					Pass	SARS-CoV-2 N1	47497.5764751434	SARS-CoV-2 N2	23742.4944341183	4.737	Processing	Complete
T01-0067	WWTP	PointPleasantWWTP-01	Sample	Mason	Sample	Composite		11/17/2022 07:00 AM	12/02/2022	11/16/2022 07:00 AM	11/17/2022 07:00 AM	AJ	12/7/22					Pass	SARS-CoV-2 N1	47827.11357	SARS-CoV-2 N2	30429.11913	0.2	Processing	Complete
A02-0641	WVU Morgantown	MtValley-01	Sample	Monongalia	Sample	Composite	GZ	09/23/2022 09:44 AM	09/26/2022	09/21/2022 09:00 AM	09/23/2022 09:00 AM	AJ	9/27/22					Pass	SARS-CoV-2 N1	19283.07563	SARS-CoV-2 N2	12854.39814		Processing	Complete
K01-0016	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		12/28/2021 06:30 AM	01/05/2022	12/27/2021 06:30 AM	12/28/2021 06:30 AM	JL	1/12/22		7.07			Pass	SARS-CoV-2 N1	25321.05211	SARS-CoV-2 N2	25321.05211	5.826	Processing	Complete
O01-0411	WWTP	GraftonWWTP-01	Sample	Taylor	Sample	Composite		08/04/2023 07:00 AM	08/09/2023	08/03/2023 07:00 AM	08/04/2023 07:00 AM	AJ	2023-08-14					Pass	SARS-CoV-2 N1	10296.7187203467	SARS-CoV-2 N2	18020.81130445	0.65	Processing	Complete
H01-0623	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		06/22/2023 08:00 AM	06/26/2023	06/21/2023 08:00 AM	06/22/2023 08:00 AM	LW	2023-07-03					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	7435.30117906628	1.4	Processing	Complete
T01-0009	WWTP	PointPleasantWWTP-01	Sample	Mason	Sample	Composite		08/05/2022 07:00 AM	08/08/2022	08/04/2022 07:00 AM	08/05/2022 07:00 AM	AJ	8/10/22					Pass	SARS-CoV-2 N1	376808.5009	SARS-CoV-2 N2	357277.2235	0.18	Processing	Complete
J01-0181	WWTP	AlpineLakeWWTP-01	Sample	Preston	Sample	Composite		11/24/2022 07:30 AM	11/30/2022	11/23/2022 07:30 AM	11/24/2022 07:30 AM	AJ	12/2/22					Pass	SARS-CoV-2 N1	4216.899541	SARS-CoV-2 N2	8434.223235	0.113	Processing	Complete
N03-0039	WWTP	SalemWWTP-01	N03-0039	Harrison	Sample	Composite		02/18/2022 07:35 AM	03/09/2022	02/17/2022 07:35 AM	02/18/2022 07:35 AM	AJ	3/14/22		7			Pass	SARS-CoV-2 N1	44125.39311	SARS-CoV-2 N2	38239.3194	0.70815	Processing	Complete
A02-0156 c	WVU Morgantown	TowersBB-01	Ignore	Monongalia	Sample	Composite	EL	02/25/2021 12:00 PM	08/11/2021	08/10/2021 09:00 AM	08/11/2021 09:00 AM	JL	3/15/21	Was A07-0018				Pass	SARS-CoV-2 N1	29610	SARS-CoV-2 N2	0	11.789	Rejected: No Flow	Complete
B01-0272	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		10/26/2022 07:00 AM	10/28/2022	10/25/2022 07:00 AM	10/26/2022 07:00 AM	AJ	11/4/22					Pass	SARS-CoV-2 N1	284254.868	SARS-CoV-2 N2	230389.4573	6.28	Processing	Complete
N03-0382	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		07/17/2023 07:30 AM	07/19/2023	07/16/2023 07:30 AM	07/17/2023 07:30 AM	AJ	2023-07-21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.359	Processing	Complete
A02-0502	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GY	08/24/2022 09:18 AM	08/24/2022	08/22/2022 09:00 AM	08/24/2022 09:00 AM	AJ	8/25/22					Pass	SARS-CoV-2 N1	704688.8888	SARS-CoV-2 N2	727619.1938		Processing	Complete
A02-0258	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	12/10/2021 09:21 AM	12/10/2021	12/08/2021 09:00 AM	12/10/2021 09:00 AM	JL	12/14/21		7.6			Pass	SARS-CoV-2 N1	5581.908775	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
B01-0122	WWTP	CharlestonWWTP-01	B01-0122	Kanawha	Sample	Composite		02/28/2022 08:00 AM	03/01/2022	02/27/2022 07:00 AM	02/28/2022 07:00 AM	AJ	3/2/22		7.05			Pass	SARS-CoV-2 N1	26094.28324	SARS-CoV-2 N2	34795.98675	5.6	Processing	Complete
J01-0159	WWTP	AlpineLakeWWTP-01	Sample	Preston	Sample	Composite		10/22/2022 07:30 AM	10/26/2022	10/21/2022 07:30 AM	10/22/2022 07:30 AM	AJ	10/31/22					Pass	SARS-CoV-2 N1	633967.6702	SARS-CoV-2 N2	627074.8937	0.048	Processing	Complete
R01-0037	WWTP	HuttonsvilleWWTP-01	R01-0037	Randolph	Sample	Composite		03/30/2022 08:45 AM	04/06/2022	03/29/2022 09:00 AM	03/30/2022 08:30 AM	AJ	4/7/22		6.57			Pass	SARS-CoV-2 N1	20220.01784	SARS-CoV-2 N2	23109.38749	0.188	Processing	Complete
A01-0184	WWTP	StarCityWWTP-01	A01-0184	Monongalia	Sample	Composite	GG	02/24/2022 12:00 AM	02/25/2022	02/24/2022 12:00 AM	02/24/2022 12:00 AM	AJ	3/2/22		7.16			Pass	SARS-CoV-2 N1	232045.6874	SARS-CoV-2 N2	270845.1766	10.3	Processing	Complete
C01-0353	WWTP	WheelingWWTP-01	G	Ohio	Sample	Composite		02/09/2023 07:00 AM	02/15/2023	02/08/2023 07:00 AM	02/09/2023 07:00 AM	AJ	2/17/23					Pass	SARS-CoV-2 N1	57613.53202	SARS-CoV-2 N2	52809.57632	8.371	Processing	Complete
A01-0466	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		01/18/2023 12:00 AM	01/25/2023	01/17/2023 12:00 AM	01/18/2023 12:00 AM	SB	1/26/23					Pass	SARS-CoV-2 N1	200680.021	SARS-CoV-2 N2	207460.1886	13.5	Processing	Complete
A02-0341	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	Gz	02/11/2022 09:54 AM	02/14/2022	02/09/2022 09:00 AM	02/11/2022 09:00 AM	AJ	2/17/22		7.12			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
O01-0095	WWTP	GraftonWWTP-01	O01-0095	Taylor	Sample	Composite		06/09/2022 06:15 AM	06/15/2022	06/08/2022 06:15 AM	06/09/2022 06:15 AM	AJ	6/15/22		7.13			Pass	SARS-CoV-2 N1	100302.7064	SARS-CoV-2 N2	114088.5057	0.95	Processing	Complete
N02-0254	WWTP	ClarksburgWWTP-01	Sample	Harrison	Sample	Composite		02/20/2023 07:00 AM	02/27/2023	02/19/2023 07:00 AM	02/20/2023 07:00 AM	AJ	2023-02-28					Pass	SARS-CoV-2 N1	69719.9390083553	SARS-CoV-2 N2	72045.8051562309	9.568	Processing	Complete
A01-0443	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		12/22/2022 12:00 AM	12/28/2022	12/21/2022 12:00 AM	12/22/2022 12:00 AM	AJ	12/29/22					Pass	SARS-CoV-2 N1	427993.2439	SARS-CoV-2 N2	448163.0409	9.5	Processing	Complete
H01-0372	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		10/14/2022 08:00 AM	10/24/2022	10/13/2022 08:00 AM	10/14/2022 08:00 AM	AJ	10/25/22					Pass	SARS-CoV-2 N1	17442.34091	SARS-CoV-2 N2	23985.0904	1.8	Processing	Complete
