Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
A01-0194	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		3/7/22 23:59	3/8/22	3/7/22 0:00	3/7/22 23:59	JL	3/10/22		7.49			Pass	SARS-CoV-2 N1	89798.12756	SARS-CoV-2 N2	92794.71695	11.9	Processing	Complete
A01-0043	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	9/22/21 23:55	9/24/21	9/22/21 0:00	9/22/21 23:55	JL	10/5/21		6.64			Pass	SARS-CoV-2 N1	205894.2926	SARS-CoV-2 N2	41066.96263	10.201	Processing	Complete
A03-0225	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	GZ	3/8/22 11:02	3/7/22	3/7/22 6:00	3/7/22 14:00	AJ	3/10/22		8.5			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2835.420035		Processing	Complete
A02-0478	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	GZ	4/29/22 10:41	4/29/22	4/27/22 9:00	4/29/22 9:00	AJ	5/2/22					Pass	SARS-CoV-2 N1	138187.8188	SARS-CoV-2 N2	160792.4259		Processing	Complete
C01-0044	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		11/24/21 7:00	11/30/21	11/23/21 7:00	11/24/21 7:00	AJ	12/3/21		6.22			Pass	SARS-CoV-2 N1	151742.9388	SARS-CoV-2 N2	45055.40662	5.856	Processing	Complete
B01-0149	WWTP	CharlestonWWTP-01	B01-0149	Kanawha	Sample	Composite		4/22/22 7:00	4/26/22	4/21/22 7:00	4/22/22 7:00	JL	4/27/22		6.83			Pass	SARS-CoV-2 N1	14363.67407	SARS-CoV-2 N2	20110.5218	9.6	Processing	Complete
G01-0079	WWTP	KeyserWWTP-01	G	Mineral	Sample	Composite		12/25/21 8:45	1/6/22	12/24/21 9:00	12/25/21 8:00	AJ	1/12/22		7.01			Pass	SARS-CoV-2 N1	28188.61004	SARS-CoV-2 N2	34455.32084	0.574	Processing	Complete
E02-0082	WWTP	AthensWWTP-01	G	Mercer	Sample	Composite		2/4/22 8:00	2/11/22	2/4/22 8:00	2/5/22 8:00	AJ	2/16/22		7.05			Pass	SARS-CoV-2 N1	76059.17931	SARS-CoV-2 N2	47520.80664	0.725	Processing	Complete
H01-0199	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		4/26/22 8:00	4/29/22	4/25/22 8:00	4/26/22 8:00	AJ	5/2/22					Pass	SARS-CoV-2 N1	17342.79944	SARS-CoV-2 N2	2889.968455	1.9	Processing	Complete
A02-0339	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	Sample	2/9/22 9:49	2/11/22	2/7/22 9:00	2/9/22 9:00	AJ	2/10/22		7.29			Pass	SARS-CoV-2 N1	58922.77904	SARS-CoV-2 N2	55974.67147		Processing	Complete
A03-0048	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	10/24/21 12:25	10/27/21	10/22/21 6:00	10/22/21 14:00	JL	11/1/21		7.3			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
A03-0087	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	GZ	1/13/22 10:53	1/13/22	1/12/22 6:00	1/12/22 14:00	AJ	1/19/22		7.39			Pass	SARS-CoV-2 N1	37038.84646	SARS-CoV-2 N2	71792.51567		Processing	Complete
H01-0142	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		2/28/22 8:00	3/4/22	2/27/22 8:00	2/28/22 8:00	AJ	3/9/22		7.18			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	2.1	Processing	Complete
B01-0026	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		12/3/21 7:30	12/7/21	12/2/21 7:00	12/3/21 7:00	AJ	12/9/21		6.98			Pass	SARS-CoV-2 N1	8157.2136	SARS-CoV-2 N2	12236.41628	6.899	Processing	Complete
A03-0034	K-12	CheatLakeES-01	Sample	Monongalia	Sample	Composite	BL	9/30/21 11:10	10/6/21	9/29/21 6:00	9/29/21 14:00	JL	10/11/21		7.35			Pass	SARS-CoV-2 N1	7828.973234	SARS-CoV-2 N2	17226.23251		Rejected: No Flow	Complete
B01-0100	WWTP	CharlestonWWTP-01	G	Kanawha	Sample	Composite		2/14/22 7:00	2/15/22	2/13/22 7:00	2/14/22 7:00	AJ	2/17/22		7.15			Pass	SARS-CoV-2 N1	247544.0723	SARS-CoV-2 N2	207302.3424	8.4	Processing	Complete
A02-0073	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Grab	EL	9/1/21 10:59	9/1/21	9/1/21 10:59	9/1/21 10:59	JL	9/2/21		7.76			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
D01-0013	WWTP	CharlesTownWWTP-01	G	Jefferson	Sample	Composite	RS	1/17/22 7:30	1/19/22	1/16/22 7:15	1/17/22 7:15	AJ	1/24/22		7.14			Fail: Missing Required Data	SARS-CoV-2 N1	267380.5949	SARS-CoV-2 N2	20827.79244		Processing	Complete
R01-0044	WWTP	HuttonsvilleWWTP-01	R01-0044	Randolph	Sample	Composite		4/12/22 9:00	4/13/22	4/11/22 9:00	4/12/22 9:00	JL	4/14/22		6.8			Pass	SARS-CoV-2 N1	5819.866145	SARS-CoV-2 N2	11640.53919	0.149	Processing	Complete
A04-0060	WWTP	CheatLakeWWTP-01	A04-0060	Monongalia	Sample	Composite		4/20/22 8:00	4/25/22	4/19/22 8:00	4/20/22 8:00	AJ	4/26/22		7.19			Pass	SARS-CoV-2 N1	20832.19215	SARS-CoV-2 N2	20832.19215	0.909	Processing	Complete
A03-0147	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	GZ	12/21/21 9:18	12/21/21	12/20/21 6:00	12/20/21 14:00	AJ	12/28/21		8.48			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
B01-0094	WWTP	CharlestonWWTP-01	B01-0094	Kanawha	Sample	Composite		2/16/22 7:30	2/18/22	2/14/22 7:00	2/15/22 7:00	AJ	2/22/22		6.51			Pass	SARS-CoV-2 N1	253739.1454	SARS-CoV-2 N2	237835.3751	8.1	Processing	Complete
A02-0335	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	Gz	2/11/22 10:40	2/14/22	2/9/22 9:00	2/11/22 9:00	AJ	2/16/22		7.48			Pass	SARS-CoV-2 N1	21781.23571	SARS-CoV-2 N2	24893.76571		Processing	Complete
A02-0033	WVU Morgantown		Sample	Monongalia	Sample																			Processing	Unknown
C01-0145	WWTP	WheelingWWTP-01	C01-0145	Ohio	Sample	Composite		4/11/22 7:00	4/12/22	4/10/22 7:00	4/11/22 7:00	JL	4/14/22		6.81			Pass	SARS-CoV-2 N1	9525.942262	SARS-CoV-2 N2	4762.700396	11.929	Processing	Complete
N03-0041	WWTP	SalemWWTP-01	N03-0041	Harrison	Sample	Composite		3/12/22 11:00	3/16/22	3/11/22 7:00	3/12/22 7:00	AJ	3/28/22		6.72			Pass	SARS-CoV-2 N1	70094.22071	SARS-CoV-2 N2	63994.41674	0.878	Processing	Complete
N02-0058	WWTP	ClarksburgWWTP-01	N02-0058	Harrison	Sample	Composite		4/8/22 7:00	4/13/22	4/7/22 7:00	4/8/22 7:00	JL	4/18/22		7.49			Pass	SARS-CoV-2 N1	14320.48593	SARS-CoV-2 N2	2863.705521	17.34	Processing	Complete
B01-0030	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		12/15/21 7:05	12/17/21	12/14/21 7:00	12/15/21 7:00	AJ	12/28/21		7.55			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	6.758	Processing	Processing
A02-0094	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	9/10/21 9:39	9/13/21	9/8/21 9:40	9/10/21 9:40	JL	9/20/21		7.29			Pass	SARS-CoV-2 N1	167303.0466	SARS-CoV-2 N2	165624.4487		Rejected: No Flow	Complete
J01-0006	WWTP	AlpineLakeWWTP-01	G	Preston	Sample	Composite		12/28/21 9:00	1/10/22	12/27/21 9:00	12/28/21 9:00	AJ	1/13/22		6.57			Pass	SARS-CoV-2 N1	7695.173789	SARS-CoV-2 N2	0	0.229	Processing	Processing
C01-0067	WWTP	WheelingWWTP-01	G	Ohio	Sample	Composite	GZ	12/27/21 7:00	1/4/22	12/26/21 7:00	12/27/21 7:00	AJ	1/12/22		6.39			Pass	SARS-CoV-2 N1	10166.58945	SARS-CoV-2 N2	23725.87871	8.228	Processing	Complete
H01-0221	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		5/2/22 8:00	5/11/22	5/1/22 8:00	5/2/22 8:00	AJ	5/12/22					Pass	SARS-CoV-2 N1		SARS-CoV-2 N2		1.8	Processing	Processing
A04-0062	WWTP	CheatLakeWWTP-01	A04-0062	Monongalia	Sample	Composite		4/22/22 8:00	4/25/22	4/21/22 8:00	4/22/22 8:00	AJ	4/26/22		7.04			Pass	SARS-CoV-2 N1	2866.447647	SARS-CoV-2 N2	14334.20001	0.695	Processing	Complete
H01-0137	WWTP	MoundsvilleWWTP-01	H01-0137	Marshall	Sample	Composite		2/23/22 8:00	2/25/22	2/22/22 8:00	2/23/22 8:00	AJ	2/28/22		7.22			Pass	SARS-CoV-2 N1	2719.159587	SARS-CoV-2 N2	8158.007758	2.7	Processing	Complete
D01-0008	WWTP	CharlesTownWWTP-01	G	Jefferson	Sample	Composite	RS	1/12/22 7:30	1/14/22	1/11/22 7:00	1/12/22 7:00	AJ	1/19/22		7.24			Fail: Missing Required Data	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Processing
K01-0011	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		12/30/21 6:30	1/5/22	12/29/21 6:30	12/30/21 6:30	JL	1/12/22		7.19			Pass	SARS-CoV-2 N1	19753.06179	SARS-CoV-2 N2	16930.62644	8.569	Processing	Complete
G01-0148	WWTP	KeyserWWTP-01	G01-0148	Mineral	Sample	Composite		2/26/22 8:30	3/4/22	2/25/22 9:00	2/26/22 8:00	AJ	3/9/22		7.53			Pass	SARS-CoV-2 N1	2466.921718	SARS-CoV-2 N2	7401.200719	2.73	Processing	Complete
O01-0002	WWTP	GraftonWWTP-01	O01-0002	Taylor	Sample	Composite		4/15/22 6:15	4/20/22	4/14/22 6:15	4/15/22 6:15	AJ	4/21/22		6.92			Pass	SARS-CoV-2 N1	7225.543298	SARS-CoV-2 N2	7225.543298	1.39	Processing	Complete
A03-0097	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	GZ	12/3/21 13:09	12/14/21	12/3/21 6:00	12/3/21 14:00	AJ	12/14/21		8.12			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
B01-0112	WWTP	CharlestonWWTP-01	B01-0112	Kanawha	Sample	Composite		4/4/22 7:00	4/5/22	4/3/22 7:00	4/4/22 7:00	JL	4/6/22		6.99			Pass	SARS-CoV-2 N1	9735.97778	SARS-CoV-2 N2	9735.97778	7.6	Processing	Complete
H01-0192	WWTP	MoundsvilleWWTP-01	H01-0192	Marshall	Sample	Composite		4/18/22 8:00	4/22/22	4/17/22 8:00	4/18/22 8:00	JL	4/25/22		7.1			Pass	SARS-CoV-2 N1	5433.912026	SARS-CoV-2 N2	2716.867891	2	Processing	Complete
G01-0060	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	KK	10/25/21 8:35	10/27/21	10/24/21 9:00	10/25/21 8:00	JL	11/4/21		6.65			Pass	SARS-CoV-2 N1	66354.7197	SARS-CoV-2 N2	50623.20918		Rejected: No Flow	Complete
A03-0257	K-12	MorgantownHS-01	A03-0257	Monongalia	Sample	Composite	GZ	3/31/22 10:58	3/31/22	3/30/22 6:00	3/30/22 14:00	AJ	4/4/22		8.5			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
M04-0035	WWTP	FarmingtonWWTP-01	M04-0035	Marion	Sample	Composite		3/25/22 11:15	3/30/22	3/24/22 11:15	3/25/22 11:15	AJ	3/31/22		7.55			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.108	Processing	Complete
C01-0095	WWTP	WheelingWWTP-01	C01-0095	Ohio	Sample	Composite		3/10/22 7:00	3/15/22	3/9/22 7:00	3/10/22 7:00	AJ	3/18/22		6.9			Pass	SARS-CoV-2 N1	12075.70771	SARS-CoV-2 N2	0	16.564	Processing	Complete
H01-0134	WWTP	MoundsvilleWWTP-01	H01-0134	Marshall	Sample	Composite		2/20/22 8:00	2/25/22	2/19/22 8:00	2/20/22 8:00	AJ	2/28/22		7.23			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	3.8	Processing	Complete
A01-0138	WWTP	StarCityWWTP-01	G	Monongalia	Sample	Composite	GG	12/29/21 0:00	1/4/22	12/29/21 0:00	12/29/21 0:00	AJ	1/12/22		7.48			Pass	SARS-CoV-2 N1	18102.08928	SARS-CoV-2 N2	28967.0945	16.3	Processing	Complete
C01-0153	WWTP	WheelingWWTP-01	C01-0153	Ohio	Sample	Composite		4/14/22 7:00	4/19/22	4/13/22 7:00	4/14/22 7:00	AJ	4/20/22		6.65			Pass	SARS-CoV-2 N1	5827.959012	SARS-CoV-2 N2	5827.959012	11.237	Processing	Complete
E01-0080	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite		3/17/22 8:30	3/24/22	3/16/22 8:15	3/17/22 8:15	JL	3/29/22					Pass	SARS-CoV-2 N1	15041.00645	SARS-CoV-2 N2	0	2.965	Processing	Complete
G01-0061	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	KK	10/26/21 8:40	10/27/21	10/25/21 9:00	10/26/21 8:00	JL	11/4/21		6.94			Pass	SARS-CoV-2 N1	127724.7858	SARS-CoV-2 N2	116086.446		Rejected: No Flow	Complete
P01-0043	WWTP	StMarysWWTP-01	P01-0043	Pleasants	Sample	Composite		3/31/22 10:00	4/6/22	3/30/22 9:50	3/31/22 9:50	AJ	4/7/22		7.02			Pass	SARS-CoV-2 N1	3165.660775	SARS-CoV-2 N2	0	0.229	Processing	Complete
A04-0046	WWTP	CheatLakeWWTP-01	A04-0046	Monongalia	Sample	Composite		3/29/22 8:00	4/4/22	3/27/22 8:00	3/28/22 8:00	AJ	4/6/22		6.93			Pass	SARS-CoV-2 N1	33294.13533	SARS-CoV-2 N2	44398.06089	0.598	Processing	Complete
E02-0025	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		12/21/21 8:00	12/29/21	12/20/21 8:00	12/21/21 8:00	JL	1/12/22		7.05			Pass	SARS-CoV-2 N1	2558.793942	SARS-CoV-2 N2	5117.743956	0.119	Processing	Complete
A03-0178	K-12	MountainviewES-01	A03-0178	Monongalia	Sample	Composite	GZ	2/17/22 10:45	2/18/22	2/16/22 6:00	2/16/22 14:00	AJ	2/22/22		4.92			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Processing
P01-0070	WWTP	StMarysWWTP-01	Sample	Pleasants	Sample	Composite		5/3/22 10:05	5/11/22	5/2/22 10:05	5/3/22 10:05	AJ	5/11/22					Pass	SARS-CoV-2 N1	63576.20157	SARS-CoV-2 N2	70274.04428	0.228	Processing	Complete
G01-0165	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		5/8/22 9:00	5/12/22	5/7/22 9:00	5/8/22 8:00	AJ						Pass					5.69	Processing	Processing
O01-0043	WWTP	GraftonWWTP-01	Sample	Taylor	Sample	Composite		3/3/22 11:00	3/9/22	3/2/22 9:00	3/3/22 9:00	AJ	3/14/22					Pass	SARS-CoV-2 N1	7382.080955	SARS-CoV-2 N2	17226.879	1.71	Processing	Complete
K01-0013	WWTP	ParkersburgWWTP-01	SAMPLE	Wood	Sample	Composite		1/6/22 6:26	1/12/22	1/5/22 6:29	1/6/22 6:25	JL	1/14/22		7.37			Pass	SARS-CoV-2 N1	49320.397	SARS-CoV-2 N2	45795.58678	6.316	Processing	Complete
A03-0192	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	GZ	1/25/22 12:05	1/25/22	1/24/22 6:00	1/24/22 14:00	AJ	1/26/22		8.23			Pass	SARS-CoV-2 N1	138375.4693	SARS-CoV-2 N2	133044.8896		Processing	Complete
H01-0029	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	11/3/21 8:15	11/11/21	11/2/21 8:00	11/3/21 8:00	AJ	11/18/21		6.79			Pass	SARS-CoV-2 N1	14450	SARS-CoV-2 N2	18912.5		Rejected: No Flow	Complete
M04-0015	WWTP	FarmingtonWWTP-01	M04-0015	Marion	Sample	Composite		2/19/22 11:30	2/23/22	2/18/22 11:30	2/19/22 11:30	AJ	2/24/22		7.42			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.225	Processing	Complete
C01-0039	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		11/16/21 7:00	11/23/21	11/15/21 7:00	11/16/21 7:00	AJ	12/3/21		5.41			Pass	SARS-CoV-2 N1	79163.80808	SARS-CoV-2 N2	62772.81582	7.006	Processing	Complete
A03-0143	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	GZ	12/14/21 9:40	12/14/21	12/13/21 6:00	12/13/21 14:00	AJ	12/21/21		8.3			Pass	SARS-CoV-2 N1	81100.29504	SARS-CoV-2 N2	102468.5816		Processing	Complete
B01-0121	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		3/1/22 7:40	3/4/22	2/28/22 7:00	3/1/22 7:00	AJ	3/9/22		6.99			Pass	SARS-CoV-2 N1	52818.86838	SARS-CoV-2 N2	79253.28031	5.4	Processing	Complete
K01-0014	WWTP	ParkersburgWWTP-01	K01-0014	Wood	Sample	Composite		2/24/22 6:23	3/2/22	2/23/22 6:23	2/24/22 6:23	AJ	3/2/22		6.87			Pass	SARS-CoV-2 N1	129151.5563	SARS-CoV-2 N2	150361.9713	8.247	Processing	Complete
H01-0144	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		3/2/22 8:00	3/4/22	3/1/22 8:00	3/2/22 8:00	AJ	3/9/22		7.27			Pass	SARS-CoV-2 N1	18637.11353	SARS-CoV-2 N2	9317.521602	2.4	Processing	Complete
A01-0236	WWTP	StarCityWWTP-01	A01-0236	Monongalia	Sample	Composite		4/25/22 23:59	4/26/22	4/24/22 0:00	4/25/22 23:59	JL	4/27/22		7.24			Pass	SARS-CoV-2 N1	40068.6121	SARS-CoV-2 N2	35057.93978	8.6	Processing	Complete
A02-0019	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	8/18/21 10:24	8/18/21	8/16/21 10:33	8/18/21 10:24	JL	8/18/21		7.04			Pass	SARS-CoV-2 N1	32260.78367	SARS-CoV-2 N2	42087.55088		Rejected: No Flow	Complete
R01-0017	WWTP	HuttonsvilleWWTP-01	R01-0017	Randolph	Sample	Composite		4/20/22 8:45	4/27/22	4/19/22 9:00	4/20/22 8:30	AJ	4/28/22		7.06			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.167	Processing	Complete
C01-0043	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		11/23/21 7:00	11/30/21	11/22/21 7:00	11/23/21 7:00	AJ	12/3/21		6.36			Pass	SARS-CoV-2 N1	159975.8622	SARS-CoV-2 N2	74331.42409	6.057	Processing	Complete
A02-0152 c	WVU Morgantown	Evansdale-01	Ignore	Monongalia	Sample	Composite	EL	2/21/21 12:00	8/11/21	8/10/21 9:00	8/11/21 9:00	JL	3/11/21	Was A05-0004	7.19			Pass	SARS-CoV-2 N1	25038	SARS-CoV-2 N2	40680	9.628	Rejected: No Flow	Complete
A1021	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	4/4/21 11:55	4/9/21	4/4/21 12:00	4/4/21 11:55	Josh Lambert	4/12/21					Pass	SARS-CoV-2 N1	42240	SARS-CoV-2 N2	12060	9.589	Processing	Complete
A02-0380	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	3/7/22 9:38	3/7/22	3/5/22 9:00	3/7/22 9:00	AJ	3/10/22		7.42			Pass	SARS-CoV-2 N1	50365.81814	SARS-CoV-2 N2	38509.59197		Processing	Complete
M03-0036	WWTP	ManningtonWWTP-01	M03-0036	Marion	Sample	Composite		4/1/22 11:00	4/6/22	3/31/22 11:00	4/1/22 11:00	AJ	4/7/22		6.91			Pass	SARS-CoV-2 N1	5339.758722	SARS-CoV-2 N2	5339.758722	0.201	Processing	Complete
A0020	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	11/17/20 0:00	11/19/20	11/17/20 0:00	11/17/20 23:59	TD	11/20/20					Pass	SARS-CoV-2 N1	3996	SARS-CoV-2 N2	0	6.708	Rejected: No NTC	Complete
A03-0175	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	GZ	1/14/22 14:43		1/14/22 6:00	1/14/22 14:00		1/19/22		9.28				SARS-CoV-2 N1	0	SARS-CoV-2 N2	7408.614093		Processing	Complete
G01-0110	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		5/1/22 8:40	5/5/22	4/30/22 9:00	5/1/22 8:00	AJ	5/9/22					Pass	SARS-CoV-2 N1	3447.116311	SARS-CoV-2 N2	0	0.777	Processing	Complete
N02-0018	WWTP	ClarksburgWWTP-01	N02-0018	Harrison	Sample	Composite		3/18/22 7:00	3/23/22	3/17/22 7:00	3/18/22 7:00	AJ	3/29/22		7.3			Pass	SARS-CoV-2 N1	10875.34413	SARS-CoV-2 N2	3624.801063	10.32	Processing	Complete
E01-0099	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite	TT	4/26/22 7:45	4/28/22	4/25/22 7:45	4/26/22 7:45	AJ	4/29/22					Pass	SARS-CoV-2 N1	79848.25283	SARS-CoV-2 N2	105546.0986	2.099	Processing	Complete
A02-0314	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	GZ	1/28/22 10:57	1/28/22	1/26/22 9:00	1/28/22 9:00	AJ	2/2/22		7.58			Pass	SARS-CoV-2 N1	1302954.233	SARS-CoV-2 N2	95138.2117		Processing	Complete
I01-0048	WWTP	WarmSpringsWWTP-01	Sample	Morgan	Sample	Composite		11/16/21 9:00	11/19/21	11/15/21 7:00	11/16/21 7:00	AJ	12/3/21		6.77			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.638	Processing	Complete
H01-0042	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		11/18/21 8:15	11/19/21	11/17/21 8:00	11/18/21 8:00	AJ	11/29/21		7.02			Pass	SARS-CoV-2 N1	16641.55846	SARS-CoV-2 N2	24964.81519	1.3	Processing	Complete
A0042	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/16/20 0:00	12/18/20	12/16/20 12:00	12/16/20 11:59	TD	2/22/21					Pass	SARS-CoV-2 N1	84394.8	SARS-CoV-2 N2	84394.8	8.322	Rejected: No NTC	Complete
A02-0174	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	EL	10/18/21 9:49	10/18/21	10/16/21 9:00	10/18/21 9:00	JL	10/20/21					Pass	SARS-CoV-2 N1	2306.166552	SARS-CoV-2 N2	4612.545893		Rejected: No Flow	Complete
A03-0184	K-12	MorgantownHS-01	A03-0184	Monongalia	Sample	Composite	Gz	2/10/22 10:50	2/10/22	2/9/22 6:00	2/9/22 14:00	AJ	2/22/22		7.55			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	4993.062308		Processing	Complete
G02-0095			Sample										2/22/22						SARS-CoV-2 N1	110601.4158	SARS-CoV-2 N2	42976.98207		Processing	Complete
A1091	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	7/13/21 23:55	7/30/21	7/13/21 0:00	7/13/21 23:55	JL	7/30/21					Pass	SARS-CoV-2 N1	4322.5	SARS-CoV-2 N2	4322.5	9.555	Processing	Complete
A02-0355	WVU Morgantown	Evansdale-01	A02-0355	Monongalia	Sample	Composite	GZ	2/18/22 10:03	2/18/22	2/16/22 9:00	2/18/22 9:00	AJ	2/22/22		7.04			Pass	SARS-CoV-2 N1	13333.68273	SARS-CoV-2 N2	2666.397225		Processing	Complete
A02-0242	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	GZ	12/3/21 10:07	12/1/21	12/1/21 9:00	12/3/21 9:00	AJ	12/6/21		7.86			Pass	SARS-CoV-2 N1	2507.20928	SARS-CoV-2 N2	7522.077737		Rejected: No Flow	Complete
L01-0074	WWTP	WestUnionWWTP-01	L01-0074	Doddridge	Sample	Composite		3/14/22 9:00	3/16/22	3/13/22 9:00	3/14/22 9:00	AJ	3/28/22		6.85			Pass	SARS-CoV-2 N1	7900.427375	SARS-CoV-2 N2	3950.027358	0.361	Processing	Complete
A02-0165	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	10/11/21 9:09	10/11/21	10/9/21 9:00	10/11/21 9:00	JL	10/14/21		7.01			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
C01-0141	WWTP	WheelingWWTP-01	C01-0141	Ohio	Sample	Composite		4/5/22 8:00	4/12/22	4/4/22 7:00	4/5/22 7:00	JL	4/14/22		6.48			Pass	SARS-CoV-2 N1	10387.05518	SARS-CoV-2 N2	2596.522258	6.991	Processing	Complete
H01-0068	WWTP	MoundsvilleWWTP-01	G	Marshall	Sample	Composite		1/10/22 8:15	1/19/22	1/9/22 8:00	1/10/22 8:00	AJ	1/24/22		7.03			Pass	SARS-CoV-2 N1	183805.2213	SARS-CoV-2 N2	186639.3015	1.6	Processing	Complete
O01-0033	WWTP	GraftonWWTP-01	O01-0033	Taylor	Sample	Composite		3/10/22 6:15	3/16/22	3/9/22 6:15	3/10/22 6:15	AJ	3/28/22		6.71			Pass	SARS-CoV-2 N1	7340.063872	SARS-CoV-2 N2	14681.41347	2.1	Processing	Complete
H01-0201	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		4/27/22 8:00	4/29/22	4/26/22 8:00	4/27/22 8:00	AJ	5/2/22					Pass	SARS-CoV-2 N1	11968.80542	SARS-CoV-2 N2	2991.880984	1.8	Processing	Complete
A0025	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	11/24/20 0:00	11/30/20	11/24/20 0:00	11/24/20 23:59	TD	12/14/20					Pass	SARS-CoV-2 N1	103305.6	SARS-CoV-2 N2	70675.2	8.122	Rejected: No NTC	Complete
A02-0440	WVU Morgantown	OaklandE-02	A02-0440	Monongalia	Sample	Composite	GZ	4/8/22 9:46	4/8/22	4/6/22 9:00	4/8/22 9:00	AJ	4/11/22		7.39			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
H01-0131	WWTP	MoundsvilleWWTP-01	H01-0131	Marshall	Sample	Composite		2/18/22 8:15	2/25/22	2/17/22 8:00	2/18/22 8:00	AJ	3/2/22		7.06			Pass	SARS-CoV-2 N1	48652.73148	SARS-CoV-2 N2	40966.96973	3.3	Processing	Complete
