Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
F01-0011	not institution specific	wwtp	WWTP	WWTP	16166	WestonWWTP-01	9/27/21 10:00	9/28/21 10:00	NA	9/30/21	24-hr time-weighted composite	Weston	26452		-80.45991	39.06224	10364	Lewis	2.5	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	81719.3979	66278.8859	73999.1419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0318	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	1/29/22 9:00	1/31/22 9:00	NA	1/31/22	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	671699.2342	635786.3331	653742.78365	NA	NA	NA	1471760.72078	2050311.50378108	NA	NA	1498686.95742	2204269.74996962	NA	NA	1525613.19406	2368619.07434017	NA	NA
R01-0004	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	4/18/22 9:00	4/19/22 8:30	0.203	4/20/22	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	297	5410.762019	2853.8810095	228.22615431	4157.83638883159	2193.03127157079	2717.8852038	3611.94469448232	2135.85078523131	2669.70460317994	2888.5802043	1563.32435760997	2647.2186026931	2582.7189384334	3059.2752048	2500.82740650475	3158.58642015489	4078.62725491163
N02-0021	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	2/28/22 7:00	3/1/22 7:00	8.36	3/8/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7640.463458	2546.666586	5093.565022	241790.317468659	80591.8810685538	161191.099268607	33393.1603516	55114.3212517051	1084094.7812229	1698392.11783043	34021.3168934	59292.8100815068	1100845.47357396	1814957.0357975	34649.4734352	63607.0500782335	1117596.16592501	1937711.28533424
D01-0056	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	2/22/22 7:35	2/23/22 7:35	1.3	3/2/22	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	375948.9763	278505.3045	327227.1404	1850057.31868852	1370533.79411955	1610295.55640403	151279.83617	265830.65434436	698679.839917132	1325624.32681067	131014.17055	230174.522057269	574859.597099533	1151781.81713044	110748.50493	200345.914967847	451039.354281933	996108.129593254
B01-0015	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	10/4/21 7:00	10/5/21 7:00	NA	10/8/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	28268.84151	34554.01585	31411.42868	NA	NA	NA	67536.93861	42478.3936134232	NA	NA	52372.32119	23356.7221497193	NA	NA	37207.70377	26440.3354492323	NA	NA
A03-0085	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	1/10/22 6:00	1/10/22 14:00	NA	1/11/22	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1331076	203602.1805	767339.09025	NA	NA	NA	272300.1070648	1090108.99756029	NA	NA	162373.3893736	623259.249841527	NA	NA	52446.6716824	158846.895571198	NA	NA
B01-0008	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	9/28/21 7:00	9/28/21 7:00	NA	9/30/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	87233.8748	14520.04686	50876.96083	NA	NA	NA	34397.153	59081.0985897768	NA	NA	27904.469872	34169.6275422455	NA	NA	21411.786744	30630.5418639885	NA	NA
A02-0353	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	2/14/22 9:00	2/16/22 9:00	NA	2/16/22	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1455	1409	1432	NA	NA	NA	244490.969778	868524.499997456	NA	NA	242725.003267	873137.894950475	NA	NA	240959.036756	877859.841139297	NA	NA
R01-0042	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	3/28/22 9:00	3/29/22 8:30	0.169	3/30/22	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6759.416973	6759.416973	6759.416973	4324.23081803611	4324.23081803611	4324.23081803611	144270.1843526	224591.427054705	81733.6318123936	124981.343742718	111159.3551969	201161.34815861	62662.4164588266	109675.386463	78048.5260412	191411.922211631	43591.2011052596	102737.983069168
A0033	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/3/20 0:00	12/3/20 23:59	8.998	12/7/20	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	53241.6	29030.4	41136	1813468.48293389	988807.914243072	1401138.19858848	132852.24	321399.088264223	5299820.31905136	13364055.1400456	126890.04	310058.41302281	5067334.21301827	12893332.7782026	120927.84	299060.356624173	4834848.10698517	12432318.5800441
A02-0204	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	11/1/21 9:23	11/3/21 9:23	NA	11/3/21	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	913	828	870.5	NA	NA	NA	6454.053912	12162.9369323704	NA	NA	9654.112891	26213.9401046077	NA	NA	12854.17187	42976.4884209432	NA	NA
A01-0116	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/3/21 0:00	12/3/21 23:55	6.478	12/6/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	94685.32115	83853.31169	89269.31642	2321862.64921998	2056241.34830758	2189051.99876378	253708.65825	510436.322105693	7023602.23349283	18732176.2107653	246513.395281	543310.203507183	6286805.12970375	18097888.5502935	239318.132312	577847.031336203	5550008.02591467	17489476.1632821
L01-0104	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	5/6/22 9:00	5/7/22 9:00	0.451	5/11/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25585.20712	25585.20712	25585.20712	43679.5749967378	43679.5749967378	43679.5749967378	110915.514362	259902.706039229	102626.872034341	198634.058293383	106236.331806	261287.59860837	97871.4059602152	200463.795073439	101557.14925	262845.063395548	93115.9398860899	202545.742923822
A02-0290	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	1/12/22 9:00	1/14/22 9:00	NA	1/14/22	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	959087.7199	18030.44312	488559.08151	NA	NA	NA	195597.6190402	786034.125884947	NA	NA	101479.1758871	398559.691354011	NA	NA	7360.732734	13539.3020844848	NA	NA
A01-0004	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	8/12/21 0:00	8/12/21 23:55	8.144	8/13/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	67173.01846	68545.77637	67859.397415	2070835.2743458	2113155.17552544	2091995.22493562	27693.271434	47792.8072493377	886843.321441734	1480503.1150555	29337.629733	47959.0711760226	942672.172511823	1495939.4239323	30981.988032	48262.8159651835	998501.023581913	1517826.127415
E01-0016	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	12/6/21 8:00	12/7/21 8:00	1.678	12/9/21	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1130345.968	1291603.031	1210974.4995	7179864.8777597	8204156.5156314	7692010.69669555	492323.892466	766222.930535016	3184789.92933991	5023928.84411147	506330.026679	832474.423526036	3275021.20770023	5438427.1524601	520336.160892	899525.325589728	3365252.48606054	5858823.06751261
B01-0147	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	4/11/22 7:00	4/12/22 7:00	10.83	4/18/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5731.523037	11463.83068	8597.6768585	234969.462829079	469971.091358122	352470.2770936	15455.277164	24599.3554579535	597929.718135262	1030151.20560751	14855.3434415	17373.9390865436	595268.989808419	796817.687821549	14255.409719	13093.1990877618	592608.261481575	718531.149395072
A02-0095	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	9/8/21 9:51	9/10/21 9:51	NA	9/13/21	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3875.368033	7751.337066	5813.3525495	NA	NA	NA	19156.8127152	37725.4412990934	NA	NA	21049.4445131	44598.5422175598	NA	NA	22942.076311	53574.8247659949	NA	NA
A01-0230	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	4/17/22 0:00	4/18/22 0:00	12.9	4/19/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13282.13045	19924.77603	16603.45324	648590.191604875	972962.458969218	810776.325287046	48221.6465	46590.2979226558	1658612.97427375	1326564.86258091	45102.744235	40979.5517437522	1576881.74817568	1218578.23365562	41983.84197	38852.0149515947	1495150.52207761	1249853.61927809
A02-0489	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	5/2/22 9:00	5/4/22 9:00	NA	5/4/22	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52626.8819	49855.39578	51241.13884	NA	NA	NA	29759.687134	65412.6599082629	NA	NA	22299.2021148	46956.9613393866	NA	NA	14838.7170956	37883.4591209333	NA	NA
A02-0443	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	4/9/22 9:00	4/11/22 9:00	NA	4/11/22	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1503	62	782.5	NA	NA	NA	1614.0331836	1749.49533615236	NA	NA	1577.9331836	1267.4299064522	NA	NA	1541.8331836	2329.62417749424	NA	NA
A02-0276	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	12/18/21 9:00	12/20/21 9:00	NA	12/20/21	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2659	1200	1929.5	NA	NA	NA	1941.2	2056.3690211413	NA	NA	2086.2556787	1004.87773446618	NA	NA	2231.3113574	2883.95222155878	NA	NA
H01-0016	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	10/13/21 8:00	10/14/21 8:00	NA	10/15/21	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	53528.00131	43787.10747	48657.55439	NA	NA	NA	37751.755814	48764.6228222989	NA	NA	25735.9713623	35202.3889755986	NA	NA	13720.1869106	31853.1307181436	NA	NA
E01-0075	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	3/7/22 8:05	3/8/22 8:05	4.528	3/11/22	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	106300.149	141793.5227	124046.83585	1822020.32173414	2430388.68976252	2126204.50574833	83160.860386	96057.9819651397	1049372.66851616	1210089.58948338	80234.595546	90677.2675698208	1046066.30063561	1356929.23694123	77308.330706	95050.3035129655	1042759.93275505	1584931.7017467
A1032	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	4/19/21 12:00	4/19/21 11:59	8.689	4/23/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	19320	9660	14490	635462.3791068	317731.1895534	476596.7843301	23705.8	57554.2913926703	809221.284930844	1876191.41530976	26561.3	67794.0566252414	913475.504764166	2216416.71564009	29416.8	78980.3964714174	1017729.72459749	2593896.80423836
P01-0007	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	2/22/22 9:20	2/23/22 9:20	0.298	3/2/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12382.5285	3095.289459	7738.9089795	13968.1382683371	3491.64802195597	8729.89314514655	103061.7596762	323523.320249982	95985.0288191891	277885.114632843	102733.5319261	326718.976633042	95666.37966047	281244.849675215	102405.304176	329995.392387758	95347.7305017509	284731.634278048
B01-0018	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	10/17/21 7:00	10/18/21 7:00	7.471	10/20/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21333.54232	15513.49722	18423.51977	603329.603323061	438734.082858866	521031.843090964	42732.269132	99546.4383708308	454167.906361704	608014.07288832	43175.906088	98078.5931361854	447126.293645963	301911.448404494	43619.543044	96812.3062712425	440084.680930221	11853.9123305857
H01-0058	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/30/21 8:00	12/31/21 8:00	NA	1/12/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	27883.08665	41831.59053	34857.33859	NA	NA	NA	7978.2611338	20767.1378083757	46462.7352163518	91136.5837578158	10238.8076259	25685.4916059248	56435.2138216449	77635.1407971602	12499.354118	30844.3454910596	66407.692426938	79874.4086253561
L01-0079	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	4/25/22 9:10	4/26/22 9:10	0.331	4/27/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1585	1819	1702	1985.95857535	2279.15372149	2132.55614842	1566.477148	1859.04817248553	1692.51287372461	2348.84061715474	1817.277148	1565.25664622899	1904.14303351261	2059.27698752281	2068.077148	1352.34413494084	2115.77319330061	1775.66439374297
B01-0038	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	12/30/21 7:00	12/31/21 7:00	10.894	1/4/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2620	3352.002692	2986.001346	108044.2321348	138230.746935467	123137.489535133	6239.517896	16030.6300989507	188975.381819095	402159.261769537	11459.5952245	37615.4936590756	333235.541235453	963202.063498695	16679.672553	59224.5410890987	477495.70065181	1525384.80163933
B01-0036	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	12/29/21 7:00	12/30/21 7:00	15.773	1/4/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2528	4258.676413	3393.3382065	150939.98343904	254273.950652868	202606.967045954	7121.7169844	15591.8230351253	205234.642601076	393774.062474687	12620.1880625	36801.9499277019	355944.368876983	946599.351736892	18118.6591406	58138.2136299407	506654.095152891	1502445.03668831
C01-0134	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	3/23/22 7:00	3/24/22 7:00	10.435	3/29/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2993.376665	8980.771266	5987.0739655	118240.633327811	354747.230671033	236493.931999422	7360.0876804	5047.63475150539	216711.958401649	124116.552201628	8299.2201159	4865.98600012455	250875.907669257	132379.631278105	9238.3525514	8409.7491145256	285039.856936865	258144.566804016
M04-0034	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	3/28/22 10:00	3/29/22 10:00	0.098	3/30/22	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	751	1502	1126.5	278.59860518	557.19721036	417.89790777	1481.4	1313.75644607757	594.68034018	536.845977320203	1698.4600422	1483.44264525216	683.881575669185	623.82322862055	1915.5200844	2595.99635093227	773.082811158369	1077.12999972336
R01-0031	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	4/3/22 9:00	4/4/22 8:30	0.159	4/6/22	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23102.48852	23102.48852	23102.48852	13904.9301798904	13904.9301798904	13904.9301798904	17878.9192686	12423.3725725947	13009.1392424148	12141.5906066062	19469.1608266	15521.2143256857	12115.0267916502	8181.66672014843	21059.4023846	19528.510993533	11220.9143408857	10707.4960817161
A0230	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/28/21 0:00	1/28/21 23:59	8.148	1/29/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	156660	176250	166455	4831945.9497288	5436170.51985	5134058.2347894	450959.4	1465099.52974862	16559568.121936	56189060.1144037	390887.1	1239991.47681498	14317443.2034651	47588701.8490412	330814.8	1015688.19823239	12075318.2849942	39007802.3334527
J01-0017	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	3/29/22 7:30	3/30/22 7:30	0.122	4/6/22	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2025	445	1235	935.1855405	205.5099089	570.3477247	4998.476711	6012.04787317128	2583.13245469538	3272.69605876892	4129.3719364	6279.65048393816	2152.66914536652	3445.72243392823	3260.2671618	6690.30951877693	1722.20583603765	3682.22261500324
D01-0062	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	3/20/22 7:30	3/21/22 7:32	1.28	3/23/22	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1036281.856	1152604.458	1094443.157	5021122.17666683	5584742.96493796	5302932.57080239	261149.234252	799152.843615022	1257186.75422406	3880098.61840884	261215.1187862	858650.865314087	1260502.43113508	4165779.87897217	261281.0033204	918757.845775313	1263818.1080461	4454009.08345238
L01-0038	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	2/26/22 9:00	2/27/22 9:00	0.348	3/9/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	37078.02773	44497.57263	40787.80018	48843.7268583979	58617.6616304462	53730.6942444221	114111.307544	212129.006842972	145336.124799433	270956.737280697	119665.324509	213659.255107235	152154.97536001	271597.69657517	125219.341474	215991.754732676	158973.825920588	273077.830467483
A01-0029	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	9/7/21 0:00	9/7/21 23:55	9.116	9/13/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	109785.9484	123171.2317	116478.59005	3788471.28231981	4250367.92871945	4019419.60551963	85254.799128	28360.2192903668	3257526.79821785	981030.060249397	85882.968748	32993.4333224223	3270440.78594006	996466.954865864	86511.138368	39737.630565964	3283354.77366228	1150465.91554985
J01-0042	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	5/4/22 7:30	5/5/22 7:30	0.207	5/11/22	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2722.338606	10890.41613	6806.377368	2133.16973098546	8533.5108553913	5333.34029318838	2034.4677212	1681.79247294127	1368.52117656109	1312.73623945551	2827.5754736	4185.64565192893	1856.64792132468	3643.9980668029	3620.683226	7551.53370395569	2344.77466608826	6417.38821682008
A01-0187	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	2/26/22 0:00	2/27/22 0:00	12.1	3/1/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	75218.96079	72937.61417	74078.28748	3445288.73700529	3340795.16606864	3393041.95153697	145705.471468	145465.471268978	6062184.33195066	5206315.51695988	150753.930401	153660.762871384	6280729.56400905	5536729.87670127	155802.389334	163321.628831303	6499274.79606745	5928748.11817406
J01-0030	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	4/18/22 7:30	4/19/22 7:30	0.25	4/20/22	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	140	880	510	132.48935	832.7902	482.639775	1124.4228416	1890.02578071178	954.771279627938	1867.41045842562	1467.6114208	1131.91418682808	1206.25838595297	1182.21756973544	1810.8	1205.06753316028	1457.745492278	1046.39171748245
C01-0029	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/27/21 7:00	10/28/21 7:00	NA	10/29/21	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	40494.39162	35208.79164	37851.59163	NA	NA	NA	26202.19168	21343.4674862632	705804.806177049	625706.282386592	21459.8529543	19687.1363855088	842134.534004001	663617.620628924	16717.5142286	22202.6198347663	978464.261830953	753954.31766211
A01-0142	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/2/22 0:00	1/3/22 0:00	13.1	1/4/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	45695.96462	51411.46436	48553.71449	2266011.29476174	2549436.47406914	2407723.88441544	42306.0764844	99031.9513200949	2214944.108135	4926812.66718182	46635.7228982	108749.07032714	2447822.69836319	5415298.40799194	50965.369312	118601.691034052	2680701.28859138	5913534.11050937
A02-0105	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	9/13/21 9:20	9/15/21 9:15	NA	9/15/21	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	63366.66137	61500.64737	62433.65437	NA	NA	NA	20320.3933088	45103.2885261872	NA	NA	18906.5213028	45480.2190502608	NA	NA	17492.6492968	46443.7682685351	NA	NA
B01-0116	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	3/14/22 7:00	3/15/22 7:00	5.9	3/18/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3303.911313	3303.911313	3303.911313	73789.2876477257	73789.2876477257	73789.2876477257	8627.9836224	10980.4659590616	172554.300253144	188412.478754585	8090.8377566	9096.44970582987	162884.022041282	157514.775939627	7553.6918908	7784.48137155617	153213.743829419	141716.689731298
A02-0274	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	1/8/22 9:00	1/10/22 9:00	NA	1/10/22	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	100	5782.92721	2941.463605	NA	NA	NA	16052.102844	43876.2198073566	NA	NA	21261.7604255	56010.8520480186	NA	NA	26471.418007	68256.8776037915	NA	NA
B01-0068	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	11/9/21 7:00	11/10/21 7:00	NA	11/15/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2092.312919	2092.312919	2092.312919	NA	NA	NA	10047.0268	20707.3678466125	454167.906361704	608014.07288832	8127.140838	18070.1859866201	447126.293645963	301911.448404494	6207.254876	16114.5427634541	440084.680930221	11853.9123305857
