Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A03-0007	k12	upstream	Sewer Network	K-12 School	105612	UniversityHS-01	09/15/2021 06:00 AM	09/15/2021 02:00 PM	NA	8-hr time-weighted composite	University High	26508		-79.92615	39.68782	1310	Monongalia	-1	Complete	inactive	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5673.436932	17024.17456	11348.805746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0199	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	10/06/2021 10:00 AM	10/08/2021 10:00 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1565.212961	18789.50663	10177.3597955	NA	NA	NA	7756.1422342	13155.1084328782	NA	NA	7647.2969436	6159.22839179098	NA	NA	7538.451653	11726.1724527254	NA	NA
A0039	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/13/2020 12:00 PM	12/13/2020 11:59 AM	6.302	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	108552	99864	104208	2589578.93346864	2382321.01308048	2485949.97327456	84383.28	74147.5947337752	2207254.59423933	1973819.52163161	77760.12	63820.2669216306	2028527.28297755	1650390.26303823	71136.96	56271.8700959656	1849799.97171577	1398711.83099946
A01-0011	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	08/21/2021 12:00 AM	08/21/2021 11:59 PM	10.554	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	51799.74765	23210.10455	37504.9261	2069462.96616235	927271.926719152	1498367.44644075	38528.04922	26085.2298891164	1605527.33247526	1080043.48990499	37749.055604	26646.4350374705	1592920.77957442	1203216.64060565	36970.061988	37914.2209275141	1580314.22667358	1705767.49939957
A1046	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/11/2021 12:00 PM	05/11/2021 11:59 AM	12.067	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2056	90	1073	93915.08331832	4111.0688223	49013.07607031	3924	6474.20183408244	181502.629725368	305891.403339944	3763.8	6709.53841594093	174087.03879032	316576.643473734	3603.6	7040.59390989755	166671.447855272	331478.346755519
A1037	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/26/2021 12:00 PM	04/26/2021 11:59 AM	10.049	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4212	1896	3054	160222.73239908	72123.05333064	116172.89286486	14513.4	20470.6680097362	466536.44780409	630581.86719902	14459.4	23025.5306033297	463838.743570146	718353.397675313	14405.4	26627.3593461623	461141.039336202	838304.265364197
L01-0074	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	03/13/2022 09:00 AM	03/14/2022 09:00 AM	0.361	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7900.4273749888	3950.0273577869	5925.22736638785	10796.1948010298	5397.84277481888	8097.01878792436	15704.5258486438	33933.2868455798	17639.1635542422	29973.5135977049	15508.0813878138	36097.7731982473	17126.1509446862	32649.5104555847	15311.6369269838	38436.4164796636	16613.1383351302	35679.9003729964
N03-0028	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	02/24/2022 07:30 AM	02/25/2022 07:35 AM	0.69283	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	385053.978	436124.9399	410589.45895	1009860.12513025	1143801.15917109	1076830.64215067	157375.27304	263685.780826732	391229.537774859	686317.66372883	160057.991622	282775.91423613	398968.990806692	741590.002115814	162740.710204	306083.582070896	406708.443838526	805436.928261169
E02-0007	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	11/10/2021 08:00 AM	11/11/2021 08:00 AM	NA	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10991.427	6594.27572	8792.85136	NA	NA	NA	10730.978056	17586.2202320759	NA	NA	9689.845384	15067.5979519501	NA	NA	8648.712712	15169.1762174232	NA	NA
N02-0015	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/24/2022 07:00 AM	03/25/2022 07:00 AM	8.58	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1507	2597.80957829207	2052.40478914604	48945.5784246	84373.783972443	66659.6811985215	6226.39302046448	12129.8129107524	188439.363825999	335379.894203903	5372.07069968432	8976.50544385374	170274.941947566	256021.029876393	4517.74837890416	7224.255989607	152110.520069134	232897.029942085
N02-0016	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/02/2022 07:00 AM	03/03/2022 07:00 AM	11.8	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	335	4995.740466	2665.370233	14963.72573	223148.925825333	119056.325777666	9553.3505512	24792.230423682	355817.184402739	982195.434803247	9504.5625789	23263.0692560866	358457.620882584	920960.411460692	9455.7746066	22221.6489857854	361098.05736243	876658.365889743
C01-0114	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	01/25/2022 07:00 AM	01/26/2022 07:00 AM	7.151	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	233688.5145	179151.3911	206419.9528	6325823.5105048	4849532.65326192	5587678.08188336	262116.61396	163555.026849158	7797930.94268081	3946408.68456648	269467.00688	167306.490233942	8028018.50126672	4080460.98169389	276817.3998	180545.175572448	8258106.05985263	4519120.1063155
C01-0096	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/10/2022 07:00 AM	03/11/2022 07:00 AM	11.711	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	29600.79387	2959.138979	16279.9664245	1312230.91369657	131181.402202315	721706.157949441	63304.216262	189458.963166824	3093660.37889722	9759379.98210683	49752.9746374	151104.460449271	2391676.42148818	7810843.01319513	36201.7330128	113714.29381335	1689692.46407913	5885515.73298382
B01-0016	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	10/07/2021 07:00 AM	10/08/2021 07:00 AM	NA	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	19477.99042	36185.49883	27831.744625	NA	NA	NA	46029.096098	41007.5546454472	NA	NA	37377.004065	20375.9507829921	NA	NA	28724.912032	20129.2489032498	NA	NA
H01-0173	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/30/2022 08:00 AM	03/31/2022 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3361.95115931332	6724.17252324521	5043.06184127926	NA	NA	NA	3099.17072011233	2765.61039127586	17637.2961872478	26233.539605996	2932.66640523225	2770.59232970927	18612.1737221951	13497.9737336131	2766.16209035218	4448.04468011207	19587.0512571425	30834.055726759
K01-0056	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/07/2022 06:00 AM	04/08/2022 06:00 AM	10.263	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9120.83705887198	9120.83705887198	9120.83705887198	354341.444464545	354341.444464545	354341.444464545	8531.75117634237	1035.19948013131	239497.823038765	158257.923349542	7385.27674899399	4629.06812551642	224187.548990403	269862.447015246	6238.80232164562	9417.6812942151	208877.27494204	397489.304649129
H01-0118	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/03/2022 08:00 AM	02/04/2022 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36628.69178	39071.74073	37850.216255	NA	NA	NA	327992.513576	503365.473730725	3406172.53729076	3542760.99419873	338088.372281	501273.306399143	3470348.90107987	3471793.93734359	348184.230986	499650.682240479	3534525.26486899	3408305.188431
R01-0021	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/12/2022 09:00 AM	04/13/2022 08:30 AM	0.173	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5765.42601920663	2882.61400535703	4324.02001228183	3775.63872617414	1887.75452758921	2831.69662688167	7318.44320241362	8978.09372274446	5162.30062933988	7537.84161683456	5843.27723155245	4791.69440483121	3942.29445752595	3392.01550000018	4368.11126069129	7626.00007680545	2722.28828571202	4058.25512239078
A1023	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/06/2021 12:00 PM	04/06/2021 11:55 AM	9.043	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	32580	26040	29310	1115261.0524854	891387.2868852	1003324.1696853	40650	71541.8082877333	1396224.49414224	2350416.63615385	37719	74858.9697003764	1292026.74581238	2445825.11999976	34788	80431.9579016451	1187828.99748252	2634476.42423694
A02-0172	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	10/13/2021 09:59 AM	10/15/2021 09:59 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1953	456	1204.5	NA	NA	NA	18543.9805772	32531.2257208859	NA	NA	19827.7253018	34881.3840016538	NA	NA	21111.4700264	37324.4017798476	NA	NA
C01-0118	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	01/31/2022 07:00 AM	02/01/2022 07:00 AM	6.399	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	247219.6823	228150.9188	237685.30055	5988362.46062398	5526462.8802526	5757412.67043829	277178.47214	169545.739214818	6937461.02183651	4248248.72613938	274039.66488	160629.517000177	6843432.58687069	3960462.46573988	270900.85762	160455.358009389	6749404.15190488	3895891.36665245
E02-0053	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	03/29/2022 08:00 AM	03/30/2022 08:00 AM	0.121	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20932.3345497251	13081.483617425	17006.9090835751	9587.73369187286	5991.77224692865	7789.75296940076	45394.8873449118	124031.142079569	22195.5373554954	59912.9213095288	40997.6251590998	106194.949544821	20238.0145005981	51237.4548361871	36600.3629732878	89860.0327897915	18280.4916457009	43584.4185787226
P01-0042	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	03/15/2022 10:40 AM	03/16/2022 10:40 AM	0.239	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3429.90815173835	6860.09765602648	5145.00290388242	3103.08245938458	6206.41946207571	4654.75096073014	41127.4755497679	83916.5435257358	52170.5702115351	105339.542066336	43658.2736157067	87836.4751151401	55186.2263571162	110443.279854635	46189.0716816455	91794.7802121736	58201.8825026972	115587.282704764
M04-0029	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	03/27/2022 10:30 AM	03/28/2022 10:30 AM	0.104	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	885	2475	1680	348.4091364	974.364534	661.3868352	79078.0986434938	320887.472467265	31436.5443641371	127536.839131581	75435.7697181315	302884.998552673	29992.5154676283	120377.665948552	71793.4407927692	284886.75646252	28548.4865711194	113220.276822573
M03-0061	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	04/14/2022 11:00 AM	04/15/2022 11:00 AM	0.205	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1969	5030.51882609724	3499.75941304862	1527.96181945	3903.72813524683	2715.84497734842	3475.98204487265	5184.25434680488	4799.58052854922	8278.13463337062	3175.65167553872	2866.26490953064	4214.55891643846	5413.12030385378	2875.32130620479	2573.38726678931	3629.5373043277	4009.81352794772
J01-0037	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/27/2022 07:30 AM	04/28/2022 07:30 AM	0.199	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1472	513	992.5	1108.85258048	386.44115067	747.646865575	1450.4	1519.89893338423	1323.221105862	1652.66414297621	1365.6	902.266872276073	1261.114262533	1419.08267335843	1280.8	1263.23987866952	1199.007419204	1631.6283038037
A02-0112	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	09/15/2021 10:21 AM	09/17/2021 10:21 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	126517.1802	41241.37327	83879.276735	NA	NA	NA	86625.927678	67558.6495696903	NA	NA	64666.759575	32170.9211174793	NA	NA	42707.591472	16744.6473989003	NA	NA
B01-0119	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	03/08/2022 07:00 AM	03/09/2022 07:00 AM	5.6	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8070.042618	5379.855707	6724.9491625	171071.152148979	114043.773714275	142557.462931627	16891.653715	35140.8903395608	320678.529337629	642861.834220246	19310.6371752	47178.5670959075	365939.750233642	867104.63424986	21729.6206354	59723.4901350487	411200.971129655	1100521.27583582
A03-0260	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	03/23/2022 06:00 AM	03/23/2022 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2240	1807	2023.5	NA	NA	NA	5013.20462628604	13404.1861705265	NA	NA	4637.16997235219	9369.92421051303	NA	NA	4261.13531841833	6318.32011242655	NA	NA
E02-0100	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	01/16/2022 08:00 AM	01/17/2022 08:00 AM	0.122	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	896019.6984	413046.8112	654533.2548	413799.835035482	190753.28660932	302276.560822401	770523.88028	671750.150672619	938525.231728552	1315554.93359063	679746.65945	607305.211844108	823681.880385919	1003076.53356678	588969.43862	634925.444362445	708838.529043287	764646.332427011
J01-0008	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	12/29/2021 09:00 AM	12/30/2021 09:00 AM	0.46	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9206.318334	3068.548227	6137.4332805	16030.8571629652	5343.22804622531	10687.0426045953	7370.1344618	6530.69413497038	7012.09815861417	10156.9300353518	5666.135824	2155.9363249102	5009.10657606251	5977.28883307965	3962.1371862	8971.92267504927	3006.11499351085	4611.92285936807
A01-0016	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	08/26/2021 12:00 AM	08/26/2021 11:55 PM	8.963	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	111546.0849	62324.9042	86935.49455	3784605.82355785	2114598.60379201	2949602.21367493	155411.47576	299753.328660345	5385379.30273079	10014205.0032561	127873.348976	201924.666128719	4466462.55036676	6782335.12527497	100335.222192	123107.037517484	3547545.79800273	4329480.76435598
A03-0131	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	12/06/2021 06:00 AM	12/06/2021 02:00 AM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	666	2453.203923	1559.6019615	NA	NA	NA	1280.2	1243.71921189048	NA	NA	1686.410533	900.029208437038	NA	NA	2092.621066	1140.90506156607	NA	NA
A03-0265	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	04/11/2022 06:00 AM	04/11/2022 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7635.35982929169	590	4112.67991464585	NA	NA	NA	2943.34594670087	5184.9920845447	NA	NA	2247.4099637717	2045.89572306731	NA	NA	1551.47398084253	1484.73122188616	NA	NA
K01-0041	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	03/02/2022 06:29 AM	03/03/2022 06:29 AM	5.652	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	106954.4242	156611.3698	131782.897	2288304.59274053	3350721.7627443	2819513.17774242	135819.94556	64402.7384419625	3917112.62390843	2632946.50432747	142842.32174	33980.0205237897	4086539.45139417	1899714.52301909	149864.69792	23415.3001052613	4255966.27887991	1488450.25298966
A0212	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/04/2021 12:00 AM	01/04/2021 11:59 PM	11.872	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24480	27960	26220	1100140.6864896	1256533.2350592	1178336.9607744	28455.6	31537.4221422077	1230179.7405966	1514024.12216819	31695.6	29425.3623872149	1382844.8928457	1478119.43322573	34935.6	28999.7816119366	1535510.04509479	1519576.9708099
C01-0124	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	02/08/2022 07:00 AM	02/09/2022 07:00 AM	11.13	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	99684.47819	91368.36782	95526.423005	4199867.88711336	3849496.7408444	4024682.31397888	122279.498022	112172.495363419	5938117.750422	5851825.35820454	126420.891403	136378.883642481	5912473.21080667	5268034.13931799	130562.284784	168521.627260799	5886828.67119134	5149273.99962055
N02-0074	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	04/21/2022 07:00 AM	04/22/2022 07:00 AM	11.238	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11222.858056426	5611.0531836748	8416.9556200504	477425.29261859	238696.657718178	358060.975168384	9496.04133423417	14322.0255718895	412423.874403063	613687.769954214	9516.55907509847	11240.1938298132	399960.393646985	478710.347666881	9537.07681596278	10085.0307354527	387496.912890907	386723.818991596
A03-0010	k12	upstream	Sewer Network	K-12 School	105612	BrookhavenES-01	09/20/2021 06:00 AM	09/20/2021 02:00 PM	NA	8-hr time-weighted composite	Brookhaven Elementary	26508	NA	-79.90501	39.61021	579	Monongalia	-1	Complete	inactive	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2144.910013	2144.910013	2144.910013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D01-0037	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	04/18/2022 07:20 AM	04/19/2022 07:20 AM	1.21	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	216518.814861774	176223.523914814	196371.169388294	991731.109228749	807164.730491475	899447.919860112	81927.9829814433	161602.411138351	377085.503497817	738244.781235825	73935.8379126965	140600.706782094	340704.210929329	642105.522803561	65943.6928439498	122270.032971107	304322.918360841	558441.673327054
K01-0063	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/04/2022 06:00 AM	04/05/2022 06:00 AM	5.186	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9144.05236020683	2774	5959.02618010341	179508.137851795	54456.77198524	116982.454918517	8605.25123868138	7832.91776315161	178167.387681082	172535.927830146	7376.51479568109	4651.52316119832	152838.612435948	108358.241699732	6147.7783526808	4466.7159768989	127509.837190813	98800.0061657789
H01-0182	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	04/08/2022 08:00 AM	04/09/2022 08:00 AM	2.7	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	63	487	275	643.898241	4977.435609	2810.666925	12048.9915007025	42021.2259356192	148656.075737731	526969.081194553	11237.6294572346	38560.0659161864	137950.013420669	484248.183672523	10426.2674137667	35109.1655899264	127243.951103607	441602.506244116
A03-0094	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	11/29/2021 06:00 AM	11/29/2021 02:00 PM	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5402.044868	5402.044868	5402.044868	NA	NA	NA	3477.7428662	5229.40497286282	NA	NA	3226.921519	3165.29802647037	NA	NA	2976.1001718	3175.78795881678	NA	NA
A02-0478	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	04/27/2022 09:00 AM	04/29/2022 09:00 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	138187.818825245	160792.425870895	149490.12234807	NA	NA	NA	372202.263403683	1342792.32054894	NA	NA	383995.407981005	1386341.53020775	NA	NA	395788.552558326	1429958.25344798	NA	NA
G01-0069	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	11/06/2021 09:00 AM	11/07/2021 08:00 AM	NA	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1700	1700	1700	NA	NA	NA	15051.8384022	23497.1705817146	NA	NA	13981.0007701	22470.0366099498	NA	NA	12910.163138	21594.4651061218	NA	NA
H01-0172	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/29/2022 08:00 AM	03/30/2022 08:00 AM	1.9	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1321	406	863.5	9501.000559	2920.065274	6210.5329165	2448.78048824966	3656.86095883854	17637.2961872478	26233.539605996	2497.28848152012	1760.71404020997	18612.1737221951	13497.9737336131	2545.79647479058	3635.01685087005	19587.0512571425	30834.055726759
A0205	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/30/2020 12:00 AM	12/30/2020 11:59 PM	9.604	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	29484	29484	29484	1071893.10913776	1071893.10913776	1071893.10913776	42381	24786.2158366592	1698328.86391053	1156357.14979107	43886.4	26550.5892497977	1738798.86770562	993525.890305406	45391.8	38432.932296719	1779268.87150071	1335843.84765716
H01-0075	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/15/2022 08:00 AM	01/16/2022 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1472859.135	1038868.55	1255863.8425	NA	NA	NA	937695.18568	1070498.01959688	1918975.4413748	3456502.24981074	917019.16391	1022552.72396729	2006918.22784768	3637293.74322243	896343.14214	1015426.36071362	2094861.01432057	3823762.16262384
